"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717264,"2023-07-25",0,"2023-07-26T02:10:57.038Z","2023-07-26T02:11:00.660Z",TRUE,"pitch","65f0df2d-4971-4066-8244-6fcbc05d2a21",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6495,1.7427,NA,163.93,152.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Trevor Larnach walks.",0,6,6,68,"bottom",8,"2023-07-26T02:10:56.120Z","2023-07-26T02:12:22.778Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,82.2,11,2,0.4236,6.4585,21.5462,-32.9312,4.5173,-0.4435,-1.2312,3.1845,1.3952,-128.3128,1.3014,-2.3664,50.0046,5.1988,7.6838,13.2,8.4,24,2644,62,NA,NA,NA,NA,NA,NA,FALSE,-35,-0.4,-8.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",5,"2023-07-26T02:10:23.050Z","2023-07-26T02:10:30.431Z",TRUE,"pitch","5b259f99-3edf-4270-8e35-a23111b292b5",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.55,1.65,NA,44.61,217.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Willi Castro strikes out swinging, catcher Cal Raleigh to first baseman Ty France.",0,6,6,67,"bottom",8,"2023-07-26T02:09:07.818Z","2023-07-26T02:10:30.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.8,81.4,14,2,0.4286,6.4812,26.1368,-37.9957,6.3796,-3.5152,1.8991,0.8026,8.0069,-127.7507,-3.0877,-2.104,50.0058,5.0114,10.5534,16.8,9.6,24,3135,45,NA,NA,NA,NA,NA,NA,TRUE,-42.4,-6.8,-13.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",4,"2023-07-26T02:10:04.433Z","2023-07-26T02:10:08.131Z",TRUE,"pitch","60f564e9-f820-4131-bc93-719c71d53ee9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.55,1.65,NA,128.44,151.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Willi Castro strikes out swinging, catcher Cal Raleigh to first baseman Ty France.",0,6,6,67,"bottom",8,"2023-07-26T02:09:07.818Z","2023-07-26T02:10:30.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,91.1,1,0.89,0.3787,6.2978,31.2977,-17.8507,-3.6622,6.7514,-0.3002,3.2148,7.2132,-144.2328,-2.0009,-2.3497,50.0039,5.0097,-7.7716,19.2,3.6,24,2297,229,NA,NA,NA,NA,NA,NA,FALSE,-15.6,12,5.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",2,"2023-07-26T02:09:37.636Z","2023-07-26T02:09:42.598Z",TRUE,"pitch","a6189995-cdbc-4fa3-bacf-29a40f99741b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.55,1.65,NA,156.83,160.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Willi Castro strikes out swinging, catcher Cal Raleigh to first baseman Ty France.",0,6,6,67,"bottom",8,"2023-07-26T02:09:07.818Z","2023-07-26T02:10:30.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,90.4,11,0.88,0.3826,6.2697,28.9246,-18.866,-4.8204,6.3937,-1.0448,2.8867,5.5814,-142.483,-2.3068,-2.3913,50.0034,4.8826,-10.0349,25.2,3.6,24,2253,230,NA,NA,NA,NA,NA,NA,FALSE,-16.9,11.4,7.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",1,"2023-07-26T02:09:22.242Z","2023-07-26T02:09:25.839Z",TRUE,"pitch","d7944066-87a4-4d43-a100-19c8d20b5cb7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6495,1.6428,NA,182.63,152.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Willi Castro strikes out swinging, catcher Cal Raleigh to first baseman Ty France.",0,6,6,67,"bottom",8,"2023-07-26T02:09:07.818Z","2023-07-26T02:10:30.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90.7,11,0.84,0.3812,6.2385,29.3329,-20.0872,-3.6521,5.7632,-1.7218,3.1943,3.2869,-143.0414,-1.7676,-2.4047,50.0018,5.0644,-7.6574,19.2,3.6,24,2395,231,NA,NA,NA,NA,NA,NA,FALSE,-17.8,10.3,6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",0,"2023-07-26T02:09:08.324Z","2023-07-26T02:09:12.482Z",TRUE,"pitch","e8fe4523-309b-4168-a251-45efd8f95dad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6495,1.6428,NA,129.49,179.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Willi Castro strikes out swinging, catcher Cal Raleigh to first baseman Ty France.",0,6,6,67,"bottom",8,"2023-07-26T02:09:07.818Z","2023-07-26T02:10:30.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.3,7,0.91,0.4223,6.5817,24.4187,-28.3213,6.4826,2.2584,-0.3276,2.1986,3.2709,-129.2135,-2.2037,-2.4485,50.0057,5.2174,11.0713,21.6,7.2,24,2938,56,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.8,-12.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",3,"2023-07-26T02:09:53.934Z","2023-07-26T02:10:04.433Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,650489,"/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Willi Castro strikes out swinging, catcher Cal Raleigh to first baseman Ty France.",0,6,6,67,"bottom",8,"2023-07-26T02:09:07.818Z","2023-07-26T02:10:30.431Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",3,"2023-07-26T02:08:39.372Z","2023-07-26T02:08:43.330Z",TRUE,"pitch","de4c730a-92a9-40e0-8e23-c14cda5b0445",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.7952,1.8427,NA,148.46,183.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,6,6,66,"bottom",8,"2023-07-26T02:08:03.518Z","2023-07-26T02:08:43.330Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670242,"Matt Wallner","/api/v1/people/670242","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.1,84.7,7,0.91,0.4105,6.2866,24.9996,-29.0422,5.2709,1.7352,-0.8253,2.0618,2.0105,-132.7826,-2.9926,-2.2746,50.0056,5.2882,9.5349,18,7.2,24,2747,67,NA,NA,NA,NA,NA,NA,TRUE,-29.8,2.8,-10,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",2,"2023-07-26T02:08:19.959Z","2023-07-26T02:08:23.334Z",TRUE,"pitch","fba71133-7d86-4d28-b3cb-02710e2bfcab",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.77,1.85,NA,87.37,189.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,6,6,66,"bottom",8,"2023-07-26T02:08:03.518Z","2023-07-26T02:08:43.330Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670242,"Matt Wallner","/api/v1/people/670242","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.7,9,0.91,0.4217,6.1946,23.502,-30.0618,5.1793,1.2308,0.7774,1.8104,6.1342,-129.212,-2.5099,-2.2882,50.0009,5.0729,8.8752,18,7.2,24,2786,49,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.9,-10.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",1,"2023-07-26T02:08:05.830Z","2023-07-26T02:08:10.799Z",TRUE,"pitch","3d275d55-a6ce-4d23-b612-f3a0e395ed2f",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,0,NA,NA,3.77,1.85,NA,153.87,163.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,6,6,66,"bottom",8,"2023-07-26T02:08:03.518Z","2023-07-26T02:08:43.330Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670242,"Matt Wallner","/api/v1/people/670242","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90.1,13,0.9,0.3828,6.3141,30.8346,-18.076,-6.6488,6.7888,-0.9672,2.7759,6.1471,-142.7406,-3.3657,-2.278,50.0041,5.0989,-13.8112,33.6,4.8,24,2347,231,NA,NA,NA,NA,NA,NA,FALSE,-16.4,11.9,10.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",0,"2023-07-26T02:06:30.117Z","2023-07-26T02:08:05.830Z",FALSE,"action",NA,NA,"Pitching Change: Matt Brash replaces Tayler Saucedo.","Pitching Substitution",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666374,"/api/v1/people/666374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Strikeout","strikeout","Matt Wallner called out on strikes.",0,6,6,66,"bottom",8,"2023-07-26T02:08:03.518Z","2023-07-26T02:08:43.330Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,670242,"Matt Wallner","/api/v1/people/670242","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",8,"2023-07-26T02:05:20.780Z","2023-07-26T02:05:25.065Z",TRUE,"pitch","c4a524b5-bde6-4071-b73b-81d24911761b",9,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.1254,1.3556,NA,89.14,176.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ty France called out on strikes.",0,6,6,65,"top",8,"2023-07-26T02:02:26.263Z","2023-07-26T02:05:25.065Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.4,6,0.91,0.3858,6.9927,31.102,-12.6673,-3.5897,9.5469,0.7308,2.3248,7.9084,-141.7383,-6.2214,-1.6238,50.0021,5.3502,-7.3348,21.6,2.4,24,2485,213,NA,NA,NA,NA,NA,NA,TRUE,-12.5,16.2,4.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",7,"2023-07-26T02:04:54.694Z","2023-07-26T02:04:58.209Z",TRUE,"pitch","fde10f39-656b-4cf1-bf74-839ec7bd5ecb",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.22,1.47,NA,122.6,201.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ty France called out on strikes.",0,6,6,65,"top",8,"2023-07-26T02:02:26.263Z","2023-07-26T02:05:25.065Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,83.2,8,0.9,0.4208,7.0708,20.5841,-26.3923,0.7479,3.3511,-0.1469,1.3963,3.7742,-128.96,-5.0575,-1.712,50.004,5.3576,1.2908,3.6,6,24,2395,188,NA,NA,NA,NA,NA,NA,FALSE,-28.8,5.4,-2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",6,"2023-07-26T02:04:31.981Z","2023-07-26T02:04:35.612Z",TRUE,"pitch","1b76d04d-fabd-4e16-9024-a99c13b1ea92",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.22,1.47,NA,109.84,184.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ty France called out on strikes.",0,6,6,65,"top",8,"2023-07-26T02:02:26.263Z","2023-07-26T02:05:25.065Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,82.8,5,0.9,0.4205,7.0513,22.9803,-26.4082,1.1491,3.3429,0.1879,2.0232,4.375,-129.4801,-3.6565,-1.6622,50.004,5.4386,1.9816,6,6,24,2279,182,NA,NA,NA,NA,NA,NA,FALSE,-28.6,5.6,-2.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",5,"2023-07-26T02:04:00.942Z","2023-07-26T02:04:04.188Z",TRUE,"pitch","d441d093-b61a-4591-ba7a-2ef6d47a10db",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.22,1.47,NA,87.1,167.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ty France called out on strikes.",0,6,6,65,"top",8,"2023-07-26T02:02:26.263Z","2023-07-26T02:05:25.065Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.1,6,0.91,0.3861,6.9009,32.7944,-10.911,-3.2945,10.4363,0.7843,2.6457,7.9485,-141.9156,-5.6886,-1.6261,50.005,5.3728,-6.7144,21.6,2.4,24,2472,211,NA,NA,NA,NA,NA,NA,FALSE,-10.9,17.9,4.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",4,"2023-07-26T02:03:40.299Z","2023-07-26T02:03:44.975Z",TRUE,"pitch","401bd3f0-d90b-41b4-96ac-cb0cf3f0782f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1836,1.3846,NA,156.39,193.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ty France called out on strikes.",0,6,6,65,"top",8,"2023-07-26T02:02:26.263Z","2023-07-26T02:05:25.065Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83.4,13,0.9,0.417,6.9342,24.4175,-26.0637,1.8874,3.4871,-1.0334,1.6877,1.569,-130.7463,-4.7252,-1.8839,50.0039,5.4456,3.3072,7.2,6,24,2452,197,NA,NA,NA,NA,NA,NA,FALSE,-28,5.6,-3.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",3,"2023-07-26T02:03:19.393Z","2023-07-26T02:03:22.631Z",TRUE,"pitch","f63eb20e-bdd9-429e-bda8-7262f818eb43",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.22,1.47,NA,110.21,164.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ty France called out on strikes.",0,6,6,65,"top",8,"2023-07-26T02:02:26.263Z","2023-07-26T02:05:25.065Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.3,2,0.91,0.3887,6.8409,33.2915,-11.1904,-4.9527,10.4451,0.1781,2.7436,6.5792,-141.1281,-5.3841,-1.5442,50.0059,5.4025,-9.9532,33.6,3.6,24,2494,210,NA,NA,NA,NA,NA,NA,FALSE,-11.3,17.9,7.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
