"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717232,"2023-07-29",2,"2023-07-29T01:47:03.958Z","2023-07-29T01:47:09.656Z",TRUE,"pitch","98ca8585-2a59-4c36-bc40-6e49de282e6e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,2.92,1.3,NA,130.59,192.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Nicky Lopez grounds out, shortstop Carlos Correa to first baseman Alex Kirilloff.",0,2,1,45,"bottom",6,"2023-07-29T01:46:17.943Z","2023-07-29T01:47:31.534Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.9,74.6,7,2,0.4655,6.5927,23.2076,-42.7359,5.5194,-7.5431,-0.3566,1.7016,-0.6818,-117.8443,0.2344,-0.7796,50.0011,5.5613,7.7316,9.6,12,24,2544,25,NA,NA,NA,NA,NA,NA,FALSE,-55.1,-13.3,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T01:46:43.400Z","2023-07-29T01:46:47.726Z",TRUE,"pitch","f6afdcc2-2214-42c9-abfd-abbef741f41f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0304,1.3497,NA,109.19,163.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Nicky Lopez grounds out, shortstop Carlos Correa to first baseman Alex Kirilloff.",0,2,1,45,"bottom",6,"2023-07-29T01:46:17.943Z","2023-07-29T01:47:31.534Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.5,2,0.91,0.4775,6.5803,22.5301,-42.2889,6.5352,-7.6008,0.2049,2.7991,0.3132,-114.9759,2.8736,-0.7816,50.0034,5.6546,8.696,12,13.2,24,2462,24,NA,NA,NA,NA,NA,NA,FALSE,-56.6,-12.7,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T01:46:28.319Z","2023-07-29T01:46:32.293Z",TRUE,"pitch","12bb6690-7633-44fc-af37-5e8861bfae60",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0013,1.4367,NA,109.64,208.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Nicky Lopez grounds out, shortstop Carlos Correa to first baseman Alex Kirilloff.",0,2,1,45,"bottom",6,"2023-07-29T01:46:17.943Z","2023-07-29T01:47:31.534Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.5,73.4,14,0.91,0.4741,6.6069,22.8638,-42.5274,5.776,-7.6689,0.193,1.1034,0.5993,-115.8122,-0.6412,-0.8194,50.0027,5.4729,7.7977,10.8,13.2,24,2676,29,NA,NA,NA,NA,NA,NA,FALSE,-57.1,-13.7,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T01:45:50.930Z","2023-07-29T01:45:56.696Z",TRUE,"pitch","7580c854-f86a-4628-9325-27075f669e55",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.52,1.67,NA,104.21,215.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,2,1,44,"bottom",6,"2023-07-29T01:44:39.604Z","2023-07-29T01:45:56.696Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,78.1,14,0.91,0.4459,6.5912,24.2594,-38.4294,7.5734,-4.0896,0.3354,0.8579,0.4764,-122.8278,-3.1294,-0.8451,50.0052,5.4154,11.5762,16.8,10.8,24,2761,42,NA,NA,NA,NA,NA,NA,TRUE,-46.3,-7.9,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T01:45:29.087Z","2023-07-29T01:45:32.755Z",TRUE,"pitch","8db6676b-a134-4401-a2b5-1ef98e4213d4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.52,1.67,NA,114.77,175.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,2,1,44,"bottom",6,"2023-07-29T01:44:39.604Z","2023-07-29T01:45:56.696Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,77.2,5,0.91,0.45,6.5387,22.6312,-37.2119,7.0227,-3.3546,0.0586,2.3394,0.0337,-121.4668,0.1333,-0.8687,50.0031,5.5055,10.5479,15.6,10.8,24,2628,41,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-5.8,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T01:45:04.861Z","2023-07-29T01:45:09.091Z",TRUE,"pitch","764936f6-c161-4c00-81c6-312b105d6faf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.52,1.67,NA,122.04,176.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,2,1,44,"bottom",6,"2023-07-29T01:44:39.604Z","2023-07-29T01:45:56.696Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77.8,5,0.91,0.4466,6.4172,22.6649,-36.4051,7.1096,-2.7697,-0.1323,2.3015,-0.0386,-122.3446,-0.0516,-1.0412,50.0043,5.426,10.8491,16.8,9.6,24,2643,47,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-4.8,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T01:44:49.631Z","2023-07-29T01:44:53.415Z",TRUE,"pitch","3582ec47-f089-4e60-b3d6-ab1ac166d7d1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7566,1.9297,NA,140.35,166.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,2,1,44,"bottom",6,"2023-07-29T01:44:39.604Z","2023-07-29T01:45:56.696Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.8,4,0.91,0.4766,6.565,21.16,-40.6906,6.5735,-6.3684,-0.6127,2.6677,-1.1518,-114.895,2.1553,-0.959,50.0011,5.6699,8.7932,12,12,24,2488,31,NA,NA,NA,NA,NA,NA,FALSE,-54.6,-10.7,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T01:42:29.939Z","2023-07-29T01:42:38.671Z",TRUE,"pitch","937c370c-e537-4a43-9481-26db1cac7d23",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.56,1.72,NA,101.42,194.13,"fly_ball","medium","7",124.82,192.39,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Carlos Correa flies out to left fielder MJ Melendez.",0,2,1,43,"top",6,"2023-07-29T01:41:28.588Z","2023-07-29T01:42:38.671Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.4,9,0.9,0.4512,6.3982,20.6915,-35.7259,0.0573,-2.3748,0.4088,1.6535,10.5931,-120.8122,1.579,-4.0163,50.0013,4.1018,0.084,2.4,9.6,24,2624,53,90,34,344,NA,NA,NA,TRUE,-43,-3.7,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T01:42:10.517Z","2023-07-29T01:42:15.237Z",TRUE,"pitch","c8180b71-b6a0-44c8-a18b-438e7a1cb38c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7276,1.7557,NA,45.93,211.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Carlos Correa flies out to left fielder MJ Melendez.",0,2,1,43,"top",6,"2023-07-29T01:41:28.588Z","2023-07-29T01:42:38.671Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.9,14,0.9,0.4551,6.4292,21.431,-33.3135,0.8192,-0.7797,1.8645,1.0265,13.2205,-119.9893,-0.3435,-3.8039,50.0004,4.1193,1.2011,6,9.6,24,2649,60,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-1.2,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T01:41:53.258Z","2023-07-29T01:41:57.798Z",TRUE,"pitch","ee619249-5cc1-450e-8a8d-dbf6c18b97a5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6113,1.8137,NA,122.79,202.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Carlos Correa flies out to left fielder MJ Melendez.",0,2,1,43,"top",6,"2023-07-29T01:41:28.588Z","2023-07-29T01:42:38.671Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,77,13,0.9,0.4535,6.3589,20.2444,-33.5008,0.7401,-0.8991,-0.152,1.3344,9.2293,-120.1477,0.6551,-4.1169,50.0009,4.003,1.0945,4.8,9.6,24,2617,58,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-1.2,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T01:41:36.976Z","2023-07-29T01:41:40.983Z",TRUE,"pitch","6b80eb95-2ab8-4c6b-94b2-63fca6731ec1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6985,1.7557,NA,130.6,166.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Carlos Correa flies out to left fielder MJ Melendez.",0,2,1,43,"top",6,"2023-07-29T01:41:28.588Z","2023-07-29T01:42:38.671Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.3,4,0.9,0.4496,6.3991,21.2671,-33.947,0.8267,-1.1773,-0.3567,2.6604,8.5178,-121.3217,3.2159,-4.0043,50.002,4.2554,1.2448,4.8,8.4,24,2596,65,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.2,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T01:41:00.390Z","2023-07-29T01:41:12.340Z",TRUE,"pitch","b7d2830e-535e-4bd3-a829-fbb3339ff184",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.46,1.65,NA,115.62,202.41,"ground_ball","medium","8",135.97,94.7,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Joey Gallo singles on a ground ball to center fielder Kyle Isbel.",0,2,1,42,"top",6,"2023-07-29T01:40:39.738Z","2023-07-29T01:41:12.340Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.8,14,0.9,0.4535,6.2284,21.4143,-34.7852,1.2159,-1.76,0.0363,1.3471,9.2547,-120.3647,0.7403,-4.0026,50.0056,4.0942,1.7989,6,9.6,24,2696,56,91.4,-3,20,NA,NA,NA,FALSE,-42.5,-2.8,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T01:40:46.589Z","2023-07-29T01:40:50.869Z",TRUE,"pitch","5d80667e-c964-402e-9255-bf8e31298f64",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4951,1.7847,NA,175.47,133.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Joey Gallo singles on a ground ball to center fielder Kyle Isbel.",0,2,1,42,"top",6,"2023-07-29T01:40:39.738Z","2023-07-29T01:41:12.340Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.6,11,0.93,0.4088,6.1766,25.4139,-28.0047,-5.4449,2.2864,-1.534,3.9108,8.6013,-133.3701,4.5163,-4.0755,50.0018,4.2036,-9.9278,16.8,6,24,2339,246,NA,NA,NA,NA,NA,NA,FALSE,-27,5.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",5,"2023-07-29T01:40:13.689Z","2023-07-29T01:40:21.776Z",TRUE,"pitch","27b4d7f1-f3d0-46ac-ac15-24982869c8fb",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.32,1.63,NA,145.09,176.11,"ground_ball","medium","5",94.87,167.92,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Ryan Jeffers grounds out, third baseman Maikel Garcia to first baseman Salvador Perez.",0,2,1,41,"top",6,"2023-07-29T01:38:43.354Z","2023-07-29T01:40:21.776Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.2,4,0.9,0.4087,6.3165,29.7795,-32.9037,-9.5332,-0.4037,-0.737,2.321,11.8156,-134.1658,1.5524,-3.9652,50.0007,4.0846,-17.33,24,8.4,24,2405,254,82.2,-16,9,NA,NA,NA,TRUE,-32.4,-0.1,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",4,"2023-07-29T01:39:56.481Z","2023-07-29T01:40:02.031Z",TRUE,"pitch","c18ca1b9-5041-4013-88e7-278a19f614f0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2918,1.7267,NA,156.78,196.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Ryan Jeffers grounds out, third baseman Maikel Garcia to first baseman Salvador Perez.",0,2,1,41,"top",6,"2023-07-29T01:38:43.354Z","2023-07-29T01:40:21.776Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.3,13,0.87,0.4087,6.4091,30.4974,-36.8345,-10.0088,-2.5618,-1.0437,1.5813,11.5615,-134.2902,0.3133,-4.115,50.0044,4.0944,-18.1866,22.8,8.4,24,2468,249,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-4.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T01:39:40.511Z","2023-07-29T01:39:44.390Z",TRUE,"pitch","1f6970eb-62f5-4922-aa0e-9d8eeb6ca842",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3789,1.7267,NA,119.37,106.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Ryan Jeffers grounds out, third baseman Maikel Garcia to first baseman Salvador Perez.",0,2,1,41,"top",6,"2023-07-29T01:38:43.354Z","2023-07-29T01:40:21.776Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",621016,"Jose Cuas","/api/v1/people/621016","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,82.9,11,0.91,0.4149,6.3322,27.5039,-22.2305,-7.8544,5.6343,-0.0621,4.886,12.6122,-131.9026,5.8125,-3.8806,50.0059,4.2919,-13.8725,27.6,6,24,2427,249,NA,NA,NA,NA,NA,NA,FALSE,-21.5,11.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
