"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717371,"2023-07-17",4,"2023-07-18T02:29:32.709Z","2023-07-18T02:29:38.568Z",TRUE,"pitch","0062f7db-e8ed-4c33-b47d-b6ff4eba3a59",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.3179,1.6767,NA,132.97,149.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,11,0,76,"bottom",9,"2023-07-18T02:27:50.779Z","2023-07-18T02:29:38.568Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",101.9,93.8,1,0.91,0.368,7.3159,33.6371,-17.5479,3.6703,6.5081,-0.419,3.3176,-1.4187,-148.5123,-4.9794,-0.4135,50.0009,6.0277,8.2448,22.8,3.6,24,2570,178,NA,NA,NA,NA,NA,NA,TRUE,-15.1,11,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",3,"2023-07-18T02:28:50.667Z","2023-07-18T02:28:57.738Z",TRUE,"pitch","f60249ba-fbc0-42e1-bcca-13c1f27cbf28",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.3,1.66,NA,103.93,144.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,11,0,76,"bottom",9,"2023-07-18T02:27:50.779Z","2023-07-18T02:29:38.568Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.2,91.3,12,0.91,0.3781,6.3441,31.9705,-22.0387,1.2878,4.763,0.343,3.4741,1.0277,-144.5501,-3.6463,-0.1838,50.0013,6.0958,2.7398,7.2,4.8,24,2587,165,NA,NA,NA,NA,NA,NA,FALSE,-19.4,8.2,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T02:28:35.845Z","2023-07-18T02:28:39.749Z",TRUE,"pitch","bfa4b370-3ffb-49cf-997d-b15418c8b7ca",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.3,1.66,NA,101.59,206.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,11,0,76,"bottom",9,"2023-07-18T02:27:50.779Z","2023-07-18T02:29:38.568Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.5,84.6,14,0.9,0.4106,6.4571,27.6669,-32.22,2.9365,-0.0231,0.4043,1.1848,1.1657,-133.2038,-6.2989,-0.4201,50.0053,5.8995,5.2959,9.6,7.2,24,2502,26,NA,NA,NA,NA,NA,NA,FALSE,-33.7,-1.2,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T02:28:22.967Z","2023-07-18T02:28:29.120Z",TRUE,"pitch","a1d2e710-cd6a-41eb-a397-5d5f9626fef0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.3,1.66,NA,100.79,190.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,11,0,76,"bottom",9,"2023-07-18T02:27:50.779Z","2023-07-18T02:29:38.568Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,85.1,9,0.9,0.4088,6.1694,26.4029,-32.3661,2.6862,-0.109,0.4253,1.7838,1.1605,-133.5564,-4.984,-0.3627,50.0013,5.9783,4.894,8.4,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-33.2,-1,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T02:28:08.140Z","2023-07-18T02:28:15.562Z",TRUE,"pitch","afc10617-7706-40ef-8dd0-b0236eb32182",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1893,1.6767,NA,167.87,155.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Henry Davis called out on strikes.",0,11,0,76,"bottom",9,"2023-07-18T02:27:50.779Z","2023-07-18T02:29:38.568Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.2,93.3,11,0.91,0.3724,6.4069,28.4682,-20.5278,2.1144,5.2963,-1.3346,3.0701,-3.066,-146.0448,-5.1476,-0.5547,50.0053,6.0581,4.6522,10.8,3.6,24,2623,162,NA,NA,NA,NA,NA,NA,FALSE,-17.9,9,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",7,"2023-07-18T02:27:39.786Z","2023-07-18T02:27:44.638Z",TRUE,"pitch","59aedf15-435b-44b4-889f-f8d0cc40cc75",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.21,1.56,NA,128.01,153.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,11,0,75,"bottom",9,"2023-07-18T02:25:49.205Z","2023-07-18T02:27:44.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",93.9,87.4,1,0.9,0.3975,6.4537,25.9178,-27.5079,4.5329,2.4211,-0.289,3.164,-0.7427,-136.9829,-2.6209,-0.6065,50.0052,5.984,8.7475,16.8,6,24,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-26.4,4.1,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",6,"2023-07-18T02:27:22.095Z","2023-07-18T02:27:28.623Z",TRUE,"pitch","73a09f04-46f9-406a-b082-8f3aeb755707",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.202,1.5766,NA,159.64,153.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,11,0,75,"bottom",9,"2023-07-18T02:25:49.205Z","2023-07-18T02:27:44.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.9,92.6,11,0.91,0.3742,6.9024,29.6318,-22.2933,2.5408,4.5358,-1.1188,3.1581,-2.1087,-145.5887,-4.3937,-0.7203,50.001,6.0114,5.5313,12,4.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-19.3,7.7,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",5,"2023-07-18T02:27:04.748Z","2023-07-18T02:27:09.737Z",TRUE,"pitch","477f564b-a34f-4b69-a51c-1b1df63b8678",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1763,1.5766,NA,124.1,127.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,11,0,75,"bottom",9,"2023-07-18T02:25:49.205Z","2023-07-18T02:27:44.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.9,92.5,11,0.91,0.3741,6.4961,29.7678,-20.604,3.0247,5.3129,-0.1863,4.1337,0.0325,-145.6618,-2.2114,-0.5915,50.0065,6.1299,6.5909,16.8,3.6,24,2653,177,NA,NA,NA,NA,NA,NA,FALSE,-17.5,9.5,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",4,"2023-07-18T02:26:30.634Z","2023-07-18T02:26:35.703Z",TRUE,"pitch","f3728bf4-4ad1-4c48-900a-0fc6fcc9f274",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.21,1.56,NA,102.9,186.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,11,0,75,"bottom",9,"2023-07-18T02:25:49.205Z","2023-07-18T02:27:44.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",93.9,86.9,9,0.9,0.399,6.3936,27.8013,-21.3097,4.6325,5.6806,0.3698,1.942,0.8368,-136.8188,-6.6646,-0.5416,50.0021,5.8511,8.8552,21.6,4.8,24,2407,85,NA,NA,NA,NA,NA,NA,FALSE,-21.5,9.2,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",3,"2023-07-18T02:26:05.478Z","2023-07-18T02:26:09.460Z",TRUE,"pitch","617cad47-5162-4e98-8e60-2fe6b8d30999",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.202,1.5766,NA,137.49,174.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,11,0,75,"bottom",9,"2023-07-18T02:25:49.205Z","2023-07-18T02:27:44.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.4,91.9,4,0.91,0.3769,6.5958,31.0191,-21.3331,3.3538,5.0563,-0.5376,2.3891,-0.5804,-144.8411,-6.5395,-0.7717,50.0016,5.9626,7.1884,16.8,4.8,24,2444,226,NA,NA,NA,NA,NA,NA,FALSE,-19.2,8.2,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T02:25:51.450Z","2023-07-18T02:25:55.443Z",TRUE,"pitch","c0a534a5-0a7c-4a55-a487-efa72e3f8835",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2712,1.6189,NA,126.82,150.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,11,0,75,"bottom",9,"2023-07-18T02:25:49.205Z","2023-07-18T02:27:44.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.2,91.5,2,0.91,0.3778,6.3206,31.0556,-20.1729,3.0417,5.6259,-0.2577,3.2562,-0.4967,-144.5244,-4.2582,-0.4799,50.0028,5.9741,6.4878,16.8,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-18,9.6,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T02:25:31.266Z","2023-07-18T02:25:31.329Z",FALSE,"action",NA,NA,"Tyler Freeman remains in the game as the third baseman.","Defensive Switch",11,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,671289,"/api/v1/people/671289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","301","75","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,11,0,75,"bottom",9,"2023-07-18T02:25:49.205Z","2023-07-18T02:27:44.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,608070,"/api/v1/people/608070",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T02:25:31.329Z","2023-07-18T02:25:51.450Z",FALSE,"action",NA,NA,"Pitching Change: Emmanuel Clase replaces Cody Morris.","Pitching Substitution",11,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661403,"/api/v1/people/661403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"75","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,11,0,75,"bottom",9,"2023-07-18T02:25:49.205Z","2023-07-18T02:27:44.638Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",3,"2023-07-18T02:22:47.892Z","2023-07-18T02:22:56.510Z",TRUE,"pitch","4ade7219-d289-4753-aa30-aec963aaae87",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.3,1.55,NA,139.57,197.8,"fly_ball","medium","7",56.86,92.43,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Bo Naylor flies out to left fielder Connor Joe.",0,11,0,74,"top",9,"2023-07-18T02:21:41.057Z","2023-07-18T02:22:56.510Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,82.8,7,0.56,0.4159,6.7401,30.262,-22.1272,-9.6695,5.7297,-0.5921,1.5176,5.8693,-132.1068,-7.1858,-1.5957,50.0033,5.9198,-16.9538,33.6,6,24,1718,233,85.9,36,315,NA,NA,NA,TRUE,-24.5,8.9,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T02:22:27.940Z","2023-07-18T02:22:31.884Z",TRUE,"pitch","f60a4763-6a00-403d-a607-d2562580f43b",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.1893,1.5666,NA,76.66,223.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Bo Naylor flies out to left fielder Connor Joe.",0,11,0,74,"top",9,"2023-07-18T02:21:41.057Z","2023-07-18T02:22:56.510Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.9,14,0.9,0.4264,6.7025,24.0899,-27.5989,1.4063,2.7345,1.0584,0.5833,6.0136,-127.9866,-8.0222,-1.4956,50.0061,5.891,2.3543,6,7.2,24,2211,181,NA,NA,NA,NA,NA,NA,FALSE,-31.6,3.5,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T02:22:03.660Z","2023-07-18T02:22:07.552Z",TRUE,"pitch","43efa24f-fb34-47c2-8055-60303ff1bf17",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.3,1.55,NA,125.54,194.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Bo Naylor flies out to left fielder Connor Joe.",0,11,0,74,"top",9,"2023-07-18T02:21:41.057Z","2023-07-18T02:22:56.510Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",660787,"Yerry De Los Santos","/api/v1/people/660787","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,81.9,8,0.92,0.4215,6.4764,29.0476,-26.2682,-9.4311,3.4582,-0.2241,1.6445,6.6473,-130.2817,-6.4237,-1.5918,50.0019,6.145,-16.1051,27.6,7.2,24,1587,234,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.9,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
