"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718181,"2023-05-14",2,"2023-05-14T20:37:22.328Z","2023-05-14T20:37:26.705Z",TRUE,"pitch","4b88db42-142c-4155-a64d-aa228a88a423",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4901,1.6382,NA,153.78,155.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Walk","walk","Matt Chapman walks. Vladimir Guerrero Jr. to 2nd.",0,5,4,83,"bottom",9,"2023-05-14T20:36:40.430Z","2023-05-14T20:38:03.630Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.2,11,2,0.4076,6.0083,30.2865,-15.427,-4.8295,9.1689,-0.9649,3.0739,3.737,-134.5675,-3.1829,-1.747,50.0029,5.3705,-8.8221,26.4,3.6,24,2311,219,NA,NA,NA,NA,NA,NA,FALSE,-16,16.1,7.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T20:37:03.614Z","2023-05-14T20:37:07.304Z",TRUE,"pitch","ad0ba46a-51e9-4a0a-b88b-07d6c4f62aff",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3529,1.6382,NA,68.52,169.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Walk","walk","Matt Chapman walks. Vladimir Guerrero Jr. to 2nd.",0,5,4,83,"bottom",9,"2023-05-14T20:36:40.430Z","2023-05-14T20:38:03.630Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,74.7,12,2,0.4637,5.8595,21.9866,-28.3532,3.0249,2.7011,1.2718,2.5509,5.7635,-118.0202,-0.4137,-1.5927,50.0026,5.3348,4.2749,10.8,8.4,24,2682,83,NA,NA,NA,NA,NA,NA,FALSE,-36.5,5,-6.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T20:36:44.008Z","2023-05-14T20:36:47.158Z",TRUE,"pitch","b09b2993-78be-45a8-adff-d2a352072924",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.41,1.64,NA,103.33,179.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Walk","walk","Matt Chapman walks. Vladimir Guerrero Jr. to 2nd.",0,5,4,83,"bottom",9,"2023-05-14T20:36:40.430Z","2023-05-14T20:38:03.630Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,74.5,6,2,0.4608,5.8551,25.4661,-23.7553,-0.7674,5.9038,0.3585,2.2129,5.3173,-119.3846,-2.0037,-1.8092,50.0057,5.2262,-1.0956,0,7.2,24,2663,92,NA,NA,NA,NA,NA,NA,FALSE,-30.6,10.4,0,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T20:36:08.691Z","2023-05-14T20:36:18.939Z",TRUE,"pitch","2b206fb9-319c-49c0-a774-c84cecc49f62",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.28,1.51,NA,81.39,176.06,"popup","medium","3",136.91,184.19,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Pop Out","field_out","Daulton Varsho pops out to first baseman Matt Olson.",0,5,4,82,"bottom",9,"2023-05-14T20:35:40.729Z","2023-05-14T20:36:18.939Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.5,14,2,0.4055,6.1965,32.5085,-16.2624,-7.8526,8.6334,0.9342,2.3231,8.7412,-135.6114,-5.0105,-1.3265,50.0043,5.347,-14.4765,36,4.8,24,2400,223,85,77,47,NA,NA,NA,TRUE,-17.2,14.6,12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T20:35:52.376Z","2023-05-14T20:35:55.376Z",TRUE,"pitch","b57e155b-d96c-4c65-8c05-52441a301af7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4148,1.5083,NA,183.09,167.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Pop Out","field_out","Daulton Varsho pops out to first baseman Matt Olson.",0,5,4,82,"bottom",9,"2023-05-14T20:35:40.729Z","2023-05-14T20:36:18.939Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.3,11,2,0.4291,6.0976,26.2998,-25.4374,-9.4118,4.083,-1.7338,2.6434,3.9147,-127.6566,-1.4097,-2.0644,50.0041,5.2054,-15.5332,30,7.2,24,1888,236,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7.3,16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",4,"2023-05-14T20:35:11.540Z","2023-05-14T20:35:24.846Z",TRUE,"pitch","e42f7dff-3ba6-4cfc-8891-a33c3d1a9d35",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.59,1.68,NA,109.04,182.46,"fly_ball","hard","9",191.17,67.76,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Vladimir Guerrero Jr. singles on a sharp fly ball to right fielder Ronald Acuna Jr.",0,5,4,81,"bottom",9,"2023-05-14T20:34:16.703Z","2023-05-14T20:35:24.846Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.8,8,2,0.4018,6.2094,29.3134,-13.2975,-6.2884,10.0284,0.2089,2.0858,6.6317,-136.1996,-6.1797,-1.4381,50.006,5.3002,-11.8418,36,3.6,24,2354,217,107.8,22,363,NA,NA,NA,FALSE,-14.2,17,10.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",3,"2023-05-14T20:34:45.965Z","2023-05-14T20:34:50.697Z",TRUE,"pitch","1dc8f262-f876-495d-9453-c23d72fb3f34",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.59,1.68,NA,153.25,187.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Vladimir Guerrero Jr. singles on a sharp fly ball to right fielder Ronald Acuna Jr.",0,5,4,81,"bottom",9,"2023-05-14T20:34:16.703Z","2023-05-14T20:35:24.846Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80.7,13,2,0.4287,6.1735,24.9334,-28.1436,-10.5171,2.4353,-0.951,1.905,5.7267,-127.5095,-2.4913,-1.8535,50.0028,5.1035,-17.4086,30,8.4,24,1803,236,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4.1,17.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",2,"2023-05-14T20:34:29.967Z","2023-05-14T20:34:33.245Z",TRUE,"pitch","98df2c7f-f8b0-4038-9ef9-462cbeb67401",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.59,1.68,NA,119.07,165.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Vladimir Guerrero Jr. singles on a sharp fly ball to right fielder Ronald Acuna Jr.",0,5,4,81,"bottom",9,"2023-05-14T20:34:16.703Z","2023-05-14T20:35:24.846Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.6,74.2,5,2,0.4659,5.9001,21.3814,-26.1386,2.6715,4.3057,-0.0543,2.702,3.4133,-117.3826,-0.2199,-1.872,50.0008,5.2222,3.7422,9.6,7.2,24,2629,81,NA,NA,NA,NA,NA,NA,FALSE,-33.8,8,-5.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T20:34:18.847Z","2023-05-14T20:34:23.193Z",TRUE,"pitch","5b4fb3ea-1efb-492d-84fa-1c480fc4b038",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5602,1.6782,NA,132.85,131.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Vladimir Guerrero Jr. singles on a sharp fly ball to right fielder Ronald Acuna Jr.",0,5,4,81,"bottom",9,"2023-05-14T20:34:16.703Z","2023-05-14T20:35:24.846Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,75.6,11,2,0.4558,5.8099,22.9571,-26.7863,2.7206,3.6816,-0.4157,3.9658,2.671,-120.1019,2.2704,-1.8951,50.0009,5.3882,3.9795,9.6,7.2,24,2589,86,NA,NA,NA,NA,NA,NA,FALSE,-32.6,7.4,-5.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T20:32:59.087Z","2023-05-14T20:34:18.847Z",FALSE,"action",NA,NA,"Pitching Change: Raisel Iglesias replaces Nick Anderson.","Pitching Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,628452,"/api/v1/people/628452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"81","atBat","Single","single","Vladimir Guerrero Jr. singles on a sharp fly ball to right fielder Ronald Acuna Jr.",0,5,4,81,"bottom",9,"2023-05-14T20:34:16.703Z","2023-05-14T20:35:24.846Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",3,"2023-05-14T20:31:18.291Z","2023-05-14T20:31:23.238Z",TRUE,"pitch","3144e3bb-4eda-40b9-9441-7fbfc60d5ff0",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.263,1.6182,NA,100.64,180.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Kevin Pillar called out on strikes.",0,5,4,80,"top",9,"2023-05-14T20:30:09.747Z","2023-05-14T20:31:23.238Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.1,6,2,0.39,6.8135,32.9184,-13.2354,-7.4505,9.4875,0.4291,2.1738,5.4859,-140.6381,-6.6521,-0.5822,50.0056,5.4343,-14.8761,43.2,3.6,24,2310,207,NA,NA,NA,NA,NA,NA,TRUE,-13.4,16,12.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",2,"2023-05-14T20:31:00.608Z","2023-05-14T20:31:04.359Z",TRUE,"pitch","8b917b8e-1f30-47be-9e37-a27bf2a154ff",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2357,1.6182,NA,88.74,199.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Kevin Pillar called out on strikes.",0,5,4,80,"top",9,"2023-05-14T20:30:09.747Z","2023-05-14T20:31:23.238Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.4,14,2,0.384,6.6349,35.6697,-13.292,-8.2802,9.1844,0.7415,1.4548,7.0804,-143.0933,-8.5287,-0.6997,50.0049,5.3238,-17.0255,44.4,4.8,24,2416,220,NA,NA,NA,NA,NA,NA,FALSE,-13.6,14.9,13.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T20:30:40.788Z","2023-05-14T20:30:44.284Z",TRUE,"pitch","95356a27-a6e1-4519-8928-383ada6ca8a5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.32,1.62,NA,101.62,166.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Kevin Pillar called out on strikes.",0,5,4,80,"top",9,"2023-05-14T20:30:09.747Z","2023-05-14T20:31:23.238Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,78.7,6,2,0.438,6.7133,26.4865,-30.8484,2.9731,0.8386,0.4036,2.6922,2.0658,-125.286,-0.8868,-0.8193,50.0033,5.5831,4.7025,9.6,8.4,24,2705,109,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.6,-5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T20:30:23.591Z","2023-05-14T20:30:27.578Z",TRUE,"pitch","fc911b1c-5b0e-421b-a9c8-6e4443c1953c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2879,1.6162,NA,82.31,171.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Kevin Pillar called out on strikes.",0,5,4,80,"top",9,"2023-05-14T20:30:09.747Z","2023-05-14T20:31:23.238Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.1,12,2,0.3888,6.5828,35.0776,-13.909,-6.8275,9.1091,0.91,2.4784,6.9642,-141.3765,-5.7601,-0.7095,50.0043,5.4504,-13.6918,38.4,3.6,24,2388,216,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.4,10.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T20:29:45.485Z","2023-05-14T20:29:56.535Z",TRUE,"pitch","a1128965-7f15-4019-950f-2b5dc33431a5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.5,1.74,NA,122.55,161.6,"popup","medium","3",144.78,179.95,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Pop Out","field_out","Marcell Ozuna pops out to first baseman Vladimir Guerrero Jr.",0,5,4,79,"top",9,"2023-05-14T20:29:12.716Z","2023-05-14T20:29:56.535Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,87.9,5,2,0.3888,6.4514,36.0975,-11.4429,-7.7244,10.3451,-0.1457,2.8587,4.6419,-141.5539,-5.1088,-0.8142,50.0001,5.4367,-15.4765,48,3.6,24,2342,207,89.7,76,77,NA,NA,NA,TRUE,-11.5,17.6,12.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T20:29:28.675Z","2023-05-14T20:29:32.009Z",TRUE,"pitch","2ce6e2b8-5530-4f9f-a415-206c57b524ed",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.388,1.7382,NA,66.3,180.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Pop Out","field_out","Marcell Ozuna pops out to first baseman Vladimir Guerrero Jr.",0,5,4,79,"top",9,"2023-05-14T20:29:12.716Z","2023-05-14T20:29:56.535Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.7,14,2,0.4289,6.5298,26.3313,-29.7691,2.6565,1.455,1.3302,2.1427,4.6268,-127.6996,-2.5494,-0.8503,50.0016,5.4962,4.3857,9.6,7.2,24,2645,130,NA,NA,NA,NA,NA,NA,FALSE,-33.2,2.3,-5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
