"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717450,"2023-07-08",2,"2023-07-08T22:59:10.491Z","2023-07-08T22:59:17.197Z",TRUE,"pitch","a3916af9-2c04-4a20-95d2-15f5f17e8297",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2853,1.566,NA,148.69,161.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Alex Call singles on a line drive to left fielder Travis Jankowski.",0,3,8,52,"bottom",6,"2023-07-08T22:58:03.570Z","2023-07-08T23:00:04.402Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669743,"Alex Call","/api/v1/people/669743","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.4,11,2,0.4001,6.808,27.9675,-33.5695,-9.726,-0.7302,-0.8313,2.8624,7.5718,-136.5106,1.1047,-2.3671,50.0064,4.7505,-18.4962,27.6,8.4,24,2136,247,NA,NA,NA,NA,NA,NA,FALSE,-31.8,-1,16.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",1,"2023-07-08T22:58:49.413Z","2023-07-08T22:58:53.756Z",TRUE,"pitch","bf9f8636-4849-46b5-99ad-b46d6af0b9bc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.34,1.62,NA,120.1,192.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Alex Call singles on a line drive to left fielder Travis Jankowski.",0,3,8,52,"bottom",6,"2023-07-08T22:58:03.570Z","2023-07-08T23:00:04.402Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669743,"Alex Call","/api/v1/people/669743","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.8,8,2,0.4413,6.896,20.6105,-26.5702,-1.9326,3.5802,-0.0814,1.7039,6.3074,-123.3072,-0.3444,-2.4027,50.0044,4.055,-3.0274,4.8,7.2,24,2540,143,NA,NA,NA,NA,NA,NA,FALSE,-31,6.6,2.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T22:58:35.938Z","2023-07-08T22:58:42.881Z",TRUE,"pitch","3893c2a0-46d8-45fc-a8e9-9d65ea824caa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3642,1.5151,NA,64.36,203.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Alex Call singles on a line drive to left fielder Travis Jankowski.",0,3,8,52,"bottom",6,"2023-07-08T22:58:03.570Z","2023-07-08T23:00:04.402Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669743,"Alex Call","/api/v1/people/669743","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,79.2,14,2,0.4411,6.8853,20.1346,-28.0888,1.8676,2.6086,1.381,1.3186,8.6696,-123.2828,-1.0238,-2.397,50.006,4.0699,2.9296,8.4,7.2,24,2553,135,NA,NA,NA,NA,NA,NA,FALSE,-32.8,4.8,-5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",4,"2023-07-08T22:59:37.654Z","2023-07-08T22:59:54.090Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,669743,"/api/v1/people/669743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Alex Call singles on a line drive to left fielder Travis Jankowski.",0,3,8,52,"bottom",6,"2023-07-08T22:58:03.570Z","2023-07-08T23:00:04.402Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669743,"Alex Call","/api/v1/people/669743","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T22:56:06.717Z","2023-07-08T22:56:15.918Z",TRUE,"pitch","7bc62878-769a-466f-b195-aba4bcf7bb51",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.34,1.61,NA,96.88,183.72,"ground_ball","medium","6",120.88,183.46,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Grounded Into DP","grounded_into_double_play","Ezequiel Duran grounds into a double play, shortstop CJ Abrams to second baseman Luis Garcia to first baseman Joey Meneses. Travis Jankowski out at 2nd. Ezequiel Duran out at 1st.",0,3,8,51,"top",6,"2023-07-08T22:56:06.717Z","2023-07-08T22:56:15.918Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.8,9,0.9,0.4379,6.5576,21.3283,-33.1826,3.2922,-0.6314,0.5279,2.0393,2.652,-124.3524,-3.1858,-0.9744,50.0055,6.0469,5.2357,9.6,8.4,24,2278,94,100.8,1,52,NA,NA,NA,TRUE,-38.6,-1.6,-6.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",2,"2023-07-08T22:55:30.224Z","2023-07-08T22:55:42.899Z",TRUE,"pitch","8092b36d-2c6d-4b0c-a04d-730639272da0",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.47,1.7,NA,109.11,165.71,"ground_ball","medium","7",94.83,111.51,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Single","single","Travis Jankowski singles on a ground ball to left fielder Stone Garrett.",0,3,8,50,"top",6,"2023-07-08T22:54:49.164Z","2023-07-08T22:55:42.899Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.2,5,0.9,0.3916,6.4328,29.3999,-14.1998,-5.3493,9.0555,0.2071,2.7063,4.9802,-139.5232,-6.3513,-0.9002,50.0052,5.9365,-10.6198,31.2,3.6,24,2095,209,101.4,3,87,NA,NA,NA,FALSE,-14.3,15.4,8.8,NA,NA,NA,NA,NA,FALSE,TRUE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",1,"2023-07-08T22:55:08.931Z","2023-07-08T22:55:12.928Z",TRUE,"pitch","d7ad6975-38da-479c-8261-d378ee095a60",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.47,1.7,NA,88.47,181.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Single","single","Travis Jankowski singles on a ground ball to left fielder Stone Garrett.",0,3,8,50,"top",6,"2023-07-08T22:54:49.164Z","2023-07-08T22:55:42.899Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.9,9,0.9,0.4255,6.3989,23.9094,-33.2534,3.9449,-0.644,0.7484,2.1249,3.2456,-128.2121,-3.2246,-1.0416,50.0002,5.966,6.6355,12,8.4,24,2384,116,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.6,-7.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T22:54:53.803Z","2023-07-08T22:54:58.233Z",TRUE,"pitch","9319b857-fbdc-49e9-bcb0-ce2f45bb7415",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5726,1.724,NA,93.18,213.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Single","single","Travis Jankowski singles on a ground ball to left fielder Stone Garrett.",0,3,8,50,"top",6,"2023-07-08T22:54:49.164Z","2023-07-08T22:55:42.899Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.7,14,0.9,0.3905,6.5557,29.7099,-11.8776,-4.4171,10.1735,0.6249,0.9252,5.2308,-139.923,-11.3269,-0.6894,50.0065,5.7896,-8.8157,28.8,3.6,24,2185,209,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.4,7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",5,"2023-07-08T22:54:18.717Z","2023-07-08T22:54:26.930Z",TRUE,"pitch","7e602875-c815-4af8-916d-4c3d905bbc55",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.47,1.67,NA,87.73,162.61,"popup","medium","5",76.39,176.96,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Jonah Heim pops out to third baseman Ildemaro Vargas in foul territory.",0,3,8,49,"top",6,"2023-07-08T22:52:31.516Z","2023-07-08T22:54:26.930Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.6,6,0.9,0.3889,6.4141,31.336,-11.2914,-3.9688,10.3933,0.768,2.8213,5.662,-140.7173,-6.8618,-0.7527,50.0043,6.0197,-7.976,27.6,2.4,24,2083,209,65.8,65,136,NA,NA,NA,TRUE,-11.6,17.6,6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",4,"2023-07-08T22:53:51.130Z","2023-07-08T22:53:56.711Z",TRUE,"pitch","bcd4d643-325f-423e-ab10-afe967a8d063",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.47,1.67,NA,87.21,186.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Jonah Heim pops out to third baseman Ildemaro Vargas in foul territory.",0,3,8,49,"top",6,"2023-07-08T22:52:31.516Z","2023-07-08T22:54:26.930Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.3,9,0.9,0.4336,6.5608,23.7289,-35.3013,3.2859,-1.9301,0.7815,1.9374,3.2222,-125.9363,-3.0531,-0.9379,50.0037,5.9987,5.3189,9.6,9.6,24,2337,99,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-4,-6.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",3,"2023-07-08T22:53:28.890Z","2023-07-08T22:53:33.305Z",TRUE,"pitch","429b9681-d006-4ce7-a1e2-7e4946ee615b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.47,1.67,NA,116.33,156.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Jonah Heim pops out to third baseman Ildemaro Vargas in foul territory.",0,3,8,49,"top",6,"2023-07-08T22:52:31.516Z","2023-07-08T22:54:26.930Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.5,2,0.9,0.4373,6.3489,22.4228,-32.2398,3.4388,-0.0435,0.0175,3.031,1.7905,-124.7206,-1.0017,-1.1538,50.0003,6.0699,5.478,9.6,8.4,24,2182,123,NA,NA,NA,NA,NA,NA,FALSE,-37,-0.1,-6.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",2,"2023-07-08T22:53:14.280Z","2023-07-08T22:53:18.331Z",TRUE,"pitch","97dd03a3-7250-41ea-9d0e-eb5110fcbc6e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5726,1.7455,NA,160.75,158.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Jonah Heim pops out to third baseman Ildemaro Vargas in foul territory.",0,3,8,49,"top",6,"2023-07-08T22:52:31.516Z","2023-07-08T22:54:26.930Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.3,11,0.9,0.3962,6.4287,27.5177,-13.0428,-4.0012,9.8604,-1.1478,2.9691,0.7911,-137.679,-5.8629,-0.9168,50.0047,5.9918,-7.7636,27.6,3.6,24,2034,208,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17,7.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",1,"2023-07-08T22:52:58.876Z","2023-07-08T22:53:04.348Z",TRUE,"pitch","0b637c0f-4762-410b-aa9a-a9190de5070f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5988,1.694,NA,111.91,105.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Jonah Heim pops out to third baseman Ildemaro Vargas in foul territory.",0,3,8,49,"top",6,"2023-07-08T22:52:31.516Z","2023-07-08T22:54:26.930Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88,12,0.9,0.3922,6.5075,27.7053,-14.2061,-4.7741,9.0708,0.1334,4.9542,4.3803,-139.0395,-0.748,-0.8331,50.0049,6.1589,-9.4595,31.2,3.6,24,2038,210,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.6,7.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T22:52:42.097Z","2023-07-08T22:52:48.389Z",TRUE,"pitch","0ba2d9c6-8676-4480-9148-73edcc9abe97",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6766,1.8223,NA,87.71,166.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Jonah Heim pops out to third baseman Ildemaro Vargas in foul territory.",0,3,8,49,"top",6,"2023-07-08T22:52:31.516Z","2023-07-08T22:54:26.930Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.9,6,0.9,0.4356,6.3957,22.8024,-31.7185,3.5661,0.279,0.7685,2.6843,3.0832,-125.2522,-1.9407,-0.9369,50.0005,6.037,5.7234,10.8,8.4,24,2171,118,NA,NA,NA,NA,NA,NA,FALSE,-36.2,0.4,-7.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",1,"2023-07-08T22:51:54.951Z","2023-07-08T22:52:16.916Z",TRUE,"pitch","ed792364-6292-4464-b4a8-74ed6f1d1e5e",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.72,1.79,NA,155.72,169.57,"line_drive","medium","7",36.46,83.08,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Home Run","home_run","Josh Jung homers (19) on a line drive to left field.",1,3,8,48,"top",6,"2023-07-08T22:51:52.551Z","2023-07-08T22:52:16.916Z",TRUE,TRUE,FALSE,FALSE,38,0,0,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88,13,0.9,0.3918,6.4607,30.5218,-10.1748,-2.6826,11.1026,-1.0159,2.5633,0.5334,-139.6448,-7.6128,-0.8605,50.0006,5.9887,-5.3137,24,2.4,24,2176,204,102.3,22,368,NA,NA,NA,FALSE,-10.8,18.8,4.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T22:50:58.702Z","2023-07-08T22:51:54.951Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Weems replaces Jake Irvin.","Pitching Substitution",2,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,607179,"/api/v1/people/607179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"48","atBat","Home Run","home_run","Josh Jung homers (19) on a line drive to left field.",1,3,8,48,"top",6,"2023-07-08T22:51:52.551Z","2023-07-08T22:52:16.916Z",TRUE,TRUE,FALSE,FALSE,38,0,0,0,673962,"Josh Jung","/api/v1/people/673962","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",2,"2023-07-08T22:49:07.735Z","2023-07-08T22:49:15.152Z",TRUE,"pitch","71cb926e-e46a-4fec-b7bf-08c4e54df3f1",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.5,1.74,NA,96.88,190.26,"ground_ball","medium","6",119.2,155.67,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Luis Garcia grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,8,47,"bottom",5,"2023-07-08T22:48:20.428Z","2023-07-08T22:49:15.152Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.9,9,2,0.4345,6.8221,23.0082,-28.4418,2.3372,2.3112,0.5278,1.7971,6.7673,-125.571,-0.4818,-2.4947,50.0018,4.2853,3.7675,9.6,7.2,24,2479,129,86.6,-8,13,NA,NA,NA,TRUE,-32.2,4.3,-5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
