"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
717059,"2023-08-09",9,"2023-08-10T01:28:53.319Z","2023-08-10T01:28:59.299Z",TRUE,"pitch","473ccc7f-01b6-47f0-bccb-250bfdad137d",7,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,1,NA,NA,3.4038,1.6964,NA,104.94,231.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.8,14,0.89,0.4341,7.2215,22.9892,-33.8204,2.4611,-1.0137,0.3164,0.2576,5.5205,-125.664,-7.3694,-2.2198,50.0056,5.9394,3.978,7.2,8.4,24,2498,88,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-3.1,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,658668,"Edward Olivares","/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",7,"2023-08-10T01:28:19.876Z","2023-08-10T01:28:23.152Z",TRUE,"pitch","70312e40-e70e-45c7-83b6-a90608c5ef72",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.52,1.72,NA,134.52,183.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.7,88,7,0.87,0.3929,6.6525,29.745,-9.3911,-1.969,11.5612,-0.4596,2.0486,5.9235,-139.1354,-8.8868,-2.3556,50.002,5.897,-3.8808,13.2,2.4,24,2684,203,NA,NA,NA,NA,NA,NA,FALSE,-10.4,19.3,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",6,"2023-08-10T01:28:00.295Z","2023-08-10T01:28:04.923Z",TRUE,"pitch","b1890b44-ba42-4e6e-ac17-6716c0a2c1d6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6997,1.8741,NA,76.55,202.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.6,88.8,14,0.89,0.3903,6.6842,30.0797,-8.5067,-1.9778,11.8497,1.0613,1.3271,9.6775,-140.0575,-10.8225,-2.174,50.0042,5.787,-3.9528,9.6,2.4,24,2638,202,NA,NA,NA,NA,NA,NA,FALSE,-10,19.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",4,"2023-08-10T01:27:03.400Z","2023-08-10T01:27:07.501Z",TRUE,"pitch","d816be50-a1c6-4e3d-8dd0-4392e4dc4289",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6701,1.7852,NA,80.54,219.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.9,14,0.89,0.4378,6.5043,24.4406,-33.5506,3.0649,-0.8668,0.9565,0.7111,7.1032,-124.963,-6.2427,-2.3175,50.0038,5.9875,4.8617,9.6,8.4,24,2546,92,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-2.8,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",3,"2023-08-10T01:26:45.803Z","2023-08-10T01:26:49.766Z",TRUE,"pitch","a55bd650-fd1a-41a9-b910-4f240cb6dfe4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6997,1.8445,NA,61.38,182.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.4,88.6,14,0.88,0.391,6.5839,29.8211,-9.739,-3.0766,11.2705,1.4592,2.0859,11.445,-139.7943,-8.3677,-2.278,50.0045,5.7472,-6.1271,18,2.4,24,2740,202,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.8,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",2,"2023-08-10T01:26:06.669Z","2023-08-10T01:26:12.919Z",TRUE,"pitch","036a6f44-4534-4611-8fb8-7daf914e2d81",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.52,1.72,NA,131.16,156.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.9,87.1,1,0.89,0.3959,6.5053,29.5287,-12.2139,-1.8575,10.2848,-0.3716,3.0405,6.1467,-138.1293,-5.6026,-2.3802,50.0033,5.9098,-3.6061,9.6,2.4,24,2661,199,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",1,"2023-08-10T01:25:48.678Z","2023-08-10T01:25:52.653Z",TRUE,"pitch","4490a544-73da-4a48-bb58-de30b0982c24",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5177,1.7556,NA,121.88,178.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,86.6,8,0.9,0.3986,6.7062,29.5911,-13.1215,-1.4078,9.9564,-0.1281,2.2184,6.8105,-137.2557,-7.1577,-2.4556,50.0018,5.7485,-2.6953,4.8,3.6,24,2680,198,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-10T01:25:25.803Z","2023-08-10T01:25:48.678Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Edward Olivares replaces Drew Waters.","Offensive Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,658668,"/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,671221,"/api/v1/people/671221",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",5,"2023-08-10T01:27:19.218Z","2023-08-10T01:28:00.295Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",8,"2023-08-10T01:28:34.510Z","2023-08-10T01:28:53.319Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,658668,"/api/v1/people/658668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Walk","walk","Edward Olivares walks.",0,3,4,63,"top",9,"2023-08-10T01:25:46.382Z","2023-08-10T01:28:59.299Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,658668,"Edward Olivares","/api/v1/people/658668","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-10T01:24:52.613Z","2023-08-10T01:25:17.215Z",TRUE,"pitch","0b509887-6000-4c6f-9ef2-51dd2d77bd2d",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.16,1.52,NA,142.9,182.9,"fly_ball","medium","78",62.2,50.9,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Home Run","home_run","Freddy Fermin homers (9) on a fly ball to left center field.",1,3,4,62,"top",9,"2023-08-10T01:24:35.456Z","2023-08-10T01:25:17.215Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95,87.4,4,0.9,0.3956,6.6627,29.0598,-11.9043,-0.6691,10.4232,-0.6794,2.0697,5.6465,-138.1539,-7.9617,-2.6576,50.0043,5.778,-1.3027,1.2,2.4,24,2622,200,99,28,398,NA,NA,NA,FALSE,-12.7,17.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",7,"2023-08-10T01:24:21.415Z","2023-08-10T01:24:27.186Z",TRUE,"pitch","5c6c9433-3c27-4ccd-b7a4-09af4beb5c59",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.34,1.62,NA,149.68,136.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,2,4,61,"top",9,"2023-08-10T01:23:01.160Z","2023-08-10T01:24:27.186Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,86.7,11,0.9,0.3977,6.535,28.9725,-12.3782,-1.0299,10.2921,-0.8573,3.8039,5.4726,-137.4546,-3.4669,-2.7358,50.0038,5.9156,-1.9816,3.6,2.4,24,2674,198,NA,NA,NA,NA,NA,NA,TRUE,-12.4,18.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",5,"2023-08-10T01:23:42.797Z","2023-08-10T01:23:46.719Z",TRUE,"pitch","9fa9213e-9dfb-43e3-82ad-80662bd03d16",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.34,1.62,NA,128.27,154.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,2,4,61,"top",9,"2023-08-10T01:23:01.160Z","2023-08-10T01:24:27.186Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.2,86.6,1,0.9,0.3987,6.4632,28.7255,-13.2034,-0.6255,9.9119,-0.2957,3.1201,6.7545,-137.0812,-5.1279,-2.7045,50.0017,5.9078,-1.1985,1.2,3.6,24,2589,203,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",4,"2023-08-10T01:23:21.811Z","2023-08-10T01:23:25.760Z",TRUE,"pitch","add6b028-ca36-4118-abdd-389c83db6d1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3446,1.6371,NA,102.54,228.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,2,4,61,"top",9,"2023-08-10T01:23:01.160Z","2023-08-10T01:24:27.186Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,79,14,0.9,0.4439,6.7428,22.7903,-35.1945,2.836,-1.9563,0.3795,0.3781,6.5587,-123.0477,-6.3396,-2.6816,50.0041,5.9449,4.3781,8.4,9.6,24,2565,83,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-4.7,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",3,"2023-08-10T01:23:03.529Z","2023-08-10T01:23:07.243Z",TRUE,"pitch","8d33b7eb-c0ae-4ff0-9aac-31c4ed420ec7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4307,1.6642,NA,113.27,197.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,2,4,61,"top",9,"2023-08-10T01:23:01.160Z","2023-08-10T01:24:27.186Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,86.4,14,0.9,0.4022,6.7897,26.4222,-13.9938,-0.2285,9.6561,0.098,1.5384,7.3305,-135.5803,-8.866,-2.5981,50.006,5.8024,-0.4301,3.6,3.6,24,2494,198,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-10T01:22:36.289Z","2023-08-10T01:22:36.325Z",FALSE,"action",NA,NA,"Defensive switch from center field to left field for Jarren Duran.","Defensive Switch",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","100","61","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,2,4,61,"top",9,"2023-08-10T01:23:01.160Z","2023-08-10T01:24:27.186Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",1,"2023-08-10T01:22:36.325Z","2023-08-10T01:22:36.327Z",FALSE,"action",NA,NA,"Defensive Substitution: Adam Duvall replaces left fielder Masataka Yoshida, batting 2nd, playing center field.","Defensive Sub",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,594807,"/api/v1/people/594807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"8","Outfielder","Outfielder","CF","201","61","atBat","Strikeout","strikeout","MJ Melendez strikes out swinging.",0,2,4,61,"top",9,"2023-08-10T01:23:01.160Z","2023-08-10T01:24:27.186Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,807799,"/api/v1/people/807799",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
