"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716585,"2023-09-14",5,"2023-09-14T19:45:04.558Z","2023-09-14T19:45:08.500Z",TRUE,"pitch","77084559-49dd-4ec3-adaa-56651a02f827",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.44,1.63,NA,128.5,203.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesus Sanchez strikes out on a foul tip.",0,2,3,41,"top",6,"2023-09-14T19:43:52.222Z","2023-09-14T19:45:51.638Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.8,84.3,13,0.89,0.4102,6.9413,29.2533,-29.6064,-0.02,1.4228,-0.3017,1.3028,4.9989,-133.6272,-4.778,-2.1954,50.0044,5.2455,-0.0372,1.2,7.2,24,2548,51,NA,NA,NA,NA,NA,NA,FALSE,-30.7,1.7,-1.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",4,"2023-09-14T19:44:44.885Z","2023-09-14T19:44:48.685Z",TRUE,"pitch","0361ca9e-9525-4a61-9f8b-a36aeac74239",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.44,1.63,NA,100.74,190.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesus Sanchez strikes out on a foul tip.",0,2,3,41,"top",6,"2023-09-14T19:43:52.222Z","2023-09-14T19:45:51.638Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.9,83.4,9,0.91,0.4145,6.6822,28.6313,-30.2024,0.7332,1.1127,0.4265,1.7744,6.44,-132.2127,-3.3253,-2.1377,50.0004,5.2689,1.2947,4.8,7.2,24,2637,73,NA,NA,NA,NA,NA,NA,FALSE,-31.7,1.4,-2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",3,"2023-09-14T19:44:25.354Z","2023-09-14T19:44:29.908Z",TRUE,"pitch","f751dd6b-de5a-47a6-8f88-782dde7ece87",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4904,1.6225,NA,51.83,184.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesus Sanchez strikes out on a foul tip.",0,2,3,41,"top",6,"2023-09-14T19:43:52.222Z","2023-09-14T19:45:51.638Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,89.4,14,0.9,0.3854,6.9983,33.4436,-24.9677,-11.6042,3.5232,1.7096,2.0137,14.1458,-142.2674,-4.5247,-1.8256,50.0019,5.2126,-23.7245,38.4,6,24,1942,247,NA,NA,NA,NA,NA,NA,FALSE,-23.2,5.5,18,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",2,"2023-09-14T19:44:07.644Z","2023-09-14T19:44:12.089Z",TRUE,"pitch","625621a3-5d03-47cd-a103-f56a95cd4bc6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.6029,1.6523,NA,121.5,195.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesus Sanchez strikes out on a foul tip.",0,2,3,41,"top",6,"2023-09-14T19:43:52.222Z","2023-09-14T19:45:51.638Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.8,8,0.9,0.3923,6.9334,32.468,-25.0723,-11.2602,3.5987,-0.118,1.6029,8.9162,-139.8017,-5.272,-1.8909,50.0021,5.1658,-22.216,37.2,7.2,24,1843,249,NA,NA,NA,NA,NA,NA,FALSE,-24.1,5.5,18.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",1,"2023-09-14T19:43:52.222Z","2023-09-14T19:43:55.369Z",TRUE,"pitch","cbb46792-7f5d-467d-90ac-dbd50eca46a1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4904,1.4836,NA,58.98,219.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesus Sanchez strikes out on a foul tip.",0,2,3,41,"top",6,"2023-09-14T19:43:52.222Z","2023-09-14T19:45:51.638Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.9,14,0.9,0.389,7.3078,31.8097,-30.5944,-10.1894,0.785,1.3735,1.2444,13.1016,-140.7685,-5.0097,-2.0161,50.0017,5.0266,-20.4589,28.8,7.2,24,1807,252,NA,NA,NA,NA,NA,NA,FALSE,-28.7,0.5,15.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",0,"2023-09-14T19:43:39.011Z","2023-09-14T19:43:52.222Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,660821,"/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jesus Sanchez strikes out on a foul tip.",0,2,3,41,"top",6,"2023-09-14T19:43:52.222Z","2023-09-14T19:45:51.638Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",5,"2023-09-14T19:43:09.756Z","2023-09-14T19:43:17.891Z",TRUE,"pitch","f1d5ab64-3083-455d-b215-6e3e6d2179ca",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,0,NA,NA,3.32,1.56,NA,74.55,238.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher William Contreras to first baseman Rowdy Tellez.",0,2,3,40,"top",6,"2023-09-14T19:42:19.862Z","2023-09-14T19:43:17.891Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,82.7,14,0.91,0.4195,6.9197,30.1209,-34.2668,-0.0603,-1.2152,1.1135,0.0069,8.1209,-131.0426,-6.6404,-2.0301,50.0032,5.164,-0.1051,2.4,8.4,24,2639,41,NA,NA,NA,NA,NA,NA,TRUE,-37.6,-3.6,-1.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",4,"2023-09-14T19:42:54.397Z","2023-09-14T19:42:57.397Z",TRUE,"pitch","6d1fe1b9-9288-4ddb-a775-744c307e9c24",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2652,1.4836,NA,82.35,211.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher William Contreras to first baseman Rowdy Tellez.",0,2,3,40,"top",6,"2023-09-14T19:42:19.862Z","2023-09-14T19:43:17.891Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.3,84.7,14,0.9,0.4089,6.9383,29.5567,-27.4688,-0.1014,2.5899,0.909,1.024,7.9276,-134.0722,-5.9999,-2.0757,50.0046,5.2569,-0.1865,2.4,6,24,2437,328,NA,NA,NA,NA,NA,NA,FALSE,-28.7,3.6,-1.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",2,"2023-09-14T19:42:34.207Z","2023-09-14T19:42:37.207Z",TRUE,"pitch","fead8d9c-500c-4233-b3bd-6fca01f71b7b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.32,1.56,NA,80.04,228.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher William Contreras to first baseman Rowdy Tellez.",0,2,3,40,"top",6,"2023-09-14T19:42:19.862Z","2023-09-14T19:43:17.891Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.3,84.7,14,0.91,0.4117,7.0713,27.1597,-32.679,0.9222,-0.2832,0.9696,0.3755,7.7581,-132.7974,-6.2261,-2.1037,50.0032,5.1136,1.6525,4.8,7.2,24,2502,100,NA,NA,NA,NA,NA,NA,FALSE,-34.3,-1.7,-3.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",1,"2023-09-14T19:42:22.165Z","2023-09-14T19:42:25.948Z",TRUE,"pitch","906d0e47-e493-40c8-baa4-aed75e91a1c7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.32,1.56,NA,117.49,196.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher William Contreras to first baseman Rowdy Tellez.",0,2,3,40,"top",6,"2023-09-14T19:42:19.862Z","2023-09-14T19:43:17.891Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,82.7,8,0.91,0.4184,6.7699,28.3043,-31.1335,1.235,0.6017,-0.0129,1.5611,5.6713,-131.041,-3.7542,-2.3678,50.0059,5.3444,2.1415,6,7.2,24,2464,42,NA,NA,NA,NA,NA,NA,FALSE,-33.4,0.5,-3.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",0,"2023-09-14T19:41:53.795Z","2023-09-14T19:42:22.165Z",FALSE,"action",NA,NA,"Pitching Change: Elvis Peguero replaces Adrian Houser.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665625,"/api/v1/people/665625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"40","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher William Contreras to first baseman Rowdy Tellez.",0,2,3,40,"top",6,"2023-09-14T19:42:19.862Z","2023-09-14T19:43:17.891Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",3,"2023-09-14T19:42:41.190Z","2023-09-14T19:42:54.397Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,669394,"/api/v1/people/669394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Jake Burger strikes out swinging, catcher William Contreras to first baseman Rowdy Tellez.",0,2,3,40,"top",6,"2023-09-14T19:42:19.862Z","2023-09-14T19:43:17.891Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",7,"2023-09-14T19:39:36.936Z","2023-09-14T19:39:41.670Z",TRUE,"pitch","8da6a72d-98df-416b-8bce-81d473b5f969",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.2652,1.3992,NA,134.66,163.07,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","William Contreras called out on strikes.",0,2,3,39,"bottom",5,"2023-09-14T19:37:45.508Z","2023-09-14T19:39:41.670Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.3,71.6,1,0.9,0.4818,6.4709,22.1529,-32.5458,8.7432,-0.2817,-0.4634,2.8041,0.6418,-113.9497,1.4783,-1.8843,50.0048,5.3774,11.4269,19.2,10.8,24,2448,50,NA,NA,NA,NA,NA,NA,TRUE,-44.6,0.2,-16,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",6,"2023-09-14T19:39:14.123Z","2023-09-14T19:39:19.973Z",TRUE,"pitch","13c1e936-aa14-41a7-be06-5092461e158b",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,2,2,NA,NA,3.34,1.52,NA,79.89,174.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","William Contreras called out on strikes.",0,2,3,39,"bottom",5,"2023-09-14T19:37:45.508Z","2023-09-14T19:39:41.670Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.7,14,2,0.4073,6.5117,28.5645,-24.282,-3.1963,4.3063,0.9735,2.3735,7.6155,-134.3703,-2.1747,-1.4794,50.0008,4.9149,-5.856,9.6,6,24,1699,225,NA,NA,NA,NA,NA,NA,FALSE,-24.5,7.6,4.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",5,"2023-09-14T19:38:53.888Z","2023-09-14T19:38:58.224Z",TRUE,"pitch","0f73b2f7-2c28-4e6b-aeb5-36d874095a95",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.0964,1.3992,NA,97.97,172.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","William Contreras called out on strikes.",0,2,3,39,"bottom",5,"2023-09-14T19:37:45.508Z","2023-09-14T19:39:41.670Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.7,6,2,0.4074,6.5975,27.7676,-21.1386,-5.6904,6.0184,0.4993,2.4427,7.4881,-134.2125,-2.5724,-1.5814,50.0008,4.9113,-10.43,22.8,4.8,24,1951,225,NA,NA,NA,NA,NA,NA,FALSE,-21.5,10.6,8.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
