"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746648,"2024-04-14",0,"2024-04-14T20:43:08.953Z","2024-04-14T20:43:12.081Z",TRUE,"pitch","c8ab9508-59e1-405b-a30d-ab112013ba29",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5297,1.6671,NA,131.03,124.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Double","double","David Fry doubles (2) on a sharp fly ball to center fielder Aaron Judge. Josh Naylor to 3rd.",0,7,6,85,"bottom",10,"2024-04-14T20:42:55.113Z","2024-04-14T20:44:36.150Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,681807,"David Fry","/api/v1/people/681807","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.6,11,2,0.4001,6.4267,25.5563,-16.6688,4.1451,8.1386,-0.3681,4.2177,-7.9739,-136.1168,-0.5152,2.0406,50.0046,5.5478,7.9,20.4,3.6,24,2203,146,NA,NA,NA,NA,NA,NA,FALSE,-16,14.9,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",1,"2024-04-14T20:43:22.346Z","2024-04-14T20:43:59.767Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"85","atBat","Double","double","David Fry doubles (2) on a sharp fly ball to center fielder Aaron Judge. Josh Naylor to 3rd.",0,7,6,85,"bottom",10,"2024-04-14T20:42:55.113Z","2024-04-14T20:44:36.150Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,681807,"David Fry","/api/v1/people/681807","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",0,"2024-04-14T20:42:24.021Z","2024-04-14T20:42:30.289Z",TRUE,"pitch","73a79906-a85c-4247-828c-6df79e1c1509",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.22,1.52,NA,103.03,163.39,"ground_ball","medium","4",147.14,150.13,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Forceout","force_out","Josh Naylor grounds into a force out, second baseman Gleyber Torres to shortstop Anthony Volpe. Bo Naylor scores. José Ramírez out at 2nd. Josh Naylor to 1st.",1,7,6,84,"bottom",10,"2024-04-14T20:41:55.371Z","2024-04-14T20:42:30.289Z",TRUE,TRUE,FALSE,TRUE,0,0,0,1,647304,"Josh Naylor","/api/v1/people/647304","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.5,3,0.89,0.3961,6.447,26.8894,-18.0149,3.7397,7.2876,0.3666,2.7923,-5.6536,-137.6206,-4.2408,1.9496,50.0003,5.5523,7.2641,18,3.6,24,2157,148,106.3,0,59,NA,NA,NA,TRUE,-17.6,12.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",12,"2024-04-14T20:41:37.564Z","2024-04-14T20:41:47.570Z",TRUE,"pitch","5ca0cfff-2989-4f05-a8b6-ad0e2736f617",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.4,1.58,NA,78.03,189.68,"line_drive","medium","8",119.74,103.86,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,87.3,14,0.99,0.399,6.496,24.3386,-23.3841,7.2844,4.5831,1.0224,1.8185,-5.5691,-136.2307,-5.0872,2.1267,50.001,5.2847,13.9633,28.8,6,24,2145,144,80.1,18,244,NA,NA,NA,FALSE,-23.2,7.7,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",666310,"Bo Naylor","/api/v1/people/666310",NA,NA,NA
746648,"2024-04-14",11,"2024-04-14T20:41:16.112Z","2024-04-14T20:41:19.946Z",TRUE,"pitch","a0df343b-a86a-41ff-b530-3a396f80c8ea",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.58,NA,130.62,204.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,80.5,13,0.9,0.4319,6.4669,25.0163,-30.6945,-1.9104,0.9098,-0.3572,1.275,-5.6738,-126.6636,-3.9561,2.157,50.0048,5.302,-3.1149,7.2,8.4,24,2515,248,NA,NA,NA,NA,NA,NA,FALSE,-35,1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",10,"2024-04-14T20:40:53.970Z","2024-04-14T20:40:57.392Z",TRUE,"pitch","5ed9fb4c-d199-4bd6-bd17-2585bbc40667",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.58,NA,90.68,166.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,88.1,6,0.92,0.3939,6.4139,25.785,-16.3976,5.5235,8.0233,0.6904,2.6874,-6.0443,-138.1369,-4.3756,2.1714,50.0001,5.3672,10.8577,30,3.6,24,2364,141,NA,NA,NA,NA,NA,NA,FALSE,-16,14,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",9,"2024-04-14T20:40:28.055Z","2024-04-14T20:40:31.343Z",TRUE,"pitch","92c445c4-f43e-40bd-9c6c-108a39d1239d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.58,NA,124.02,179.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,80.9,5,0.89,0.4315,6.4014,21.3984,-31.774,-1.1942,0.2468,-0.1841,2.2127,-5.4178,-126.0923,-1.8282,2.1323,50.0048,5.4685,-1.9566,4.8,8.4,24,2757,266,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",8,"2024-04-14T20:40:04.903Z","2024-04-14T20:40:08.226Z",TRUE,"pitch","5120310d-10cc-479c-adc3-4076ab760266",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.58,NA,150.95,179.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,87.4,13,0.87,0.3984,6.4638,24.0628,-15.5966,3.4753,8.6169,-0.8907,2.1935,-9.4388,-136.3969,-5.661,2.1312,50.0029,5.3346,6.6867,16.8,3.6,24,2278,142,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.9,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",7,"2024-04-14T20:39:41.276Z","2024-04-14T20:39:44.776Z",TRUE,"pitch","206b4f29-61b4-40a1-940e-0d5ec3925434",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.58,NA,126.23,139.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.7,11,0.87,0.3984,6.3424,27.6295,-17.6394,2.8151,7.5758,-0.2421,3.6745,-7.4183,-137.0095,-1.8538,2.1237,50.0053,5.5536,5.4039,12,3.6,24,2053,140,NA,NA,NA,NA,NA,NA,FALSE,-17,13.6,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",6,"2024-04-14T20:39:14.860Z","2024-04-14T20:39:19.901Z",TRUE,"pitch","7f351427-713e-4e50-85fb-385fc1f014b4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.4,1.58,NA,145.48,185.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86.7,7,2,0.4011,6.4875,24.7348,-15.7998,6.8954,8.633,-0.7471,1.9712,-9.8697,-135.6601,-6.1939,2.0128,50.0063,5.3526,13.0845,33.6,4.8,24,2393,140,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.8,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",5,"2024-04-14T20:38:52.940Z","2024-04-14T20:38:58.232Z",TRUE,"pitch","7da56109-5f28-4af7-ac6f-f845cc38d2ef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3906,1.5591,NA,140.99,232.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.9,13,2,0.3972,6.5233,24.9349,-15.4239,5.629,8.6577,-0.6293,0.2483,-9.3611,-136.9267,-10.785,2.0735,50.0003,5.2465,10.8875,27.6,3.6,24,2268,138,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.9,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",4,"2024-04-14T20:38:26.833Z","2024-04-14T20:38:34.399Z",FALSE,"no_pitch","38874ff5-f3d3-44f5-9c51-d720125eef7d",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",657571,"Caleb Ferguson",FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",0,"2024-04-14T20:37:12.877Z","2024-04-14T20:37:12.931Z",FALSE,"action",NA,NA,"Kevin Smith remains in the game as the designated hitter.","Defensive Switch",7,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,675656,"/api/v1/people/675656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","401","83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,519317,"/api/v1/people/519317",NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",1,"2024-04-14T20:37:12.931Z","2024-04-14T20:37:33.034Z",FALSE,"action",NA,NA,"Pitching Change: Caleb Ferguson replaces Clay Holmes.","Pitching Substitution",7,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657571,"/api/v1/people/657571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",2,"2024-04-14T20:37:33.034Z","2024-04-14T20:38:20.491Z",FALSE,"action",NA,NA,"Bo Naylor starts inning at 2nd base.","Runner Placed On Base",7,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666310,"/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",3,"2024-04-14T20:38:20.491Z","2024-04-14T20:38:26.833Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",7,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608070,"/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","José Ramírez singles on a line drive to center fielder Aaron Judge. Bo Naylor to 3rd.",0,7,5,83,"bottom",10,"2024-04-14T20:38:26.833Z","2024-04-14T20:41:47.570Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,608070,"José Ramírez","/api/v1/people/608070","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
