"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746478,"2024-05-01",2,"2024-05-01T19:03:01.111Z","2024-05-01T19:03:04.753Z",TRUE,"pitch","6722eae1-9699-4061-8adc-49285d9aabcd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1725,1.4615,NA,116.88,212.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","José Fermín singles on a ground ball to left fielder Mark Canha.",0,1,3,54,"top",8,"2024-05-01T19:02:42.340Z","2024-05-01T19:04:06.471Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,665877,"José Fermín","/api/v1/people/665877","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.2,14,0.91,0.433,6.7108,24.5148,-21.1873,9.6458,6.7706,0.0033,0.9828,-5.1511,-126.2639,-8.0474,0.8113,50.0042,5.9028,15.6528,32.4,7.2,24,2153,130,NA,NA,NA,NA,NA,NA,FALSE,-25.4,10.7,-16.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T19:02:44.484Z","2024-05-01T19:02:48.534Z",TRUE,"pitch","826272ed-3794-4b37-a512-5061a37b9af1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2239,1.4615,NA,115.1,204.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","José Fermín singles on a ground ball to left fielder Mark Canha.",0,1,3,54,"top",8,"2024-05-01T19:02:42.340Z","2024-05-01T19:04:06.471Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,665877,"José Fermín","/api/v1/people/665877","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.6,14,0.9,0.3993,6.6494,29.6923,-13.6145,5.8657,9.7301,0.0499,1.2816,-4.6635,-137.0712,-10.2251,1.0094,50.0013,5.9849,11.1847,32.4,3.6,24,2270,147,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.7,-9.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T19:02:35.693Z","2024-05-01T19:02:44.484Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter José Fermín replaces Michael Siani.","Offensive Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,665877,"/api/v1/people/665877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","54","atBat","Single","single","José Fermín singles on a ground ball to left fielder Mark Canha.",0,1,3,54,"top",8,"2024-05-01T19:02:42.340Z","2024-05-01T19:04:06.471Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,665877,"José Fermín","/api/v1/people/665877","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,672279,"/api/v1/people/672279",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T19:01:58.080Z","2024-05-01T19:02:05.413Z",TRUE,"pitch","8c11dd26-e442-4ed6-94be-5a669b86b689",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.4,1.63,NA,123.74,169.26,"ground_ball","medium","4",144.89,148.97,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Nolan Gorman grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",0,1,3,53,"top",8,"2024-05-01T19:01:36.693Z","2024-05-01T19:02:05.413Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,79.7,5,0.9,0.436,6.4764,22.883,-26.6906,-1.8737,3.4223,-0.1768,2.5748,-2.9096,-125.1543,-3.2918,1.2398,50.0042,6.0696,-3.0014,7.2,7.2,24,2486,190,73.8,9,88,NA,NA,NA,TRUE,-31,5.8,4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T19:01:24.671Z","2024-05-01T19:01:33.864Z",TRUE,"pitch","5069aff8-af84-4c72-bb9d-3ce4c4ef5233",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.55,1.62,NA,99.5,180.89,"ground_ball","medium","5",95.1,165.74,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Masyn Winn grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,1,3,52,"top",8,"2024-05-01T18:59:38.487Z","2024-05-01T19:01:33.864Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,691026,"Masyn Winn","/api/v1/people/691026","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.8,9,0.9,0.436,6.6252,22.0382,-24.6904,9.1355,4.668,0.459,2.1439,-4.1326,-124.9965,-4.7511,0.9349,50.0039,6.0637,14.6501,28.8,7.2,24,2030,132,79.8,-13,11,NA,NA,NA,TRUE,-28.9,7.7,-15.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T19:01:08.557Z","2024-05-01T19:01:11.936Z",TRUE,"pitch","b004698a-0d4b-4dd5-b081-6ad515ce201d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5834,1.667,NA,116.22,178.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Masyn Winn grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,1,3,52,"top",8,"2024-05-01T18:59:38.487Z","2024-05-01T19:01:33.864Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,691026,"Masyn Winn","/api/v1/people/691026","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.8,8,0.8,0.3991,6.447,27.1974,-15.1313,2.6388,8.9135,0.0205,2.2263,-3.3631,-136.7013,-7.5397,0.9179,50.0058,6.0382,5.0473,14.4,3.6,24,2198,154,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.9,-4.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T19:00:52.287Z","2024-05-01T19:00:56.100Z",TRUE,"pitch","67764732-a104-4862-937a-92a1fb529e07",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4807,1.59,NA,115.45,215.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Masyn Winn grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,1,3,52,"top",8,"2024-05-01T18:59:38.487Z","2024-05-01T19:01:33.864Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,691026,"Masyn Winn","/api/v1/people/691026","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,79.5,14,0.9,0.438,6.7052,22.9948,-23.4415,8.6226,5.5007,0.0405,0.8589,-5.0195,-124.6328,-7.6882,0.9514,50.0012,5.8942,13.6824,27.6,7.2,24,2043,127,NA,NA,NA,NA,NA,NA,FALSE,-28.4,8.5,-14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T18:58:32.309Z","2024-05-01T18:58:40.843Z",TRUE,"pitch","6f3b775b-40e4-432b-8027-8f6baa82f0b6",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.53,1.71,NA,107.67,93.93,"ground_ball","medium","6",126.9,152.93,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Riley Greene grounds out, shortstop Masyn Winn to first baseman Alec Burleson.",0,1,3,51,"bottom",7,"2024-05-01T18:58:11.379Z","2024-05-01T18:58:40.843Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,90.1,3,0.9,0.3858,6.3053,26.2182,-19.7509,5.9131,6.0586,0.7176,3.2531,-2.2667,-140.9492,-4.6632,0.755,50.0064,6.1711,12.1302,30,4.8,24,2130,152,72.8,-18,10,NA,NA,NA,TRUE,-18.4,10.4,-10.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",5,"2024-05-01T18:58:07.350Z","2024-05-01T18:58:11.242Z",TRUE,"pitch","c2373cfa-9b2b-4a8a-8877-b67cccfadce8",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.33,1.64,NA,103.37,110.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,1,3,50,"bottom",7,"2024-05-01T18:56:39.681Z","2024-05-01T18:58:11.242Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.9,12,0.91,0.3885,6.2896,29.093,-16.3908,8.4386,7.8256,0.5297,3.7468,-3.6019,-140.4808,-3.888,0.7254,50.0051,6.201,17.0227,43.2,4.8,24,2172,147,NA,NA,NA,NA,NA,NA,TRUE,-15.5,13.7,-14.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",4,"2024-05-01T18:57:53.183Z","2024-05-01T18:57:57.023Z",TRUE,"pitch","407cf6ab-a08a-4422-bd3e-cf25544dd414",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.378,1.6927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,1,3,50,"bottom",7,"2024-05-01T18:56:39.681Z","2024-05-01T18:58:11.242Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.3,12,0.84,0.391,6.0849,28.5712,-15.5783,5.2036,8.3303,0.3576,4.7557,-2.572,-139.5846,-1.832,0.6101,50.0035,6.4354,10.368,31.2,3.6,24,2227,155,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15,-9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",3,"2024-05-01T18:57:29.391Z","2024-05-01T18:57:33.577Z",TRUE,"pitch","14a77a5f-6473-4700-a184-a55fbd980f60",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.378,1.59,NA,167.64,191.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,1,3,50,"bottom",7,"2024-05-01T18:56:39.681Z","2024-05-01T18:58:11.242Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73,13,0.84,0.4769,6.3783,22.9776,-44.0715,-4.4456,-8.9254,-1.3286,1.7531,-2.917,-115.1987,-0.8125,0.535,50.0019,6.4001,-5.9268,8.4,13.2,24,2966,331,NA,NA,NA,NA,NA,NA,FALSE,-59.9,-16.1,8.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T18:57:07.415Z","2024-05-01T18:57:12.144Z",TRUE,"pitch","811f8ea0-4c1f-4966-a2d5-2d3c3d8a9607",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.33,1.64,NA,157.45,194.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,1,3,50,"bottom",7,"2024-05-01T18:56:39.681Z","2024-05-01T18:58:11.242Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,72.3,13,0.85,0.4834,6.303,21.4997,-43.4903,-4.647,-8.7135,-1.0611,1.6409,-2.3135,-113.4837,-0.9835,0.5764,50.0009,6.4263,-6.0369,8.4,13.2,24,2898,330,NA,NA,NA,NA,NA,NA,FALSE,-60.8,-15.7,9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T18:56:55.618Z","2024-05-01T18:56:59.431Z",TRUE,"pitch","4cf90da4-7389-43ec-8154-e1a929f763c5",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.33,1.64,NA,147.99,193.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,1,3,50,"bottom",7,"2024-05-01T18:56:39.681Z","2024-05-01T18:58:11.242Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,84.3,7,2,0.4166,6.2184,20.4268,-29.5962,-2.0265,1.464,-0.813,1.6825,-3.474,-130.1513,-5.759,0.7887,50.0041,6.092,-3.5696,7.2,7.2,24,2674,214,NA,NA,NA,NA,NA,NA,FALSE,-31.6,1.9,4.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T18:57:15.851Z","2024-05-01T18:57:29.391Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,608348,"/api/v1/people/608348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Carson Kelly strikes out swinging.",0,1,3,50,"bottom",7,"2024-05-01T18:56:39.681Z","2024-05-01T18:58:11.242Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T18:56:25.963Z","2024-05-01T18:56:34.342Z",TRUE,"pitch","d224412e-7057-4ba8-b611-3fd1d0a0841c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.57,1.68,NA,143.67,168.06,"ground_ball","medium","6",123.85,147.85,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Javier Báez grounds out, shortstop Masyn Winn to first baseman Alec Burleson.",0,1,3,49,"bottom",7,"2024-05-01T18:56:09.347Z","2024-05-01T18:56:34.342Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,82.7,4,2,0.4228,6.0958,20.6405,-29.5849,-1.326,1.5137,-0.6996,2.6192,-3.6409,-128.3875,-3.4219,0.8958,50.0013,6.2139,-2.2659,4.8,7.2,24,2641,235,79.7,-1,35,NA,NA,NA,TRUE,-32.2,2.4,3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T18:56:11.599Z","2024-05-01T18:56:15.746Z",TRUE,"pitch","230bdb47-c6e9-4172-af93-3e1e370bb2e0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.57,1.68,NA,114.03,149.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Javier Báez grounds out, shortstop Masyn Winn to first baseman Alec Burleson.",0,1,3,49,"bottom",7,"2024-05-01T18:56:09.347Z","2024-05-01T18:56:34.342Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.1,2,0.59,0.3961,6.1174,29.0916,-15.4072,5.6314,8.6445,0.0779,3.2916,-3.7253,-137.9955,-5.2423,0.7098,50.0015,6.2445,10.9211,31.2,3.6,24,2152,152,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.9,-9.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T18:54:51.722Z","2024-05-01T18:56:11.599Z",FALSE,"action",NA,NA,"Pitching Change: Matthew Liberatore replaces Miles Mikolas.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669461,"/api/v1/people/669461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Groundout","field_out","Javier Báez grounds out, shortstop Masyn Winn to first baseman Alec Burleson.",0,1,3,49,"bottom",7,"2024-05-01T18:56:09.347Z","2024-05-01T18:56:34.342Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
