"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745668,"2024-05-07",2,"2024-05-07T21:57:34.604Z","2024-05-07T21:57:39.153Z",TRUE,"pitch","b43f814c-7e96-4bbd-bfcf-cc988ac74e57",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2913,1.5466,NA,145.59,140.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Max Schuemann walks.",0,15,5,78,"bottom",7,"2024-05-07T21:57:06.025Z","2024-05-07T21:58:39.119Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680474,"Max Schuemann","/api/v1/people/680474","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.7,11,2,0.3911,6.5298,32.9598,-14.2642,-6.9176,9.0232,-0.75,3.656,5.3283,-140.2855,-3.0402,-1.7792,50.0032,5.6888,-13.7314,39.6,3.6,24,2403,225,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.8,11.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",1,"2024-05-07T21:57:19.181Z","2024-05-07T21:57:23.610Z",TRUE,"pitch","72c5af19-8320-4cd8-b5e0-1c3b263a0930",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1981,1.5094,NA,70.44,200.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Max Schuemann walks.",0,15,5,78,"bottom",7,"2024-05-07T21:57:06.025Z","2024-05-07T21:58:39.119Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680474,"Max Schuemann","/api/v1/people/680474","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.1,14,0.9,0.4491,6.5752,24.8613,-27.0747,1.8718,3.3875,1.2214,1.4149,6.4145,-122.1349,-4.3348,-1.686,50.003,5.5509,2.8169,8.4,7.2,24,2532,94,NA,NA,NA,NA,NA,NA,FALSE,-33.6,5.3,-4.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T21:57:06.095Z","2024-05-07T21:57:10.703Z",TRUE,"pitch","91d70906-b1a1-445f-91b8-80ae982f0f57",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.338,1.5932,NA,69.64,190.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Max Schuemann walks.",0,15,5,78,"bottom",7,"2024-05-07T21:57:06.025Z","2024-05-07T21:58:39.119Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680474,"Max Schuemann","/api/v1/people/680474","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90.5,14,2,0.3824,6.5487,31.0177,-12.2761,-5.9328,9.5664,1.2425,1.7791,10.3486,-142.8843,-8.4725,-1.6453,50.0058,5.5426,-12.3448,36,3.6,24,2421,228,NA,NA,NA,NA,NA,NA,FALSE,-12.4,15.8,8.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",4,"2024-05-07T21:58:07.463Z","2024-05-07T21:58:17.380Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",15,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,2,680474,"/api/v1/people/680474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Max Schuemann walks.",0,15,5,78,"bottom",7,"2024-05-07T21:57:06.025Z","2024-05-07T21:58:39.119Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680474,"Max Schuemann","/api/v1/people/680474","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",3,"2024-05-07T21:56:39.902Z","2024-05-07T21:56:45.079Z",TRUE,"pitch","189aca23-f8a7-49be-b3f8-bfca1ca09440",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.43,1.67,NA,79.04,214.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,15,5,77,"bottom",7,"2024-05-07T21:55:36.624Z","2024-05-07T21:56:45.079Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.3,14,0.9,0.4392,6.7428,23.6079,-26.3098,2.1619,3.718,0.9959,0.8958,6.0552,-124.4392,-5.885,-1.7441,50.003,5.4547,3.4099,9.6,7.2,24,2561,89,NA,NA,NA,NA,NA,NA,TRUE,-31.6,5.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",2,"2024-05-07T21:56:17.395Z","2024-05-07T21:56:21.376Z",TRUE,"pitch","1424bbe0-e216-4257-bcda-afcbed7d6f9b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3939,1.6211,NA,69.89,136.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,15,5,77,"bottom",7,"2024-05-07T21:55:36.624Z","2024-05-07T21:56:45.079Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,88.9,12,2,0.3857,6.5298,34.4924,-11.6751,-5.026,10.0534,1.236,3.793,9.5767,-142.3297,-3.891,-1.5286,50.0065,5.9244,-10.2525,32.4,2.4,24,2367,222,NA,NA,NA,NA,NA,NA,FALSE,-11.3,17.5,7.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",1,"2024-05-07T21:55:59.323Z","2024-05-07T21:56:03.335Z",TRUE,"pitch","61ca17e4-8307-43a7-bd9d-f45347f5e5c8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.43,1.67,NA,84.02,153.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,15,5,77,"bottom",7,"2024-05-07T21:55:36.624Z","2024-05-07T21:56:45.079Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.8,12,2,0.3912,6.5846,33.0566,-12.8211,-5.6755,9.7574,0.8652,3.1584,9.0642,-140.2553,-4.8411,-1.6778,50.0036,5.7495,-11.2585,33.6,3.6,24,2339,224,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.8,8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T21:55:47.848Z","2024-05-07T21:55:51.918Z",TRUE,"pitch","7a640a9d-8e3c-41e1-9e0e-888742684c2a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5898,1.7049,NA,129.7,173.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,15,5,77,"bottom",7,"2024-05-07T21:55:36.624Z","2024-05-07T21:56:45.079Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.7,4,2,0.3892,6.5317,30.6371,-15.5193,-5.3221,8.2933,-0.3332,2.4303,5.8845,-140.5257,-5.9756,-1.7589,50.0037,5.5856,-10.6885,28.8,3.6,24,2389,226,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14,8.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",1,"2024-05-07T21:55:09.381Z","2024-05-07T21:55:32.975Z",TRUE,"pitch","6f0012ef-b5cc-4ca4-bfbd-6e32fc720675",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.45,1.64,NA,116.08,171.75,"fly_ball","medium","8",146.94,24.8,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Home Run","home_run","Kyle McCann homers (3) on a fly ball to center field.",1,15,5,76,"bottom",7,"2024-05-07T21:54:44.813Z","2024-05-07T21:55:32.975Z",TRUE,TRUE,FALSE,FALSE,38,0,1,1,668832,"Kyle McCann","/api/v1/people/668832","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,82.5,5,0.9,0.4206,6.7158,23.1091,-21.2386,-11.6639,6.3455,0.0241,2.4826,8.579,-129.4669,-3.5321,-1.7917,50.0054,5.4608,-20.1103,40.8,7.2,24,1998,248,109.4,25,433,NA,NA,NA,FALSE,-23.2,11,19.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T21:54:57.568Z","2024-05-07T21:55:01.636Z",TRUE,"pitch","44b35b70-57e2-49c8-aeec-8fcb1c707678",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4777,1.6486,NA,85.21,176.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Home Run","home_run","Kyle McCann homers (3) on a fly ball to center field.",1,15,5,76,"bottom",7,"2024-05-07T21:54:44.813Z","2024-05-07T21:55:32.975Z",TRUE,TRUE,FALSE,FALSE,38,0,1,1,668832,"Kyle McCann","/api/v1/people/668832","L","Left",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.8,14,2,0.385,6.489,30.0273,-12.6979,-7.0513,9.4857,0.8341,2.3082,9.544,-141.8199,-7.506,-1.6463,50.0005,5.7848,-14.4754,40.8,3.6,24,2410,226,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16,11,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",3,"2024-05-07T21:54:28.070Z","2024-05-07T21:54:35.167Z",TRUE,"pitch","d4e94a30-8a79-4f81-beef-39181d346d9d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.48,1.6,NA,115.81,180.28,"ground_ball","medium","3",156.85,168.19,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Nathaniel Lowe.",0,15,4,75,"bottom",7,"2024-05-07T21:54:01.599Z","2024-05-07T21:54:35.167Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.4,8,2,0.3902,6.2509,30.9948,-12.45,-9.0202,9.8795,0.0312,2.1665,7.649,-140.2352,-7.9315,-1.5565,50.0057,5.8394,-18.0127,49.2,4.8,24,2548,221,NA,NA,NA,NA,NA,NA,TRUE,-13,16.4,14.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",2,"2024-05-07T21:54:14.824Z","2024-05-07T21:54:19.184Z",TRUE,"pitch","5cccc5bc-741c-401d-933c-f8dc732dcf05",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5896,1.5509,NA,84.8,156.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Nathaniel Lowe.",0,15,4,75,"bottom",7,"2024-05-07T21:54:01.599Z","2024-05-07T21:54:35.167Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.7,12,2,0.3885,6.398,30.9301,-15.6521,-9.1135,8.2032,0.8446,3.0416,10.2298,-140.7862,-4.7103,-1.6461,50.0031,5.7441,-18.3579,44.4,4.8,24,2491,226,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14,14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",1,"2024-05-07T21:54:03.945Z","2024-05-07T21:54:08.276Z",TRUE,"pitch","4faff2d7-526c-4fd7-b8de-018403065199",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6178,1.5373,NA,102.39,176.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Nathaniel Lowe.",0,15,4,75,"bottom",7,"2024-05-07T21:54:01.599Z","2024-05-07T21:54:35.167Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.6,6,2,0.3902,6.3211,29.7272,-14.9336,-8.9713,8.6248,0.3833,2.3177,9.1731,-140.0384,-6.4069,-1.7592,50.0041,5.6009,-17.9346,44.4,4.8,24,2483,231,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.5,14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T21:53:34.873Z","2024-05-07T21:54:03.945Z",FALSE,"action",NA,NA,"Defensive Substitution: Jonathan Ornelas replaces second baseman Marcus Semien, batting 1st, playing second base.","Defensive Sub",15,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680716,"/api/v1/people/680716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","101","75","atBat","Groundout","field_out","J.D. Davis grounds out to first baseman Nathaniel Lowe.",0,15,4,75,"bottom",7,"2024-05-07T21:54:01.599Z","2024-05-07T21:54:35.167Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",666720,"Yerry Rodríguez","/api/v1/people/666720","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,543760,"/api/v1/people/543760",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",1,"2024-05-07T21:51:41.819Z","2024-05-07T21:51:52.948Z",TRUE,"pitch","281fafd3-5493-44b5-b3fd-a319b14a7f97",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.29,1.52,NA,107.93,154.24,"popup","medium","3",161.12,181.36,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Andrew Knizner pops out to first baseman J. D. Davis in foul territory.",0,15,4,74,"top",7,"2024-05-07T21:51:26.677Z","2024-05-07T21:51:52.948Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.8,2,2,0.41,6.6036,29.6726,-11.7812,5.0031,11.2903,0.2381,3.1312,-6.8521,-133.7567,-4.9016,2.1867,50.0062,5.837,9.0403,30,3.6,24,2285,151,80.1,75,101,NA,NA,NA,TRUE,-13,19.6,-7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T21:51:27.057Z","2024-05-07T21:51:34.252Z",TRUE,"pitch","de155e9b-819f-4f7c-93ee-4a1d373c6222",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.29,1.52,NA,108.91,186.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Andrew Knizner pops out to first baseman J. D. Davis in foul territory.",0,15,4,74,"top",7,"2024-05-07T21:51:26.677Z","2024-05-07T21:51:52.948Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.4,8,0.9,0.4073,7.0254,31.3905,-14.8211,6.0391,9.491,0.2123,1.9519,-7.4098,-134.8742,-7.2332,2.2203,50.0056,5.729,11.0451,30,4.8,24,2317,145,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.6,-9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",3,"2024-05-07T21:50:54.433Z","2024-05-07T21:51:04.269Z",TRUE,"pitch","c5570e5e-2694-4967-b0b5-32b65e7269ea",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.51,1.72,NA,140.94,151.17,"ground_ball","medium","5",105.58,163.11,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Field Error","field_error","Travis Jankowski reaches on a fielding error by third baseman Brett Harris.",0,15,4,73,"top",7,"2024-05-07T21:50:20.505Z","2024-05-07T21:51:04.269Z",TRUE,FALSE,FALSE,FALSE,0,1,2,2,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,84.7,1,0.89,0.4041,6.8078,33.2961,-16.0007,5.8137,8.718,-0.6281,3.2449,-8.7537,-136.1841,-3.64,1.8908,50.0062,5.724,10.7905,27.6,3.6,24,2249,142,96.6,3,88,NA,NA,NA,FALSE,-16.4,15.1,-8.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608671,"Travis Jankowski","/api/v1/people/608671",NA,NA,NA,NA,NA,NA
