"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718302,"2023-05-05",1,"2023-05-06T01:16:59.367Z","2023-05-06T01:17:12.959Z",FALSE,"action",NA,NA,"Randal Grichuk steals (1) 2nd base.","Stolen Base 2B",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,545341,"/api/v1/people/545341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad58a177-fcb9-4005-9c55-b6d05b02abf7","stolen_base_2b",NA,NA,NA,NA,NA,NA,"64","atBat","Sac Bunt","sac_bunt","Harold Castro out on a sacrifice bunt, third baseman Brett Baty to second baseman Jeff McNeil. Randal Grichuk to 3rd.",0,0,1,64,"top",9,"2023-05-06T01:16:41.499Z","2023-05-06T01:17:20.781Z",TRUE,FALSE,FALSE,TRUE,4,0,1,1,605612,"Harold Castro","/api/v1/people/605612","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",1,"2023-05-06T01:16:10.534Z","2023-05-06T01:16:20.860Z",TRUE,"pitch","e43761c8-6464-4fbf-bc45-a1c5fa177330",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.11,1.47,NA,93.39,181.41,"ground_ball","medium","9",164.46,115.29,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Randal Grichuk singles on a ground ball to right fielder Starling Marte.",0,0,1,63,"top",9,"2023-05-06T01:16:08.157Z","2023-05-06T01:16:20.860Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.9,6,0.9,0.402,7.1203,29.3032,-25.2261,-11.4714,3.6921,0.6195,2.1246,11.9877,-136.1441,-3.6956,-2.3459,50.002,5.2414,-21.5792,36,7.2,24,2217,224,98.9,5,115,NA,NA,NA,FALSE,-25.1,6.1,18.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-06T01:13:54.132Z","2023-05-06T01:16:10.534Z",FALSE,"action",NA,NA,"Pitching Change: Adam Ottavino replaces David Robertson.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,493603,"/api/v1/people/493603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Single","single","Randal Grichuk singles on a ground ball to right fielder Starling Marte.",0,0,1,63,"top",9,"2023-05-06T01:16:08.157Z","2023-05-06T01:16:20.860Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",5,"2023-05-06T01:13:12.401Z","2023-05-06T01:13:16.880Z",TRUE,"pitch","b13d4fb5-ddfd-4e74-97a7-7fce63203e41",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.3999,1.6225,NA,106.05,158.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,1,62,"bottom",8,"2023-05-06T01:11:33.125Z","2023-05-06T01:13:16.880Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,88.9,3,0.91,0.3866,6.1782,32.7287,-32.263,-12.5169,-0.044,0.2872,2.9805,12.1085,-141.7396,1.9945,-2.4162,50.0019,4.3293,-25.439,36,8.4,24,2276,257,NA,NA,NA,NA,NA,NA,TRUE,-28.3,0.6,20.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",3,"2023-05-06T01:12:22.676Z","2023-05-06T01:12:27.697Z",TRUE,"pitch","a82ab579-8d09-4f80-ac78-aa74c091e1a8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4029,1.5652,NA,69.54,198.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,1,62,"bottom",8,"2023-05-06T01:11:33.125Z","2023-05-06T01:13:16.880Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,76.6,14,0.91,0.4492,5.9345,28.6984,-25.3378,12.5586,4.5603,1.2452,1.4883,5.8254,-122.8432,-1.424,-2.8026,50.0022,4.2692,18.8228,38.4,8.4,24,2983,78,NA,NA,NA,NA,NA,NA,FALSE,-30.8,8.2,-24.2,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",2,"2023-05-06T01:12:02.977Z","2023-05-06T01:12:08.177Z",TRUE,"pitch","a5b46689-9218-4b6a-9d93-55211a5ca5a6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4286,1.5651,NA,84.7,167.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,1,62,"bottom",8,"2023-05-06T01:11:33.125Z","2023-05-06T01:13:16.880Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,87.5,12,0.91,0.3928,6.0271,32.8221,-33.6178,-12.5421,-0.7295,0.8474,2.6446,13.3915,-139.7002,1.5394,-2.3894,50.0066,4.3036,-24.6821,32.4,8.4,24,2229,257,NA,NA,NA,NA,NA,NA,FALSE,-30.5,-0.7,19.8,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",1,"2023-05-06T01:11:35.506Z","2023-05-06T01:11:39.382Z",TRUE,"pitch","61c20870-3eba-4d41-8d7c-9397a8183404",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.4,1.57,NA,144.42,169.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,1,62,"bottom",8,"2023-05-06T01:11:33.125Z","2023-05-06T01:13:16.880Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.8,4,0.9,0.401,6.0438,30.7022,-34.6979,-10.5416,-1.3316,-0.7193,2.5731,8.968,-136.6887,2.0495,-2.6763,50.0065,4.1993,-19.9113,27.6,8.4,24,2223,250,NA,NA,NA,NA,NA,NA,FALSE,-32.8,-1.7,17.2,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-06T01:11:20.950Z","2023-05-06T01:11:23.950Z",FALSE,"pickoff","2d5b3170-1ea5-4f5b-a95c-2556e6c16c1b",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,1,62,"bottom",8,"2023-05-06T01:11:33.125Z","2023-05-06T01:13:16.880Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",4,"2023-05-06T01:13:12.982Z","2023-05-06T01:13:13.982Z",FALSE,"action",NA,NA,"Rockies pitcher Kyle Freeland ejected by 3B umpire Hunter Wendelstedt.","Ejection",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,607536,"/api/v1/people/607536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Francisco Lindor called out on strikes.",0,0,1,62,"bottom",8,"2023-05-06T01:11:33.125Z","2023-05-06T01:13:16.880Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427537,"/api/v1/people/427537",FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",5,"2023-05-06T01:10:49.129Z","2023-05-06T01:10:54.846Z",TRUE,"pitch","df030fe9-cc3a-4505-af7e-057bfadec570",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.5178,1.6512,NA,139.6,158.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,0,1,61,"bottom",8,"2023-05-06T01:08:42.289Z","2023-05-06T01:10:54.846Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77.4,1,0.9,0.4446,6.1436,25.7044,-29.518,7.6551,1.7293,-0.5928,2.9915,3.3082,-123.4338,2.5093,-2.9468,50.0019,4.4552,11.7527,22.8,8.4,24,3045,83,NA,NA,NA,NA,NA,NA,TRUE,-34.2,4,-14.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",4,"2023-05-06T01:10:22.939Z","2023-05-06T01:10:27.915Z",TRUE,"pitch","caa267b7-5630-48d9-b8bc-cfa82bb5900c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.45,1.63,NA,102.15,175.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,0,1,61,"bottom",8,"2023-05-06T01:08:42.289Z","2023-05-06T01:10:54.846Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,78.1,6,0.91,0.4429,6.067,24.4551,-24.8014,7.7541,4.7612,0.3895,2.3478,5.5626,-123.6155,-0.0083,-2.8967,50.003,4.4319,12.0103,27.6,7.2,24,2840,79,NA,NA,NA,NA,NA,NA,FALSE,-29,8.9,-15.4,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",2,"2023-05-06T01:09:47.175Z","2023-05-06T01:09:51.139Z",TRUE,"pitch","5d88e7f7-58f4-40f5-b6a7-e22d16d2cf43",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.45,1.63,NA,127.47,176.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,0,1,61,"bottom",8,"2023-05-06T01:08:42.289Z","2023-05-06T01:10:54.846Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,77.4,5,0.91,0.4439,5.8873,27.5317,-27.0801,10.5211,3.3136,-0.2747,2.3248,3.2945,-123.9554,0.4817,-2.9919,50.0033,4.4105,16.1767,32.4,8.4,24,3064,64,NA,NA,NA,NA,NA,NA,FALSE,-31.7,6.4,-19.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",1,"2023-05-06T01:09:27.689Z","2023-05-06T01:09:31.250Z",TRUE,"pitch","56e527e5-edcc-43df-a90c-9ff43a4352d3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.45,1.63,NA,78.59,163.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,0,1,61,"bottom",8,"2023-05-06T01:08:42.289Z","2023-05-06T01:10:54.846Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.1,79.1,12,0.91,0.437,6.2477,25.3334,-24.2182,8.2952,5.0018,1.0077,2.7777,6.8201,-125.324,0.8127,-2.8266,50.0023,4.4274,13.1937,31.2,7.2,24,3039,78,NA,NA,NA,NA,NA,NA,FALSE,-27.4,9.5,-16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-06T01:08:59.133Z","2023-05-06T01:09:03.060Z",TRUE,"pitch","958e6e97-1a7a-4658-8e4a-08ccc69cd569",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4499,1.7085,NA,128.46,160.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,0,1,61,"bottom",8,"2023-05-06T01:08:42.289Z","2023-05-06T01:10:54.846Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,78.1,4,0.9,0.4421,6.2311,23.777,-25.8731,4.3838,4.0487,-0.3007,2.9038,5.1157,-123.6998,1.5304,-2.9619,50.0014,4.4402,6.8184,16.8,7.2,24,2823,66,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7.9,-9.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",3,"2023-05-06T01:10:04.627Z","2023-05-06T01:10:08.222Z",FALSE,"pickoff","ab4adfed-80cc-4a44-b1f6-9d3f837a0b61",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Starling Marte called out on strikes.",0,0,1,61,"bottom",8,"2023-05-06T01:08:42.289Z","2023-05-06T01:10:54.846Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",3,"2023-05-06T01:08:28.604Z","2023-05-06T01:08:33.621Z",TRUE,"pitch","3480764e-a2aa-4ef4-9779-3a5d9b7ad986",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.4599,1.5365,NA,159.2,160.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Brandon Nimmo walks.",0,0,1,60,"bottom",8,"2023-05-06T01:07:46.626Z","2023-05-06T01:08:33.621Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.8,11,0.9,0.4009,6.0035,30.1894,-34.0802,-11.0999,-1.0055,-1.1072,2.9092,8.3635,-136.6454,2.9312,-2.7658,50.0059,4.1645,-20.9887,30,8.4,24,2256,253,NA,NA,NA,NA,NA,NA,FALSE,-32,-1,18.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",2,"2023-05-06T01:08:16.420Z","2023-05-06T01:08:21.424Z",TRUE,"pitch","e88a15a9-8f45-4dd0-832d-897e507cd4e2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.5465,1.7085,NA,107.78,209.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Brandon Nimmo walks.",0,0,1,60,"bottom",8,"2023-05-06T01:07:46.626Z","2023-05-06T01:08:33.621Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.2,14,0.91,0.4001,5.9508,30.4471,-33.2091,-12.2348,-0.5435,0.2419,1.0884,11.7969,-136.9225,-1.6447,-2.5344,50.0053,3.971,-23.217,31.2,8.4,24,2308,259,NA,NA,NA,NA,NA,NA,FALSE,-32,-1.2,19.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
