"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718182,"2023-05-14",4,"2023-05-14T17:16:51.564Z","2023-05-14T17:16:57.288Z",TRUE,"pitch","f9927db5-894b-4513-a157-33dd4ccaf6a8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3648,1.6405,NA,164.35,138.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Gio Urshela flies into a force out, right fielder Will Brennan to shortstop Amed Rosario. Taylor Ward scores. Matt Thaiss out at 2nd. Gio Urshela to 1st.",1,1,1,50,"top",8,"2023-05-14T17:15:28.262Z","2023-05-14T17:18:04.102Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,570482,"Gio Urshela","/api/v1/people/570482","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.8,11,0.91,0.396,6.5749,31.1134,-11.3802,-2.4356,10.7367,-1.2422,3.6999,1.8896,-138.3453,-4.92,-1.6179,50.0036,6.2654,-4.7174,19.2,2.4,24,2295,195,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",3,"2023-05-14T17:16:28.784Z","2023-05-14T17:16:35.955Z",TRUE,"pitch","b0d26f08-98bc-4e07-ab5e-009561573cb1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3648,1.6405,NA,76.14,192.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Gio Urshela flies into a force out, right fielder Will Brennan to shortstop Amed Rosario. Taylor Ward scores. Matt Thaiss out at 2nd. Gio Urshela to 1st.",1,1,1,50,"top",8,"2023-05-14T17:15:28.262Z","2023-05-14T17:18:04.102Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,570482,"Gio Urshela","/api/v1/people/570482","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76,14,0.9,0.456,6.5794,22.1744,-16.9629,-7.781,10.3949,1.0719,1.7147,8.4956,-119.9133,-6.3631,-1.4982,50.0024,5.9051,-11.385,28.8,6,24,2000,212,NA,NA,NA,NA,NA,NA,FALSE,-22.6,17.5,12.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T17:16:08.582Z","2023-05-14T17:16:13.895Z",TRUE,"pitch","412e42d8-621e-4dc0-84e9-c7dfb207ed41",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3893,1.6405,NA,153.23,110.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Gio Urshela flies into a force out, right fielder Will Brennan to shortstop Amed Rosario. Taylor Ward scores. Matt Thaiss out at 2nd. Gio Urshela to 1st.",1,1,1,50,"top",8,"2023-05-14T17:15:28.262Z","2023-05-14T17:18:04.102Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,570482,"Gio Urshela","/api/v1/people/570482","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,11,0.91,0.3943,6.5098,31.067,-11.2157,-2.1194,10.7219,-0.9504,4.7433,2.5819,-138.9054,-2.4614,-1.6165,50.0004,6.3864,-4.1421,16.8,2.4,24,2436,192,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.1,3.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T17:15:41.843Z","2023-05-14T17:15:48.219Z",TRUE,"pitch","11744019-d514-4cd0-8382-1db3a7d93f47",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.34,1.64,NA,117.23,157.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Gio Urshela flies into a force out, right fielder Will Brennan to shortstop Amed Rosario. Taylor Ward scores. Matt Thaiss out at 2nd. Gio Urshela to 1st.",1,1,1,50,"top",8,"2023-05-14T17:15:28.262Z","2023-05-14T17:18:04.102Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,570482,"Gio Urshela","/api/v1/people/570482","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87,2,0.9,0.3966,6.5765,29.7485,-12.6361,-2.1399,10.1109,-0.0059,3.0178,4.9454,-137.9195,-6.5491,-1.5417,50.0042,6.2698,-4.136,12,3.6,24,2263,197,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.2,2.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T17:15:28.262Z","2023-05-14T17:15:33.262Z",FALSE,"stepoff","f5dc0697-8b33-4a87-bf29-39d27369ff55",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Forceout","force_out","Gio Urshela flies into a force out, right fielder Will Brennan to shortstop Amed Rosario. Taylor Ward scores. Matt Thaiss out at 2nd. Gio Urshela to 1st.",1,1,1,50,"top",8,"2023-05-14T17:15:28.262Z","2023-05-14T17:18:04.102Z",TRUE,TRUE,FALSE,TRUE,0,3,2,2,570482,"Gio Urshela","/api/v1/people/570482","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T17:14:51.919Z","2023-05-14T17:14:59.435Z",TRUE,"pitch","3b74a60c-f97a-4596-b4d8-f5a04b023499",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.26,1.55,NA,136.38,168.42,"bunt_grounder","soft","5",113.85,177.05,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Thaiss ground bunts into a force out, third baseman Jose Ramirez to second baseman Andres Gimenez. Taylor Ward to 3rd. Brandon Drury out at 2nd. Matt Thaiss to 1st.",0,0,1,49,"top",8,"2023-05-14T17:14:29.193Z","2023-05-14T17:14:59.435Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,4,0.9,0.4028,6.4133,29.0419,-11.8497,-1.2997,10.8428,-0.5084,2.606,4.255,-135.8614,-7.3733,-1.9242,50.0031,6.174,-2.4371,7.2,2.4,24,2351,197,48.3,-47,5,NA,NA,NA,TRUE,-13,18.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T17:14:31.404Z","2023-05-14T17:14:37.521Z",TRUE,"pitch","a5da9e3d-5b53-46d9-bdac-b99610b0746f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1623,1.5505,NA,99.68,203.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Thaiss ground bunts into a force out, third baseman Jose Ramirez to second baseman Andres Gimenez. Taylor Ward to 3rd. Brandon Drury out at 2nd. Matt Thaiss to 1st.",0,0,1,49,"top",8,"2023-05-14T17:14:29.193Z","2023-05-14T17:14:59.435Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,85,14,0.88,0.4089,6.6124,26.0845,-15.1178,-1.8186,9.3643,0.4545,1.3141,5.9694,-133.4585,-10.1493,-1.5654,50.0038,6.2308,-3.3132,7.2,3.6,24,2190,198,NA,NA,NA,NA,NA,NA,FALSE,-17,15.1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T17:13:48.999Z","2023-05-14T17:14:31.404Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"49","atBat","Forceout","force_out","Matt Thaiss ground bunts into a force out, third baseman Jose Ramirez to second baseman Andres Gimenez. Taylor Ward to 3rd. Brandon Drury out at 2nd. Matt Thaiss to 1st.",0,0,1,49,"top",8,"2023-05-14T17:14:29.193Z","2023-05-14T17:14:59.435Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T17:13:05.069Z","2023-05-14T17:13:10.146Z",TRUE,"pitch","ac7a9f25-1942-48f0-97c5-b47e8bbdd2b2",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,0,NA,NA,3.57,1.74,NA,202.94,135.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Hit By Pitch","hit_by_pitch","Brandon Drury hit by pitch. Taylor Ward to 2nd.",0,0,1,48,"top",8,"2023-05-14T17:12:48.645Z","2023-05-14T17:13:10.146Z",TRUE,FALSE,FALSE,FALSE,11,1,0,0,592273,"Brandon Drury","/api/v1/people/592273","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.2,11,0.9,0.3984,6.4246,31.2204,-14.2545,-1.6243,9.3659,-2.2547,3.8252,-0.5346,-137.6203,-4.373,-1.8467,50.0042,6.4039,-3.1086,12,3.6,24,2324,197,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",3,"2023-05-14T17:12:28.300Z","2023-05-14T17:12:40.035Z",TRUE,"pitch","d4af6619-fd87-449a-b81c-7f500a6eaf49",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,3.39,1.68,NA,120.52,158.77,"line_drive","hard","8",122.32,79.27,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Taylor Ward singles on a sharp line drive to center fielder Myles Straw.",0,0,1,47,"top",8,"2023-05-14T17:09:52.035Z","2023-05-14T17:12:40.035Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,621493,"Taylor Ward","/api/v1/people/621493","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,2,0.9,0.3987,6.5902,30.5221,-15.5216,-3.2648,8.7162,-0.0924,2.9633,5.0347,-137.3858,-5.9978,-1.5249,50.005,6.2302,-6.2398,16.8,3.6,24,2338,187,103.4,14,225,NA,NA,NA,FALSE,-16,14.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T17:12:14.379Z","2023-05-14T17:12:20.714Z",TRUE,"pitch","a7f1af1e-aaae-41e5-82fb-e7d3445cf115",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2433,1.6805,NA,113.29,140.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Taylor Ward singles on a sharp line drive to center fielder Myles Straw.",0,0,1,47,"top",8,"2023-05-14T17:09:52.035Z","2023-05-14T17:12:40.035Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,621493,"Taylor Ward","/api/v1/people/621493","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.1,78.2,12,2,0.4448,6.3106,21.5019,-31.2516,6.0962,0.6006,0.0972,3.6551,3.1582,-122.5759,-0.2465,-1.9951,50.0035,6.3984,9.3882,18,8.4,24,2874,51,NA,NA,NA,NA,NA,NA,FALSE,-37,1.3,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T17:12:01.261Z","2023-05-14T17:12:04.701Z",TRUE,"pitch","f001cc4d-a9fd-4344-a662-42b071772539",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2678,1.6805,NA,100.3,127.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Taylor Ward singles on a sharp line drive to center fielder Myles Straw.",0,0,1,47,"top",8,"2023-05-14T17:09:52.035Z","2023-05-14T17:12:40.035Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,621493,"Taylor Ward","/api/v1/people/621493","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.9,12,0.9,0.3993,6.5056,32.369,-13.1978,-2.1827,9.9743,0.4381,4.1174,5.9149,-137.5248,-3.7713,-1.4633,50.0067,6.4106,-4.155,10.8,3.6,24,2322,185,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T17:11:48.998Z","2023-05-14T17:11:52.866Z",TRUE,"pitch","6d27de41-c988-4846-9f7b-6ea40b38c372",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2678,1.6805,NA,85.54,167.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Taylor Ward singles on a sharp line drive to center fielder Myles Straw.",0,0,1,47,"top",8,"2023-05-14T17:09:52.035Z","2023-05-14T17:12:40.035Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,621493,"Taylor Ward","/api/v1/people/621493","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.9,6,0.89,0.3995,6.5127,26.6325,-15.8204,-1.1911,8.5636,0.8253,2.6315,6.6052,-136.4734,-6.9538,-1.4589,50.001,6.2786,-2.2756,3.6,3.6,24,2318,192,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",3,"2023-05-14T17:09:24.407Z","2023-05-14T17:09:34.262Z",TRUE,"pitch","6bd49fbe-7026-4c88-9967-e9ca037b1f42",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.39,1.58,NA,166.17,177.71,"popup","medium","5",105.73,169.88,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Pop Out","field_out","Will Brennan pops out to third baseman Gio Urshela.",0,0,1,46,"bottom",7,"2023-05-14T17:08:10.069Z","2023-05-14T17:09:34.262Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,81.4,13,0.88,0.43,5.9655,19.8068,-26.3246,-1.2477,3.54,-1.2901,2.2617,-4.7387,-126.2051,-4.2205,0.7556,50.0022,6.0168,-2.0617,6,7.2,24,2556,261,71.8,60,119,NA,NA,NA,TRUE,-29.8,5.9,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T17:09:01.367Z","2023-05-14T17:09:04.978Z",TRUE,"pitch","5047a6b5-94f8-4a7a-b77c-c2f93dbb4104",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.39,1.58,NA,155.53,197.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Pop Out","field_out","Will Brennan pops out to third baseman Gio Urshela.",0,0,1,46,"bottom",7,"2023-05-14T17:08:10.069Z","2023-05-14T17:09:34.262Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.5,13,0.91,0.4314,6.0347,25.7775,-29.0559,-3.0552,1.9071,-1.0107,1.53,-3.31,-126.9308,-5.3855,0.7066,50.0012,5.9903,-4.9883,10.8,7.2,24,2543,227,NA,NA,NA,NA,NA,NA,FALSE,-33.5,2.5,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
