"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745435,"2024-03-30",2,"2024-03-30T03:31:56.151Z","2024-03-30T03:32:01.003Z",TRUE,"pitch","67023c8b-75ae-443e-b125-ff2c971d8662",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5898,1.6346,NA,134.82,181.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Jackson Merrill flies out to center fielder Jung Hoo Lee.",0,6,2,59,"bottom",7,"2024-03-30T03:31:36.008Z","2024-03-30T03:33:07.305Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.7,69.1,7,2,0.4969,6.915,25.4122,-38.6009,10.555,-5.2585,-0.4675,2.1165,2.2575,-111.4775,2.1995,-2.8703,50.0026,5.1876,12.9011,19.2,13.2,24,2883,54,NA,NA,NA,NA,NA,NA,FALSE,-55.9,-8.3,-19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,630105,"Jake Cronenworth","/api/v1/people/630105",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T03:31:38.108Z","2024-03-30T03:31:43.321Z",TRUE,"pitch","5d0914dd-6042-4551-a59b-cb04551d23bf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5619,1.5776,NA,110.86,198.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Jackson Merrill flies out to center fielder Jung Hoo Lee.",0,6,2,59,"bottom",7,"2024-03-30T03:31:36.008Z","2024-03-30T03:33:07.305Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.6,69.3,8,2,0.4972,6.8139,25.1106,-42.4578,7.5901,-8.4219,0.161,1.4999,4.0714,-111.3387,1.6899,-2.6944,50.0029,5.219,9.2669,13.2,14.4,24,2894,51,NA,NA,NA,NA,NA,NA,FALSE,-61.9,-14.2,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,630105,"Jake Cronenworth","/api/v1/people/630105",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T03:31:14.488Z","2024-03-30T03:31:38.108Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jackson Merrill replaces José Azocar.","Offensive Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,701538,"/api/v1/people/701538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","59","atBat","Flyout","field_out","Jackson Merrill flies out to center fielder Jung Hoo Lee.",0,6,2,59,"bottom",7,"2024-03-30T03:31:36.008Z","2024-03-30T03:33:07.305Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,640492,"/api/v1/people/640492",NA,TRUE,FALSE,630105,"Jake Cronenworth","/api/v1/people/630105",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",4,"2024-03-30T03:30:52.170Z","2024-03-30T03:31:02.798Z",TRUE,"pitch","9bab532d-64c3-4675-8968-4e488e8f3fdd",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.25,1.49,NA,130.68,165.47,"line_drive","medium","7",87.1,68.77,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Tyler Wade lines out to left fielder Michael Conforto.",0,6,2,58,"bottom",7,"2024-03-30T03:29:46.562Z","2024-03-30T03:31:02.798Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.8,1,2,0.3967,6.9682,30.1877,-25.9405,-10.9,3.2264,-0.3589,2.715,9.4793,-137.9639,-1.4053,-2.4203,50.0012,4.9764,-21.0478,36,7.2,24,2104,229,94.6,22,338,NA,NA,NA,TRUE,-24.6,5.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T03:30:29.463Z","2024-03-30T03:30:33.854Z",TRUE,"pitch","46c50e2b-c8ff-4b7b-b1a6-ab7c0b2fa85c",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.0831,1.5602,NA,81.55,224.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Tyler Wade lines out to left fielder Michael Conforto.",0,6,2,58,"bottom",7,"2024-03-30T03:29:46.562Z","2024-03-30T03:31:02.798Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,70.4,14,2,0.4932,6.9894,23.9239,-38.5766,10.2333,-5.1458,0.93,0.5233,4.9627,-111.8993,-1.2077,-2.6606,50.0048,5.0931,12.7217,19.2,13.2,24,2865,46,NA,NA,NA,NA,NA,NA,FALSE,-56.3,-9.2,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T03:30:04.740Z","2024-03-30T03:30:09.934Z",TRUE,"pitch","9d4dc665-7031-4413-8533-d401f8f9950b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1217,1.5218,NA,147.26,151.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Tyler Wade lines out to left fielder Michael Conforto.",0,6,2,58,"bottom",7,"2024-03-30T03:29:46.562Z","2024-03-30T03:31:02.798Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.2,1,2,0.3958,6.7995,28.3256,-26.2208,-10.1458,3.0646,-0.7939,3.2295,7.8551,-137.9409,-0.0666,-2.3487,50.0025,5.0097,-19.712,34.8,7.2,24,1938,232,NA,NA,NA,NA,NA,NA,FALSE,-24.5,5.8,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T03:29:48.652Z","2024-03-30T03:29:52.530Z",TRUE,"pitch","64bb127d-376f-41d6-8be3-4d868fd1aa0b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1422,1.5632,NA,158.97,170.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Tyler Wade lines out to left fielder Michael Conforto.",0,6,2,58,"bottom",7,"2024-03-30T03:29:46.562Z","2024-03-30T03:31:02.798Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.6,69.9,11,2,0.4942,6.773,22.3411,-39.2663,9.8596,-5.7173,-1.1011,2.5193,0.9786,-111.3633,2.9413,-2.8269,50.0038,5.279,12.2282,18,13.2,24,2907,47,NA,NA,NA,NA,NA,NA,FALSE,-56.3,-9.1,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T03:29:27.677Z","2024-03-30T03:29:48.652Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Tyler Wade replaces Eguy Rosario.","Offensive Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,642180,"/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","58","atBat","Lineout","field_out","Tyler Wade lines out to left fielder Michael Conforto.",0,6,2,58,"bottom",7,"2024-03-30T03:29:46.562Z","2024-03-30T03:31:02.798Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,642180,"Tyler Wade","/api/v1/people/642180","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,666703,"/api/v1/people/666703",NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T03:28:58.408Z","2024-03-30T03:29:08.494Z",TRUE,"pitch","790b7020-cadf-4fe2-a7df-12d379da6d3a",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.42,1.6,NA,120.52,199.39,"ground_ball","medium","7",90.19,138.16,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Luis Campusano singles on a ground ball to left fielder Michael Conforto.",0,6,2,57,"bottom",7,"2024-03-30T03:28:57.255Z","2024-03-30T03:29:08.494Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,669134,"Luis Campusano","/api/v1/people/669134","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.2,69.9,13,2,0.4927,6.9389,25.0725,-39.2495,10.1087,-5.6892,-0.0924,1.4588,2.3109,-112.2587,0.9055,-2.4538,50.0018,5.1267,12.5762,18,13.2,24,2913,50,94.1,5,114,NA,NA,NA,FALSE,-56.4,-9.6,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",7,"2024-03-30T03:28:28.198Z","2024-03-30T03:28:38.509Z",TRUE,"pitch","5ad2c9f4-04a9-4c45-b99d-61de813ded44",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.29,1.61,NA,120.37,183.48,"popup","medium","4",145.38,127.38,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Jurickson Profar pops out to second baseman Thairo Estrada.",0,6,2,56,"bottom",7,"2024-03-30T03:27:06.380Z","2024-03-30T03:28:38.509Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.1,68.7,8,2,0.504,6.5319,21.4968,-39.4759,9.6391,-6.1256,-0.0883,2.0481,2.2892,-109.2037,2.2605,-2.4053,50.0015,5.2856,11.4935,16.8,14.4,24,2812,51,82.2,57,190,NA,NA,NA,TRUE,-59,-10,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",6,"2024-03-30T03:28:16.755Z","2024-03-30T03:28:20.473Z",TRUE,"pitch","3b434893-a8c2-42d4-bd80-10c00080195f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.271,1.5733,NA,150.96,122.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Jurickson Profar pops out to second baseman Thairo Estrada.",0,6,2,56,"bottom",7,"2024-03-30T03:27:06.380Z","2024-03-30T03:28:38.509Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.5,11,2,0.4018,6.7938,30.2224,-31.3271,-10.7085,0.4508,-0.891,4.3188,6.8897,-136.3503,3.4016,-2.0604,50.0034,5.2178,-20.1462,31.2,7.2,24,1931,236,NA,NA,NA,NA,NA,NA,FALSE,-29.4,1.8,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",5,"2024-03-30T03:27:58.351Z","2024-03-30T03:28:04.266Z",TRUE,"pitch","5219ecae-1bd2-4983-9a5c-1b6acb33dc36",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3352,1.6417,NA,58.01,243.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Jurickson Profar pops out to second baseman Thairo Estrada.",0,6,2,56,"bottom",7,"2024-03-30T03:27:06.380Z","2024-03-30T03:28:38.509Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.1,70.7,14,2,0.4927,6.869,24.0742,-40.0602,8.2952,-6.3254,1.5477,-0.1714,5.6332,-112.0443,-2.4838,-2.0952,50.0051,5.1251,10.3341,15.6,13.2,24,2991,42,NA,NA,NA,NA,NA,NA,FALSE,-58.7,-11.8,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T03:27:33.385Z","2024-03-30T03:27:38.789Z",TRUE,"pitch","a849d90c-09b3-4cbb-bb0f-012355194800",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.29,1.61,NA,108.25,192.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Jurickson Profar pops out to second baseman Thairo Estrada.",0,6,2,56,"bottom",7,"2024-03-30T03:27:06.380Z","2024-03-30T03:28:38.509Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.7,69.9,8,2,0.4946,6.8089,23.3663,-39.5636,8.6901,-5.9746,0.2296,1.7113,3.4566,-111.4982,1.2234,-2.4782,50.0033,5.2952,10.7466,15.6,13.2,24,2939,52,NA,NA,NA,NA,NA,NA,FALSE,-57.2,-10.1,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T03:27:19.380Z","2024-03-30T03:27:22.849Z",TRUE,"pitch","5d0f4c93-35d0-4b1e-aa11-26e88d05897c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.29,1.61,NA,132.25,157.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Jurickson Profar pops out to second baseman Thairo Estrada.",0,6,2,56,"bottom",7,"2024-03-30T03:27:06.380Z","2024-03-30T03:28:38.509Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.5,1,2,0.4017,6.6144,31.0614,-27.6377,-11.6408,2.4115,-0.4002,3.0138,8.7934,-136.5525,-0.4199,-2.1554,50.0034,5.0768,-21.9067,36,7.2,24,2100,235,NA,NA,NA,NA,NA,NA,FALSE,-26.6,4.4,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T03:27:08.574Z","2024-03-30T03:27:12.941Z",TRUE,"pitch","1d99f498-4243-4a3f-9bcd-f00afc6e1a3e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4077,1.7142,NA,167.38,139.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Jurickson Profar pops out to second baseman Thairo Estrada.",0,6,2,56,"bottom",7,"2024-03-30T03:27:06.380Z","2024-03-30T03:28:38.509Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.9,11,2,0.3996,6.6023,31.4325,-27.5881,-10.7789,2.4122,-1.3216,3.6645,6.1199,-137.2604,1.2619,-2.1841,50.0027,5.0823,-20.491,34.8,7.2,24,2013,233,NA,NA,NA,NA,NA,NA,FALSE,-25.9,4.9,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T03:26:41.694Z","2024-03-30T03:27:08.574Z",FALSE,"action",NA,NA,"Pitching Change: Landen Roupp replaces Kyle Harrison.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,694738,"/api/v1/people/694738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Pop Out","field_out","Jurickson Profar pops out to second baseman Thairo Estrada.",0,6,2,56,"bottom",7,"2024-03-30T03:27:06.380Z","2024-03-30T03:28:38.509Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
