"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716448,"2023-09-24",1,"2023-09-24T20:44:43.915Z","2023-09-24T20:44:47.950Z",TRUE,"pitch","9993ea2c-1893-419c-b389-7f65e6278705",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,2.8461,1.2759,NA,107.07,148.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Jose Altuve singles on a line drive to left fielder Dairon Blanco.",0,6,5,73,"bottom",9,"2023-09-24T20:44:10.962Z","2023-09-24T20:45:58.943Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.6,12,2,0.3974,6.9239,30.6449,-22.8706,-9.8878,4.8384,0.2605,3.3413,10.5824,-137.8205,-2.2954,-2.3444,50.0053,5.7297,-19.0235,36,6,24,2369,227,NA,NA,NA,NA,NA,NA,FALSE,-22.1,8.4,15.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T20:44:29.430Z","2023-09-24T20:44:36.611Z",TRUE,"pitch","38e2f101-6a95-419b-9610-e4616dbf523c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.8461,1.2473,NA,135,136.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Jose Altuve singles on a line drive to left fielder Dairon Blanco.",0,6,5,73,"bottom",9,"2023-09-24T20:44:10.962Z","2023-09-24T20:45:58.943Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.9,11,2,0.3954,6.8233,31.7939,-23.3211,-10.3225,4.5554,-0.4722,3.7975,8.7685,-138.6878,-1.2614,-2.338,50.0016,5.8177,-20.0535,37.2,6,24,2321,226,NA,NA,NA,NA,NA,NA,FALSE,-22,8.2,16.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",2,"2023-09-24T20:43:46.834Z","2023-09-24T20:43:54.869Z",TRUE,"pitch","ed1f176f-ae4c-4ac3-aec0-de3d1764cf69",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.61,1.73,NA,118.61,149.09,"ground_ball","medium","6",109.22,144.76,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,6,5,72,"bottom",9,"2023-09-24T20:43:44.755Z","2023-09-24T20:43:54.869Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,79.7,2,2,0.4317,6.8243,27.7126,-31.2196,-0.1512,0.5871,-0.0423,3.3218,6.118,-127.2038,0.0734,-2.4658,50.0041,5.7814,-0.2475,2.4,7.2,24,2316,80,101,-1,50,NA,NA,NA,TRUE,-34.7,1.3,-1.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T20:42:26.331Z","2023-09-24T20:42:26.384Z",FALSE,"action",NA,NA,"Defensive Substitution: Dairon Blanco replaces left fielder Edward Olivares, batting 1st, playing left field.","Defensive Sub",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680118,"/api/v1/people/680118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","101","72","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,6,5,72,"bottom",9,"2023-09-24T20:43:44.755Z","2023-09-24T20:43:54.869Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,658668,"/api/v1/people/658668",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T20:42:26.384Z","2023-09-24T20:43:46.834Z",FALSE,"action",NA,NA,"Pitching Change: James McArthur replaces Carlos Hernandez.","Pitching Substitution",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663704,"/api/v1/people/663704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Groundout","field_out","Jeremy Pena grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,6,5,72,"bottom",9,"2023-09-24T20:43:44.755Z","2023-09-24T20:43:54.869Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",6,"2023-09-24T20:40:38.741Z","2023-09-24T20:40:46.746Z",TRUE,"pitch","47525d25-dfdb-4e13-8b98-7115be182b4b",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.59,1.71,NA,109.29,163.91,"fly_ball","medium","7",77.19,103.42,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Edward Olivares flies out to left fielder Yordan Alvarez.",0,6,5,71,"top",9,"2023-09-24T20:38:31.604Z","2023-09-24T20:40:46.746Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,83.1,5,0.91,0.4158,5.9745,27.5939,-28.5269,2.1559,2.0765,0.2024,2.773,0.3307,-131.6649,-2.8076,-0.205,50.0055,5.9612,3.7906,7.2,7.2,24,2726,134,76.4,33,269,NA,NA,NA,TRUE,-30,3.4,-4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",5,"2023-09-24T20:40:18.633Z","2023-09-24T20:40:23.548Z",TRUE,"pitch","40dd27a3-77b6-475e-b5e1-2a4dd4d01ec3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4944,1.6473,NA,53.01,213.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Edward Olivares flies out to left fielder Yordan Alvarez.",0,6,5,71,"top",9,"2023-09-24T20:38:31.604Z","2023-09-24T20:40:46.746Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,75,14,0.9,0.4608,6.0256,28.5372,-42.9274,8.5817,-7.5618,1.6786,0.9531,1.7489,-119.9927,-2.6239,-0.1775,50.0014,5.9769,12.2055,15.6,13.2,24,3308,23,NA,NA,NA,NA,NA,NA,FALSE,-55.1,-14,-16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",4,"2023-09-24T20:39:50.443Z","2023-09-24T20:39:57.126Z",TRUE,"pitch","8074c871-73e9-47e9-b29b-3d805ea9112e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.59,1.71,NA,92.71,186.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Edward Olivares flies out to left fielder Yordan Alvarez.",0,6,5,71,"top",9,"2023-09-24T20:38:31.604Z","2023-09-24T20:40:46.746Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.8,84.6,9,0.9,0.4092,6.2437,28.1942,-27.4199,2.681,2.6181,0.6373,1.9254,1.4708,-133.7203,-5.0656,-0.2677,50.0018,5.8057,4.8661,10.8,6,24,2756,152,NA,NA,NA,NA,NA,NA,FALSE,-28.4,3.8,-5.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",3,"2023-09-24T20:39:12.960Z","2023-09-24T20:39:20.743Z",TRUE,"pitch","eab579de-ec33-4b09-b550-68fb4becfc2c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.59,1.71,NA,96.23,170.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Edward Olivares flies out to left fielder Yordan Alvarez.",0,6,5,71,"top",9,"2023-09-24T20:38:31.604Z","2023-09-24T20:40:46.746Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.1,75.6,6,0.9,0.4559,6.1098,27.5702,-42.6151,10.2144,-7.1688,0.545,2.5303,-1.1494,-120.9766,0.6116,-0.2933,50.0058,6.0647,14.869,19.2,12,24,3431,29,NA,NA,NA,NA,NA,NA,FALSE,-52.6,-12.5,-18.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",2,"2023-09-24T20:38:52.348Z","2023-09-24T20:38:56.715Z",TRUE,"pitch","b99996d3-c9de-43ba-9191-718a1da1c06b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5505,1.7613,NA,115.04,198.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Edward Olivares flies out to left fielder Yordan Alvarez.",0,6,5,71,"top",9,"2023-09-24T20:38:31.604Z","2023-09-24T20:40:46.746Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82.4,14,0.91,0.419,6.1403,28.7872,-28.4359,-8.1761,2.1609,0.0514,1.499,4.536,-130.9568,-4.9905,-0.6449,50.002,5.5678,-14.138,24,7.2,24,1977,228,NA,NA,NA,NA,NA,NA,FALSE,-31,3,13.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T20:38:33.890Z","2023-09-24T20:38:37.748Z",TRUE,"pitch","b62aabf0-2820-4281-940e-27280d75456b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4663,1.7898,NA,101.07,167.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Edward Olivares flies out to left fielder Yordan Alvarez.",0,6,5,71,"top",9,"2023-09-24T20:38:31.604Z","2023-09-24T20:40:46.746Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,75.2,6,0.9,0.4574,5.8467,28.0662,-40.7176,11.5232,-5.9172,0.4179,2.6333,-1.117,-120.7187,0.5074,-0.6009,50.0009,6.0663,16.6496,21.6,12,24,3401,26,NA,NA,NA,NA,NA,NA,FALSE,-50.5,-10.2,-20.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T20:37:46.746Z","2023-09-24T20:38:33.890Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Edward Olivares flies out to left fielder Yordan Alvarez.",0,6,5,71,"top",9,"2023-09-24T20:38:31.604Z","2023-09-24T20:40:46.746Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,658668,"Edward Olivares","/api/v1/people/658668","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",4,"2023-09-24T20:37:27.481Z","2023-09-24T20:37:32.888Z",TRUE,"pitch","00141f1b-9223-482d-89c4-e235c723889e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.1004,1.4474,NA,58.62,145.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Logan Porter walks.",0,6,5,70,"top",9,"2023-09-24T20:36:13.353Z","2023-09-24T20:37:32.888Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,682515,"Logan Porter","/api/v1/people/682515","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.7,75.2,12,0.88,0.4578,6.1124,26.2547,-40.5444,6.5938,-5.7971,1.5315,3.4674,2.2562,-120.2618,2.3301,-0.2786,50.0005,6.1175,9.526,14.4,12,24,3282,26,NA,NA,NA,NA,NA,NA,FALSE,-49.9,-9.5,-12.5,NA,NA,NA,NA,NA,FALSE,TRUE,682515,"Logan Porter","/api/v1/people/682515",NA,NA,NA,671221,"Drew Waters","/api/v1/people/671221"
716448,"2023-09-24",2,"2023-09-24T20:36:58.698Z","2023-09-24T20:37:06.427Z",TRUE,"pitch","6d50f657-39ab-4865-b6c7-89deff0c0ee0",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,2,NA,NA,3.0722,1.3903,NA,77.16,252.27,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Logan Porter walks.",0,6,5,70,"top",9,"2023-09-24T20:36:13.353Z","2023-09-24T20:37:32.888Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,682515,"Logan Porter","/api/v1/people/682515","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.2,14,0.92,0.4021,6.4306,29.6088,-10.233,-0.6151,11.6687,1.0451,-0.4998,2.8033,-136.1773,-14.2695,0.0828,50.001,5.513,-1.1567,2.4,2.4,24,2421,193,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.4,0.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T20:36:39.547Z","2023-09-24T20:36:44.390Z",TRUE,"pitch","915dda84-d3ae-4741-a6ab-78ccf03daebc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1004,1.4474,NA,61.63,184.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Logan Porter walks.",0,6,5,70,"top",9,"2023-09-24T20:36:13.353Z","2023-09-24T20:37:32.888Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,682515,"Logan Porter","/api/v1/people/682515","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,82.8,14,0.9,0.4184,6.2265,27.0018,-28.1938,2.5815,2.2951,1.4527,2.0281,3.2612,-130.7886,-4.4843,-0.1449,50.0062,5.8739,4.4825,9.6,7.2,24,2732,161,NA,NA,NA,NA,NA,NA,FALSE,-30.4,3.4,-5.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T20:36:20.246Z","2023-09-24T20:36:25.265Z",TRUE,"pitch","3ac50ac6-ccbf-41b7-a164-f9e64db1e5cd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1286,1.4189,NA,67,200.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Logan Porter walks.",0,6,5,70,"top",9,"2023-09-24T20:36:13.353Z","2023-09-24T20:37:32.888Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,682515,"Logan Porter","/api/v1/people/682515","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,14,0.92,0.3962,6.4503,30.3722,-10.4509,-1.1437,11.2152,1.3117,1.4028,3.8808,-138.1816,-9.6052,0.0386,50.0017,5.6231,-2.2156,6,2.4,24,2584,198,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.5,1.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",3,"2023-09-24T20:37:12.630Z","2023-09-24T20:37:27.481Z",FALSE,"action",NA,NA,"Drew Waters steals (16) 2nd base.","Stolen Base 2B",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,0,2,671221,"/api/v1/people/671221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6d50f657-39ab-4865-b6c7-89deff0c0ee0","stolen_base_2b",NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Logan Porter walks.",0,6,5,70,"top",9,"2023-09-24T20:36:13.353Z","2023-09-24T20:37:32.888Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,682515,"Logan Porter","/api/v1/people/682515","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
