"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717395,"2023-07-15",1,"2023-07-16T01:54:46.349Z","2023-07-16T01:54:51.606Z",TRUE,"pitch","a087e859-6c15-4c08-bde4-c3dc76637029",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4702,1.5079,NA,91.9,167.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Home Run","home_run","Ronald Acuna Jr. homers (23) on a fly ball to right field.",1,6,5,73,"bottom",9,"2023-07-16T01:54:43.966Z","2023-07-16T01:55:25.878Z",TRUE,TRUE,FALSE,FALSE,38,0,1,0,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.5,6,0.84,0.3945,6.3652,29.713,-19.9012,-8.8136,6.2833,0.6585,2.655,7.5538,-138.5937,-5.1597,-0.9514,50.0047,5.8618,-17.2225,37.2,6,24,2224,221,NA,NA,NA,NA,NA,NA,FALSE,-19.6,10.6,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-16T01:53:21.583Z","2023-07-16T01:54:46.349Z",FALSE,"action",NA,NA,"Pitching Change: Kendall Graveman replaces Keynan Middleton.","Pitching Substitution",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608665,"/api/v1/people/608665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"73","atBat","Home Run","home_run","Ronald Acuna Jr. homers (23) on a fly ball to right field.",1,6,5,73,"bottom",9,"2023-07-16T01:54:43.966Z","2023-07-16T01:55:25.878Z",TRUE,TRUE,FALSE,FALSE,38,0,1,0,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",4,"2023-07-16T01:51:48.023Z","2023-07-16T01:51:56.694Z",TRUE,"pitch","25a947dd-c77e-40c3-baff-d4972ee7ff19",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.21,1.47,NA,113.21,210.33,"popup","medium","5",90.37,137.85,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Andrew Benintendi pops out to third baseman Austin Riley.",0,6,4,72,"top",9,"2023-07-16T01:50:42.282Z","2023-07-16T01:51:56.694Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,80,14,0.91,0.4375,6.1807,21.4236,-31.5238,0.7766,0.4094,0.0993,1.0537,8.1943,-124.472,-3.8558,-3.3157,50.003,5.1906,1.2371,4.8,8.4,24,2327,42,65,47,181,NA,NA,NA,TRUE,-36.8,0.1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",2,"2023-07-16T01:51:22.792Z","2023-07-16T01:51:26.971Z",TRUE,"pitch","664b64dc-305a-43ae-8821-0f1702bc0a99",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3116,1.4688,NA,97.85,168.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Andrew Benintendi pops out to third baseman Austin Riley.",0,6,4,72,"top",9,"2023-07-16T01:50:42.282Z","2023-07-16T01:51:56.694Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.2,6,2,0.4061,6.2024,26.8248,-20.424,-8.9838,6.3645,0.5023,2.5907,13.0652,-134.4309,-3.2834,-3.2346,50.0015,5.2632,-16.5825,33.6,6,24,2348,242,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-16T01:51:10.209Z","2023-07-16T01:51:14.152Z",TRUE,"pitch","b789d073-9436-46e6-97bf-4f6c6c8d2ebb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2663,1.4688,NA,139.6,173.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Andrew Benintendi pops out to third baseman Austin Riley.",0,6,4,72,"top",9,"2023-07-16T01:50:42.282Z","2023-07-16T01:51:56.694Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.2,4,0.87,0.4507,6.2602,21.769,-32.2433,1.7094,-0.047,-0.593,2.4049,6.3429,-121.1362,-0.3944,-3.4583,50.0015,5.3681,2.5619,6,8.4,24,2297,55,NA,NA,NA,NA,NA,NA,FALSE,-39.1,0.1,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-16T01:50:57.220Z","2023-07-16T01:51:02.071Z",TRUE,"pitch","64d73911-3a14-45af-a4e1-8b9d23711eac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3343,1.4688,NA,100.23,207.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Andrew Benintendi pops out to third baseman Austin Riley.",0,6,4,72,"top",9,"2023-07-16T01:50:42.282Z","2023-07-16T01:51:56.694Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.5,14,0.9,0.4457,6.2462,21.4107,-33.6481,-1.1975,-0.9568,0.44,1.1762,9.253,-122.3332,-3.0652,-3.2166,50.0049,5.2948,-1.8369,1.2,8.4,24,2238,59,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",3,"2023-07-16T01:51:37.262Z","2023-07-16T01:51:48.023Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,643217,"/api/v1/people/643217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Andrew Benintendi pops out to third baseman Austin Riley.",0,6,4,72,"top",9,"2023-07-16T01:50:42.282Z","2023-07-16T01:51:56.694Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-16T01:50:26.387Z","2023-07-16T01:50:34.459Z",TRUE,"pitch","1bc01fdf-5dfd-4241-8013-e90608a8c7d9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.25,1.51,NA,148.23,162.51,"line_drive","medium","7",68.74,104.29,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Seby Zavala lines out to left fielder Sam Hilliard.",0,6,4,71,"top",9,"2023-07-16T01:49:54.332Z","2023-07-16T01:50:34.459Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.9,1,2,0.4023,6.2521,27.7166,-19.9978,-8.2252,6.4725,-0.8192,2.8249,9.7178,-135.7749,-2.77,-3.3639,50.0004,5.2386,-15.4668,33.6,4.8,24,2392,242,82.2,28,276,NA,NA,NA,TRUE,-19.9,11.4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-16T01:50:14.467Z","2023-07-16T01:50:20.259Z",TRUE,"pitch","3b9f79c0-d572-414a-9402-a4e761b6d4c4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3116,1.5088,NA,78.31,178.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Lineout","field_out","Seby Zavala lines out to left fielder Sam Hilliard.",0,6,4,71,"top",9,"2023-07-16T01:49:54.332Z","2023-07-16T01:50:34.459Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.6,14,2,0.4001,6.1303,27.4734,-19.5796,-8.7105,6.6203,1.015,2.2413,14.0159,-136.4264,-4.3874,-3.0362,50.002,5.2038,-16.5689,33.6,4.8,24,2373,238,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11.3,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",4,"2023-07-16T01:49:40.530Z","2023-07-16T01:49:45.873Z",TRUE,"pitch","8cf1d446-3fb9-44cf-9991-8b31cfc7102b",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.24,1.54,NA,118.58,221.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Oscar Colas strikes out swinging.",0,6,4,70,"top",9,"2023-07-16T01:49:02.252Z","2023-07-16T01:49:45.873Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.7,13,0.9,0.4507,6.1573,21.3675,-35.7543,0.322,-2.383,-0.0413,0.6323,8.2207,-121.064,-3.4135,-3.5085,50.0057,5.1577,0.4824,2.4,9.6,24,2236,62,NA,NA,NA,NA,NA,NA,TRUE,-44,-4.8,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",2,"2023-07-16T01:49:17.463Z","2023-07-16T01:49:20.682Z",TRUE,"pitch","b80da240-7e3d-4587-9361-f67b9d1eefbc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.24,1.54,NA,127.76,162.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Oscar Colas strikes out swinging.",0,6,4,70,"top",9,"2023-07-16T01:49:02.252Z","2023-07-16T01:49:45.873Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.8,1,2,0.4032,6.1713,26.6561,-20.9048,-8.8511,6.0154,-0.2822,2.8258,11.1778,-135.3044,-2.6724,-3.297,50.0025,5.2743,-16.5818,33.6,6,24,2313,239,NA,NA,NA,NA,NA,NA,FALSE,-20.8,10.6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-16T01:49:04.627Z","2023-07-16T01:49:08.753Z",TRUE,"pitch","a4c66690-c909-4499-9325-1d82b8357d22",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4475,1.7122,NA,121.67,183.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Oscar Colas strikes out swinging.",0,6,4,70,"top",9,"2023-07-16T01:49:02.252Z","2023-07-16T01:49:45.873Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86,8,2,0.4031,6.2656,27.0395,-20.7276,-8.7336,6.1094,-0.1226,2.0574,11.6617,-135.4084,-4.6538,-3.3322,50.0046,5.2312,-16.3688,33.6,6,24,2333,242,NA,NA,NA,NA,NA,NA,FALSE,-21.1,10.3,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-16T01:48:02.631Z","2023-07-16T01:49:04.627Z",FALSE,"action",NA,NA,"Defensive Substitution: Sam Hilliard replaces Travis d'Arnaud, batting 7th, playing left field.","Defensive Sub",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656541,"/api/v1/people/656541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","703","70","atBat","Strikeout","strikeout","Oscar Colas strikes out swinging.",0,6,4,70,"top",9,"2023-07-16T01:49:02.252Z","2023-07-16T01:49:45.873Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,518595,"/api/v1/people/518595",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",3,"2023-07-16T01:49:32.458Z","2023-07-16T01:49:40.530Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,693049,"/api/v1/people/693049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Oscar Colas strikes out swinging.",0,6,4,70,"top",9,"2023-07-16T01:49:02.252Z","2023-07-16T01:49:45.873Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",3,"2023-07-16T01:46:27.455Z","2023-07-16T01:46:37.694Z",TRUE,"pitch","2c704f04-3234-416e-9395-c1c438ae7942",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.42,1.55,NA,110.53,176.44,"popup","medium","3",137.35,184.73,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Michael Harris II pops out to first baseman Andrew Vaughn.",0,6,4,69,"bottom",8,"2023-07-16T01:45:33.108Z","2023-07-16T01:46:37.694Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.1,5,0.9,0.4381,6.6666,24.1746,-26.3261,-8.069,3.6868,0.1698,2.309,5.6044,-124.8444,-3.784,-1.0513,50.0009,6.0012,-12.7879,24,7.2,24,1730,223,77.7,77,55,NA,NA,NA,TRUE,-31,6.1,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",2,"2023-07-16T01:46:09.829Z","2023-07-16T01:46:13.936Z",TRUE,"pitch","f7646619-ed3b-4d1b-a55c-151fed634ba6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3796,1.5533,NA,71.83,146.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Michael Harris II pops out to first baseman Andrew Vaughn.",0,6,4,69,"bottom",8,"2023-07-16T01:45:33.108Z","2023-07-16T01:46:37.694Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.8,12,0.9,0.3932,6.7891,29.0452,-14.5592,-4.2183,8.95,1.185,3.4102,7.9388,-138.9141,-4.1387,-1.1526,50.0031,5.8771,-8.3033,24,3.6,24,2338,221,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-16T01:45:52.977Z","2023-07-16T01:45:56.627Z",TRUE,"pitch","b1251632-f12d-4916-a269-268bea48fb56",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4022,1.5488,NA,123.15,140.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Michael Harris II pops out to first baseman Andrew Vaughn.",0,6,4,69,"bottom",8,"2023-07-16T01:45:33.108Z","2023-07-16T01:46:37.694Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",641871,"Keynan Middleton","/api/v1/people/641871","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.6,11,0.91,0.3921,6.7213,31.7419,-13.7766,-4.2197,9.3128,-0.1612,3.6312,4.7357,-139.731,-3.7048,-1.3305,50.0053,5.8807,-8.3384,26.4,3.6,24,2407,213,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.3,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
