"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717348,"2023-07-19",2,"2023-07-19T18:34:13.243Z","2023-07-19T18:34:17.772Z",TRUE,"pitch","6ffc5413-fb38-4dd4-b8d6-49302a925dbe",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0758,1.5133,NA,114.77,122.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Pirates challenged (play at 1st), call on the field was overturned: Pirates challenged (force play), call on the field was upheld: Bryan Reynolds grounds into a force out, shortstop Amed Rosario to second baseman Andres Gimenez. Nick Gonzales scores. Endy Rodriguez to 3rd. Connor Joe out at 2nd. Bryan Reynolds to 1st.",1,4,3,58,"bottom",7,"2023-07-19T18:33:21.796Z","2023-07-19T18:35:38.156Z",TRUE,TRUE,TRUE,TRUE,0,2,2,2,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73.3,12,0.91,0.4722,6.6608,22.1782,-43.0432,-4.3503,-7.9791,0.0585,4.2892,-1.8136,-116.0931,3.9774,1.4155,50.0039,6.6566,-5.9247,8.4,13.2,24,2388,330,NA,NA,NA,NA,NA,NA,FALSE,-56.2,-13.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T18:33:51.870Z","2023-07-19T18:33:56.391Z",TRUE,"pitch","69cc9c46-570a-4039-8167-13368254fd96",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0758,1.5905,NA,169.82,173.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Pirates challenged (play at 1st), call on the field was overturned: Pirates challenged (force play), call on the field was upheld: Bryan Reynolds grounds into a force out, shortstop Amed Rosario to second baseman Andres Gimenez. Nick Gonzales scores. Endy Rodriguez to 3rd. Connor Joe out at 2nd. Bryan Reynolds to 1st.",1,4,3,58,"bottom",7,"2023-07-19T18:33:21.796Z","2023-07-19T18:35:38.156Z",TRUE,TRUE,TRUE,TRUE,0,2,2,2,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89.1,11,0.9,0.3889,7.0367,29.2074,-13.9516,5.4772,9.051,-1.3858,2.4169,-9.7028,-140.3725,-7.9927,1.3903,50.0008,6.1927,11.0251,30,3.6,24,2299,152,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T18:33:34.060Z","2023-07-19T18:33:37.783Z",TRUE,"pitch","95b2c536-8733-474d-bdf0-46d6a3f97889",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2776,1.5648,NA,104.65,190.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Pirates challenged (play at 1st), call on the field was overturned: Pirates challenged (force play), call on the field was upheld: Bryan Reynolds grounds into a force out, shortstop Amed Rosario to second baseman Andres Gimenez. Nick Gonzales scores. Endy Rodriguez to 3rd. Connor Joe out at 2nd. Bryan Reynolds to 1st.",1,4,3,58,"bottom",7,"2023-07-19T18:33:21.796Z","2023-07-19T18:35:38.156Z",TRUE,TRUE,TRUE,TRUE,0,2,2,2,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.7,9,0.9,0.3906,6.9647,29.1067,-15.4828,3.8333,8.3663,0.324,1.803,-4.5259,-139.7912,-9.4336,1.4597,50.0048,6.2196,7.6497,21.6,3.6,24,2103,154,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.6,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",4,"2023-07-19T18:32:52.310Z","2023-07-19T18:32:59.666Z",TRUE,"pitch","66b6d422-3161-4192-9963-f9b86cac3f6c",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,1,NA,NA,3.16,1.46,NA,116.85,183.58,"ground_ball","medium","6",102.99,154.7,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Connor Joe singles on a ground ball to shortstop Amed Rosario. Nick Gonzales to 3rd. Endy Rodriguez to 2nd.",0,4,2,57,"bottom",7,"2023-07-19T18:31:50.907Z","2023-07-19T18:32:59.666Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.1,5,0.89,0.3937,7.0157,28.3279,-16.4222,2.0536,8.017,0.004,2.0445,-4.8022,-138.6451,-8.5012,1.4846,50.0034,6.2264,4.0355,9.6,3.6,24,2044,156,101,2,65,NA,NA,NA,FALSE,-16.8,13.1,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682848,"Endy Rodríguez","/api/v1/people/682848",693304,"Nick Gonzales","/api/v1/people/693304",656582,"Connor Joe","/api/v1/people/656582",NA,NA,NA,NA
717348,"2023-07-19",3,"2023-07-19T18:32:30.930Z","2023-07-19T18:32:35.084Z",TRUE,"pitch","36a94eaa-8a55-43b3-8d2d-26bfe2b7c95b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0461,1.3075,NA,147.72,210.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Connor Joe singles on a ground ball to shortstop Amed Rosario. Nick Gonzales to 3rd. Endy Rodriguez to 2nd.",0,4,2,57,"bottom",7,"2023-07-19T18:31:50.907Z","2023-07-19T18:32:59.666Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,73.2,13,0.91,0.4774,7.0611,22.4623,-42.4283,-4.3586,-7.7032,-0.8058,1.0412,-3.5766,-114.9724,-2.8345,1.3395,50.0032,6.4305,-5.8012,8.4,13.2,24,2435,334,NA,NA,NA,NA,NA,NA,FALSE,-58.4,-14.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T18:32:12.102Z","2023-07-19T18:32:16.026Z",TRUE,"pitch","2ebecc02-f7c2-49fb-a6f5-2c4fe435a51d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0078,1.3481,NA,114.31,149.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Connor Joe singles on a ground ball to shortstop Amed Rosario. Nick Gonzales to 3rd. Endy Rodriguez to 2nd.",0,4,2,57,"bottom",7,"2023-07-19T18:31:50.907Z","2023-07-19T18:32:59.666Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.9,12,0.91,0.4765,6.8065,21.506,-43.4252,-3.8954,-8.4094,0.0705,3.3209,-1.8855,-114.9808,2.0575,1.4076,50.0043,6.6312,-5.2104,7.2,13.2,24,2486,335,NA,NA,NA,NA,NA,NA,FALSE,-58.2,-14.4,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T18:31:53.207Z","2023-07-19T18:32:01.295Z",TRUE,"pitch","494782a7-fed6-4aa2-874e-b2f9cc412eb1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0719,1.3847,NA,62.29,166.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Connor Joe singles on a ground ball to shortstop Amed Rosario. Nick Gonzales to 3rd. Endy Rodriguez to 2nd.",0,4,2,57,"bottom",7,"2023-07-19T18:31:50.907Z","2023-07-19T18:32:59.666Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.4,73.3,12,0.91,0.4742,6.6976,21.9753,-42.1218,-4.7928,-7.3615,1.4353,2.6885,0.9931,-115.5933,0.5979,1.6223,50.0051,6.4774,-6.4729,8.4,13.2,24,2425,329,NA,NA,NA,NA,NA,NA,FALSE,-56.3,-12.8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T18:31:38.886Z","2023-07-19T18:31:53.207Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Connor Joe replaces Jack Suwinski.","Offensive Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,656582,"/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","101","57","atBat","Single","single","Connor Joe singles on a ground ball to shortstop Amed Rosario. Nick Gonzales to 3rd. Endy Rodriguez to 2nd.",0,4,2,57,"bottom",7,"2023-07-19T18:31:50.907Z","2023-07-19T18:32:59.666Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,656582,"Connor Joe","/api/v1/people/656582","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,669261,"/api/v1/people/669261",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",9,"2023-07-19T18:30:48.616Z","2023-07-19T18:31:03.164Z",TRUE,"pitch","c25ccb6a-c0a9-47a0-9ee9-fda209f0db80",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.371,1.535,NA,120.36,159.21,"fly_ball","medium","8",106.09,99.07,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Endy Rodriguez singles on a fly ball to center fielder Myles Straw. Nick Gonzales to 2nd.",0,4,2,56,"bottom",7,"2023-07-19T18:28:40.524Z","2023-07-19T18:31:03.164Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.8,2,0.89,0.3901,6.9964,28.4105,-15.7375,1.8752,8.2094,-0.0881,2.9472,-4.7169,-139.8545,-6.5634,1.3688,50.0033,6.3373,3.7552,9.6,3.6,24,2148,157,74.1,39,250,NA,NA,NA,FALSE,-15.5,13.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA
717348,"2023-07-19",8,"2023-07-19T18:30:29.678Z","2023-07-19T18:30:34.152Z",TRUE,"pitch","de997020-a1db-4451-8c02-8231929f2ecb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3033,1.4876,NA,65.98,162.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Endy Rodriguez singles on a fly ball to center fielder Myles Straw. Nick Gonzales to 2nd.",0,4,2,56,"bottom",7,"2023-07-19T18:28:40.524Z","2023-07-19T18:31:03.164Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.6,12,0.88,0.3949,6.7511,28.2072,-17.0567,2.9726,7.743,1.3385,2.8249,-2.1252,-138.2251,-6.2882,1.7276,50.0023,6.2573,5.8038,16.8,3.6,24,2175,153,NA,NA,NA,NA,NA,NA,FALSE,-17,13.1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",7,"2023-07-19T18:30:10.510Z","2023-07-19T18:30:14.161Z",TRUE,"pitch","a8eaa787-085e-4ede-bdb4-14aa80505164",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.371,1.535,NA,112.22,149.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Endy Rodriguez singles on a fly ball to center fielder Myles Straw. Nick Gonzales to 2nd.",0,4,2,56,"bottom",7,"2023-07-19T18:28:40.524Z","2023-07-19T18:31:03.164Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,89,2,0.89,0.3892,6.8384,28.0803,-16.1777,2.6938,7.9507,0.1253,3.3055,-4.5902,-140.0971,-5.4854,1.426,50.0018,6.3259,5.4195,14.4,3.6,24,2255,156,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.6,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",6,"2023-07-19T18:29:43.295Z","2023-07-19T18:29:50.630Z",TRUE,"pitch","9f9ceed0-a3f7-4aa7-9d8d-48ba04aa9149",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.2519,1.5133,NA,199.76,216.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Endy Rodriguez singles on a fly ball to center fielder Myles Straw. Nick Gonzales to 2nd.",0,4,2,56,"bottom",7,"2023-07-19T18:28:40.524Z","2023-07-19T18:31:03.164Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.6,13,0.9,0.4765,6.93,21.747,-41.182,-3.0734,-6.7407,-2.1713,0.8126,-6.8786,-115.0379,-3.4984,1.2591,50.0008,6.3533,-4.1086,7.2,13.2,24,2421,333,NA,NA,NA,NA,NA,NA,FALSE,-56.6,-12.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",4,"2023-07-19T18:29:02.034Z","2023-07-19T18:29:05.783Z",TRUE,"pitch","73e4b583-631d-41d0-99b6-b2ca37cc2bcb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2264,1.565,NA,118.83,144.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Endy Rodriguez singles on a fly ball to center fielder Myles Straw. Nick Gonzales to 2nd.",0,4,2,56,"bottom",7,"2023-07-19T18:28:40.524Z","2023-07-19T18:31:03.164Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,88.1,11,0.88,0.3932,6.8462,27.3894,-17.4329,2.83,7.4815,-0.048,3.4744,-4.634,-138.6277,-4.9998,1.2681,50.0033,6.4439,5.5769,14.4,3.6,24,2121,153,NA,NA,NA,NA,NA,NA,FALSE,-17,12.8,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",3,"2023-07-19T18:28:42.814Z","2023-07-19T18:28:46.291Z",TRUE,"pitch","0a488b19-1456-41b2-9617-877e6926a44b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2519,1.5391,NA,189.59,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Endy Rodriguez singles on a fly ball to center fielder Myles Straw. Nick Gonzales to 2nd.",0,4,2,56,"bottom",7,"2023-07-19T18:28:40.524Z","2023-07-19T18:31:03.164Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,72.1,13,0.91,0.4865,6.9508,21.0411,-41.8845,-3.2796,-7.5661,-1.9043,1.0288,-6.0077,-112.6988,-2.5256,1.2253,50.0054,6.4063,-4.2064,7.2,13.2,24,2377,334,NA,NA,NA,NA,NA,NA,FALSE,-59.8,-14,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T18:26:20.152Z","2023-07-19T18:26:30.993Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Endy Rodriguez replaces Austin Hedges.","Offensive Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,682848,"/api/v1/people/682848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","56","atBat","Single","single","Endy Rodriguez singles on a fly ball to center fielder Myles Straw. Nick Gonzales to 2nd.",0,4,2,56,"bottom",7,"2023-07-19T18:28:40.524Z","2023-07-19T18:31:03.164Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,595978,"/api/v1/people/595978",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
