"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716607,"2023-09-13",4,"2023-09-13T19:56:56.578Z","2023-09-13T19:57:03.496Z",TRUE,"pitch","2a0df81a-e2df-441a-b905-d3590058b7b7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3891,1.5313,NA,130.7,157.37,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Kyle Farmer flies out to center fielder Luke Raley.",0,5,4,74,"bottom",9,"2023-09-13T19:56:22.791Z","2023-09-13T19:58:57.570Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.1,1,0.9,0.4094,7.3039,29.0576,-9.6493,-0.544,12.4293,-0.3595,3.0153,-3.7979,-133.8194,-6.4141,1.1492,50.0052,6.1357,-0.9859,9.6,2.4,24,2278,180,NA,NA,NA,NA,NA,NA,FALSE,-11,21.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",2,"2023-09-13T19:56:25.032Z","2023-09-13T19:56:28.866Z",TRUE,"pitch","212b1a46-0283-4958-b5e0-1b2ba7f4846f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4215,1.5347,NA,97.77,197.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Kyle Farmer flies out to center fielder Luke Raley.",0,5,4,74,"bottom",9,"2023-09-13T19:56:22.791Z","2023-09-13T19:58:57.570Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.9,9,0.9,0.4118,7.3083,27.5493,-8.6614,-1.0534,13.111,0.5044,1.5178,-0.968,-132.839,-10.261,1.0099,50.0037,6.0531,-1.8888,10.8,2.4,24,2280,180,NA,NA,NA,NA,NA,NA,FALSE,-10.9,21.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",0,"2023-09-13T19:55:19.675Z","2023-09-13T19:55:24.438Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Andrew Stevenson replaces Jordan Luplow.","Offensive Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,664057,"/api/v1/people/664057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","802","74","atBat","Flyout","field_out","Kyle Farmer flies out to center fielder Luke Raley.",0,5,4,74,"bottom",9,"2023-09-13T19:56:22.791Z","2023-09-13T19:58:57.570Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,656669,"/api/v1/people/656669",NA,NA,NA,NA,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",1,"2023-09-13T19:55:24.438Z","2023-09-13T19:56:25.032Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Kyle Farmer flies out to center fielder Luke Raley.",0,5,4,74,"bottom",9,"2023-09-13T19:56:22.791Z","2023-09-13T19:58:57.570Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",3,"2023-09-13T19:56:40.158Z","2023-09-13T19:56:43.188Z",FALSE,"pickoff","02f67d93-ce4e-412d-a90c-03e3baabcd2c",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Kyle Farmer flies out to center fielder Luke Raley.",0,5,4,74,"bottom",9,"2023-09-13T19:56:22.791Z","2023-09-13T19:58:57.570Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",5,"2023-09-13T19:57:12.075Z","2023-09-13T19:57:29.312Z",FALSE,"action",NA,NA,"Andrew Stevenson steals (4) 2nd base.","Stolen Base 2B",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,664057,"/api/v1/people/664057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2a0df81a-e2df-441a-b905-d3590058b7b7","stolen_base_2b",NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Kyle Farmer flies out to center fielder Luke Raley.",0,5,4,74,"bottom",9,"2023-09-13T19:56:22.791Z","2023-09-13T19:58:57.570Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",8,"2023-09-13T19:58:06.581Z","2023-09-13T19:58:11.581Z",FALSE,"stepoff","a8b56477-f99f-4db4-a0dc-b6c6244ca7f6",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Kyle Farmer flies out to center fielder Luke Raley.",0,5,4,74,"bottom",9,"2023-09-13T19:56:22.791Z","2023-09-13T19:58:57.570Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",9,"2023-09-13T19:54:35.345Z","2023-09-13T19:54:38.613Z",TRUE,"pitch","2888af87-1691-446e-afe1-b7ceb6081be3",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.1562,1.6044,NA,129.22,97.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76.5,11,0.84,0.4532,7.0896,20.1702,-31.1651,-4.8724,0.6844,-0.3205,5.2501,-1.3766,-120.1921,3.5683,0.891,50.0053,6.49,-7.2321,13.2,8.4,24,2543,265,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",8,"2023-09-13T19:54:12.589Z","2023-09-13T19:54:16.021Z",TRUE,"pitch","181d2468-87e5-41e2-907f-e425f2281119",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.34,1.61,NA,155.09,169.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,85.2,11,0.88,0.4069,7.3045,26.6296,-14.2182,-2.5556,9.7657,-0.9993,2.5592,-4.5934,-134.1498,-6.8155,1.0614,50.0032,6.1296,-4.6981,19.2,3.6,24,2217,186,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",6,"2023-09-13T19:53:35.703Z","2023-09-13T19:53:39.007Z",TRUE,"pitch","42c56352-6d85-4afb-ba60-b73834ecd882",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.34,1.61,NA,110.99,173.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.3,5,0.88,0.4096,7.1805,27.629,-13.3241,-2.3255,10.3968,0.1577,2.422,-1.6301,-133.5157,-7.2625,1.0774,50.0026,6.1282,-4.2153,16.8,3.6,24,2229,185,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",5,"2023-09-13T19:53:19.195Z","2023-09-13T19:53:23.364Z",TRUE,"pitch","d767de52-2fc3-488e-9f45-2be7b1230ecd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1562,1.5023,NA,140.91,210.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.1,13,0.9,0.407,7.3895,28.4338,-10.9238,-1.5697,11.5775,-0.6272,1.0389,-3.8837,-134.4438,-10.9684,1.0384,50.0007,5.9404,-2.8804,15.6,3.6,24,2252,184,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.8,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",4,"2023-09-13T19:53:00.719Z","2023-09-13T19:53:03.719Z",TRUE,"pitch","01e7584b-6256-40b2-b013-6a74aed8d956",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2435,1.5023,NA,99.57,73.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.7,12,0.9,0.405,6.9208,29.6802,-14.0587,-0.8041,9.783,0.4573,6.1189,-1.2564,-135.2591,1.5609,1.0324,50.0014,6.5205,-1.4886,7.2,3.6,24,2285,186,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",3,"2023-09-13T19:52:42.034Z","2023-09-13T19:52:45.902Z",TRUE,"pitch","c7a15498-9b6f-4394-b658-ca14377a9a08",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.34,1.61,NA,133.85,167.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.1,4,0.89,0.4508,7.1129,22.308,-32.0411,-3.4322,0.0856,-0.442,2.6526,-1.9798,-121.2157,-2.1325,0.8295,50.0004,6.3244,-5.1383,9.6,8.4,24,2522,253,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.1,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",2,"2023-09-13T19:52:24.899Z","2023-09-13T19:52:29.933Z",TRUE,"pitch","0793d1e0-ccd9-4cb1-baf4-efd6ef9ef417",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1853,1.4443,NA,115.25,227.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.5,14,0.9,0.4436,7.1333,24.869,-30.0477,-2.3237,1.3753,0.0459,0.4081,-1.5604,-123.5371,-7.7978,0.9878,50.0009,6.135,-3.587,7.2,8.4,24,2567,236,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",1,"2023-09-13T19:52:10.863Z","2023-09-13T19:52:15.022Z",TRUE,"pitch","5c77bcbe-bca2-425e-a9c9-548f4fc7e958",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1502,1.5355,NA,131.78,146.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.2,11,0.9,0.4085,7.1229,29.8869,-11.6889,-1.5708,11.256,-0.3877,3.4282,-3.6364,-134.2574,-5.2044,1.1901,50.0055,6.2285,-2.8582,15.6,2.4,24,2361,187,NA,NA,NA,NA,NA,NA,FALSE,-12.8,19.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",0,"2023-09-13T19:51:51.665Z","2023-09-13T19:52:10.863Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jordan Luplow replaces Matt Wallner.","Offensive Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,656669,"/api/v1/people/656669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,670242,"/api/v1/people/670242",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",7,"2023-09-13T19:53:54.965Z","2023-09-13T19:54:12.589Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,656669,"/api/v1/people/656669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Luplow walks.",0,5,4,73,"bottom",9,"2023-09-13T19:52:08.520Z","2023-09-13T19:54:38.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
