"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718378,"2023-04-29",2,"2023-04-29T20:56:01.890Z","2023-04-29T20:56:14.623Z",TRUE,"pitch","06920e08-9014-4a91-b13d-3bada4d759d0",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.3,1.6,NA,110.84,197.96,"ground_ball","medium","9",180.59,129.25,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Jorge Polanco singles on a ground ball to right fielder Jackie Bradley Jr. Willi Castro to 2nd.",0,3,2,78,"bottom",9,"2023-04-29T20:55:38.909Z","2023-04-29T20:56:14.623Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,76.3,8,2,0.4562,6.9675,22.1448,-33.6489,5.4081,-1.0083,0.1616,1.5119,3.8646,-119.8475,-1.6116,-2.1718,50.003,5.1853,7.9039,14.4,9.6,24,2559,88,77.2,7,87,NA,NA,NA,FALSE,-42.1,-1.9,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593871,"Jorge Polanco","/api/v1/people/593871",650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T20:55:41.143Z","2023-04-29T20:55:44.825Z",TRUE,"pitch","561855dd-b1c2-4c3b-8292-cdc98358e8f9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.3,1.6,NA,129.94,175.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Jorge Polanco singles on a ground ball to right fielder Jackie Bradley Jr. Willi Castro to 2nd.",0,3,2,78,"bottom",9,"2023-04-29T20:55:38.909Z","2023-04-29T20:56:14.623Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.5,4,0.91,0.4519,6.7158,23.9799,-34.0665,4.7793,-1.271,-0.3394,2.355,2.9736,-121.2528,0.4809,-2.2031,50.0041,5.1295,7.1075,13.2,9.6,24,2496,98,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-1.9,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T20:55:22.733Z","2023-04-29T20:55:41.143Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Willi Castro replaces Carlos Correa.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,650489,"/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","201","78","atBat","Single","single","Jorge Polanco singles on a ground ball to right fielder Jackie Bradley Jr. Willi Castro to 2nd.",0,3,2,78,"bottom",9,"2023-04-29T20:55:38.909Z","2023-04-29T20:56:14.623Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,621043,"/api/v1/people/621043",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T20:54:47.400Z","2023-04-29T20:54:59.248Z",TRUE,"pitch","444b6e2f-27ca-4a13-bd29-d6c081f1eb56",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.54,1.71,NA,132.02,153.65,"line_drive","medium","9",185.36,119.23,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Carlos Correa singles on a line drive to right fielder Jackie Bradley Jr.",0,3,2,77,"bottom",9,"2023-04-29T20:54:12.957Z","2023-04-29T20:54:59.248Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.8,1,0.89,0.4111,7.1619,28.3768,-21.6388,-1.2038,5.8593,-0.394,3.1531,4.5037,-133.1999,-1.6108,-1.9497,50.0034,5.3289,-2.1651,3.6,4.8,24,2173,208,81.3,14,191,NA,NA,NA,FALSE,-22.2,10.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621043,"Carlos Correa","/api/v1/people/621043",NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T20:54:30.435Z","2023-04-29T20:54:33.844Z",TRUE,"pitch","3aa85829-7431-475c-b479-f0287073ad9b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.54,1.71,NA,74.75,214.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Carlos Correa singles on a line drive to right fielder Jackie Bradley Jr.",0,3,2,77,"bottom",9,"2023-04-29T20:54:12.957Z","2023-04-29T20:54:59.248Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.9,14,0.9,0.4527,7.0195,23.4217,-33.1409,3.0118,-0.6572,1.1084,0.8933,6.6558,-120.966,-3.2265,-2.0689,50.0005,5.1475,4.464,9.6,9.6,24,2459,91,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-1.7,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T20:54:14.536Z","2023-04-29T20:54:19.109Z",TRUE,"pitch","cfdbc166-dfda-4cf6-bc2f-0661571d60d1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4832,1.5957,NA,133.88,160.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Carlos Correa singles on a line drive to right fielder Jackie Bradley Jr.",0,3,2,77,"bottom",9,"2023-04-29T20:54:12.957Z","2023-04-29T20:54:59.248Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,85.7,1,0.87,0.4064,7.6033,22.5866,-24.2001,-0.8551,4.3082,-0.443,2.916,4.2604,-133.6125,-1.8759,-1.9314,50.0002,5.327,-1.5823,2.4,4.8,24,2140,212,NA,NA,NA,NA,NA,NA,FALSE,-24.1,7.7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",4,"2023-04-29T20:53:42.548Z","2023-04-29T20:53:50.110Z",TRUE,"pitch","d355a90f-f66f-408f-a6c6-03406e4d959d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.54,1.79,NA,108.61,191,"ground_ball","medium","3",161.16,164.96,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Max Kepler grounds out to first baseman Nick Pratto.",0,3,2,76,"bottom",9,"2023-04-29T20:53:01.920Z","2023-04-29T20:53:50.110Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596146,"Max Kepler","/api/v1/people/596146","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76.2,8,0.91,0.4555,6.9071,22.9013,-31.4721,3.3601,0.4843,0.2202,1.7696,5.0193,-120.1551,-1.385,-2.3312,50.0057,5.1455,4.9226,10.8,8.4,24,2295,95,88.4,-10,12,NA,NA,NA,TRUE,-39.2,0.8,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",3,"2023-04-29T20:53:04.159Z","2023-04-29T20:53:08.157Z",TRUE,"pitch","8c4bdf66-92a2-4222-a96d-0487388c4a54",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2794,1.5667,NA,129.14,187.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Max Kepler grounds out to first baseman Nick Pratto.",0,3,2,76,"bottom",9,"2023-04-29T20:53:01.920Z","2023-04-29T20:53:50.110Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596146,"Max Kepler","/api/v1/people/596146","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,75.9,7,0.91,0.455,6.798,24.8119,-31.4475,2.7338,0.4995,-0.3186,1.9167,4.0456,-120.6595,-0.891,-2.3762,50.0049,5.0768,4.0069,8.4,8.4,24,2320,97,NA,NA,NA,NA,NA,NA,FALSE,-39,1,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T20:52:01.169Z","2023-04-29T20:52:01.194Z",FALSE,"action",NA,NA,"Jackie Bradley Jr. remains in the game as the right fielder.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,598265,"/api/v1/people/598265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","201","76","atBat","Groundout","field_out","Max Kepler grounds out to first baseman Nick Pratto.",0,3,2,76,"bottom",9,"2023-04-29T20:53:01.920Z","2023-04-29T20:53:50.110Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596146,"Max Kepler","/api/v1/people/596146","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,686469,"/api/v1/people/686469",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T20:52:01.194Z","2023-04-29T20:52:02.194Z",FALSE,"action",NA,NA,"Defensive switch from right field to first base for Nick Pratto.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668472,"/api/v1/people/668472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","500","76","atBat","Groundout","field_out","Max Kepler grounds out to first baseman Nick Pratto.",0,3,2,76,"bottom",9,"2023-04-29T20:53:01.920Z","2023-04-29T20:53:50.110Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596146,"Max Kepler","/api/v1/people/596146","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T20:52:01.194Z","2023-04-29T20:53:04.159Z",FALSE,"action",NA,NA,"Pitching Change: Scott Barlow replaces Aroldis Chapman.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605130,"/api/v1/people/605130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"76","atBat","Groundout","field_out","Max Kepler grounds out to first baseman Nick Pratto.",0,3,2,76,"bottom",9,"2023-04-29T20:53:01.920Z","2023-04-29T20:53:50.110Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,596146,"Max Kepler","/api/v1/people/596146","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",4,"2023-04-29T20:50:20.604Z","2023-04-29T20:50:25.906Z",TRUE,"pitch","7e542017-fb56-4203-b0ec-729a6ae36b11",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.43,1.67,NA,79.88,189.34,"ground_ball","medium","3",149.13,174.03,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","MJ Melendez grounds out to first baseman Joey Gallo.",0,3,2,75,"top",9,"2023-04-29T20:49:22.480Z","2023-04-29T20:50:25.906Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.7,92.9,14,0.92,0.3714,6.7803,34.8448,-10.9785,-7.0737,9.6235,0.9738,1.831,10.6952,-147.4256,-10.3177,-1.781,50.0062,6.0232,-15.5845,44.4,3.6,24,2076,222,78.3,-5,17,NA,NA,NA,TRUE,-11.2,15.5,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",3,"2023-04-29T20:50:02.053Z","2023-04-29T20:50:07.166Z",TRUE,"pitch","a8ae2d96-564b-4d88-b362-81cd76f77958",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3667,1.6248,NA,114.45,184.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","MJ Melendez grounds out to first baseman Joey Gallo.",0,3,2,75,"top",9,"2023-04-29T20:49:22.480Z","2023-04-29T20:50:25.906Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.1,92.8,8,0.87,0.3704,6.5902,37.3858,-15.2986,-8.1096,7.6308,0.0669,2.0001,8.5264,-148.1968,-9.0035,-1.8022,50.0005,5.9832,-17.9289,42,4.8,24,2247,223,NA,NA,NA,NA,NA,NA,FALSE,-14.4,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T20:49:41.360Z","2023-04-29T20:49:44.901Z",TRUE,"pitch","1a10e85e-d550-44f1-8238-4586bd39aa06",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.43,1.67,NA,98.98,186.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","MJ Melendez grounds out to first baseman Joey Gallo.",0,3,2,75,"top",9,"2023-04-29T20:49:22.480Z","2023-04-29T20:50:25.906Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.8,94.3,9,0.89,0.3666,6.8087,34.4358,-14.3707,-7.0546,7.8691,0.4726,1.9398,9.3226,-149.1619,-9.5109,-1.7705,50.0049,5.9896,-15.9666,39.6,3.6,24,2131,218,NA,NA,NA,NA,NA,NA,FALSE,-13.3,12.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T20:49:24.780Z","2023-04-29T20:49:29.422Z",TRUE,"pitch","a5ca16db-28c3-4850-8571-af0063e7fabb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.425,1.5957,NA,78.61,172.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","MJ Melendez grounds out to first baseman Joey Gallo.",0,3,2,75,"top",9,"2023-04-29T20:49:22.480Z","2023-04-29T20:50:25.906Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.6,92.4,14,0.79,0.3743,6.6899,32.2526,-17.2038,-7.9981,6.8906,1.0071,2.4476,11.3731,-145.9863,-7.1476,-1.8882,50.0053,5.9512,-17.3809,38.4,4.8,24,2000,223,NA,NA,NA,NA,NA,NA,FALSE,-15.8,11.3,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T20:49:12.295Z","2023-04-29T20:49:24.780Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Jackie Bradley Jr. replaces Vinnie Pasquantino.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,598265,"/api/v1/people/598265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","201","75","atBat","Groundout","field_out","MJ Melendez grounds out to first baseman Joey Gallo.",0,3,2,75,"top",9,"2023-04-29T20:49:22.480Z","2023-04-29T20:50:25.906Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669004,"MJ Melendez","/api/v1/people/669004","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,686469,"/api/v1/people/686469",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
