"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717062,"2023-08-09",1,"2023-08-10T02:12:14.471Z","2023-08-10T02:12:20.707Z",TRUE,"pitch","005b44ea-8553-4e3f-95b0-fa8878279e2b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0724,1.4612,NA,82.43,175.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Nico Hoerner walks.",0,3,4,74,"top",9,"2023-08-10T02:11:52.183Z","2023-08-10T02:13:03.091Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.4,12,0.89,0.4032,6.828,30.0875,-16.2812,-4.4744,8.5047,0.9069,2.3329,9.6983,-135.9103,-3.7074,-2.1281,50.0017,4.847,-8.3611,20.4,3.6,24,2499,219,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",0,"2023-08-10T02:11:56.446Z","2023-08-10T02:12:00.790Z",TRUE,"pitch","70b679f5-3730-48c9-86fa-d743e2ae8d2c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1298,1.4326,NA,63.78,215.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Nico Hoerner walks.",0,3,4,74,"top",9,"2023-08-10T02:11:52.183Z","2023-08-10T02:13:03.091Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.2,14,0.9,0.4434,6.9653,25.7402,-30.208,2.2514,1.2755,1.3963,0.8664,8.0713,-123.7431,-3.5355,-2.2064,50.0054,4.857,3.4742,9.6,8.4,24,2482,104,NA,NA,NA,NA,NA,NA,FALSE,-36.2,1.7,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",5,"2023-08-10T02:11:12.703Z","2023-08-10T02:11:18.015Z",TRUE,"pitch","c0eed3cf-c9ac-42f7-8671-3a79687c3095",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.6171,1.6112,NA,108.83,168.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christopher Morel called out on strikes.",0,3,4,73,"top",9,"2023-08-10T02:09:30.143Z","2023-08-10T02:11:18.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.2,5,0.9,0.399,6.8382,30.4261,-16.1774,-5.1581,8.3815,0.2142,2.6189,8.3169,-137.2797,-3.1065,-2.1846,50.0011,4.8665,-9.8433,25.2,3.6,24,2492,220,NA,NA,NA,NA,NA,NA,TRUE,-16.1,14.8,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,643565,"Mike Tauchman","/api/v1/people/643565"
717062,"2023-08-09",4,"2023-08-10T02:10:47.455Z","2023-08-10T02:10:51.221Z",TRUE,"pitch","19aa5443-b333-4e3e-b8af-032100de1333",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.56,1.64,NA,104.09,144.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christopher Morel called out on strikes.",0,3,4,73,"top",9,"2023-08-10T02:09:30.143Z","2023-08-10T02:11:18.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.2,3,0.88,0.4049,6.8628,27.5366,-15.4528,-5.2069,9.008,0.3387,3.4977,8.6524,-134.94,-0.8719,-2.2231,50.0043,4.9068,-9.6683,26.4,3.6,24,2358,219,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.3,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",3,"2023-08-10T02:10:25.523Z","2023-08-10T02:10:29.261Z",TRUE,"pitch","cf0563de-edf1-4ccf-99a4-5ec56bca65ef",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5884,1.6112,NA,20.98,124.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christopher Morel called out on strikes.",0,3,4,73,"top",9,"2023-08-10T02:09:30.143Z","2023-08-10T02:11:18.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.6,12,0.85,0.4035,6.8638,27.6335,-15.3543,-5.7099,9.0009,2.5191,4.2425,14.4231,-135.3821,0.7871,-2.1195,50.0062,5.0173,-10.676,26.4,3.6,24,2426,216,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.7,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",1,"2023-08-10T02:09:57.140Z","2023-08-10T02:10:00.816Z",TRUE,"pitch","978ff60c-f1f5-4313-aaf6-4068e40e7739",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.56,1.64,NA,116.89,143.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christopher Morel called out on strikes.",0,3,4,73,"top",9,"2023-08-10T02:09:30.143Z","2023-08-10T02:11:18.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.8,2,0.89,0.406,6.8224,28.332,-13.9803,-5.5115,9.8656,0.0028,3.5257,7.6237,-134.7256,-1.0814,-2.1431,50.0055,4.9169,-10.1681,31.2,3.6,24,2491,217,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17.9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",0,"2023-08-10T02:09:39.623Z","2023-08-10T02:09:43.636Z",TRUE,"pitch","d8053eb4-725f-48be-be1d-f4f0ec95280f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.56,1.64,NA,147.2,154.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christopher Morel called out on strikes.",0,3,4,73,"top",9,"2023-08-10T02:09:30.143Z","2023-08-10T02:11:18.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.9,1,0.89,0.4061,6.9796,27.6105,-15.5361,-3.5667,9.0174,-0.7924,3.1182,5.9116,-134.5783,-1.7614,-2.5483,50.0025,4.8748,-6.5813,19.2,3.6,24,2387,212,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",2,"2023-08-10T02:10:14.937Z","2023-08-10T02:10:25.523Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,666624,"/api/v1/people/666624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Christopher Morel called out on strikes.",0,3,4,73,"top",9,"2023-08-10T02:09:30.143Z","2023-08-10T02:11:18.015Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",5,"2023-08-10T02:09:02.903Z","2023-08-10T02:09:12.911Z",TRUE,"pitch","c227b636-d130-4459-933b-355610632d76",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,2.85,1.24,NA,134.41,146.95,"bunt_grounder","medium","5",110.15,179.38,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Sac Bunt","sac_bunt","Nick Madrigal out on a sacrifice bunt, third baseman Danny Mendick to second baseman Jonathan Arauz. Jeimer Candelario to 3rd. Mike Tauchman to 2nd.",0,3,4,72,"top",9,"2023-08-10T02:08:29.997Z","2023-08-10T02:09:12.911Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.4,11,0.87,0.4084,6.7912,27.441,-16.9827,-4.7933,8.3315,-0.4567,3.4011,6.8351,-133.8437,-0.7174,-2.4145,50.006,4.8827,-8.7446,22.8,3.6,24,2369,218,28,-30,8,NA,NA,NA,TRUE,-17,15.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,643565,"Mike Tauchman","/api/v1/people/643565"
717062,"2023-08-09",3,"2023-08-10T02:08:32.349Z","2023-08-10T02:08:40.350Z",TRUE,"pitch","44a7e84b-07b6-45e8-80fb-384d95aa2734",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3088,1.4979,NA,89.71,128.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Sac Bunt","sac_bunt","Nick Madrigal out on a sacrifice bunt, third baseman Danny Mendick to second baseman Jonathan Arauz. Jeimer Candelario to 3rd. Mike Tauchman to 2nd.",0,3,4,72,"top",9,"2023-08-10T02:08:29.997Z","2023-08-10T02:09:12.911Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84,12,0.83,0.4098,6.757,28.1314,-15.737,-6.1839,9.0778,0.7159,4.0743,10.2146,-133.5476,0.4977,-2.3509,50.0005,5.0154,-11.1953,30,3.6,24,2399,214,NA,NA,NA,NA,NA,NA,FALSE,-15.6,16.8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",0,"2023-08-10T02:05:11.443Z","2023-08-10T02:05:20.683Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Nick Madrigal replaces Miguel Amaya.","Offensive Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663611,"/api/v1/people/663611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","72","atBat","Sac Bunt","sac_bunt","Nick Madrigal out on a sacrifice bunt, third baseman Danny Mendick to second baseman Jonathan Arauz. Jeimer Candelario to 3rd. Mike Tauchman to 2nd.",0,3,4,72,"top",9,"2023-08-10T02:08:29.997Z","2023-08-10T02:09:12.911Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,665804,"/api/v1/people/665804",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",1,"2023-08-10T02:05:20.683Z","2023-08-10T02:05:59.605Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Sac Bunt","sac_bunt","Nick Madrigal out on a sacrifice bunt, third baseman Danny Mendick to second baseman Jonathan Arauz. Jeimer Candelario to 3rd. Mike Tauchman to 2nd.",0,3,4,72,"top",9,"2023-08-10T02:08:29.997Z","2023-08-10T02:09:12.911Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",2,"2023-08-10T02:05:59.605Z","2023-08-10T02:08:32.349Z",FALSE,"action",NA,NA,"Pitching Change: Phil Bickford replaces Adam Ottavino.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641360,"/api/v1/people/641360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Sac Bunt","sac_bunt","Nick Madrigal out on a sacrifice bunt, third baseman Danny Mendick to second baseman Jonathan Arauz. Jeimer Candelario to 3rd. Mike Tauchman to 2nd.",0,3,4,72,"top",9,"2023-08-10T02:08:29.997Z","2023-08-10T02:09:12.911Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",4,"2023-08-10T02:08:43.804Z","2023-08-10T02:09:02.903Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"44a7e84b-07b6-45e8-80fb-384d95aa2734",NA,NA,NA,NA,NA,NA,NA,"72","atBat","Sac Bunt","sac_bunt","Nick Madrigal out on a sacrifice bunt, third baseman Danny Mendick to second baseman Jonathan Arauz. Jeimer Candelario to 3rd. Mike Tauchman to 2nd.",0,3,4,72,"top",9,"2023-08-10T02:08:29.997Z","2023-08-10T02:09:12.911Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",9,"2023-08-10T02:04:54.427Z","2023-08-10T02:04:59.628Z",TRUE,"pitch","d58d4109-304a-440a-bf6f-b0390d9e2335",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.3523,1.5739,NA,184.09,180.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Mike Tauchman walks.",0,3,4,71,"top",9,"2023-08-10T02:01:47.587Z","2023-08-10T02:04:59.628Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,72.8,13,0.91,0.4742,6.7927,22.5071,-29.8524,8.0261,1.7194,-1.76,2.1741,0.5414,-115.699,-0.0638,-3.0393,50.0015,5.0737,10.8307,20.4,9.6,24,2752,80,NA,NA,NA,NA,NA,NA,FALSE,-40.1,3.4,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,643565,"Mike Tauchman","/api/v1/people/643565",600869,"Jeimer Candelario","/api/v1/people/600869"
717062,"2023-08-09",6,"2023-08-10T02:03:44.266Z","2023-08-10T02:03:48.198Z",TRUE,"pitch","6acbf5de-16f8-4398-be82-a0f4f9f83cd5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.41,1.66,NA,131.74,165.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Mike Tauchman walks.",0,3,4,71,"top",9,"2023-08-10T02:01:47.587Z","2023-08-10T02:04:59.628Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.3,4,0.9,0.4012,6.9815,26.7349,-25.8055,-9.3648,3.3652,-0.3866,2.7076,9.5689,-135.9428,-1.6405,-2.717,50.0029,5.0913,-17.7213,31.2,6,24,2399,247,NA,NA,NA,NA,NA,NA,FALSE,-25.1,6,15.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
