"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718439,"2023-04-26",2,"2023-04-26T04:15:12.371Z","2023-04-26T04:15:15.997Z",TRUE,"pitch","56457914-2468-41a5-9b9a-9b953ec13014",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2944,1.6167,NA,154.49,178.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Joc Pederson singles on a ground ball to right fielder Alec Burleson, deflected by second baseman Tommy Edman.",0,4,2,66,"bottom",9,"2023-04-26T04:14:54.656Z","2023-04-26T04:15:59.849Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592626,"Joc Pederson","/api/v1/people/592626","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79,13,0.89,0.4385,6.5049,24.5898,-31.8832,2.3735,0.1837,-0.9835,2.2333,-1.0873,-124.8109,-2.6661,-0.8511,50.0019,5.9349,3.7529,6,8.4,24,2359,91,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0,-4.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T04:14:56.909Z","2023-04-26T04:15:00.327Z",TRUE,"pitch","a1e2442c-f9c9-4ae4-bb2f-d3fdb6207f5a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2081,1.5585,NA,122.47,190.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Joc Pederson singles on a ground ball to right fielder Alec Burleson, deflected by second baseman Tommy Edman.",0,4,2,66,"bottom",9,"2023-04-26T04:14:54.656Z","2023-04-26T04:15:59.849Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592626,"Joc Pederson","/api/v1/people/592626","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,75,8,0.89,0.4635,6.4184,22.0874,-35.9045,3.3495,-2.6312,-0.1436,1.7882,0.6031,-118.0935,-2.0993,-0.8375,50.0055,5.9854,4.7406,7.2,10.8,24,2315,20,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-5,-6.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T04:13:41.382Z","2023-04-26T04:14:56.909Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Helsley replaces Giovanny Gallegos.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664854,"/api/v1/people/664854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Single","single","Joc Pederson singles on a ground ball to right fielder Alec Burleson, deflected by second baseman Tommy Edman.",0,4,2,66,"bottom",9,"2023-04-26T04:14:54.656Z","2023-04-26T04:15:59.849Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,592626,"Joc Pederson","/api/v1/people/592626","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T04:11:53.440Z","2023-04-26T04:12:03.702Z",TRUE,"pitch","23e74d77-92ba-4e24-987d-de2596061b83",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.18,1.49,NA,113.47,175.46,"ground_ball","medium","4",140.01,136.79,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Forceout","force_out","Tommy Edman grounds into a force out, second baseman Thairo Estrada to shortstop Brandon Crawford. Dylan Carlson out at 2nd.",0,4,2,65,"top",9,"2023-04-26T04:11:32.617Z","2023-04-26T04:12:03.702Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,669242,"Tommy Edman","/api/v1/people/669242","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.9,78.6,5,0.9,0.4396,6.4817,26.8223,-31.5485,0.7034,0.3975,0.0925,2.3451,4.2648,-124.9391,-3.2268,-1.7329,50.0022,6.2652,1.1036,3.6,8.4,24,1646,41,99.4,-6,20,NA,NA,NA,TRUE,-37.1,0.1,-2.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T04:11:06.972Z","2023-04-26T04:11:17.333Z",TRUE,"pitch","f4b29e0f-ba57-4bfd-8dad-728f8b3882fe",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.35,1.53,NA,110.06,174.02,"line_drive","medium","7",72.35,73.94,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Lineout","field_out","Paul DeJong lines out to left fielder LaMonte Wade Jr.",0,4,2,64,"top",9,"2023-04-26T04:10:16.948Z","2023-04-26T04:11:17.333Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.2,79,5,0.88,0.4349,6.1986,29.8406,-31.6695,-0.4695,0.3201,0.1819,2.3984,4.6853,-126.7511,-3.1997,-1.6426,50.0061,6.2494,-0.7516,0,8.4,24,2622,46,97.3,21,338,NA,NA,NA,TRUE,-36.5,0,-0.4,NA,NA,NA,NA,NA,TRUE,TRUE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,575929,"Willson Contreras","/api/v1/people/575929"
718439,"2023-04-26",2,"2023-04-26T04:09:56.875Z","2023-04-26T04:10:02.517Z",TRUE,"pitch","60e5d657-0b42-4151-93e3-f6839b5e3b7e",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,1,NA,NA,3.33,1.63,NA,22.91,229.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Dylan Carlson hit by pitch.",0,4,2,63,"top",9,"2023-04-26T04:09:27.626Z","2023-04-26T04:10:02.517Z",TRUE,FALSE,FALSE,FALSE,11,1,1,1,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.9,81.1,14,0.9,0.4327,6.4851,23.6703,-33.5457,-0.7767,-0.8476,2.4685,0.3371,9.8302,-126.1734,-7.613,-1.3632,50.0012,6.0676,-1.2645,0,8.4,24,1661,23,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-3,-0.6,NA,NA,NA,NA,NA,FALSE,TRUE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,575929,"Willson Contreras","/api/v1/people/575929"
718439,"2023-04-26",1,"2023-04-26T04:09:38.504Z","2023-04-26T04:09:42.130Z",TRUE,"pitch","440412c0-08db-4d25-a216-893c645d3ddb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5529,1.675,NA,140.9,175.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Dylan Carlson hit by pitch.",0,4,2,63,"top",9,"2023-04-26T04:09:27.626Z","2023-04-26T04:10:02.517Z",TRUE,FALSE,FALSE,FALSE,11,1,1,1,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88,4,0.88,0.3933,6.4416,30.2813,-27.9469,-11.3658,2.1511,-0.6271,2.3507,6.6052,-139.1076,-5.3343,-1.5517,50.0041,6.1385,-22.3471,36,7.2,24,2038,234,NA,NA,NA,NA,NA,NA,FALSE,-26.9,3,19.3,NA,1,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T04:09:27.626Z","2023-04-26T04:09:32.626Z",FALSE,"stepoff","4141f184-69bd-48f5-8e0b-dd8644808e4e",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Hit By Pitch","hit_by_pitch","Dylan Carlson hit by pitch.",0,4,2,63,"top",9,"2023-04-26T04:09:27.626Z","2023-04-26T04:10:02.517Z",TRUE,FALSE,FALSE,FALSE,11,1,1,1,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T04:08:52.613Z","2023-04-26T04:08:59.938Z",TRUE,"pitch","7c8bfb96-eaf7-42f9-95f7-3e2c196fb2ed",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.43,1.63,NA,128.89,155.79,"bunt_grounder","medium","1",120.37,192.5,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Sac Bunt","sac_bunt","Alec Burleson out on a sacrifice bunt, pitcher Sean Hjelle to first baseman David Villar. Willson Contreras to 2nd.",0,4,2,62,"top",9,"2023-04-26T04:08:09.857Z","2023-04-26T04:08:59.938Z",TRUE,FALSE,FALSE,TRUE,4,0,1,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.5,1,0.9,0.3957,6.6007,28.4157,-29.9723,-9.7757,1.13,-0.3118,3.0738,7.0069,-137.9986,-3.0298,-1.6036,50.0019,6.188,-19.0039,30,7.2,24,2122,226,46.7,-57,3,NA,NA,NA,TRUE,-28.6,1.7,16.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,575929,"Willson Contreras","/api/v1/people/575929"
718439,"2023-04-26",0,"2023-04-26T04:08:30.234Z","2023-04-26T04:08:34.442Z",TRUE,"pitch","76dad83f-7b1b-4034-b79c-3d47b11c5cc7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4268,1.6167,NA,94.55,147.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Sac Bunt","sac_bunt","Alec Burleson out on a sacrifice bunt, pitcher Sean Hjelle to first baseman David Villar. Willson Contreras to 2nd.",0,4,2,62,"top",9,"2023-04-26T04:08:09.857Z","2023-04-26T04:08:59.938Z",TRUE,FALSE,FALSE,TRUE,4,0,1,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.9,79.4,3,0.89,0.437,6.6328,23.8347,-31.9456,0.523,0.1476,0.589,3.39,5.0068,-125.062,-1.067,-1.5022,50.0057,6.4286,0.8334,3.6,8.4,24,1618,38,NA,NA,NA,NA,NA,NA,FALSE,-36.6,0.2,-2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",4,"2023-04-26T04:07:48.995Z","2023-04-26T04:07:58.843Z",TRUE,"pitch","20ad6ca5-5d9a-4a0a-bed7-fd272648281b",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.31,1.6,NA,98.02,182.71,"ground_ball","soft","5",114.37,175.69,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Willson Contreras singles on a soft ground ball to third baseman J. D. Davis.",0,4,2,61,"top",9,"2023-04-26T04:07:01.351Z","2023-04-26T04:07:58.843Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.1,80.1,9,0.9,0.4326,6.2197,26.373,-33.0748,0.584,-0.5582,0.498,2.0768,4.517,-126.7144,-3.9164,-1.385,50.0019,6.2907,0.9464,3.6,8.4,24,1729,83,95.5,-56,2,NA,NA,NA,FALSE,-37.8,-1.7,-2.2,NA,NA,NA,NA,NA,FALSE,TRUE,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA,NA,NA,NA
718439,"2023-04-26",3,"2023-04-26T04:07:32.897Z","2023-04-26T04:07:36.232Z",TRUE,"pitch","e70e5ceb-436a-43f3-a68e-a2bd22f04527",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.31,1.6,NA,90.26,177.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Willson Contreras singles on a soft ground ball to third baseman J. D. Davis.",0,4,2,61,"top",9,"2023-04-26T04:07:01.351Z","2023-04-26T04:07:58.843Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.5,80.5,6,0.9,0.4303,6.6434,26.6588,-31.0043,0.5946,0.7088,0.7014,2.2721,5.2099,-127.3824,-3.9487,-1.4491,50.0001,6.2989,0.9737,3.6,8.4,24,1334,22,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.6,-2.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",2,"2023-04-26T04:07:15.218Z","2023-04-26T04:07:18.729Z",TRUE,"pitch","36e41238-e520-4c51-879d-186986605875",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3807,1.6459,NA,6.98,239.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Willson Contreras singles on a soft ground ball to third baseman J. D. Davis.",0,4,2,61,"top",9,"2023-04-26T04:07:01.351Z","2023-04-26T04:07:58.843Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.1,81.7,14,0.9,0.429,6.4751,26.138,-34.9372,-0.6695,-1.6726,2.8864,-0.0348,10.7939,-127.6427,-8.5746,-1.3092,50.0048,6.1171,-1.1074,1.2,8.4,24,1967,343,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-4.8,-1.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T04:07:03.704Z","2023-04-26T04:07:07.779Z",TRUE,"pitch","e5079e5b-bfd4-4312-ba2e-5e96b85553b8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4094,1.6167,NA,118.69,183.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Willson Contreras singles on a soft ground ball to third baseman J. D. Davis.",0,4,2,61,"top",9,"2023-04-26T04:07:01.351Z","2023-04-26T04:07:58.843Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.2,8,0.89,0.3928,6.4986,30.3433,-27.6973,-11.0867,2.2737,-0.0444,2.0591,8.0386,-139.2807,-6.3388,-1.5228,50.0049,6.1882,-21.8548,34.8,7.2,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-26.8,3,18.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T04:05:54.131Z","2023-04-26T04:07:03.704Z",FALSE,"action",NA,NA,"Pitching Change: Sean Hjelle replaces Camilo Doval.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663546,"/api/v1/people/663546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Single","single","Willson Contreras singles on a soft ground ball to third baseman J. D. Davis.",0,4,2,61,"top",9,"2023-04-26T04:07:01.351Z","2023-04-26T04:07:58.843Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",2,"2023-04-26T04:04:05.084Z","2023-04-26T04:04:13.632Z",TRUE,"pitch","33bf5928-ba89-4c3f-8e66-b0ef30f2e762",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.31,1.63,NA,117.45,188.26,"ground_ball","hard","6",112.01,151.91,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Grounded Into DP","grounded_into_double_play","J.D. Davis grounds into a double play, shortstop Paul DeJong to second baseman Tommy Edman to first baseman Paul Goldschmidt. Michael Conforto out at 2nd. J.D. Davis out at 1st.",0,4,2,60,"bottom",8,"2023-04-26T04:04:02.951Z","2023-04-26T04:04:13.632Z",TRUE,FALSE,FALSE,TRUE,24,0,0,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.2,8,0.91,0.403,5.7336,32.6908,-8.3039,-6.3516,12.7878,-0.0118,1.8712,6.1847,-136.4044,-10.9118,-1.4939,50.0001,6.5167,-11.8528,43.2,3.6,24,2356,205,102.6,4,80,NA,NA,NA,TRUE,-10.7,20.8,10.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
