"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745267,"2024-04-17",2,"2024-04-17T20:20:43.031Z","2024-04-17T20:20:53.651Z",TRUE,"pitch","d040d938-8620-49be-84a5-ec01ae98445b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.37,1.62,NA,127.94,162.61,"popup","medium","3",154.55,164.76,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Pop Out","field_out","Jorge Polanco pops out to first baseman Spencer Steer.",0,0,0,5,"bottom",1,"2024-04-17T20:20:13.226Z","2024-04-17T20:20:53.651Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.3,4,0.91,0.4046,6.6788,28.1234,-12.534,4.3213,10.5688,-0.287,2.821,-6.2121,-135.1261,-5.1995,1.4752,50.0006,5.6434,8.0291,26.4,3.6,24,2163,148,79.3,73,96,NA,NA,NA,TRUE,-13.3,18.2,-6.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T20:20:28.474Z","2024-04-17T20:20:32.372Z",TRUE,"pitch","73da97cc-b6aa-4c14-93fe-67e3a434f43f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4134,1.62,NA,53.93,165.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Pop Out","field_out","Jorge Polanco pops out to first baseman Spencer Steer.",0,0,0,5,"bottom",1,"2024-04-17T20:20:13.226Z","2024-04-17T20:20:53.651Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.5,12,0.9,0.4072,6.5816,29.5553,-16.2476,4.0582,8.6914,1.6546,2.7257,-1.3668,-134.5839,-4.7302,1.6422,50.0008,5.6589,7.4339,22.8,3.6,24,2127,149,NA,NA,NA,NA,NA,NA,FALSE,-17,14.9,-7.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T20:20:14.704Z","2024-04-17T20:20:17.946Z",TRUE,"pitch","c84cca7e-3a0e-4328-8ba0-e34e0badb346",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5195,1.6286,NA,49.79,145.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Pop Out","field_out","Jorge Polanco pops out to first baseman Spencer Steer.",0,0,0,5,"bottom",1,"2024-04-17T20:20:13.226Z","2024-04-17T20:20:53.651Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,593871,"Jorge Polanco","/api/v1/people/593871","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.9,12,0.9,0.4043,6.5203,30.2298,-13.7419,1.8795,9.9202,1.7631,3.4725,-0.4127,-135.5957,-3.4359,1.6733,50.0041,5.7177,3.4926,13.2,3.6,24,2169,147,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.4,-3.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",4,"2024-04-17T20:19:47.967Z","2024-04-17T20:19:52.772Z",TRUE,"pitch","74e50ef7-be91-4087-9f9c-9d88b8b570e4",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3649,1.5649,NA,152.02,167.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,0,0,4,"bottom",1,"2024-04-17T20:18:49.858Z","2024-04-17T20:19:52.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,86.3,11,0.89,0.4033,6.6017,23.6977,-17.392,3.4616,7.8807,-0.9187,2.656,-7.6865,-134.7539,-4.7573,1.4955,50.0061,5.6377,6.4966,15.6,3.6,24,2077,148,NA,NA,NA,NA,NA,NA,TRUE,-17.8,13.7,-5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T20:19:33.256Z","2024-04-17T20:19:37.384Z",TRUE,"pitch","4210f38a-720a-4625-a9da-c1f8a5610ed8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.33,1.53,NA,93.32,153.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,0,0,4,"bottom",1,"2024-04-17T20:18:49.858Z","2024-04-17T20:19:52.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.2,3,0.9,0.4057,6.5791,26.3455,-14.6276,2.4078,9.4841,0.6211,3.1513,-2.9612,-134.4843,-4.0926,1.4184,50.0059,5.715,4.4567,14.4,3.6,24,2171,143,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.7,-3.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T20:19:18.243Z","2024-04-17T20:19:22.298Z",TRUE,"pitch","95e32754-2e0f-41b9-9ae5-8593f61fdad0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3213,1.53,NA,47.06,156.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,0,0,4,"bottom",1,"2024-04-17T20:18:49.858Z","2024-04-17T20:19:52.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,74.1,12,2,0.4708,6.4334,18.2874,-37.1488,-7.5072,-3.6103,1.8349,3.0449,2.6579,-115.6356,1.1902,1.6565,50.0056,6.0436,-10.333,15.6,10.8,24,2655,301,NA,NA,NA,NA,NA,NA,FALSE,-48.8,-6.1,13.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T20:19:04.128Z","2024-04-17T20:19:07.210Z",TRUE,"pitch","27904b51-c2ea-4988-a5ce-de186b672975",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3387,1.53,NA,122.11,105.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,0,0,4,"bottom",1,"2024-04-17T20:18:49.858Z","2024-04-17T20:19:52.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.3,11,0.9,0.3998,6.5615,26.8064,-18.2821,5.2589,7.2897,-0.134,4.9542,-6.1733,-136.3942,0.9114,1.4633,50.0016,5.8662,10.0209,26.4,4.8,24,2078,150,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.6,-8.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T20:18:50.653Z","2024-04-17T20:18:54.939Z",TRUE,"pitch","b6c0b608-2df1-4b91-8d57-76f29b1ff2ad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2863,1.53,NA,87.76,163.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,0,0,4,"bottom",1,"2024-04-17T20:18:49.858Z","2024-04-17T20:19:52.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,74.6,3,2,0.4683,6.6104,18.3738,-36.51,-6.5954,-3.1181,0.767,2.7827,0.255,-116.2313,0.4256,1.5158,50.0013,6.0178,-9.1742,14.4,10.8,24,2754,301,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-5.4,12,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T20:18:16.786Z","2024-04-17T20:18:24.791Z",TRUE,"pitch","f30830ef-22d0-43ac-9bae-85a259233923",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.39,1.57,NA,89.3,168.11,"ground_ball","medium","3",147.45,160.71,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Groundout","field_out","Julio Rodríguez grounds out to first baseman Spencer Steer.",0,0,0,3,"bottom",1,"2024-04-17T20:17:23.212Z","2024-04-17T20:18:24.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.8,6,0.9,0.4017,6.4263,29.1045,-15.3913,5.336,8.9068,0.7268,2.6176,-3.8653,-136.2133,-5.174,1.4688,50.0057,5.6011,10.058,28.8,3.6,24,2201,148,83.3,-33,5,NA,NA,NA,TRUE,-15.8,15.2,-8.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T20:18:01.536Z","2024-04-17T20:18:04.760Z",TRUE,"pitch","30c7dbeb-169c-427b-b783-9ecf29985778",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4074,1.57,NA,92.13,124.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Groundout","field_out","Julio Rodríguez grounds out to first baseman Spencer Steer.",0,0,0,3,"bottom",1,"2024-04-17T20:17:23.212Z","2024-04-17T20:18:24.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.9,12,0.91,0.4018,6.3965,26.9986,-15.1784,3.6065,9.012,0.6523,4.2161,-3.5075,-135.8064,-1.5439,1.4859,50.0067,5.8369,6.8049,21.6,3.6,24,2255,150,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.2,-5.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T20:17:46.553Z","2024-04-17T20:17:49.963Z",TRUE,"pitch","45ed3cb5-1aba-4d08-8856-a8a7b4fdb4d0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.39,1.57,NA,148.18,154.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Groundout","field_out","Julio Rodríguez grounds out to first baseman Spencer Steer.",0,0,0,3,"bottom",1,"2024-04-17T20:17:23.212Z","2024-04-17T20:18:24.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.7,1,0.9,0.4028,6.4881,27.9898,-14.9606,5.8534,9.1791,-0.818,3.1207,-7.805,-135.6587,-4.1602,1.3277,50.0027,5.7079,10.9771,31.2,3.6,24,2129,145,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16,-9.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T20:17:33.196Z","2024-04-17T20:17:37.450Z",TRUE,"pitch","2879d2f2-1724-403f-be16-6a6790b331c6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3813,1.57,NA,132.27,153.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","atBat","Groundout","field_out","Julio Rodríguez grounds out to first baseman Spencer Steer.",0,0,0,3,"bottom",1,"2024-04-17T20:17:23.212Z","2024-04-17T20:18:24.791Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,1,0.9,0.4006,6.6389,27.028,-15.6011,5.7051,8.7345,-0.4007,3.1606,-6.9051,-136.1818,-3.8682,1.4144,50.0029,5.6634,10.8259,30,3.6,24,2150,149,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.2,-9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T20:15:25.135Z","2024-04-17T20:15:34.383Z",TRUE,"pitch","48e52bd0-0252-4fb9-9008-75a1c2b64915",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.36,1.56,NA,126.19,171.67,"popup","medium","4",138.8,132.44,NA,NA,NA,NA,NA,NA,NA,NA,"2","atBat","Pop Out","field_out","Stuart Fairchild pops out to second baseman Jorge Polanco.",0,0,0,2,"top",1,"2024-04-17T20:15:04.825Z","2024-04-17T20:15:34.383Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88.6,5,0.91,0.3914,6.4905,27.0712,-19.2734,-8.4805,6.4799,-0.2411,2.4856,5.8851,-139.2054,-5.0288,-1.2656,50.0023,5.5658,-16.8808,38.4,4.8,24,2329,210,68.4,48,175,NA,NA,NA,TRUE,-18.5,11,14.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T20:15:06.905Z","2024-04-17T20:15:11.815Z",TRUE,"pitch","a8fc204c-9cb8-4e75-b751-d5af05411555",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4126,1.6038,NA,92.63,169.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","atBat","Pop Out","field_out","Stuart Fairchild pops out to second baseman Jorge Polanco.",0,0,0,2,"top",1,"2024-04-17T20:15:04.825Z","2024-04-17T20:15:34.383Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,87.1,6,0.9,0.3976,6.3804,26.9545,-13.9853,-2.5512,9.4385,0.6393,2.554,5.3812,-137.1238,-5.963,-1.0067,50.0004,5.6908,-4.9156,14.4,3.6,24,2568,198,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.2,3.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",4,"2024-04-17T20:14:31.765Z","2024-04-17T20:14:42.810Z",TRUE,"pitch","af891af6-a854-4a95-ba0e-ec0a28fd3a7e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.73,1.77,NA,145.9,175.42,"fly_ball","medium","7",75.53,129.39,NA,NA,NA,NA,NA,NA,NA,NA,"1","atBat","Flyout","field_out","Will Benson flies out to left fielder Jonatan Clase.",0,0,0,1,"top",1,"2024-04-17T20:13:10.251Z","2024-04-17T20:14:42.810Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,78,7,0.88,0.4433,6.5711,23.5945,-26.2974,-6.5491,3.7989,-0.7581,2.3468,3.4772,-123.3689,-2.1745,-1.3319,50.0056,5.4472,-10.1384,19.2,7.2,24,788,257,77.5,52,217,NA,NA,NA,TRUE,-31.3,6.6,11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T20:14:08.139Z","2024-04-17T20:14:16.263Z",TRUE,"pitch","77ff0279-4e4d-4db7-b244-c2c31fda2e81",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.73,1.77,NA,69.27,158.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","atBat","Flyout","field_out","Will Benson flies out to left fielder Jonatan Clase.",0,0,0,1,"top",1,"2024-04-17T20:13:10.251Z","2024-04-17T20:14:42.810Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.8,12,0.91,0.3976,6.4984,28.8853,-13.0251,-2.3715,9.9494,1.2523,2.9782,7.0388,-137.4744,-4.8363,-1.0269,50.0039,5.6362,-4.5655,12,3.6,24,2522,202,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.3,2.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T20:13:46.935Z","2024-04-17T20:13:55.388Z",TRUE,"pitch","52f00efa-56e1-40ae-ae8b-18fdb954ec7f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.73,1.77,NA,64.79,194.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","atBat","Flyout","field_out","Will Benson flies out to left fielder Jonatan Clase.",0,0,0,1,"top",1,"2024-04-17T20:13:10.251Z","2024-04-17T20:14:42.810Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87,14,0.89,0.3983,6.3672,27.8249,-13.3257,-2.2939,9.8194,1.3696,1.6303,7.168,-137.0667,-8.1192,-0.9714,50.0018,5.5234,-4.4034,10.8,3.6,24,2511,197,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.4,2.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
