"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
716876,"2023-08-23",0,"2023-08-24T01:52:46.020Z","2023-08-24T01:53:02.729Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Abraham Almonte replaces Daniel Vogelbach.","Offensive Substitution",0,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,501659,"/api/v1/people/501659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","501","68","atBat","Groundout","field_out","Abraham Almonte grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,7,68,"top",9,"2023-08-24T01:53:00.396Z","2023-08-24T01:55:02.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,501659,"Abraham Almonte","/api/v1/people/501659","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,596129,"/api/v1/people/596129",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",3,"2023-08-24T01:53:36.646Z","2023-08-24T01:53:53.175Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,501659,"/api/v1/people/501659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Abraham Almonte grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,7,68,"top",9,"2023-08-24T01:53:00.396Z","2023-08-24T01:55:02.208Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,501659,"Abraham Almonte","/api/v1/people/501659","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",7,"2023-08-24T01:52:22.262Z","2023-08-24T01:52:29.163Z",TRUE,"pitch","42934e4f-341e-428e-b895-4171ff778277",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.28,1.54,NA,114.02,197.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,7,67,"top",9,"2023-08-24T01:50:36.118Z","2023-08-24T01:52:29.163Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.5,80.3,8,0.89,0.4363,6.2141,19.5159,-34.5341,-5.0266,-1.4697,0.0782,1.5339,7.5104,-124.4392,-2.1345,-2.2943,50.0036,5.2012,-8.0678,10.8,8.4,24,1339,271,NA,NA,NA,NA,NA,NA,TRUE,-39.6,-2.9,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",6,"2023-08-24T01:52:01.089Z","2023-08-24T01:52:05.427Z",TRUE,"pitch","df5171b9-9a57-4b1b-b6b6-f0d033442bae",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.28,1.54,NA,127.5,195.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,7,67,"top",9,"2023-08-24T01:50:36.118Z","2023-08-24T01:52:29.163Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.2,79.7,8,0.9,0.4381,6.0071,20.3801,-33.3436,-5.9226,-0.7384,-0.2754,1.6193,6.9067,-124.1252,-2.0655,-2.2999,50.0014,5.1885,-9.4188,14.4,8.4,24,1141,273,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-1.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",5,"2023-08-24T01:51:42.646Z","2023-08-24T01:51:47.673Z",TRUE,"pitch","184cf8b0-655e-43d2-87ab-5ea49aa4665c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2113,1.5165,NA,184.22,169.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,7,67,"top",9,"2023-08-24T01:50:36.118Z","2023-08-24T01:52:29.163Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76,70.7,11,2,0.4927,6.008,17.6674,-36.8255,6.1792,-3.7055,-1.7635,2.5748,0.2013,-110.6997,2.0901,-2.6595,50.0026,5.4419,7.7556,12,12,24,2450,55,NA,NA,NA,NA,NA,NA,FALSE,-52.8,-6,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",3,"2023-08-24T01:51:12.932Z","2023-08-24T01:51:17.024Z",TRUE,"pitch","12454784-33c8-46a5-b199-33dc0f2996c4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.28,1.54,NA,109.4,201.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,7,67,"top",9,"2023-08-24T01:50:36.118Z","2023-08-24T01:52:29.163Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,79.2,14,0.9,0.4411,6.1537,20.268,-32.5804,-7.1131,-0.2585,0.1993,1.3976,8.4104,-123.2963,-2.8582,-2.3028,50.0038,5.2708,-11.1553,16.8,8.4,24,1292,274,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-0.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",2,"2023-08-24T01:50:55.009Z","2023-08-24T01:50:59.621Z",TRUE,"pitch","8e679ff3-81d3-47c2-ad27-0f8bd833ce5f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.302,1.5619,NA,174.68,155.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,7,67,"top",9,"2023-08-24T01:50:36.118Z","2023-08-24T01:52:29.163Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,79.3,11,0.9,0.4399,5.9644,19.1243,-32.8936,-6.4135,-0.4564,-1.5132,3.0916,4.7346,-123.4141,0.9958,-2.6013,50.002,5.404,-10.1265,15.6,8.4,24,1217,273,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-0.5,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",1,"2023-08-24T01:50:38.311Z","2023-08-24T01:50:42.361Z",TRUE,"pitch","171f6a9c-bacc-4ef1-b982-71d0b5518669",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1433,1.3803,NA,131.33,178.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,7,67,"top",9,"2023-08-24T01:50:36.118Z","2023-08-24T01:52:29.163Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.7,78.1,4,0.9,0.4466,6.1359,19.9107,-33.7517,-6.4275,-1.0293,-0.3759,2.2189,6.9629,-121.8213,-0.4856,-2.4123,50.0046,5.2942,-9.8354,14.4,9.6,24,1289,272,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",0,"2023-08-24T01:49:29.757Z","2023-08-24T01:50:38.311Z",FALSE,"action",NA,NA,"Pitching Change: Kirby Yates replaces Michael Tonkin.","Pitching Substitution",0,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,489446,"/api/v1/people/489446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,7,67,"top",9,"2023-08-24T01:50:36.118Z","2023-08-24T01:52:29.163Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",4,"2023-08-24T01:51:30.197Z","2023-08-24T01:51:42.646Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,624413,"/api/v1/people/624413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Pete Alonso strikes out swinging.",0,0,7,67,"top",9,"2023-08-24T01:50:36.118Z","2023-08-24T01:52:29.163Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",1,"2023-08-24T01:47:33.648Z","2023-08-24T01:47:41.657Z",TRUE,"pitch","0983feac-575c-4355-8337-02ff4626064e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.36,1.65,NA,109.14,182.27,"ground_ball","medium","6",104.91,143.33,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Vaughn Grissom grounds out, shortstop Jonathan Arauz to first baseman Pete Alonso.",0,0,7,66,"bottom",8,"2023-08-24T01:46:59.754Z","2023-08-24T01:47:41.657Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",656887,"Sean Reid-Foley","/api/v1/people/656887","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,81.5,8,2,0.4255,7.2078,24.4643,-26.4636,-3.2203,3.3965,0.2063,2.0929,3.6349,-128.302,-3.202,-0.8049,50.0023,5.4007,-5.4137,9.6,7.2,24,1422,212,97.2,-31,4,NA,NA,NA,TRUE,-29.3,5.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",0,"2023-08-24T01:47:16.506Z","2023-08-24T01:47:20.855Z",TRUE,"pitch","81d30ca3-3bac-412d-a1e2-579dea7d7796",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4501,1.6492,NA,94.96,167.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Vaughn Grissom grounds out, shortstop Jonathan Arauz to first baseman Pete Alonso.",0,0,7,66,"bottom",8,"2023-08-24T01:46:59.754Z","2023-08-24T01:47:41.657Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",656887,"Sean Reid-Foley","/api/v1/people/656887","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.3,6,2,0.4375,6.9779,22.7301,-30.9104,2.4141,0.7893,0.5782,2.6478,2.8696,-124.7237,-0.7153,-0.8964,50.0001,5.4652,3.8395,8.4,8.4,24,2177,113,NA,NA,NA,NA,NA,NA,FALSE,-35.4,1.6,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",7,"2023-08-24T01:46:43.713Z","2023-08-24T01:46:51.600Z",TRUE,"pitch","14dd703a-b053-4dbc-9ec3-eb62f929912d",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.49,1.64,NA,95.86,176.93,"ground_ball","medium","4",139.85,146.51,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Orlando Arcia grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,0,7,65,"bottom",8,"2023-08-24T01:44:07.807Z","2023-08-24T01:46:51.600Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",656887,"Sean Reid-Foley","/api/v1/people/656887","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,83.4,6,2,0.4159,7.1666,24.4744,-25.1738,-6.1973,3.9768,0.5547,2.2909,5.4502,-131.0834,-3.4293,-0.7337,50.0063,5.4695,-10.9216,21.6,6,24,1547,220,96.8,-4,27,NA,NA,NA,TRUE,-26.6,6.7,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",6,"2023-08-24T01:46:10.372Z","2023-08-24T01:46:17.699Z",TRUE,"pitch","18e5e62f-2eab-4fd3-9191-fb978cfb5c6b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.49,1.64,NA,129.24,171.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Orlando Arcia grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,0,7,65,"bottom",8,"2023-08-24T01:44:07.807Z","2023-08-24T01:46:51.600Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",656887,"Sean Reid-Foley","/api/v1/people/656887","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.5,4,2,0.3947,6.9552,28.9128,-12.7294,-4.2409,9.9546,-0.3211,2.5086,2.5743,-138.4106,-5.8653,-0.7089,50.0027,5.4966,-8.2846,28.8,3.6,24,2224,210,NA,NA,NA,NA,NA,NA,FALSE,-13,17.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",5,"2023-08-24T01:45:45.727Z","2023-08-24T01:45:50.043Z",TRUE,"pitch","7f077e1d-a4dd-43f9-a714-c3c45581bdb0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.49,1.64,NA,155.01,158.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Orlando Arcia grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,0,7,65,"bottom",8,"2023-08-24T01:44:07.807Z","2023-08-24T01:46:51.600Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",656887,"Sean Reid-Foley","/api/v1/people/656887","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,82,11,2,0.424,7.0178,22.1789,-26.7969,-3.3812,3.1694,-0.9971,2.9707,0.7314,-128.3151,-1.2049,-0.8432,50.0043,5.5009,-5.7373,12,6,24,1471,214,NA,NA,NA,NA,NA,NA,FALSE,-28.9,5.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",4,"2023-08-24T01:45:24.439Z","2023-08-24T01:45:29.076Z",TRUE,"pitch","c4283774-605b-441c-b7c4-28cf2a7e228f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.49,1.64,NA,100.25,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Orlando Arcia grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.",0,0,7,65,"bottom",8,"2023-08-24T01:44:07.807Z","2023-08-24T01:46:51.600Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",656887,"Sean Reid-Foley","/api/v1/people/656887","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,89.4,3,2,0.3864,7.0203,29.2717,-11.5882,-3.5875,10.0923,0.4395,3.3622,4.009,-141.241,-4.0162,-0.5257,50.0033,5.5361,-7.3184,27.6,2.4,24,2282,209,NA,NA,NA,NA,NA,NA,FALSE,-11,17.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
