"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717184,"2023-08-01",2,"2023-08-01T01:22:57.321Z","2023-08-01T01:23:01.236Z",TRUE,"pitch","15beb5ed-3627-4ee1-ac98-8ead552e8b62",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2976,1.3616,NA,164.28,193.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Will Brennan grounds out, first baseman Jose Abreu to pitcher J. P. France.",0,2,0,41,"top",6,"2023-08-01T01:22:27.748Z","2023-08-01T01:23:21.362Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.8,68.4,13,0.92,0.5027,6.3368,25.0573,-45.4158,4.8143,-11.0892,-1.2403,1.6891,-1.3199,-110.2236,2.2075,-1.2483,50.0043,5.5799,5.7468,7.2,15.6,24,2425,23,NA,NA,NA,NA,NA,NA,FALSE,-67.6,-18.7,-8.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T01:22:40.307Z","2023-08-01T01:22:45.163Z",TRUE,"pitch","901fa7a6-4d6e-49ea-b2a8-c12a4f01a008",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.29,1.49,NA,158.38,169.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Will Brennan grounds out, first baseman Jose Abreu to pitcher J. P. France.",0,2,0,41,"top",6,"2023-08-01T01:22:27.748Z","2023-08-01T01:23:21.362Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.2,74.2,11,0.91,0.461,6.2867,27.0082,-24.2522,-8.9121,5.564,-1.0856,2.579,2.8069,-119.6525,-1.2265,-1.1287,50.0023,5.3088,-12.6863,26.4,8.4,24,2014,230,NA,NA,NA,NA,NA,NA,FALSE,-31.1,10,15.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T01:22:27.748Z","2023-08-01T01:22:31.574Z",TRUE,"pitch","be6ba0a5-e5f0-40b6-a6ba-9191b2ab0253",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2976,1.5045,NA,115.76,157.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Will Brennan grounds out, first baseman Jose Abreu to pitcher J. P. France.",0,2,0,41,"top",6,"2023-08-01T01:22:27.748Z","2023-08-01T01:23:21.362Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.9,2,0.9,0.4039,6.1167,32.0603,-16.3164,1.1554,8.531,0.0324,3.0113,3.3195,-136.0249,-3.6308,-1.3578,50.005,5.5069,2.147,9.6,3.6,24,2403,201,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.8,-2.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T01:21:54.348Z","2023-08-01T01:22:02.594Z",TRUE,"pitch","9231eb4f-c41e-4cc2-8625-c770e0fa0e74",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.77,1.78,NA,108.93,174.19,"ground_ball","medium","5",110.95,156.78,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Grounded Into DP","grounded_into_double_play","Josh Bell grounds into a double play, third baseman Alex Bregman to shortstop Jeremy Pena to first baseman Jose Abreu. Josh Naylor out at 2nd. Josh Bell out at 1st.",0,2,0,40,"top",6,"2023-08-01T01:21:37.683Z","2023-08-01T01:22:02.594Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.6,8,0.86,0.4066,6.1194,30.4666,-16.1748,-2.3374,8.7159,0.2118,2.3924,4.8903,-134.9123,-5.1481,-1.324,50.0049,5.4726,-4.2921,10.8,3.6,24,2393,205,105.6,0,54,NA,NA,NA,TRUE,-17,14.9,3.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",4,"2023-08-01T01:21:21.258Z","2023-08-01T01:21:25.754Z",TRUE,"pitch","ec2ab027-b6cb-4b0a-b883-6c9f529d38e3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.1004,1.4188,NA,99.34,196.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Naylor walks.",0,2,0,39,"top",6,"2023-08-01T01:19:49.734Z","2023-08-01T01:21:25.754Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,647304,"Josh Naylor","/api/v1/people/647304","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,79.9,14,0.94,0.4334,6.1646,26.6312,-27.1868,5.2978,3.0854,0.7467,1.2353,3.5,-126.5386,-4.7528,-1.3442,50.0017,5.3247,8.5619,18,7.2,24,2686,106,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4.7,-10.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T01:20:59.888Z","2023-08-01T01:21:05.235Z",TRUE,"pitch","8e719f1e-8f12-4340-84ed-6be49ac67918",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1286,1.4474,NA,149.34,156.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Naylor walks.",0,2,0,39,"top",6,"2023-08-01T01:19:49.734Z","2023-08-01T01:21:25.754Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,647304,"Josh Naylor","/api/v1/people/647304","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.1,68.9,13,0.92,0.5015,6.6995,25.6514,-44.1457,3.6132,-9.993,-0.0607,0.3424,1.3026,-110.5956,-0.6886,-1.1323,50.001,5.4205,4.3303,6,15.6,24,2455,23,NA,NA,NA,NA,NA,NA,FALSE,-66.2,-17.8,-7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T01:20:42.876Z","2023-08-01T01:20:48.342Z",TRUE,"pitch","f9c71623-fbbe-4bb0-81fe-98abc9c1e271",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0723,1.5038,NA,151.97,155.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Naylor walks.",0,2,0,39,"top",6,"2023-08-01T01:19:49.734Z","2023-08-01T01:21:25.754Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,647304,"Josh Naylor","/api/v1/people/647304","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75,7,0.87,0.4585,6.5419,25.9495,-25.0014,-7.5904,4.9738,-0.5663,1.4134,3.5947,-120.0356,-3.7776,-1.1072,50.0004,5.2653,-10.9361,21.6,8.4,24,1781,232,NA,NA,NA,NA,NA,NA,FALSE,-32.3,8.3,12.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T01:20:26.075Z","2023-08-01T01:20:29.883Z",TRUE,"pitch","6eb4c8ee-be4a-4468-aac7-61217180fdc8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.185,1.4759,NA,112.49,201.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Naylor walks.",0,2,0,39,"top",6,"2023-08-01T01:19:49.734Z","2023-08-01T01:21:25.754Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,647304,"Josh Naylor","/api/v1/people/647304","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.2,69.6,14,0.92,0.4988,6.5159,24.0612,-44.7275,3.8238,-10.3426,0.753,0.2784,2.8835,-110.7878,-0.9522,-1.073,50.0007,5.4846,4.6424,6,15.6,24,2393,21,NA,NA,NA,NA,NA,NA,FALSE,-66.6,-18.5,-7.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T01:20:11.011Z","2023-08-01T01:20:14.011Z",TRUE,"pitch","bb18a03c-40ca-433e-bbe1-bd41abb2d342",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.08,1.44,NA,119.51,140.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Naylor walks.",0,2,0,39,"top",6,"2023-08-01T01:19:49.734Z","2023-08-01T01:21:25.754Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,647304,"Josh Naylor","/api/v1/people/647304","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,81.7,12,0.89,0.4227,5.9874,25.4042,-26.1592,0.832,3.5324,0.024,3.614,3.2095,-129.278,-0.2707,-1.3386,50.0034,5.7175,1.4164,4.8,6,24,2659,141,NA,NA,NA,NA,NA,NA,FALSE,-28,6.6,-2.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T01:17:38.334Z","2023-08-01T01:17:49.336Z",TRUE,"pitch","deaed681-2975-4b51-a6fb-7f23a63d8141",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.23,1.54,NA,119.66,158.65,"fly_ball","hard","8",114.87,37.28,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Jake Meyers flies out sharply to center fielder Myles Straw.",0,2,0,38,"bottom",5,"2023-08-01T01:17:02.817Z","2023-08-01T01:17:49.336Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.5,2,2,0.4332,6.7244,27.273,-28.1038,1.7081,2.5142,-0.0699,2.9679,1.8953,-126.7111,-2.5131,-1.051,50.001,6.2312,2.7606,6,7.2,24,2007,166,102.6,34,401,NA,NA,NA,TRUE,-32,4.2,-3.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T01:17:19.108Z","2023-08-01T01:17:24.348Z",TRUE,"pitch","2d096256-915a-42f6-9142-bad5fcff8e99",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.157,1.5324,NA,94.92,196.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Jake Meyers flies out sharply to center fielder Myles Straw.",0,2,0,38,"bottom",5,"2023-08-01T01:17:02.817Z","2023-08-01T01:17:49.336Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.6,9,2,0.3977,6.6446,32.4015,-17.0157,-9.2635,7.9049,0.5793,1.5787,7.1875,-138.0204,-9.0824,-0.8627,50.0057,6.0719,-17.7705,40.8,4.8,24,2184,212,NA,NA,NA,NA,NA,NA,FALSE,-18.1,12.5,15.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T01:16:42.504Z","2023-08-01T01:16:55.176Z",TRUE,"pitch","54d5ed71-acca-40b3-b6ac-96fcfcdce80b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.35,1.62,NA,98.84,167.33,"fly_ball","medium","9",195.27,75.87,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Corey Julks flies out to right fielder Will Brennan.",0,2,0,37,"bottom",5,"2023-08-01T01:15:12.893Z","2023-08-01T01:16:55.176Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.5,6,2,0.4341,6.6952,26.9312,-29.3098,2.3009,1.7814,0.4765,2.6463,2.7916,-126.4171,-3.0539,-0.9431,50.0045,6.2346,3.7068,8.4,7.2,24,1973,148,97.4,30,350,NA,NA,NA,TRUE,-33.6,2.8,-4.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673237,"Yainer Diaz","/api/v1/people/673237",NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T01:16:23.908Z","2023-08-01T01:16:28.059Z",TRUE,"pitch","cae1af69-437a-4fef-99e8-5f4dcd1270cf",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.185,1.533,NA,92.85,162.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Corey Julks flies out to right fielder Will Brennan.",0,2,0,37,"bottom",5,"2023-08-01T01:15:12.893Z","2023-08-01T01:16:55.176Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.3,3,2,0.4414,6.6612,25.544,-30.0583,3.1311,1.354,0.6337,2.8188,2.9994,-124.2344,-2.358,-0.9972,50.0004,6.2856,4.8791,9.6,8.4,24,1973,122,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2.2,-6.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T01:15:58.880Z","2023-08-01T01:16:02.532Z",TRUE,"pitch","ae6f1d54-71b4-43e6-9228-4123cdbcd86e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.35,1.62,NA,155.44,175.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Corey Julks flies out to right fielder Will Brennan.",0,2,0,37,"bottom",5,"2023-08-01T01:15:12.893Z","2023-08-01T01:16:55.176Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.7,13,2,0.4008,6.6381,33.3512,-19.9768,-9.5757,6.4631,-1.0084,2.3327,3.559,-137.2294,-6.5919,-1.0861,50.0025,6.1495,-18.0706,38.4,6,24,2218,214,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10.3,16.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T01:15:40.309Z","2023-08-01T01:15:44.495Z",TRUE,"pitch","b18c6daa-8cca-4810-8721-2a78cbf4a209",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2132,1.5045,NA,66.02,189.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Corey Julks flies out to right fielder Will Brennan.",0,2,0,37,"bottom",5,"2023-08-01T01:15:12.893Z","2023-08-01T01:16:55.176Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.8,14,2,0.4334,6.6279,27.0248,-27.7165,1.9081,2.7633,1.3374,1.8291,4.9718,-126.611,-5.2246,-0.9036,50.0054,6.1507,3.0835,8.4,7.2,24,2120,160,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4,-4.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T01:15:03.490Z","2023-08-01T01:15:09.417Z",TRUE,"pitch","1c631243-1e10-489b-870f-480b3e648452",4,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,2,1,NA,NA,3.24,1.49,NA,167.67,153.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Hit By Pitch","hit_by_pitch","Yainer Diaz hit by pitch.",0,2,0,36,"bottom",5,"2023-08-01T01:13:55.708Z","2023-08-01T01:15:09.417Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.1,11,2,0.4035,6.6136,31.9527,-19.8595,-9.2561,6.609,-1.3292,3.1715,2.0683,-136.1241,-4.6308,-0.9004,50.0016,6.2836,-17.2391,38.4,6,24,2050,215,NA,NA,NA,NA,NA,NA,FALSE,-20.3,11.2,16.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673237,"Yainer Diaz","/api/v1/people/673237",NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T01:14:41.454Z","2023-08-01T01:14:47.689Z",TRUE,"pitch","b1ab1209-98d9-4268-a19c-2349156c9d15",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.49,NA,129.81,154.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Hit By Pitch","hit_by_pitch","Yainer Diaz hit by pitch.",0,2,0,36,"bottom",5,"2023-08-01T01:13:55.708Z","2023-08-01T01:15:09.417Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",592789,"Noah Syndergaard","/api/v1/people/592789","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.3,1,2,0.4835,6.6609,22.1898,-27.7092,6.3358,3.4394,-0.3362,3.108,-0.0768,-113.596,-1.0404,-1.1239,50.0012,6.3444,8.2205,16.8,9.6,24,2302,69,NA,NA,NA,NA,NA,NA,FALSE,-38.9,6.2,-11.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
