"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716546,"2023-09-17",4,"2023-09-17T19:55:15.609Z","2023-09-17T19:55:29.318Z",TRUE,"pitch","a78f69f1-8424-4ee4-bc9d-b24cf755e069",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.32,1.56,NA,112.92,163.06,"ground_ball","medium","7",47.2,119.87,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Nick Fortes doubles (9) on a ground ball to left fielder Forrest Wall.",0,0,10,64,"bottom",7,"2023-09-17T19:54:34.082Z","2023-09-17T19:55:29.318Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,663743,"Nick Fortes","/api/v1/people/663743","R","Right",605446,"Dereck Rodríguez","/api/v1/people/605446","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.1,66.8,2,2,0.5183,6.1607,20.7612,-40.9695,7.1968,-7.8124,0.1071,2.8045,-0.1331,-106.2826,2.3497,-0.7615,50.0003,6.3892,8.1082,10.8,14.4,24,2485,31,104.9,3,80,NA,NA,NA,FALSE,-64.8,-13,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,663743,"Nick Fortes","/api/v1/people/663743",NA,NA,NA
716546,"2023-09-17",3,"2023-09-17T19:54:53.190Z","2023-09-17T19:54:57.254Z",TRUE,"pitch","5f3af640-df59-4b6f-89ad-7b671a21e894",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2691,1.5483,NA,80.11,222.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Nick Fortes doubles (9) on a ground ball to left fielder Forrest Wall.",0,0,10,64,"bottom",7,"2023-09-17T19:54:34.082Z","2023-09-17T19:55:29.318Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,663743,"Nick Fortes","/api/v1/people/663743","R","Right",605446,"Dereck Rodríguez","/api/v1/people/605446","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.1,67.4,14,2,0.5184,6.1685,21.1467,-41.7442,6.714,-8.5021,0.9678,0.5951,1.5684,-106.3629,-1.7451,-0.6541,50.0014,6.234,7.5602,10.8,15.6,24,2556,29,NA,NA,NA,NA,NA,NA,FALSE,-67.3,-15.5,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T19:54:36.196Z","2023-09-17T19:54:41.286Z",TRUE,"pitch","d6742fa5-4a83-4bb4-8953-5e44f2ff7e93",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3095,1.6305,NA,97.6,173.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Nick Fortes doubles (9) on a ground ball to left fielder Forrest Wall.",0,0,10,64,"bottom",7,"2023-09-17T19:54:34.082Z","2023-09-17T19:55:29.318Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,663743,"Nick Fortes","/api/v1/people/663743","R","Right",605446,"Dereck Rodríguez","/api/v1/people/605446","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,80,6,2,0.4307,6.2699,26.7026,-14.2711,-2.9942,10.935,0.5089,2.4336,4.0399,-127.2904,-6.1871,-0.7114,50.0019,6.0303,-4.902,14.4,3.6,24,1983,208,NA,NA,NA,NA,NA,NA,FALSE,-17.3,18.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T19:53:57.095Z","2023-09-17T19:53:57.131Z",FALSE,"action",NA,NA,"Defensive Substitution: Luke Williams replaces third baseman Austin Riley, batting 2nd, playing third base.","Defensive Sub",0,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663897,"/api/v1/people/663897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","201","64","atBat","Double","double","Nick Fortes doubles (9) on a ground ball to left fielder Forrest Wall.",0,0,10,64,"bottom",7,"2023-09-17T19:54:34.082Z","2023-09-17T19:55:29.318Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,663743,"Nick Fortes","/api/v1/people/663743","R","Right",605446,"Dereck Rodríguez","/api/v1/people/605446","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,663586,"/api/v1/people/663586",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T19:53:57.131Z","2023-09-17T19:54:36.196Z",FALSE,"action",NA,NA,"Forrest Wall remains in the game as the left fielder.","Defensive Switch",0,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657088,"/api/v1/people/657088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","801","64","atBat","Double","double","Nick Fortes doubles (9) on a ground ball to left fielder Forrest Wall.",0,0,10,64,"bottom",7,"2023-09-17T19:54:34.082Z","2023-09-17T19:55:29.318Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,663743,"Nick Fortes","/api/v1/people/663743","R","Right",605446,"Dereck Rodríguez","/api/v1/people/605446","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,592696,"/api/v1/people/592696",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",3,"2023-09-17T19:50:39.807Z","2023-09-17T19:50:44.486Z",TRUE,"pitch","f5294747-ffc1-4aae-be02-55494da56eae",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.47,1.61,NA,95.03,188.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,0,10,63,"top",7,"2023-09-17T19:49:16.848Z","2023-09-17T19:50:44.486Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663586,"Austin Riley","/api/v1/people/663586","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.2,9,0.89,0.4308,6.3666,26.6125,-30.1806,-0.4871,1.2212,0.5764,1.8608,5.7941,-127.2419,-2.4269,-1.669,50.0044,5.2232,-0.797,0,7.2,24,2616,49,NA,NA,NA,NA,NA,NA,TRUE,-34,1.9,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T19:50:17.415Z","2023-09-17T19:50:22.360Z",TRUE,"pitch","8b46c81e-e4ff-4f8c-bfbf-479377483cbd",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.47,1.61,NA,95.72,209.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,0,10,63,"top",7,"2023-09-17T19:49:16.848Z","2023-09-17T19:50:44.486Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663586,"Austin Riley","/api/v1/people/663586","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.6,14,0.89,0.4299,6.2435,26.3343,-29.4483,-0.6049,1.6584,0.5582,1.0679,6.0081,-127.4384,-4.4091,-1.7519,50.0028,5.1482,-0.9948,0,7.2,24,2504,339,NA,NA,NA,NA,NA,NA,FALSE,-33.5,2.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T19:49:58.743Z","2023-09-17T19:50:06.320Z",TRUE,"pitch","fa295526-2b72-4864-983e-088c18d204cd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3499,1.5072,NA,77.74,204.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,0,10,63,"top",7,"2023-09-17T19:49:16.848Z","2023-09-17T19:50:44.486Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663586,"Austin Riley","/api/v1/people/663586","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.6,14,0.89,0.4288,6.2502,27.6415,-29.6642,-0.9674,1.5215,1.0301,1.2559,6.9238,-127.974,-3.9696,-1.5907,50.004,5.1638,-1.5977,0,7.2,24,2388,350,NA,NA,NA,NA,NA,NA,FALSE,-33.5,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T19:49:40.043Z","2023-09-17T19:49:44.337Z",TRUE,"pitch","66013f61-becc-4df5-a155-b17062e77c4f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5112,1.651,NA,138.2,166.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,0,10,63,"top",7,"2023-09-17T19:49:16.848Z","2023-09-17T19:50:44.486Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663586,"Austin Riley","/api/v1/people/663586","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.4,4,0.89,0.4348,6.2364,25.8576,-32.9283,-0.4016,-0.4676,-0.5561,2.677,3.3261,-126.0345,0.0525,-1.8413,50.0044,5.3175,-0.646,0,8.4,24,2559,58,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T19:48:53.612Z","2023-09-17T19:49:06.857Z",TRUE,"pitch","ce572d58-6733-4d7f-98d0-6bfd23124910",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.2,1.58,NA,125.51,203.89,"fly_ball","medium","8",116.75,54.22,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Ozzie Albies flies out to center fielder Jazz Chisholm Jr. Forrest Wall to 3rd.",0,0,10,62,"top",7,"2023-09-17T19:48:04.757Z","2023-09-17T19:49:06.857Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.7,13,0.9,0.3931,6.3213,31.5073,-19.735,-10.455,6.3267,-0.2234,1.2923,7.6789,-139.3584,-7.0192,-1.6571,50.0013,5.1487,-20.549,42,6,24,2262,230,95.4,36,360,NA,NA,NA,TRUE,-19.7,10.2,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,657088,"Forrest Wall","/api/v1/people/657088"
716546,"2023-09-17",1,"2023-09-17T19:48:34.968Z","2023-09-17T19:48:39.748Z",TRUE,"pitch","e38eaac3-c5e3-4048-9292-30921e3f2bd3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2286,1.5072,NA,162.18,170.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Ozzie Albies flies out to center fielder Jazz Chisholm Jr. Forrest Wall to 3rd.",0,0,10,62,"top",7,"2023-09-17T19:48:04.757Z","2023-09-17T19:49:06.857Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.1,11,0.9,0.3909,6.1438,31.7821,-23.1607,-10.7863,4.535,-1.1852,2.5416,5.3088,-140.1528,-3.5144,-1.7028,50.006,5.3251,-21.4544,40.8,6,24,2136,233,NA,NA,NA,NA,NA,NA,FALSE,-21.8,7.7,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T19:48:18.111Z","2023-09-17T19:48:27.115Z",TRUE,"pitch","da374541-5505-49c7-ba65-23341681d9d8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2691,1.4866,NA,176.01,189.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Ozzie Albies flies out to center fielder Jazz Chisholm Jr. Forrest Wall to 3rd.",0,0,10,62,"top",7,"2023-09-17T19:48:04.757Z","2023-09-17T19:49:06.857Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.9,13,0.9,0.3918,6.2488,32.1638,-23.5016,-10.4136,4.3872,-1.5481,1.8176,4.6708,-139.8911,-4.9476,-1.8882,50.0066,5.1541,-20.6011,38.4,6,24,2214,237,NA,NA,NA,NA,NA,NA,FALSE,-22.6,7.1,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",3,"2023-09-17T19:47:49.797Z","2023-09-17T19:47:55.744Z",TRUE,"pitch","1014adb5-419a-462f-b724-5e02b38eb2bf",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.28,1.57,NA,76.84,189.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Kevin Pillar strikes out swinging.",0,0,10,61,"top",7,"2023-09-17T19:46:18.413Z","2023-09-17T19:47:55.744Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.8,14,0.89,0.4335,6.3593,26.3625,-31.8946,-0.5132,0.1746,1.0536,1.8351,6.9256,-126.476,-2.1644,-1.6563,50.0031,5.2656,-0.8292,1.2,8.4,24,2536,49,NA,NA,NA,NA,NA,NA,TRUE,-36.2,0,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,657088,"Forrest Wall","/api/v1/people/657088",NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T19:47:26.040Z","2023-09-17T19:47:29.582Z",TRUE,"pitch","b89c71ee-0257-4ab1-a6c6-1a3f05b39ec6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.28,1.57,NA,89.08,175.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Kevin Pillar strikes out swinging.",0,0,10,61,"top",7,"2023-09-17T19:46:18.413Z","2023-09-17T19:47:55.744Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.4,6,0.9,0.3898,6.2315,31.7167,-23.0903,-11.1582,4.5418,0.7324,2.3529,10.1628,-140.5031,-3.9065,-1.4812,50.0044,5.2612,-22.3206,39.6,6,24,2254,228,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.6,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T19:46:58.917Z","2023-09-17T19:47:03.524Z",TRUE,"pitch","fb2e27fc-ec95-4418-8ed7-69af9d3f7306",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,0,NA,NA,3.2691,1.5277,NA,90.91,231.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Kevin Pillar strikes out swinging.",0,0,10,61,"top",7,"2023-09-17T19:46:18.413Z","2023-09-17T19:47:55.744Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.7,14,0.9,0.4367,6.5139,24.6168,-31.5062,-0.884,0.4194,0.6845,0.2719,6.3155,-125.2786,-5.3192,-1.7511,50.0048,4.9892,-1.4109,0,8.4,24,2495,26,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T19:46:43.464Z","2023-09-17T19:46:47.463Z",TRUE,"pitch","a133ec59-b8d9-4850-bdb3-96d8c02a2d49",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.28,1.57,NA,114.32,178.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Kevin Pillar strikes out swinging.",0,0,10,61,"top",7,"2023-09-17T19:46:18.413Z","2023-09-17T19:47:55.744Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.4,5,0.89,0.4362,6.2756,24.6575,-31.971,-1.1369,0.1307,0.0703,2.229,5.3815,-125.4232,-1.0064,-1.9527,50.0059,5.2357,-1.8177,1.2,8.4,24,2359,297,NA,NA,NA,NA,NA,NA,FALSE,-36.5,0.2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
