"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717544,"2023-07-02",3,"2023-07-02T03:47:58.910Z","2023-07-02T03:48:14.044Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,595777,"/api/v1/people/595777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Jurickson Profar walks.",0,4,1,77,"bottom",10,"2023-07-02T03:47:19.179Z","2023-07-02T03:49:45.406Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",5,"2023-07-02T03:46:17.001Z","2023-07-02T03:46:24.138Z",TRUE,"pitch","6c935a00-76fb-4fcd-ba2a-6bde89fdbd43",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.07,1.4,NA,117.6,178.72,"ground_ball","hard","3",155.15,166.01,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Elias Diaz grounds out sharply to first baseman Spencer Torkelson. Coco Montes to 3rd.",0,4,1,76,"bottom",10,"2023-07-02T03:45:03.740Z","2023-07-02T03:46:24.138Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,88.8,5,2,0.3933,6.5981,23.4925,-24.7262,-6.935,3.7731,-0.0157,2.2244,8.1522,-137.9511,-5.0442,-2.0738,50.0051,5.6906,-13.7023,26.4,6,24,2182,218,102.3,1,70,NA,NA,NA,TRUE,-23.6,6.2,11.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,663796,"Coco Montes","/api/v1/people/663796",NA,NA,NA
717544,"2023-07-02",4,"2023-07-02T03:45:58.934Z","2023-07-02T03:46:02.934Z",TRUE,"pitch","84501765-bdb1-4cde-b78b-ce6a351cfdcb",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.1431,1.4228,NA,148.85,171.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Elias Diaz grounds out sharply to first baseman Spencer Torkelson. Coco Montes to 3rd.",0,4,1,76,"bottom",10,"2023-07-02T03:45:03.740Z","2023-07-02T03:46:24.138Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,89.4,11,2,0.3904,6.6314,23.7987,-24.6855,-7.1933,3.733,-0.8355,2.5028,6.3795,-138.9861,-4.6097,-2.1982,50.0028,5.7715,-14.4274,27.6,6,24,2132,225,NA,NA,NA,NA,NA,NA,FALSE,-23.2,6.2,12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",3,"2023-07-02T03:45:38.571Z","2023-07-02T03:45:43.216Z",TRUE,"pitch","1ab68aba-ce19-4662-9e91-2472f05a751f",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,1,NA,NA,3.1431,1.4464,NA,70.6,228.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Elias Diaz grounds out sharply to first baseman Spencer Torkelson. Coco Montes to 3rd.",0,4,1,76,"bottom",10,"2023-07-02T03:45:03.740Z","2023-07-02T03:46:24.138Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.4,80.5,14,2,0.4348,6.6181,23.3404,-30.2661,-0.7595,1.1839,1.2172,0.3772,8.3862,-125.5433,-7.1307,-2.0554,50.0035,5.6899,-1.2248,0,8.4,24,2211,345,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.8,-0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",2,"2023-07-02T03:45:20.968Z","2023-07-02T03:45:27.289Z",TRUE,"pitch","afa724e3-1031-4af5-aedd-f4fcd15fb75e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1666,1.4228,NA,87.96,208.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Elias Diaz grounds out sharply to first baseman Spencer Torkelson. Coco Montes to 3rd.",0,4,1,76,"bottom",10,"2023-07-02T03:45:03.740Z","2023-07-02T03:46:24.138Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.3,79.7,14,2,0.4364,6.6675,25.3982,-30.7855,-0.693,0.8742,0.7619,1.1119,7.2641,-125.4969,-5.4998,-2.0802,50.0049,5.8394,-1.1054,0,8.4,24,2155,8,NA,NA,NA,NA,NA,NA,FALSE,-36.2,0.5,-0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T03:45:05.735Z","2023-07-02T03:45:08.850Z",TRUE,"pitch","91483a7e-1127-4a3c-ac5b-f775767ec9a1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1431,1.3282,NA,86.26,210.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Elias Diaz grounds out sharply to first baseman Spencer Torkelson. Coco Montes to 3rd.",0,4,1,76,"bottom",10,"2023-07-02T03:45:03.740Z","2023-07-02T03:46:24.138Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.4,80.9,14,2,0.4304,6.5525,25.0561,-31.447,-0.2636,0.4403,0.8064,1.0618,7.4476,-127.0682,-5.429,-2.1232,50.0026,5.7127,-0.435,1.2,8.4,24,2257,21,NA,NA,NA,NA,NA,NA,FALSE,-36,-0.2,-1.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T03:44:51.387Z","2023-07-02T03:45:05.735Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Elias Diaz replaces Austin Wynns.","Offensive Substitution",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,553869,"/api/v1/people/553869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","76","atBat","Groundout","field_out","Elias Diaz grounds out sharply to first baseman Spencer Torkelson. Coco Montes to 3rd.",0,4,1,76,"bottom",10,"2023-07-02T03:45:03.740Z","2023-07-02T03:46:24.138Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,642851,"/api/v1/people/642851",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",3,"2023-07-02T03:44:21.349Z","2023-07-02T03:44:30.305Z",TRUE,"pitch","e1d155ea-f96c-47ab-ba8f-5fc8ae7fdeef",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.48,1.64,NA,142.52,144.88,"ground_ball","medium","6",116.6,139.17,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Brenton Doyle grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,4,1,75,"bottom",10,"2023-07-02T03:44:04.153Z","2023-07-02T03:44:30.305Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,89.3,1,2,0.3887,6.5966,26.2918,-21.8158,-8.1816,5.1272,-0.6694,3.4776,6.9141,-139.9691,-2.7783,-2.0871,50.0004,5.8832,-16.5223,34.8,6,24,2120,226,77.7,2,58,NA,NA,NA,TRUE,-20.2,9,13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,663796,"Coco Montes","/api/v1/people/663796"
717544,"2023-07-02",2,"2023-07-02T03:44:06.203Z","2023-07-02T03:44:09.974Z",TRUE,"pitch","7b3bd852-f10d-409a-b43d-1d0f32b5e33c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5432,1.6828,NA,161.46,201.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Brenton Doyle grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,4,1,75,"bottom",10,"2023-07-02T03:44:04.153Z","2023-07-02T03:44:30.305Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.7,79.4,13,2,0.4409,6.689,20.5314,-35.0936,-0.8498,-1.8642,-1.1665,1.3632,3.2317,-123.4198,-3.6385,-2.3725,50.0009,5.759,-1.3344,1.2,9.6,24,2175,43,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-3.8,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T03:43:27.087Z","2023-07-02T03:43:51.627Z",FALSE,"action",NA,NA,"Defensive Substitution: Zack Short replaces second baseman Andy Ibanez, batting 3rd, playing second base.","Defensive Sub",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","301","75","atBat","Groundout","field_out","Brenton Doyle grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,4,1,75,"bottom",10,"2023-07-02T03:44:04.153Z","2023-07-02T03:44:30.305Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,628451,"/api/v1/people/628451",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T03:43:51.627Z","2023-07-02T03:44:06.203Z",FALSE,"action",NA,NA,"Coco Montes starts inning at 2nd base.","Runner Placed On Base",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663796,"/api/v1/people/663796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Brenton Doyle grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,4,1,75,"bottom",10,"2023-07-02T03:44:04.153Z","2023-07-02T03:44:30.305Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T03:41:31.089Z","2023-07-02T03:41:38.828Z",TRUE,"pitch","6edb8703-3877-4af2-81d3-fcc7af2e173f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.47,1.63,NA,114.08,176.3,"ground_ball","medium","5",96.37,167.23,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Javier Baez grounds out, third baseman Ryan McMahon to first baseman C. J. Cron.",0,4,1,74,"top",10,"2023-07-02T03:41:16.302Z","2023-07-02T03:41:38.828Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",87.8,82.9,5,2,0.4232,5.7967,19.8523,-33.9233,2.6529,-1.0233,0.0767,2.314,3.6594,-128.1278,-2.9598,-1.7006,50.0043,6.065,4.5281,8.4,8.4,24,2903,42,96.3,2,74,NA,NA,NA,TRUE,-36.7,-2.2,-5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",3,"2023-07-02T03:40:42.432Z","2023-07-02T03:40:55.563Z",TRUE,"pitch","a256def4-e938-420d-b501-124a03dd7ae5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.18,1.51,NA,128.79,166.54,"fly_ball","medium","8",127.28,46.02,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Kerry Carpenter flies out to center fielder Brenton Doyle. Spencer Torkelson to 2nd.",0,4,1,73,"top",10,"2023-07-02T03:39:26.167Z","2023-07-02T03:40:55.563Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",88.3,82.8,1,0.7,0.4221,5.8044,21.9128,-36.3981,3.8808,-2.4692,-0.3094,2.6756,2.5851,-128.8076,-1.4292,-1.8237,50.0013,6.0031,6.6453,10.8,8.4,24,2835,52,95.2,28,395,NA,NA,NA,TRUE,-39,-4.6,-7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,679529,"Spencer Torkelson","/api/v1/people/679529"
717544,"2023-07-02",1,"2023-07-02T03:39:56.328Z","2023-07-02T03:40:00.509Z",TRUE,"pitch","1194b6dc-3b7d-4691-86bf-5f38d93c6aee",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.18,1.51,NA,102.05,139.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Kerry Carpenter flies out to center fielder Brenton Doyle. Spencer Torkelson to 2nd.",0,4,1,73,"top",10,"2023-07-02T03:39:26.167Z","2023-07-02T03:40:55.563Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.8,12,0.9,0.386,5.9009,26.9108,-16.9953,-5.6355,7.4141,0.3922,3.6855,8.371,-140.9951,-2.9393,-1.8598,50.0063,5.8155,-11.5436,30,3.6,24,2245,224,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.1,8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T03:39:35.529Z","2023-07-02T03:39:39.106Z",TRUE,"pitch","36d87c4c-9bd1-4376-8f37-275cf5cf7020",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.18,1.51,NA,127.9,139.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Kerry Carpenter flies out to center fielder Brenton Doyle. Spencer Torkelson to 2nd.",0,4,1,73,"top",10,"2023-07-02T03:39:26.167Z","2023-07-02T03:40:55.563Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,90.1,11,0.9,0.3836,5.9753,29.8827,-20.0512,-5.8109,5.8561,-0.2861,3.6928,6.8005,-142.3086,-2.4194,-1.9415,50.0009,5.8114,-12.0259,27.6,4.8,24,2284,223,NA,NA,NA,NA,NA,NA,FALSE,-18,10.3,9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",2,"2023-07-02T03:40:23.479Z","2023-07-02T03:40:27.676Z",FALSE,"pickoff","163a453d-b87f-4daf-b837-2286f346e899",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Kerry Carpenter flies out to center fielder Brenton Doyle. Spencer Torkelson to 2nd.",0,4,1,73,"top",10,"2023-07-02T03:39:26.167Z","2023-07-02T03:40:55.563Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",5,"2023-07-02T03:38:58.386Z","2023-07-02T03:39:10.062Z",TRUE,"pitch","26a23e64-25d6-4f48-9610-3723a39dc00a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.1,1.45,NA,121.49,149.29,"fly_ball","medium","9",183.64,109.05,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Andy Ibanez flies out to right fielder Randal Grichuk.",0,4,1,72,"top",10,"2023-07-02T03:38:04.829Z","2023-07-02T03:39:10.062Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,90,11,0.9,0.3852,5.928,27.887,-19.4588,-5.9882,6.1862,-0.1177,3.3145,6.9485,-141.4257,-3.5185,-1.8118,50.0007,5.8004,-12.3044,28.8,4.8,24,2246,223,87.7,47,293,NA,NA,NA,TRUE,-17.9,10.8,9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,679529,"Spencer Torkelson","/api/v1/people/679529",NA,NA,NA,NA,NA,NA
