"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746711,"2024-05-26",2,"2024-05-26T18:56:10.950Z","2024-05-26T18:56:15.356Z",TRUE,"pitch","22a80f22-ab52-4722-969e-f7e361c9fd22",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1524,1.4474,NA,78.74,136.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Luke Maile flies out to center fielder Andy Pages.",0,0,4,45,"bottom",6,"2024-05-26T18:55:36.395Z","2024-05-26T18:56:34.729Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.2,12,2,0.3912,6.4351,28.7985,-18.4697,8.4264,6.8869,1.0039,3.7838,-7.0265,-139.5561,-1.4006,2.4485,50.0035,5.498,16.7693,39.6,4.8,24,2213,135,NA,NA,NA,NA,NA,NA,FALSE,-17.2,12.4,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",1,"2024-05-26T18:55:53.841Z","2024-05-26T18:55:57.103Z",TRUE,"pitch","fbc1667e-351a-407e-bc28-c4164fefe131",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.28,1.54,NA,92.43,161.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Luke Maile flies out to center fielder Andy Pages.",0,0,4,45,"bottom",6,"2024-05-26T18:55:36.395Z","2024-05-26T18:56:34.729Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.1,3,2,0.3936,6.5879,33.4287,-16.3161,9.4345,8.0995,0.6447,2.8639,-8.2275,-139.5326,-3.9344,2.4159,50.003,5.3776,18.4742,43.2,4.8,24,2263,133,NA,NA,NA,NA,NA,NA,FALSE,-16,13.9,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",0,"2024-05-26T18:55:40.435Z","2024-05-26T18:55:44.544Z",TRUE,"pitch","6c8fc57c-2642-4008-b7a2-ce206799a326",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1524,1.3948,NA,90.53,134.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Luke Maile flies out to center fielder Andy Pages.",0,0,4,45,"bottom",6,"2024-05-26T18:55:36.395Z","2024-05-26T18:56:34.729Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.1,12,2,0.3889,6.4679,33.7551,-13.5859,6.2826,9.2631,0.6944,3.8763,-7.0309,-141.1456,-2.1094,2.4079,50.0041,5.5139,12.6092,38.4,3.6,24,2307,141,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.4,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",3,"2024-05-26T18:55:07.900Z","2024-05-26T18:55:15.624Z",TRUE,"pitch","f6326cdd-78a0-4433-8de7-f88bf9142412",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.46,1.66,NA,116.44,186.56,"ground_ball","medium","5",102.36,167.23,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Santiago Espinal grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,4,44,"bottom",6,"2024-05-26T18:54:01.443Z","2024-05-26T18:55:15.624Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.6,8,2,0.418,6.7145,27.5646,-27.2174,11.3648,2.8542,0.0148,1.9341,-9.8226,-131.0044,-3.6205,2.3355,50.0064,5.3676,19.7665,32.4,7.2,24,1665,112,88.8,-11,10,NA,NA,NA,TRUE,-29.2,4.6,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",2,"2024-05-26T18:54:41.057Z","2024-05-26T18:54:46.231Z",TRUE,"pitch","57508393-78e5-4104-ab21-a2b5c1936f59",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.46,1.66,NA,153.21,141.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Santiago Espinal grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,4,44,"bottom",6,"2024-05-26T18:54:01.443Z","2024-05-26T18:55:15.624Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89.3,11,2,0.3874,6.4315,28.3329,-16.2829,6.7359,7.8308,-0.9498,3.6005,-11.2019,-140.7224,-2.3118,2.1856,50.0044,5.4729,13.6731,34.8,3.6,24,2205,133,NA,NA,NA,NA,NA,NA,FALSE,-15,13.9,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",1,"2024-05-26T18:54:22.904Z","2024-05-26T18:54:26.614Z",TRUE,"pitch","7951209b-e947-419f-854c-a2bf7675cf95",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.46,1.66,NA,139.59,185.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Santiago Espinal grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,4,44,"bottom",6,"2024-05-26T18:54:01.443Z","2024-05-26T18:55:15.624Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.7,7,2,0.4362,6.4685,23.7419,-31.2444,-2.6738,0.5801,-0.5927,1.9731,-6.9833,-125.2424,-2.0536,2.5717,50.0015,5.3429,-4.2746,9.6,8.4,24,2523,320,NA,NA,NA,NA,NA,NA,FALSE,-35.9,0.8,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",0,"2024-05-26T18:54:06.340Z","2024-05-26T18:54:10.656Z",TRUE,"pitch","126f5fde-92a6-4598-8c52-5f5dd9fef2ea",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.23,1.5525,NA,144.23,185.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Santiago Espinal grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,4,44,"bottom",6,"2024-05-26T18:54:01.443Z","2024-05-26T18:55:15.624Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,89.4,7,2,0.3885,6.5509,27.0515,-15.7742,9.0033,8.1186,-0.7145,1.9716,-11.6406,-140.137,-6.539,2.2935,50.0012,5.3373,18.1843,43.2,4.8,24,2333,134,NA,NA,NA,NA,NA,NA,FALSE,-15.5,13.7,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",7,"2024-05-26T18:53:38.287Z","2024-05-26T18:53:46.157Z",TRUE,"pitch","5ddc21dd-287f-4771-8557-d78bcb516f50",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.39,1.66,NA,95.68,157.14,"line_drive","medium","9",179.83,79.58,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Nick Martini lines out to right fielder Jason Heyward.",0,0,4,43,"bottom",6,"2024-05-26T18:51:40.289Z","2024-05-26T18:53:46.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,88.3,3,2,0.3937,6.3305,24.5134,-21.2422,10.2193,5.5492,0.5594,3.0237,-8.8809,-137.992,-2.4847,2.4582,50.0041,5.3338,20.1341,40.8,6,24,2127,133,92.8,22,326,NA,NA,NA,TRUE,-20,9.8,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",6,"2024-05-26T18:53:18.642Z","2024-05-26T18:53:22.375Z",TRUE,"pitch","184d746b-15e0-4d77-b740-8d3ac26efeef",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4106,1.4737,NA,197.4,228.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Nick Martini lines out to right fielder Jason Heyward.",0,0,4,43,"bottom",6,"2024-05-26T18:51:40.289Z","2024-05-26T18:53:46.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,81,13,2,0.4323,6.5707,23.5529,-32.0766,0.0377,0.0625,-2.1092,0.369,-11.2851,-126.2573,-5.7962,2.3969,50.0053,5.2484,0.0628,3.6,8.4,24,2429,354,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-1,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",5,"2024-05-26T18:52:58.977Z","2024-05-26T18:53:02.411Z",TRUE,"pitch","33fd8fd3-77ef-432c-873c-6072d9f5a9db",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.39,1.66,NA,108.26,189.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Nick Martini lines out to right fielder Jason Heyward.",0,0,4,43,"bottom",6,"2024-05-26T18:51:40.289Z","2024-05-26T18:53:46.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.7,8,2,0.3912,6.5723,27.7853,-22.8421,10.5735,4.6862,0.2294,1.8275,-9.6861,-139.3758,-5.3329,2.3557,50.0023,5.2495,21.053,38.4,6,24,2144,131,NA,NA,NA,NA,NA,NA,FALSE,-21.8,7.7,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",4,"2024-05-26T18:52:43.542Z","2024-05-26T18:52:46.903Z",TRUE,"pitch","ba1a0437-be90-4635-894f-5ee178a10b9b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4364,1.4999,NA,208.39,230.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Nick Martini lines out to right fielder Jason Heyward.",0,0,4,43,"bottom",6,"2024-05-26T18:51:40.289Z","2024-05-26T18:53:46.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.7,13,2,0.4381,6.6159,25.7544,-30.5346,-4.7536,1.038,-2.3975,0.3116,-10.4368,-125.1237,-6.0005,2.449,50.0038,5.2495,-7.5212,16.8,8.4,24,2572,340,NA,NA,NA,NA,NA,NA,FALSE,-36.5,0.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",3,"2024-05-26T18:52:28.500Z","2024-05-26T18:52:31.966Z",TRUE,"pitch","ee176053-b0b7-4e75-b27c-c4e18f7ffc34",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,0,NA,NA,3.39,1.66,NA,153.89,155.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Nick Martini lines out to right fielder Jason Heyward.",0,0,4,43,"bottom",6,"2024-05-26T18:51:40.289Z","2024-05-26T18:53:46.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.7,11,2,0.4362,6.3588,23.1082,-32.5953,-4.1915,-0.2608,-0.9677,3.0955,-7.1253,-125.1438,0.6791,2.4511,50.0042,5.4716,-6.7087,13.2,8.4,24,2586,312,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",2,"2024-05-26T18:52:15.760Z","2024-05-26T18:52:19.671Z",TRUE,"pitch","6f53786a-950a-4764-af46-216eddcb57f6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3848,1.4999,NA,87.86,142.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Nick Martini lines out to right fielder Jason Heyward.",0,0,4,43,"bottom",6,"2024-05-26T18:51:40.289Z","2024-05-26T18:53:46.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.3,12,2,0.3927,6.3585,32.7516,-16.8906,10.055,7.7654,0.7644,3.5781,-8.0783,-139.7191,-2.1553,2.393,50.0047,5.4749,19.7959,45.6,4.8,24,2302,132,NA,NA,NA,NA,NA,NA,FALSE,-16,13.8,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",1,"2024-05-26T18:51:42.578Z","2024-05-26T18:51:46.742Z",TRUE,"pitch","14b02765-ff5b-4dc3-9dd2-97599a90c45b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.39,1.66,NA,105.4,168.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Nick Martini lines out to right fielder Jason Heyward.",0,0,4,43,"bottom",6,"2024-05-26T18:51:40.289Z","2024-05-26T18:53:46.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.7,6,2,0.3926,6.4764,31.2426,-20.6162,10.0158,5.8644,0.3044,2.5967,-9.3865,-139.4982,-4.0508,2.4107,50.0051,5.4258,19.7515,39.6,6,24,2132,132,NA,NA,NA,NA,NA,NA,FALSE,-19.8,10,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",0,"2024-05-26T18:51:19.523Z","2024-05-26T18:51:42.578Z",FALSE,"action",NA,NA,"Pitching Change: Anthony Banda replaces Yoshinobu Yamamoto.","Pitching Substitution",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,607455,"/api/v1/people/607455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Lineout","field_out","Nick Martini lines out to right fielder Jason Heyward.",0,0,4,43,"bottom",6,"2024-05-26T18:51:40.289Z","2024-05-26T18:53:46.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",607455,"Anthony Banda","/api/v1/people/607455","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746711,"2024-05-26",5,"2024-05-26T18:49:35.219Z","2024-05-26T18:49:40.101Z",TRUE,"pitch","ba100fbd-fab7-42e6-b09e-04e7c9646951",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.59,1.68,NA,73.48,196.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Shohei Ohtani strikes out on a foul tip.",0,0,4,42,"top",6,"2024-05-26T18:48:16.596Z","2024-05-26T18:49:40.101Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",686730,"Carson Spiers","/api/v1/people/686730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,77.6,14,0.91,0.4484,6.6987,22.3409,-27.5587,7.9072,3.0492,1.1417,1.5792,4.418,-121.8251,-2.4147,-1.7184,50.0025,4.9484,11.9693,24,8.4,24,2758,76,NA,NA,NA,NA,NA,NA,TRUE,-33.6,5.3,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
