"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717693,"2023-06-19",5,"2023-06-20T02:28:00.737Z","2023-06-20T02:28:06.514Z",TRUE,"pitch","eebe0937-53e1-434d-ae23-1f7f1da4f0b6",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.4086,1.6774,NA,112.76,153.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Joey Gallo called out on strikes.",0,9,3,78,"bottom",9,"2023-06-20T02:26:31.847Z","2023-06-20T02:28:06.514Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.1,2,2,0.425,6.2631,26.992,-29.4306,2.0886,1.6289,0.1113,3.1696,4.2373,-128.9113,-0.0501,-1.8255,50.0012,5.4627,3.5109,8.4,7.2,24,2247,160,NA,NA,NA,NA,NA,NA,TRUE,-31.7,3.1,-4.7,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,571657,"Kyle Farmer","/api/v1/people/571657"
717693,"2023-06-19",4,"2023-06-20T02:27:45.466Z","2023-06-20T02:27:49.926Z",TRUE,"pitch","c545edba-52d3-417b-b193-b3a35b4761cb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4667,1.7352,NA,169.74,193.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Joey Gallo called out on strikes.",0,9,3,78,"bottom",9,"2023-06-20T02:26:31.847Z","2023-06-20T02:28:06.514Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.5,13,2,0.4354,6.0342,24.7824,-27.9645,-7.6942,2.6257,-1.3836,1.6882,3.735,-125.6689,-3.533,-1.8871,50.005,5.3769,-12.3433,21.6,8.4,24,1665,233,NA,NA,NA,NA,NA,NA,FALSE,-32.4,4.2,13.1,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",3,"2023-06-20T02:27:29.998Z","2023-06-20T02:27:33.852Z",TRUE,"pitch","2376f80a-788b-44c1-a240-b4f6de2bee18",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4667,1.7063,NA,185.67,190.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Joey Gallo called out on strikes.",0,9,3,78,"bottom",9,"2023-06-20T02:26:31.847Z","2023-06-20T02:28:06.514Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.5,13,2,0.4353,6.2235,24.8232,-27.3016,-8.5412,3.0366,-1.8016,1.79,2.998,-125.7112,-3.3084,-1.898,50.0045,5.3329,-13.7091,25.2,7.2,24,1628,237,NA,NA,NA,NA,NA,NA,FALSE,-31.6,5,14.8,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T02:27:14.755Z","2023-06-20T02:27:18.822Z",TRUE,"pitch","0043b289-fa02-4e73-98e8-20c68de43042",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4958,1.6774,NA,193.52,203.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Joey Gallo called out on strikes.",0,9,3,78,"bottom",9,"2023-06-20T02:26:31.847Z","2023-06-20T02:28:06.514Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.6,13,2,0.4288,6.0256,27.1699,-28.5691,-8.41,2.18,-2.0074,1.3157,2.7286,-127.8986,-4.4429,-1.9975,50.0014,5.3242,-13.8864,24,8.4,24,1581,232,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.1,14.5,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",1,"2023-06-20T02:26:59.362Z","2023-06-20T02:27:03.740Z",TRUE,"pitch","47300450-5926-413f-9428-bc9ce985e589",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.41,1.65,NA,133.11,199.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Joey Gallo called out on strikes.",0,9,3,78,"bottom",9,"2023-06-20T02:26:31.847Z","2023-06-20T02:28:06.514Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.2,13,2,0.4332,5.8854,23.5105,-28.365,-8.4248,2.3443,-0.4226,1.4577,6.1966,-126.0261,-4.1302,-1.8081,50.0002,5.3862,-13.6686,24,8.4,24,1537,237,NA,NA,NA,NA,NA,NA,FALSE,-32.6,3.6,14,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T02:26:40.466Z","2023-06-20T02:26:44.690Z",TRUE,"pitch","30e5ba01-59ca-45d5-9ba6-dbe6116df501",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.41,1.65,NA,104.6,165.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Joey Gallo called out on strikes.",0,9,3,78,"bottom",9,"2023-06-20T02:26:31.847Z","2023-06-20T02:28:06.514Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,83.2,6,2,0.4162,6.2044,26.1196,-23.8458,2.9994,4.742,0.3252,2.713,4.292,-131.2925,-2.626,-1.7165,50.0046,5.4887,5.2705,14.4,6,24,2376,174,NA,NA,NA,NA,NA,NA,FALSE,-25.2,8.3,-6.4,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",4,"2023-06-20T02:26:11.581Z","2023-06-20T02:26:17.650Z",TRUE,"pitch","c1736a9b-4fb2-41fe-b1d8-cbfb4f9ff034",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.3476,1.5674,NA,82.77,192.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyle Farmer walks.",0,9,3,77,"bottom",9,"2023-06-20T02:25:01.208Z","2023-06-20T02:26:17.650Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.5,80.9,14,2,0.4292,6.2776,24.9347,-26.3693,4.5222,3.5101,0.8981,1.7209,5.2907,-127.3859,-3.8638,-1.7891,50.0003,5.3302,7.4658,16.8,7.2,24,2357,159,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.8,-9.4,NA,NA,NA,NA,NA,FALSE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,571657,"Kyle Farmer","/api/v1/people/571657"
717693,"2023-06-19",3,"2023-06-20T02:25:56.706Z","2023-06-20T02:26:01.291Z",TRUE,"pitch","cc24969e-ace6-428b-ae2a-e52a4ef42b9a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.3186,1.5963,NA,117.98,183.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyle Farmer walks.",0,9,3,77,"bottom",9,"2023-06-20T02:25:01.208Z","2023-06-20T02:26:17.650Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.7,8,2,0.3975,6.2514,30.0874,-12.2377,-3.2785,10.3643,-0.0256,2.0441,5.9275,-137.6944,-6.5006,-1.7786,50.0037,5.2609,-6.3074,20.4,3.6,24,2285,212,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.6,4.7,NA,NA,NA,NA,NA,FALSE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T02:25:42.940Z","2023-06-20T02:25:46.859Z",TRUE,"pitch","e42ab836-3413-43fb-90b9-e99ed6bb4f8a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4348,1.5963,NA,63.23,181.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyle Farmer walks.",0,9,3,77,"bottom",9,"2023-06-20T02:25:01.208Z","2023-06-20T02:26:17.650Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.9,14,2,0.3975,6.3378,29.2059,-13.6645,-4.0278,9.6118,1.4105,2.1166,9.8847,-137.5641,-5.9879,-1.6985,50.0013,5.2401,-7.7565,20.4,3.6,24,2279,213,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.3,5.3,NA,NA,NA,NA,NA,FALSE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",1,"2023-06-20T02:25:29.165Z","2023-06-20T02:25:33.134Z",TRUE,"pitch","bf7a4ee5-1e2e-4957-bd11-e9c667240a09",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4057,1.6541,NA,81.22,192.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyle Farmer walks.",0,9,3,77,"bottom",9,"2023-06-20T02:25:01.208Z","2023-06-20T02:26:17.650Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.8,14,2,0.399,6.2966,27.6973,-16.3411,-3.9114,8.2792,0.9387,1.6978,8.7817,-136.8105,-6.3946,-1.792,50.0028,5.1688,-7.4808,18,3.6,24,2263,215,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.9,5.4,NA,NA,NA,NA,NA,FALSE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T02:25:16.176Z","2023-06-20T02:25:20.078Z",TRUE,"pitch","650349d3-361c-4c87-b2f4-a6f1ffe27f67",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4334,1.6237,NA,88.19,150.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Kyle Farmer walks.",0,9,3,77,"bottom",9,"2023-06-20T02:25:01.208Z","2023-06-20T02:26:17.650Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.5,3,2,0.3951,6.1235,28.1459,-17.0436,-4.6053,7.7566,0.7559,3.2745,8.4059,-138.1578,-2.618,-1.7152,50.005,5.3677,-8.9869,22.8,3.6,24,2288,212,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.8,6.7,NA,NA,NA,NA,NA,FALSE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",4,"2023-06-20T02:24:50.311Z","2023-06-20T02:24:56.477Z",TRUE,"pitch","7e9368da-738a-4636-92e0-723b83462adc",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.53,1.65,NA,126.33,155.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Willi Castro strikes out on a foul tip.",0,9,3,76,"bottom",9,"2023-06-20T02:23:55.088Z","2023-06-20T02:24:56.477Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.7,2,2,0.3934,6.166,29.2788,-14.7236,-4.6842,8.8773,-0.2447,3.0974,5.8399,-138.8832,-3.5483,-1.7599,50.0036,5.3625,-9.209,27.6,3.6,24,2125,215,NA,NA,NA,NA,NA,NA,TRUE,-14.3,15.6,7.3,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T02:24:25.165Z","2023-06-20T02:24:29.582Z",TRUE,"pitch","5bb13c56-54b7-463f-bcac-01f54d914eca",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.53,1.65,NA,135.08,223.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Willi Castro strikes out on a foul tip.",0,9,3,76,"bottom",9,"2023-06-20T02:23:55.088Z","2023-06-20T02:24:56.477Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,79.2,13,2,0.4387,6.1951,23.8768,-28.0568,-10.4603,2.6061,-0.4744,0.5735,6.6949,-124.612,-5.8668,-1.8301,50.0033,5.2618,-16.5327,27.6,8.4,24,1824,236,NA,NA,NA,NA,NA,NA,FALSE,-33.5,3.6,17.5,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",1,"2023-06-20T02:24:10.624Z","2023-06-20T02:24:14.914Z",TRUE,"pitch","2c4433f0-04fd-4c57-ae4f-c39c6d82911f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.6449,1.7642,NA,127.2,183.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Willi Castro strikes out on a foul tip.",0,9,3,76,"bottom",9,"2023-06-20T02:23:55.088Z","2023-06-20T02:24:56.477Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.8,8,2,0.4242,6.2005,24.3345,-24.1093,0.8523,4.7663,-0.2676,2.0575,3.8257,-128.6669,-3.8436,-1.8788,50.0035,5.4184,1.4425,4.8,6,24,2309,177,NA,NA,NA,NA,NA,NA,FALSE,-26.6,8,-2.3,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T02:23:56.969Z","2023-06-20T02:24:00.896Z",TRUE,"pitch","0b98ccdb-008e-41f9-80fd-540f51a6ede2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4995,1.6774,NA,83.95,187.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Willi Castro strikes out on a foul tip.",0,9,3,76,"bottom",9,"2023-06-20T02:23:55.088Z","2023-06-20T02:24:56.477Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,14,2,0.3921,6.0812,30.131,-13.4405,-5.1483,9.4707,0.8671,1.917,9.195,-139.4768,-6.5862,-1.7972,50.006,5.188,-10.188,28.8,3.6,24,2373,215,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16,7.6,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",3,"2023-06-20T02:24:42.597Z","2023-06-20T02:24:50.311Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,650489,"/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Willi Castro strikes out on a foul tip.",0,9,3,76,"bottom",9,"2023-06-20T02:23:55.088Z","2023-06-20T02:24:56.477Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",1,"2023-06-20T02:21:28.445Z","2023-06-20T02:21:37.146Z",TRUE,"pitch","ef93cd06-073b-489f-92c0-d42a66973851",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.19,1.45,NA,108.05,193.38,"ground_ball","medium","5",113.72,174.77,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Connor Wong grounds out, third baseman Kyle Farmer to first baseman Donovan Solano.",0,9,3,75,"top",9,"2023-06-20T02:21:09.316Z","2023-06-20T02:21:37.146Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,79.2,8,0.8,0.4397,6.3729,23.1637,-38.179,6.8798,-3.8159,0.2347,1.6816,0.7885,-124.2305,-1.6038,-0.9807,50.002,5.4878,10.8315,15.6,10.8,24,3009,45,66.1,-8,13,NA,NA,NA,TRUE,-44.4,-7.1,-12.6,NA,NA,NA,NA,NA,TRUE,TRUE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA
