"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718472,"2023-04-22",1,"2023-04-23T00:10:39.754Z","2023-04-23T00:10:43.067Z",TRUE,"pitch","259f975e-54a0-44a6-a8ea-8e247b174660",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3185,1.5398,NA,152.37,180.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Cedric Mullins flies out to right fielder Kerry Carpenter.",0,0,5,32,"bottom",4,"2023-04-23T00:10:07.684Z","2023-04-23T00:11:05.155Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,13,0.89,0.4038,6.4798,29.7804,-14.3167,7.0024,9.5851,-0.9279,2.148,-7.46,-135.6475,-7.9563,0.9486,50.0026,6.1182,13.0446,36,4.8,24,2266,147,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.8,-11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T00:10:24.860Z","2023-04-23T00:10:28.981Z",TRUE,"pitch","66f56bd4-0fd9-48d0-9157-37cdbdbf4cce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2145,1.4588,NA,156.85,199.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Cedric Mullins flies out to right fielder Kerry Carpenter.",0,0,5,32,"bottom",4,"2023-04-23T00:10:07.684Z","2023-04-23T00:11:05.155Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.7,13,0.89,0.4035,6.5092,29.4643,-14.0881,6.4459,9.6883,-1.0454,1.4476,-7.8565,-135.6912,-9.9476,1.0489,50.0009,6.1408,12.0295,32.4,3.6,24,2329,149,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.6,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T00:09:51.628Z","2023-04-23T00:10:02.682Z",TRUE,"pitch","7e1288cf-9aa6-4dc4-b50e-12908a86dbd2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.64,1.73,NA,99.55,159.6,"popup","medium","4",152.27,139.7,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Pop Out","field_out","Gunnar Henderson pops out to second baseman Zach McKinstry.",0,0,5,31,"bottom",4,"2023-04-23T00:09:15.656Z","2023-04-23T00:10:02.682Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,78.6,6,0.9,0.4425,6.3275,21.1332,-29.6849,-1.5312,1.6013,0.4578,2.9326,-2.3269,-123.0943,-1.8021,1.6091,50.0043,6.1532,-2.3838,4.8,8.4,24,2516,215,88,62,167,NA,NA,NA,TRUE,-35,2.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T00:09:32.596Z","2023-04-23T00:09:36.594Z",TRUE,"pitch","57bc1f8c-8ce4-4270-a18b-dc31b38abaea",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5421,1.7396,NA,132.92,232.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Pop Out","field_out","Gunnar Henderson pops out to second baseman Zach McKinstry.",0,0,5,31,"bottom",4,"2023-04-23T00:09:15.656Z","2023-04-23T00:10:02.682Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.5,74.2,13,0.9,0.473,6.4088,21.5988,-40.7187,-3.8225,-6.2929,-0.4176,0.238,-3.0203,-115.788,-4.6442,1.4003,50.0033,6.1657,-5.19,7.2,12,24,2585,319,NA,NA,NA,NA,NA,NA,FALSE,-55.4,-12.2,7.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-23T00:08:44.297Z","2023-04-23T00:09:07.202Z",TRUE,"pitch","4c359231-6b84-43d2-b9a5-4c95edc20a0d",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.41,1.55,NA,121.14,150.38,"fly_ball","medium","8",91.6,41.85,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","James McCann homers (1) on a fly ball to center field.",1,0,5,30,"bottom",4,"2023-04-23T00:07:06.825Z","2023-04-23T00:09:07.202Z",TRUE,TRUE,FALSE,FALSE,38,2,1,0,543510,"James McCann","/api/v1/people/543510","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.3,2,0.91,0.4056,6.6488,33.8152,-13.2978,7.055,10.2526,-0.1087,3.2741,-5.7299,-135.8226,-5.3695,1.1271,50.0024,6.2252,12.9881,38.4,3.6,24,2232,144,107,25,398,NA,NA,NA,FALSE,-14.4,17.4,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-23T00:08:21.869Z","2023-04-23T00:08:26.872Z",TRUE,"pitch","cd7cd7e7-06a1-44f1-8805-932a2442ff1b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2613,1.412,NA,194.51,229.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","James McCann homers (1) on a fly ball to center field.",1,0,5,30,"bottom",4,"2023-04-23T00:07:06.825Z","2023-04-23T00:09:07.202Z",TRUE,TRUE,FALSE,FALSE,38,2,1,0,543510,"James McCann","/api/v1/people/543510","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,74.1,13,0.89,0.4731,6.3312,22.9229,-40.4268,-3.5814,-6.0845,-2.0335,0.3316,-6.2341,-116.0432,-4.3949,1.1595,50.0048,6.1254,-4.855,8.4,12,24,2710,312,NA,NA,NA,NA,NA,NA,FALSE,-55.1,-11.9,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T00:08:08.532Z","2023-04-23T00:08:11.768Z",TRUE,"pitch","5182dafc-380a-4ebd-ac1b-fcaafd32d2c1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4017,1.4588,NA,114.87,131.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","James McCann homers (1) on a fly ball to center field.",1,0,5,30,"bottom",4,"2023-04-23T00:07:06.825Z","2023-04-23T00:09:07.202Z",TRUE,TRUE,FALSE,FALSE,38,2,1,0,543510,"James McCann","/api/v1/people/543510","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,84.7,12,0.91,0.4034,6.2064,33.8668,-13.5308,6.6061,10.0162,0.0559,3.9575,-5.2204,-136.4969,-3.836,1.1481,50.0023,6.3315,12.2953,37.2,3.6,24,2490,143,NA,NA,NA,NA,NA,NA,FALSE,-14,17.4,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T00:07:54.547Z","2023-04-23T00:07:58.031Z",TRUE,"pitch","c4fc8cc1-7ae4-418d-bac6-b5d40e5684b1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2847,1.412,NA,94.55,154.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","James McCann homers (1) on a fly ball to center field.",1,0,5,30,"bottom",4,"2023-04-23T00:07:06.825Z","2023-04-23T00:09:07.202Z",TRUE,TRUE,FALSE,FALSE,38,2,1,0,543510,"James McCann","/api/v1/people/543510","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,78.9,3,0.91,0.4387,6.3246,23.6856,-25.9317,-0.7194,3.9475,0.5889,3.1232,-2.2487,-124.5906,-2.2081,1.5945,50.003,6.1518,-1.137,3.6,7.2,24,2428,166,NA,NA,NA,NA,NA,NA,FALSE,-30.2,7,1.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-23T00:05:32.613Z","2023-04-23T00:05:36.484Z",TRUE,"pitch","589bac5e-645e-41b2-8f4d-b631c200e91a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.08,1.51,NA,140.68,203.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,0,4,29,"top",4,"2023-04-23T00:04:27.002Z","2023-04-23T00:05:36.484Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.4,13,0.89,0.4427,7.0877,24.2778,-27.0176,-7.5153,3.3212,-0.6213,1.3051,6.0078,-123.659,-5.9927,-2.104,50.0017,6.0217,-11.6577,20.4,8.4,24,1704,226,NA,NA,NA,NA,NA,NA,TRUE,-33,4.9,12.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-23T00:05:14.334Z","2023-04-23T00:05:17.638Z",TRUE,"pitch","6d5d46ce-e4f8-4e18-bad4-c085706bc21b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.08,1.51,NA,125.54,203.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,0,4,29,"top",4,"2023-04-23T00:04:27.002Z","2023-04-23T00:05:36.484Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.6,13,0.91,0.4418,7.0319,24.8279,-31.3555,-8.8936,0.5253,-0.2242,1.2996,7.7809,-123.9826,-5.164,-2.2479,50.0028,6.0268,-13.8436,21.6,9.6,24,1704,227,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0,14.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T00:05:00.563Z","2023-04-23T00:05:04.167Z",TRUE,"pitch","4940e138-ffb8-4f19-ac8a-0b201709a9dd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1443,1.5056,NA,129.15,180.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,0,4,29,"top",4,"2023-04-23T00:04:27.002Z","2023-04-23T00:05:36.484Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,80.9,4,0.89,0.4275,6.9319,26.1774,-24.0559,-0.6297,4.8817,-0.3188,2.1763,5.231,-128.0614,-4.9533,-2.3051,50.0029,6.0148,-1.0479,0,6,24,2354,195,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.9,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T00:04:44.399Z","2023-04-23T00:04:47.738Z",TRUE,"pitch","711c193d-40d1-4036-bc9c-00dfe67c27f3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1209,1.4354,NA,75.12,195.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,0,4,29,"top",4,"2023-04-23T00:04:27.002Z","2023-04-23T00:05:36.484Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.6,14,0.87,0.4418,7.0903,23.9545,-24.2683,-7.8494,5.0757,1.0986,1.6012,10.3207,-123.816,-5.9833,-2.0975,50.0036,6.071,-12.2287,22.8,7.2,24,1676,221,NA,NA,NA,NA,NA,NA,FALSE,-29.6,8,11.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",7,"2023-04-23T00:04:16.019Z","2023-04-23T00:04:19.987Z",TRUE,"pitch","2b8512d0-bc45-4eb5-8bfe-4f91858d5085",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.38,1.57,NA,81.82,203.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,0,4,28,"top",4,"2023-04-23T00:01:55.242Z","2023-04-23T00:04:19.987Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.9,14,2,0.464,7.2085,23.476,-29.5031,5.9795,1.8984,0.923,1.3061,5.4372,-118.2383,-4.6216,-2.1872,50.0046,6.0069,8.43,16.8,9.6,24,2452,61,NA,NA,NA,NA,NA,NA,TRUE,-39,2.5,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",6,"2023-04-23T00:03:52.333Z","2023-04-23T00:03:57.074Z",TRUE,"pitch","b5f57333-a856-403d-a029-de800b2e5e95",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.38,1.57,NA,119.76,182.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,0,4,28,"top",4,"2023-04-23T00:01:55.242Z","2023-04-23T00:04:19.987Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.6,8,0.9,0.4466,7.0078,23.8742,-28.7868,-8.6105,2.2191,-0.0725,2.0831,7.3328,-122.5813,-4.0612,-1.9817,50.0017,6.2147,-13.1241,21.6,8.4,24,1619,223,NA,NA,NA,NA,NA,NA,FALSE,-35.2,3.4,13.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",5,"2023-04-23T00:03:33.579Z","2023-04-23T00:03:36.579Z",TRUE,"pitch","98c3b8d5-d8b7-4a00-be38-8b46816dd12e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4017,1.5056,NA,51.47,221.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,0,4,28,"top",4,"2023-04-23T00:01:55.242Z","2023-04-23T00:04:19.987Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,75.7,14,2,0.4626,6.9636,21.9073,-28.6828,7.4715,2.4631,1.7193,0.6456,6.3223,-118.252,-6.5207,-1.9571,50.0059,6.0601,10.6159,21.6,9.6,24,2460,55,NA,NA,NA,NA,NA,NA,FALSE,-38.2,3.1,-15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",4,"2023-04-23T00:03:11.492Z","2023-04-23T00:03:15.774Z",TRUE,"pitch","fcd79a3f-9310-4c86-a759-3d3eead2fa3e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.38,1.57,NA,93.68,179.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,0,4,28,"top",4,"2023-04-23T00:01:55.242Z","2023-04-23T00:04:19.987Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,84.1,6,0.89,0.4122,7.0276,26.3733,-19.6073,-8.5163,7.0157,0.6118,2.2099,8.9484,-132.519,-6.9231,-1.6905,50.0054,6.272,-15.2607,32.4,6,24,2191,208,NA,NA,NA,NA,NA,NA,FALSE,-21.4,11.5,13.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-23T00:02:54.194Z","2023-04-23T00:02:57.223Z",TRUE,"pitch","8c059d73-fcbd-42e9-829c-b3f24dc6b215",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4251,1.5758,NA,52.7,153.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Spencer Torkelson strikes out swinging.",0,0,4,28,"top",4,"2023-04-23T00:01:55.242Z","2023-04-23T00:04:19.987Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.9,12,0.9,0.4132,7.0623,25.7642,-21.4249,-8.931,6.0245,1.687,3.1523,11.7022,-132.1072,-4.1356,-1.6212,50.0006,6.2952,-15.9276,31.2,6,24,2084,212,NA,NA,NA,NA,NA,NA,FALSE,-22.7,10.2,13.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
