"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716971,"2023-08-17",9,"2023-08-17T02:29:22.174Z","2023-08-17T02:29:29.955Z",TRUE,"pitch","bf5edbc4-00ca-4578-af54-7f9b72e76f0a",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.44,1.63,NA,109.59,174.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,90.2,5,0.91,0.3823,6.1603,31.8579,-11.7792,-5.9071,9.8024,0.1945,2.377,6.0008,-143.0559,-7.0715,-1.1592,50.0002,5.6131,-12.2871,39.6,3.6,24,2115,202,NA,NA,NA,NA,NA,NA,FALSE,-11.6,16.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",8,"2023-08-17T02:28:59.717Z","2023-08-17T02:29:03.741Z",TRUE,"pitch","a40e7f16-c11a-45b7-aafc-5f2f4d60217d",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4351,1.63,NA,129.39,203.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.8,13,0.91,0.3849,6.253,30.8188,-7.3045,-3.8715,12.113,-0.3252,1.2966,3.976,-141.9878,-10.5077,-1.2369,50.0023,5.4993,-7.9486,37.2,2.4,24,2235,203,NA,NA,NA,NA,NA,NA,FALSE,-8.5,20.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",7,"2023-08-17T02:28:36.765Z","2023-08-17T02:28:40.792Z",TRUE,"pitch","161868b7-199f-4669-b0df-fa9e7cdaf88a",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.63,NA,129.82,168.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.1,4,0.9,0.3859,6.1143,32.9199,-12.757,-4.7188,9.5195,-0.3364,2.6139,3.9867,-142.0091,-6.279,-1.1464,50.0015,5.6671,-9.6245,31.2,3.6,24,2162,204,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.1,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",6,"2023-08-17T02:28:15.604Z","2023-08-17T02:28:19.779Z",TRUE,"pitch","365677c6-5da3-4774-b936-9b76be39ff1b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4467,1.63,NA,141.47,136.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82,11,0.9,0.4208,6.1416,26.7463,-32.642,2.782,-0.2718,-0.6418,3.7845,2.0327,-130.0645,1.4925,-1.7944,50.0031,5.6747,4.7762,9.6,7.2,24,2365,137,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",5,"2023-08-17T02:27:48.083Z","2023-08-17T02:27:51.792Z",TRUE,"pitch","0623456c-951f-4ad0-a64b-eca4023cec81",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.44,1.63,NA,106.6,158.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.7,2,0.9,0.3802,5.8392,31.3445,-11.6075,-3.1713,9.773,0.2728,2.9638,5.8782,-143.7038,-5.496,-1.3815,50.0041,5.6135,-6.675,22.8,2.4,24,2180,209,NA,NA,NA,NA,NA,NA,FALSE,-11,16.8,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",4,"2023-08-17T02:26:59.327Z","2023-08-17T02:27:02.568Z",TRUE,"pitch","7607c99d-a03f-4164-bf9d-30bfc48562d0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.44,1.63,NA,138.71,169.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.9,4,0.9,0.3874,6.0694,32.3146,-15.2647,-5.7648,8.3549,-0.5696,2.5624,4.5485,-141.4041,-5.804,-1.4502,50.0064,5.6214,-11.6737,32.4,3.6,24,2124,207,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",3,"2023-08-17T02:26:38.071Z","2023-08-17T02:26:41.403Z",TRUE,"pitch","45f3a681-e75d-444d-b504-f633f53f7bce",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.44,1.63,NA,100.41,157.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.8,3,0.89,0.3957,6.1893,32.3484,-15.598,-6.0508,8.5511,0.4352,3.0082,6.2704,-138.6639,-4.6483,-1.0744,50.0016,5.7542,-11.7279,31.2,3.6,24,2162,212,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",2,"2023-08-17T02:26:17.736Z","2023-08-17T02:26:21.378Z",TRUE,"pitch","78d4065c-7e62-4568-b1d7-e58f7be6edba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2666,1.5198,NA,127.23,123.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.7,11,0.9,0.3861,6.1537,34.0344,-12.5943,-2.339,9.6208,-0.2683,4.2679,5.0338,-142.1101,-1.5463,-1.7626,50.0055,5.6234,-4.7621,15.6,2.4,24,2284,211,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T02:25:10.610Z","2023-08-17T02:25:15.372Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jonah Heim replaces Robbie Grossman.","Offensive Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641680,"/api/v1/people/641680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,543257,"/api/v1/people/543257",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",1,"2023-08-17T02:25:15.372Z","2023-08-17T02:26:17.736Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,2,0,68,"bottom",9,"2023-08-17T02:26:15.374Z","2023-08-17T02:30:13.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",7,"2023-08-17T02:24:51.122Z","2023-08-17T02:25:01.640Z",TRUE,"pitch","82f78189-f569-4f96-8fbb-a019e6aadf58",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.26,1.481,NA,143.33,186.66,"line_drive","hard","8",125.35,69.82,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","J.P. Martinez singles on a sharp line drive to center fielder Mickey Moniak. Josh H. Smith to 2nd.",0,2,0,67,"bottom",9,"2023-08-17T02:22:51.748Z","2023-08-17T02:25:01.640Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679881,"J.P. Martínez","/api/v1/people/679881","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.9,7,0.9,0.3872,6.3187,32.4779,-10.9782,-4.8332,10.4591,-0.6907,1.9303,4.4056,-141.5043,-7.5712,-1.6404,50.0024,5.3449,-9.7951,34.8,3.6,24,2249,214,104.1,11,278,NA,NA,NA,FALSE,-11.4,17.5,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,679881,"J.P. Martínez","/api/v1/people/679881",669701,"Josh Smith","/api/v1/people/669701",NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",6,"2023-08-17T02:24:31.846Z","2023-08-17T02:24:36.962Z",TRUE,"pitch","8125f234-903c-4a78-a79c-f4e82728f8ba",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2892,1.481,NA,152.21,138.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","J.P. Martinez singles on a sharp line drive to center fielder Mickey Moniak. Josh H. Smith to 2nd.",0,2,0,67,"bottom",9,"2023-08-17T02:22:51.748Z","2023-08-17T02:25:01.640Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679881,"J.P. Martínez","/api/v1/people/679881","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.5,11,0.9,0.3846,6.067,31.3374,-17.2002,-6.7143,7.2821,-0.9237,3.7154,5.0613,-142.2005,-2.0909,-1.8506,50.0037,5.5464,-13.8085,36,4.8,24,2151,213,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",5,"2023-08-17T02:24:03.338Z","2023-08-17T02:24:08.147Z",TRUE,"pitch","e5367004-4b59-42b3-b21c-dda13982a5ae",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.26,1.481,NA,97.51,186.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","J.P. Martinez singles on a sharp line drive to center fielder Mickey Moniak. Josh H. Smith to 2nd.",0,2,0,67,"bottom",9,"2023-08-17T02:22:51.748Z","2023-08-17T02:25:01.640Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679881,"J.P. Martínez","/api/v1/people/679881","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.8,9,0.9,0.3871,6.2367,33.3584,-12.8271,-6.2556,9.5529,0.5112,1.937,8.5089,-141.6558,-7.1206,-1.7234,50.0046,5.3091,-12.6725,36,3.6,24,2246,215,NA,NA,NA,NA,NA,NA,FALSE,-13,16,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",4,"2023-08-17T02:23:43.162Z","2023-08-17T02:23:46.775Z",TRUE,"pitch","f068d0e5-8d41-40a0-95de-48fb2aa8a922",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.26,1.481,NA,111.36,159.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","J.P. Martinez singles on a sharp line drive to center fielder Mickey Moniak. Josh H. Smith to 2nd.",0,2,0,67,"bottom",9,"2023-08-17T02:22:51.748Z","2023-08-17T02:25:01.640Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679881,"J.P. Martínez","/api/v1/people/679881","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89,2,0.91,0.3854,6.3014,34.6594,-13.4226,-5.5722,9.179,0.148,2.9441,7.2524,-142.4634,-4.7697,-1.7143,50.0014,5.4974,-11.3815,33.6,3.6,24,2239,211,NA,NA,NA,NA,NA,NA,FALSE,-13,15.7,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",2,"2023-08-17T02:22:54.119Z","2023-08-17T02:22:57.771Z",TRUE,"pitch","b6d934fa-dac6-4cf7-b42d-c3a31bda47af",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3114,1.481,NA,64.06,193.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","J.P. Martinez singles on a sharp line drive to center fielder Mickey Moniak. Josh H. Smith to 2nd.",0,2,0,67,"bottom",9,"2023-08-17T02:22:51.748Z","2023-08-17T02:25:01.640Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679881,"J.P. Martínez","/api/v1/people/679881","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.7,14,0.91,0.3842,6.2855,32.6431,-10.1354,-7.1345,10.7081,1.3888,1.6878,10.9413,-142.5433,-8.5433,-1.5718,50.0069,5.3632,-14.6903,45.6,3.6,24,2330,215,NA,NA,NA,NA,NA,NA,FALSE,-10.8,17.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T02:22:26.400Z","2023-08-17T02:22:45.547Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter J. P. Martinez replaces Ezequiel Duran.","Offensive Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,679881,"/api/v1/people/679881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","67","atBat","Single","single","J.P. Martinez singles on a sharp line drive to center fielder Mickey Moniak. Josh H. Smith to 2nd.",0,2,0,67,"bottom",9,"2023-08-17T02:22:51.748Z","2023-08-17T02:25:01.640Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679881,"J.P. Martínez","/api/v1/people/679881","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,677649,"/api/v1/people/677649",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
