"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718485,"2023-04-22",5,"2023-04-22T03:05:59.751Z","2023-04-22T03:06:04.494Z",TRUE,"pitch","317c1307-3671-4dc9-8d9f-e62e5c62edb6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.55,1.7,NA,52.9,167.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,0,2,42,"top",7,"2023-04-22T03:04:21.615Z","2023-04-22T03:06:04.494Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.5,69.7,12,0.89,0.4966,6.9322,23.7628,-42.7638,6.9704,-8.6361,1.6816,2.6276,4.8599,-111.1812,1.8363,-1.4544,50.0036,6.2993,8.5457,12,14.4,24,2486,35,NA,NA,NA,NA,NA,NA,TRUE,-62.2,-14.5,-14,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",4,"2023-04-22T03:05:33.801Z","2023-04-22T03:05:38.142Z",TRUE,"pitch","aa281130-4e6d-4185-b556-911328a86af3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6136,1.612,NA,34.09,198.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,0,2,42,"top",7,"2023-04-22T03:04:21.615Z","2023-04-22T03:06:04.494Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,91.1,14,0.91,0.3812,6.9698,30.6443,-18.8669,-3.0064,6.3523,2.175,1.5087,12.0974,-143.2537,-8.4349,-1.6975,50.0033,5.6533,-6.2996,10.8,3.6,24,2354,209,NA,NA,NA,NA,NA,NA,FALSE,-18,10,3.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",3,"2023-04-22T03:05:09.451Z","2023-04-22T03:05:12.842Z",TRUE,"pitch","eda50222-2704-4b87-9ee5-f95d587e6f16",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5847,1.6202,NA,60.03,258.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,0,2,42,"top",7,"2023-04-22T03:04:21.615Z","2023-04-22T03:06:04.494Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90,83.5,14,0.91,0.4192,7.09,26.6399,-29.0731,-3.366,1.7876,1.4946,-0.7182,8.7152,-130.5147,-11.3573,-1.4457,50.0017,5.8677,-5.8272,8.4,7.2,24,1235,238,NA,NA,NA,NA,NA,NA,FALSE,-33,1,4.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T03:04:43.762Z","2023-04-22T03:04:47.288Z",TRUE,"pitch","24ef745f-7756-43e1-b9d1-b5688e9c7038",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.55,1.7,NA,92.12,201.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,0,2,42,"top",7,"2023-04-22T03:04:21.615Z","2023-04-22T03:06:04.494Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,73.7,14,2,0.4719,6.9634,23.3494,-35.4214,10.645,-2.3824,0.6527,1.3753,2.4562,-116.386,-3.0348,-1.801,50.0047,6.0756,14.4963,22.8,12,24,2375,48,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-4.8,-19.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T03:04:30.144Z","2023-04-22T03:04:34.253Z",TRUE,"pitch","954f4d68-f0e3-417c-8d29-4f14942dc12a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.55,1.7,NA,97.23,153.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,0,2,42,"top",7,"2023-04-22T03:04:21.615Z","2023-04-22T03:06:04.494Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.5,3,0.92,0.3883,6.9103,33.3425,-15.3236,-2.5794,8.3679,0.5187,3.144,7.4097,-141.2674,-4.2308,-1.8075,50.0007,5.6517,-5.1939,12,3.6,24,2286,214,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.4,3.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T03:05:00.466Z","2023-04-22T03:05:09.451Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,521692,"/api/v1/people/521692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,0,2,42,"top",7,"2023-04-22T03:04:21.615Z","2023-04-22T03:06:04.494Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",6,"2023-04-22T03:04:02.342Z","2023-04-22T03:04:07.346Z",TRUE,"pitch","1a2b92ea-5271-49ce-b544-98cf44512fd6",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.3936,1.5439,NA,86.32,191.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Vinnie Pasquantino called out on strikes.",0,0,2,41,"top",7,"2023-04-22T03:02:02.108Z","2023-04-22T03:04:07.346Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,72.1,9,2,0.4793,6.8064,24.2814,-30.592,10.9696,1.2033,0.8048,1.7675,4.173,-114.9337,-1.5968,-2.4677,50.0042,5.4841,14.4567,26.4,10.8,24,2404,65,NA,NA,NA,NA,NA,NA,TRUE,-42.4,2,-21,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",5,"2023-04-22T03:03:42.155Z","2023-04-22T03:03:45.781Z",TRUE,"pitch","b23dc8d7-cb8c-4972-9162-56c2d0cbc02d",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.48,1.65,NA,79.59,185.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Vinnie Pasquantino called out on strikes.",0,0,2,41,"top",7,"2023-04-22T03:02:02.108Z","2023-04-22T03:04:07.346Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.2,14,0.91,0.3824,6.9399,33.2226,-16.4899,-3.9136,7.5493,0.9815,1.9719,9.6174,-143.2604,-6.9625,-1.9112,50.0021,5.4651,-8.1309,18,3.6,24,2408,211,NA,NA,NA,NA,NA,NA,FALSE,-15.8,12.4,5.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",4,"2023-04-22T03:03:22.404Z","2023-04-22T03:03:25.414Z",TRUE,"pitch","2ef135c8-76fb-4c2e-9405-6478e2d828e9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.48,1.65,NA,136.06,156.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Vinnie Pasquantino called out on strikes.",0,0,2,41,"top",7,"2023-04-22T03:02:02.108Z","2023-04-22T03:04:07.346Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,79.1,1,2,0.4388,6.7633,22.8353,-29.7882,4.3568,1.5085,-0.5001,3.0309,2.9068,-124.3981,-0.6512,-2.2462,50.0033,5.746,6.8892,14.4,8.4,24,2333,125,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2.9,-8.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",3,"2023-04-22T03:03:08.523Z","2023-04-22T03:03:11.919Z",TRUE,"pitch","63e9a058-b145-4085-9d8a-631b6d72df2e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.4114,1.622,NA,102.67,173.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Vinnie Pasquantino called out on strikes.",0,0,2,41,"top",7,"2023-04-22T03:02:02.108Z","2023-04-22T03:04:07.346Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.5,6,0.73,0.4128,6.9984,28.7252,-16.2466,-3.8889,8.937,0.3759,2.4198,6.7593,-132.739,-5.8268,-1.6996,50.0055,5.8287,-6.9334,18,3.6,24,2170,225,NA,NA,NA,NA,NA,NA,FALSE,-17.8,15.1,5.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T03:02:52.220Z","2023-04-22T03:02:56.557Z",TRUE,"pitch","3b31a7d8-ff2c-4261-b97a-5fa370bc88e1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4392,1.6498,NA,165.99,122.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Vinnie Pasquantino called out on strikes.",0,0,2,41,"top",7,"2023-04-22T03:02:02.108Z","2023-04-22T03:04:07.346Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,11,0.83,0.4027,6.8216,30.7068,-13.8519,-1.1701,9.7849,-1.2851,4.2928,2.2875,-136.1628,-1.4788,-1.9851,50.0005,5.8044,-2.1907,7.2,3.6,24,2190,209,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.6,1.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T03:02:35.892Z","2023-04-22T03:02:39.422Z",TRUE,"pitch","5a8271e0-ae02-4b64-a922-106d072a7d9c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4174,1.5975,NA,58.53,140.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Vinnie Pasquantino called out on strikes.",0,0,2,41,"top",7,"2023-04-22T03:02:02.108Z","2023-04-22T03:04:07.346Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.7,12,0.9,0.4065,6.9726,29.4481,-13.3393,-2.2755,10.2432,1.5338,3.6379,9.231,-134.7828,-3.3054,-1.6406,50.0016,5.8228,-4.1837,8.4,3.6,24,2138,213,NA,NA,NA,NA,NA,NA,FALSE,-13.9,18,2.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T03:02:20.103Z","2023-04-22T03:02:23.110Z",TRUE,"pitch","444bcc8a-a9b8-4d38-8a60-85822375503c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3436,1.4034,NA,208.42,135.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Vinnie Pasquantino called out on strikes.",0,0,2,41,"top",7,"2023-04-22T03:02:02.108Z","2023-04-22T03:04:07.346Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",68.1,62.2,11,0.91,0.5566,6.71,17.5404,-41.5863,7.5941,-9.6279,-2.3984,3.8379,-2.8649,-98.857,5.4271,-1.9076,50.0018,6.5574,7.4249,9.6,16.8,24,2134,35,NA,NA,NA,NA,NA,NA,FALSE,-75,-15.1,-12.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",3,"2023-04-22T02:59:53.415Z","2023-04-22T03:00:01.428Z",TRUE,"pitch","bdbf1906-cb87-43f8-bd0f-a1749d16c4cb",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.18,1.48,NA,144.73,170.49,"ground_ball","medium","6",110.9,150.27,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Anthony Rendon grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,0,2,40,"bottom",6,"2023-04-22T02:59:09.424Z","2023-04-22T03:00:01.428Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.1,81.9,4,2,0.4228,6.8083,25.4751,-24.201,9.6324,4.6837,-0.7275,2.5292,-11.6546,-129.2639,-2.8408,2.5759,50.0035,5.4889,16.3978,30,7.2,24,1896,118,91.5,-27,5,NA,NA,NA,TRUE,-26.4,8,-15,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T02:59:28.851Z","2023-04-22T02:59:32.315Z",TRUE,"pitch","ec2734d2-5e98-423f-a2c8-5ed94e0a5690",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2851,1.5285,NA,111.19,153.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Anthony Rendon grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,0,2,40,"bottom",6,"2023-04-22T02:59:09.424Z","2023-04-22T03:00:01.428Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82.1,2,2,0.4197,6.5746,26.7713,-19.136,9.3712,7.5532,0.1523,3.1751,-9.5391,-130.3759,-2.5107,2.6366,50.0016,5.5908,16.1726,36,6,24,2020,123,NA,NA,NA,NA,NA,NA,FALSE,-20.6,13.3,-14.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T02:59:15.163Z","2023-04-22T02:59:18.399Z",TRUE,"pitch","d38cb2e8-24d7-4663-9863-e103ff6637ea",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1047,1.5882,NA,122.39,162.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Anthony Rendon grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,0,2,40,"bottom",6,"2023-04-22T02:59:09.424Z","2023-04-22T03:00:01.428Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82.2,2,2,0.4198,6.6569,26.3522,-19.4969,9.7352,7.3475,-0.1413,2.8322,-10.3319,-130.2745,-3.354,2.6038,50.0048,5.6032,16.8022,36,6,24,2032,123,NA,NA,NA,NA,NA,NA,FALSE,-21.2,12.7,-15.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T02:59:40.166Z","2023-04-22T02:59:53.415Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,543685,"/api/v1/people/543685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Anthony Rendon grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,0,2,40,"bottom",6,"2023-04-22T02:59:09.424Z","2023-04-22T03:00:01.428Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
