"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746726,"2024-04-20",0,"2024-04-21T01:27:26.483Z","2024-04-21T01:27:30.183Z",TRUE,"pitch","92d0daec-2c54-489b-b0ec-796dcdc3b4ff",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.5,1.7,NA,107.67,151.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nolan Schanuel called out on strikes.",0,5,7,74,"top",9,"2024-04-21T01:27:25.268Z","2024-04-21T01:28:25.986Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.7,2,0.9,0.3937,7.6021,28.2458,-17.5436,-7.188,7.4488,0.2448,3.2152,9.0415,-138.6224,-0.0399,-2.1109,50.0049,4.3918,-14.1236,34.8,4.8,24,2750,236,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",5,"2024-04-21T01:26:52.105Z","2024-04-21T01:27:02.347Z",TRUE,"pitch","a4b4b2fa-8a7f-411c-8beb-39f607cfe815",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.19,1.52,NA,140.79,176.94,"popup","medium","3",135.58,186.76,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Logan O'Hoppe pops out to first baseman Christian Encarnacion-Strand.",0,5,7,73,"top",9,"2024-04-21T01:26:26.271Z","2024-04-21T01:27:02.347Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.9,4,0.9,0.4275,7.5822,24.6155,-28.6205,2.882,2.137,-0.624,2.2905,3.3755,-127.7967,0.035,-2.3331,50.006,4.5118,4.8006,10.8,7.2,24,2788,101,74.8,75,48,NA,NA,NA,TRUE,-31.2,4.1,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",4,"2024-04-21T01:26:38.687Z","2024-04-21T01:26:41.951Z",TRUE,"pitch","b7225174-3b52-4acb-b376-d7ccb6bd17cb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.19,1.52,NA,85.16,191.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Logan O'Hoppe pops out to first baseman Christian Encarnacion-Strand.",0,5,7,73,"top",9,"2024-04-21T01:26:26.271Z","2024-04-21T01:27:02.347Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,81,14,0.9,0.4302,7.7092,22.1169,-29.2066,2.0738,1.8007,0.8352,1.7338,6.7716,-126.5703,-1.057,-2.1278,50.0029,4.4635,3.4147,8.4,7.2,24,2681,128,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.2,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",3,"2024-04-21T01:26:26.271Z","2024-04-21T01:26:32.390Z",TRUE,"pitch","450b7b21-3cfb-4ee9-ae31-73c2b7d97e50",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0502,1.4485,NA,98.68,164.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Pop Out","field_out","Logan O'Hoppe pops out to first baseman Christian Encarnacion-Strand.",0,5,7,73,"top",9,"2024-04-21T01:26:26.271Z","2024-04-21T01:27:02.347Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.9,5,0.9,0.3976,7.7062,28.027,-16.5091,-7.1877,8.1355,0.1908,2.0605,8.9108,-137.3096,-3.074,-2.1499,50.0021,4.3062,-13.8396,34.8,4.8,24,2697,235,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",0,"2024-04-21T01:26:22.009Z","2024-04-21T01:26:22.043Z",FALSE,"action",NA,NA,"Defensive switch from right field to center field for Stuart Fairchild.","Defensive Switch",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656413,"/api/v1/people/656413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","300","73","atBat","Pop Out","field_out","Logan O'Hoppe pops out to first baseman Christian Encarnacion-Strand.",0,5,7,73,"top",9,"2024-04-21T01:26:26.271Z","2024-04-21T01:27:02.347Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",1,"2024-04-21T01:26:22.043Z","2024-04-21T01:26:22.044Z",FALSE,"action",NA,NA,"Will Benson remains in the game as the right fielder.","Defensive Switch",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666181,"/api/v1/people/666181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","901","73","atBat","Pop Out","field_out","Logan O'Hoppe pops out to first baseman Christian Encarnacion-Strand.",0,5,7,73,"top",9,"2024-04-21T01:26:26.271Z","2024-04-21T01:27:02.347Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,669352,"/api/v1/people/669352",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",2,"2024-04-21T01:26:22.044Z","2024-04-21T01:26:26.271Z",FALSE,"action",NA,NA,"Pitching Change: Alexis Díaz replaces Nick Martinez.","Pitching Substitution",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664747,"/api/v1/people/664747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"73","atBat","Pop Out","field_out","Logan O'Hoppe pops out to first baseman Christian Encarnacion-Strand.",0,5,7,73,"top",9,"2024-04-21T01:26:26.271Z","2024-04-21T01:27:02.347Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",4,"2024-04-21T01:23:54.572Z","2024-04-21T01:24:03.549Z",TRUE,"pitch","72ea5784-e10f-4636-aaef-22a8c3a812f0",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.35,1.55,NA,83.27,182.52,"popup","medium","2",146.67,208.78,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Stuart Fairchild pops out to catcher Logan O'Hoppe in foul territory.",0,5,7,72,"bottom",8,"2024-04-21T01:22:18.266Z","2024-04-21T01:24:03.549Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77,14,2,0.4514,6.8317,24.2887,-32.7255,3.8168,-0.3704,0.885,2.0838,6.4545,-121.4465,-2.8266,-2.3053,50.0021,6.1155,5.688,12,9.6,24,2486,72,61.1,80,51,NA,NA,NA,TRUE,-40.4,-1.1,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",3,"2024-04-21T01:23:30.926Z","2024-04-21T01:23:39.460Z",TRUE,"pitch","49c31475-85f5-42e3-9abf-c6cde75209d1",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.35,1.55,NA,157.07,148.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Stuart Fairchild pops out to catcher Logan O'Hoppe in foul territory.",0,5,7,72,"bottom",8,"2024-04-21T01:22:18.266Z","2024-04-21T01:24:03.549Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.8,11,2,0.3871,6.6534,33.1872,-17.9155,-8.485,7.0352,-1.0511,3.3586,5.9721,-141.652,-4.8881,-2.0873,50.0037,6.2567,-17.1966,39.6,4.8,24,2226,205,NA,NA,NA,NA,NA,NA,FALSE,-17,11.9,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",1,"2024-04-21T01:22:59.297Z","2024-04-21T01:23:07.910Z",TRUE,"pitch","7b4aa474-3902-4832-9801-54f374ce8a7f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2313,1.5273,NA,153.28,193.09,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Stuart Fairchild pops out to catcher Logan O'Hoppe in foul territory.",0,5,7,72,"bottom",8,"2024-04-21T01:22:18.266Z","2024-04-21T01:24:03.549Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,89,13,2,0.3883,6.9056,31.268,-17.7323,-9.2126,7.1649,-0.9517,1.6922,6.291,-140.9148,-9.0929,-2.0133,50.006,6.1009,-18.5773,40.8,4.8,24,2109,208,NA,NA,NA,NA,NA,NA,FALSE,-17.8,11.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",0,"2024-04-21T01:22:24.630Z","2024-04-21T01:22:28.919Z",TRUE,"pitch","9c54c180-0554-4394-b756-be157125408d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.55,NA,151.5,157.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Stuart Fairchild pops out to catcher Logan O'Hoppe in foul territory.",0,5,7,72,"bottom",8,"2024-04-21T01:22:18.266Z","2024-04-21T01:24:03.549Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.7,11,2,0.3915,6.6848,33.7095,-16.5608,-9.922,7.8887,-0.9051,3,6.9108,-140.2695,-5.8197,-2.1201,50.0024,6.1932,-19.6391,45.6,4.8,24,2169,210,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.2,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",2,"2024-04-21T01:23:07.910Z","2024-04-21T01:23:30.926Z",FALSE,"action",NA,NA,"Spencer Steer steals (4) 2nd base.","Stolen Base 2B",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,668715,"/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7b4aa474-3902-4832-9801-54f374ce8a7f","stolen_base_2b",NA,NA,NA,NA,NA,NA,"72","atBat","Pop Out","field_out","Stuart Fairchild pops out to catcher Logan O'Hoppe in foul territory.",0,5,7,72,"bottom",8,"2024-04-21T01:22:18.266Z","2024-04-21T01:24:03.549Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",4,"2024-04-21T01:21:48.099Z","2024-04-21T01:21:56.707Z",TRUE,"pitch","dc27ed8b-f276-4476-ab72-0d5d056f62d6",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.33,1.57,NA,97.48,200.73,"line_drive","medium","7",81.34,114.62,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Spencer Steer singles on a line drive to left fielder Taylor Ward.",0,5,7,71,"bottom",8,"2024-04-21T01:20:28.095Z","2024-04-21T01:21:56.707Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.4,14,2,0.4546,6.709,24.4146,-32.0701,2.946,0.073,0.512,1.4092,5.6192,-120.688,-4.3406,-2.2332,50.0045,6.0688,4.3274,9.6,9.6,24,2399,75,76.6,22,240,NA,NA,NA,FALSE,-40.6,-0.7,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",3,"2024-04-21T01:21:29.321Z","2024-04-21T01:21:33.296Z",TRUE,"pitch","9d0c02eb-3c06-441f-82cd-1f0a49454219",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.2571,1.5799,NA,107.49,173.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Spencer Steer singles on a line drive to left fielder Taylor Ward.",0,5,7,71,"bottom",8,"2024-04-21T01:20:28.095Z","2024-04-21T01:21:56.707Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88,5,2,0.3922,6.8395,31.3879,-19.4989,-9.8848,6.4141,0.2496,2.4029,9.4932,-139.655,-6.795,-1.9091,50.0012,6.1496,-19.5282,39.6,6,24,2186,206,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10.3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",2,"2024-04-21T01:21:11.591Z","2024-04-21T01:21:15.245Z",TRUE,"pitch","2f113b5c-35c2-409f-91e3-46e524c8392a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.33,1.57,NA,136.33,164.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Spencer Steer singles on a line drive to left fielder Taylor Ward.",0,5,7,71,"bottom",8,"2024-04-21T01:20:28.095Z","2024-04-21T01:21:56.707Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.4,4,2,0.3941,6.7491,31.1349,-16.469,-9.914,8.0308,-0.507,2.7594,7.604,-138.9673,-6.2762,-1.9906,50.0069,6.1414,-19.3958,44.4,4.8,24,2113,214,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.4,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",1,"2024-04-21T01:20:54.307Z","2024-04-21T01:20:59.203Z",TRUE,"pitch","8cbed628-c474-4177-8a18-90879eccab94",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2313,1.5273,NA,160.19,142.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Spencer Steer singles on a line drive to left fielder Taylor Ward.",0,5,7,71,"bottom",8,"2024-04-21T01:20:28.095Z","2024-04-21T01:21:56.707Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.3,11,2,0.391,6.6956,29.1721,-13.938,-9.3867,9.1594,-1.1332,3.5541,5.7232,-139.6589,-4.9941,-1.9813,50.0007,6.2705,-18.6836,49.2,4.8,24,2204,207,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
