"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718730,"2023-04-03",0,"2023-04-03T21:02:26.728Z","2023-04-03T21:02:30.018Z",TRUE,"pitch","6ecd4238-014a-4079-a115-d44190027cbb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1443,1.4639,NA,67.9,178.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Double","double","Andrew Vaughn doubles (3) on a ground ball to right fielder Michael Conforto. Andrew Benintendi scores. Eloy Jimenez to 3rd.",1,7,1,57,"bottom",7,"2023-04-03T21:02:00.455Z","2023-04-03T21:03:49.019Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,80,14,2,0.4338,7.6035,23.6145,-24.8428,7.8801,4.5335,1.2881,2.2353,-7.026,-125.8832,-4.017,3.0806,50.0044,5.844,12.7508,24,7.2,24,1199,122,NA,NA,NA,NA,NA,NA,FALSE,-28.8,7.6,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",3,"2023-04-03T21:01:36.518Z","2023-04-03T21:01:46.629Z",TRUE,"pitch","05ae02e7-e64f-4bad-8d05-2b8c8c38658f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.31,1.47,NA,111.8,172.51,"fly_ball","medium","9",194.37,125.38,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Yoan Moncada flies out to right fielder Michael Conforto.",0,7,0,56,"bottom",7,"2023-04-03T21:00:57.179Z","2023-04-03T21:01:46.629Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.4,5,2,0.393,7.6103,33.1408,-19.3786,9.3277,6.5143,0.1365,2.4544,-11.014,-139.6835,-4.7965,2.9294,50.0059,5.4783,18.3309,37.2,4.8,24,2224,125,89.6,54,232,NA,NA,NA,TRUE,-19,10.9,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650391,"Eloy Jiménez","/api/v1/people/650391",643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA
718730,"2023-04-03",2,"2023-04-03T21:01:16.146Z","2023-04-03T21:01:20.184Z",TRUE,"pitch","85f38b6d-846a-40cb-beb4-e7c05b130578",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,0,NA,NA,3.2659,1.4906,NA,157.09,230.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Yoan Moncada flies out to right fielder Michael Conforto.",0,7,0,56,"bottom",7,"2023-04-03T21:00:57.179Z","2023-04-03T21:01:46.629Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.8,13,2,0.4374,7.5881,23.7613,-25.3668,9.0326,4.2787,-1.0519,0.308,-12.5479,-124.9486,-8.2817,2.8477,50.0029,5.7312,14.3689,24,7.2,24,1341,122,NA,NA,NA,NA,NA,NA,FALSE,-31,6,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",1,"2023-04-03T21:00:59.523Z","2023-04-03T21:01:02.783Z",TRUE,"pitch","91d79c93-a5bf-4609-a4f7-4cc7b9561c31",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.309,1.4256,NA,87.78,208.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Yoan Moncada flies out to right fielder Michael Conforto.",0,7,0,56,"bottom",7,"2023-04-03T21:00:57.179Z","2023-04-03T21:01:46.629Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.8,14,2,0.4412,7.2963,23.8528,-26.7948,8.993,3.445,0.7666,1.1094,-8.3463,-123.9658,-5.9604,3.0022,50.0049,5.7703,14.0547,24,8.4,24,1444,127,NA,NA,NA,NA,NA,NA,FALSE,-32.5,5,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",0,"2023-04-03T21:00:11.357Z","2023-04-03T21:00:59.523Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Yoan Moncada flies out to right fielder Michael Conforto.",0,7,0,56,"bottom",7,"2023-04-03T21:00:57.179Z","2023-04-03T21:01:46.629Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",7,"2023-04-03T20:59:57.857Z","2023-04-03T21:00:02.932Z",TRUE,"pitch","c7114176-6dd9-49f4-94a3-26c169c1b141",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.3614,1.6556,NA,155.96,180.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Eloy Jimenez walks. Andrew Benintendi to 2nd.",0,7,0,55,"bottom",7,"2023-04-03T20:57:16.550Z","2023-04-03T21:00:02.932Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.7,13,2,0.3891,7.691,32.1844,-15.8436,7.2139,8.1356,-1.022,2.1557,-13.7639,-140.8114,-5.9894,2.9935,50.0003,5.3366,14.4766,33.6,3.6,24,2203,130,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.6,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650391,"Eloy Jiménez","/api/v1/people/650391",643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA
718730,"2023-04-03",6,"2023-04-03T20:59:36.491Z","2023-04-03T20:59:39.589Z",TRUE,"pitch","a355c995-620e-495a-a3db-b2360c2e99c2",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.47,1.7,NA,102.84,195.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Eloy Jimenez walks. Andrew Benintendi to 2nd.",0,7,0,55,"bottom",7,"2023-04-03T20:57:16.550Z","2023-04-03T21:00:02.932Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,78.5,9,2,0.4439,7.6096,21.8446,-28.6701,7.2764,2.2693,0.3714,1.6111,-8.7116,-122.8752,-4.4271,2.9994,50.0057,5.8421,11.2513,18,8.4,24,1271,118,NA,NA,NA,NA,NA,NA,FALSE,-34.7,3.4,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",5,"2023-04-03T20:59:13.311Z","2023-04-03T20:59:16.383Z",TRUE,"pitch","6e18ab00-4682-455f-8cd2-b355cc271f57",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.47,1.7,NA,103.9,171.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Eloy Jimenez walks. Andrew Benintendi to 2nd.",0,7,0,55,"bottom",7,"2023-04-03T20:57:16.550Z","2023-04-03T21:00:02.932Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,77.4,6,2,0.4468,7.2957,24.7179,-30.7227,7.6416,0.9546,0.3436,2.5057,-8.7041,-122.6808,-1.9252,2.948,50.0037,5.9243,11.6263,18,8.4,24,1246,122,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.6,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",4,"2023-04-03T20:58:54.096Z","2023-04-03T20:58:57.359Z",TRUE,"pitch","8c3c3501-2e32-4877-a9d3-cf027c1b1182",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4044,1.6556,NA,17.11,152.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Eloy Jimenez walks. Andrew Benintendi to 2nd.",0,7,0,55,"bottom",7,"2023-04-03T20:57:16.550Z","2023-04-03T21:00:02.932Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.9,12,2,0.4391,7.4102,23.0474,-26.8829,7.945,3.3533,2.6206,3.1817,-3.7064,-124.3513,-1.3705,3.0916,50.0048,5.9535,12.5445,24,7.2,24,1204,129,NA,NA,NA,NA,NA,NA,FALSE,-31.2,6,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",3,"2023-04-03T20:58:36.191Z","2023-04-03T20:58:39.647Z",TRUE,"pitch","0548af19-295f-4108-a334-551c61f31a66",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4044,1.634,NA,80.81,199.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Eloy Jimenez walks. Andrew Benintendi to 2nd.",0,7,0,55,"bottom",7,"2023-04-03T20:57:16.550Z","2023-04-03T21:00:02.932Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,81.3,14,2,0.43,7.5736,21.2933,-29.9825,7.3208,1.3286,0.9494,1.4376,-7.7703,-126.4853,-4.8048,3.0834,50.0044,5.7148,12.0848,19.2,8.4,24,1189,115,NA,NA,NA,NA,NA,NA,FALSE,-34,1.7,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",2,"2023-04-03T20:58:19.714Z","2023-04-03T20:58:22.806Z",TRUE,"pitch","c6dae38a-a417-4387-a222-e704e52b8336",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4044,1.634,NA,65.38,156.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Eloy Jimenez walks. Andrew Benintendi to 2nd.",0,7,0,55,"bottom",7,"2023-04-03T20:57:16.550Z","2023-04-03T21:00:02.932Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,79.3,12,2,0.4363,7.5857,24.0611,-30.2731,7.0274,1.1936,1.3543,3.0561,-6.9442,-125.2986,-0.952,3.2417,50.0056,5.9029,11.235,18,8.4,24,1182,120,NA,NA,NA,NA,NA,NA,FALSE,-34.6,2.2,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",1,"2023-04-03T20:57:53.775Z","2023-04-03T20:57:59.015Z",TRUE,"pitch","4abe2932-7836-4562-a465-5d5c313587b9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.47,1.7,NA,131.22,175.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Eloy Jimenez walks. Andrew Benintendi to 2nd.",0,7,0,55,"bottom",7,"2023-04-03T20:57:16.550Z","2023-04-03T21:00:02.932Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.3,4,2,0.4415,7.7037,25.9414,-30.9527,0.8472,0.787,-0.373,2.3488,-8.9807,-124.2747,-1.6065,3.1846,50.0052,5.5855,1.3206,1.2,8.4,24,2141,235,NA,NA,NA,NA,NA,NA,FALSE,-36.4,1.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",0,"2023-04-03T20:57:33.775Z","2023-04-03T20:57:36.775Z",TRUE,"pitch","fdd918a7-9d0e-4535-9066-ebd530748604",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.47,1.7,NA,102.51,162.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Eloy Jimenez walks. Andrew Benintendi to 2nd.",0,7,0,55,"bottom",7,"2023-04-03T20:57:16.550Z","2023-04-03T21:00:02.932Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.1,6,2,0.3987,7.473,32.4341,-17.4832,8.2562,7.6989,0.3801,2.8244,-10.329,-137.7083,-3.9143,3.1183,50.0022,5.4573,15.7539,36,4.8,24,2135,122,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.2,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",8,"2023-04-03T20:57:05.115Z","2023-04-03T20:57:10.297Z",TRUE,"pitch","c16810b1-4936-4f79-bf33-19cc78b7edc9",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1728,1.3905,NA,190.3,175.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andrew Benintendi walks.",0,7,0,54,"bottom",7,"2023-04-03T20:55:16.044Z","2023-04-03T20:57:10.297Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.2,11,2,0.393,7.8589,28.6894,-19.4412,9.699,6.4603,-1.923,2.3452,-16.6313,-138.9135,-4.7358,2.8588,50.0021,5.3497,19.1147,37.2,4.8,24,2214,124,NA,NA,NA,NA,NA,NA,FALSE,-19,10.9,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA,NA,NA
718730,"2023-04-03",7,"2023-04-03T20:56:48.054Z","2023-04-03T20:56:51.054Z",TRUE,"pitch","d6464bd6-504b-4440-86c7-e1ffbb6bc583",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.26,1.5,NA,105.66,171.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andrew Benintendi walks.",0,7,0,54,"bottom",7,"2023-04-03T20:55:16.044Z","2023-04-03T20:57:10.297Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.5,6,2,0.3904,7.7916,29.9596,-22.0444,9.206,5.0751,0.2976,2.4925,-10.5023,-140.0105,-3.9435,2.8913,50.0035,5.3519,18.38,34.8,6,24,2182,126,NA,NA,NA,NA,NA,NA,FALSE,-20.9,8.5,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",6,"2023-04-03T20:56:21.415Z","2023-04-03T20:56:26.329Z",TRUE,"pitch","0fe3ab1d-2132-4cc3-a4b4-4051895994cd",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.26,1.5,NA,102.97,135.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andrew Benintendi walks.",0,7,0,54,"bottom",7,"2023-04-03T20:55:16.044Z","2023-04-03T20:57:10.297Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.1,12,2,0.3908,6.804,30.6086,-19.3846,8.4799,6.428,0.368,3.8218,-10.4686,-139.9655,-1.0402,3.0492,50.0065,5.4636,16.8841,37.2,4.8,24,2200,125,NA,NA,NA,NA,NA,NA,FALSE,-17.9,11.6,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718730,"2023-04-03",5,"2023-04-03T20:56:07.906Z","2023-04-03T20:56:11.075Z",TRUE,"pitch","d4f3cd39-da60-427c-a644-57757b9de332",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.1728,1.4122,NA,136.63,178.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Andrew Benintendi walks.",0,7,0,54,"bottom",7,"2023-04-03T20:55:16.044Z","2023-04-03T20:57:10.297Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.2,4,2,0.3961,7.3811,30.1248,-19.9422,9.2352,6.3143,-0.5151,2.2183,-12.6088,-138.1464,-4.9314,2.9036,50.0028,5.3628,17.8912,36,6,24,2192,121,NA,NA,NA,NA,NA,NA,FALSE,-19.8,10.6,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
