"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716953,"2023-08-18",1,"2023-08-19T01:27:39.165Z","2023-08-19T01:27:44.119Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",7,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,641343,"/api/v1/people/641343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Jake Bauers strikes out swinging.",0,7,3,63,"bottom",8,"2023-08-19T01:26:30.963Z","2023-08-19T01:28:04.560Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641343,"Jake Bauers","/api/v1/people/641343","L","Left",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T01:26:10.592Z","2023-08-19T01:26:38.193Z",TRUE,"pitch","9d19715f-c76d-4654-9d46-fa3f5385da9c",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.93,1.83,NA,127.14,169.39,"fly_ball","medium","9",203.07,84.32,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Home Run","home_run","Aaron Judge homers (23) on a fly ball to right field. DJ LeMahieu scores.",2,7,3,62,"bottom",8,"2023-08-19T01:25:49.211Z","2023-08-19T01:26:38.193Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.2,5,0.9,0.3966,7.6731,28.3601,-19.7484,-9.2369,6.4213,-0.2661,2.5699,5.8921,-137.7019,-4.5303,-1.225,50.0034,5.5586,-17.8767,38.4,6,24,2085,234,104.7,37,342,NA,NA,NA,FALSE,-19.4,10.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",4,"2023-08-19T01:25:33.749Z","2023-08-19T01:25:41.924Z",TRUE,"pitch","26963658-515a-4472-8068-2202dfd8dfbd",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.26,1.56,NA,164.23,185.37,"ground_ball","medium","5",98.21,143.59,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","DJ LeMahieu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,7,1,61,"bottom",8,"2023-08-19T01:24:04.978Z","2023-08-19T01:25:41.924Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76.2,13,0.9,0.4544,7.5059,23.5372,-30.5878,-9.7424,1.078,-1.2391,1.978,2.9073,-120.5565,-1.9525,-1.1953,50.0023,5.4994,-14.3333,24,9.6,24,1959,270,82.1,6,102,NA,NA,NA,FALSE,-38.2,1.8,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA
716953,"2023-08-18",3,"2023-08-19T01:25:12.305Z","2023-08-19T01:25:15.305Z",TRUE,"pitch","87ed4f3f-6b72-45de-b775-626af165a221",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.26,1.56,NA,117.89,169.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","DJ LeMahieu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,7,1,61,"bottom",8,"2023-08-19T01:24:04.978Z","2023-08-19T01:25:41.924Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.2,5,0.9,0.3947,7.4604,31.7104,-17.6952,-8.9569,7.4269,-0.0234,2.5595,5.9629,-138.8918,-4.8839,-1.0367,50.0028,5.521,-17.4634,40.8,4.8,24,2127,231,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",2,"2023-08-19T01:24:55.281Z","2023-08-19T01:24:59.223Z",TRUE,"pitch","bdf75dac-8ca4-49d8-9ad0-89c0700b04d4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.155,1.4817,NA,60.91,201.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","DJ LeMahieu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,7,1,61,"bottom",8,"2023-08-19T01:24:04.978Z","2023-08-19T01:25:41.924Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,75.4,14,0.9,0.4613,7.4695,23.2434,-36.736,3.6845,-3.1996,1.4714,1.3686,5.0554,-118.8481,-1.9206,-1.1636,50.0015,5.5305,5.2573,9.6,10.8,24,2101,39,NA,NA,NA,NA,NA,NA,FALSE,-47,-6,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-19T01:24:38.803Z","2023-08-19T01:24:41.930Z",TRUE,"pitch","1212f34b-cf43-4cc7-a3fd-df7053833f83",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,1,NA,NA,3.26,1.56,NA,157.16,145.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","DJ LeMahieu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,7,1,61,"bottom",8,"2023-08-19T01:24:04.978Z","2023-08-19T01:25:41.924Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.6,11,0.9,0.3962,7.5008,32.266,-16.5774,-8.1834,8.064,-1.0535,3.4551,3.228,-138.5032,-2.9106,-1.1741,50.0001,5.6344,-15.8233,40.8,4.8,24,2068,233,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T01:24:24.378Z","2023-08-19T01:24:28.242Z",TRUE,"pitch","959556a9-0425-4629-a194-50e4b67a03b5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2336,1.4556,NA,136.37,167.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","DJ LeMahieu singles on a ground ball to shortstop Trevor Story, deflected by third baseman Rafael Devers.",0,7,1,61,"bottom",8,"2023-08-19T01:24:04.978Z","2023-08-19T01:25:41.924Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87,4,0.9,0.3961,7.5215,30.0968,-18.5351,-8.6366,7.0398,-0.5082,2.6398,4.9381,-138.1522,-4.5736,-1.1946,50.003,5.5585,-16.7341,38.4,4.8,24,2057,234,NA,NA,NA,NA,NA,NA,FALSE,-18.2,12,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",5,"2023-08-19T01:23:53.698Z","2023-08-19T01:23:57.642Z",TRUE,"pitch","1413a62c-b1f1-4704-9b64-0a1209eb1772",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.14,1.46,NA,118.94,195.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,7,1,60,"bottom",8,"2023-08-19T01:21:24.901Z","2023-08-19T01:23:57.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,76.8,8,0.91,0.4502,7.4947,25.0075,-30.8896,-10.8623,0.8612,-0.0508,1.5914,6.0109,-121.8882,-2.912,-1.1435,50.0057,5.4817,-16.2701,25.2,9.6,24,2076,265,NA,NA,NA,NA,NA,NA,TRUE,-38,1.1,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",4,"2023-08-19T01:23:35.611Z","2023-08-19T01:23:38.913Z",TRUE,"pitch","7d8ec436-75a8-40bb-9dc0-dc5fb2aff995",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0874,1.4077,NA,50.1,252.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,7,1,60,"bottom",8,"2023-08-19T01:21:24.901Z","2023-08-19T01:23:57.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,74.6,14,0.9,0.4676,7.1676,24.9233,-36.5768,3.9742,-3.1725,1.7551,-0.5042,5.9442,-117.7068,-5.7367,-1.3317,50.0058,5.3996,5.5078,9.6,10.8,24,2174,36,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-7.1,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",3,"2023-08-19T01:23:17.562Z","2023-08-19T01:23:20.970Z",TRUE,"pitch","d7510699-9799-40f5-abfe-e879dd467de4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.14,1.46,NA,97.5,169.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,7,1,60,"bottom",8,"2023-08-19T01:21:24.901Z","2023-08-19T01:23:57.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.1,6,0.9,0.3957,7.5906,30.2583,-20.6588,-10.4821,5.9351,0.5115,2.5547,7.8053,-138.3026,-4.5152,-0.9824,50.0062,5.5904,-20.3514,40.8,6,24,2083,229,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",2,"2023-08-19T01:23:03.329Z","2023-08-19T01:23:07.279Z",TRUE,"pitch","0feeb39c-bb55-4de3-a798-a75a9e3d50f3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0874,1.4338,NA,138.54,199.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,7,1,60,"bottom",8,"2023-08-19T01:21:24.901Z","2023-08-19T01:23:57.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.7,7,0.9,0.4452,7.5936,24.8286,-28.9714,-10.3792,2.0897,-0.5652,1.4629,4.8289,-123.1042,-3.8276,-1.2055,50.0022,5.4949,-15.9024,26.4,8.4,24,2182,264,NA,NA,NA,NA,NA,NA,FALSE,-35.2,3.1,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-19T01:22:49.472Z","2023-08-19T01:22:52.993Z",TRUE,"pitch","fd8a2977-abc4-438f-80bf-aba854733782",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.1136,1.4859,NA,96.81,172.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,7,1,60,"bottom",8,"2023-08-19T01:21:24.901Z","2023-08-19T01:23:57.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.2,74.1,6,0.9,0.4683,7.5013,21.5857,-32.3777,6.0413,-0.1503,0.5298,2.4704,2.7718,-116.8623,-0.1953,-1.4556,50.0008,5.591,8.3717,15.6,9.6,24,2168,42,NA,NA,NA,NA,NA,NA,FALSE,-42.4,0,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T01:22:32.995Z","2023-08-19T01:22:36.227Z",TRUE,"pitch","fa190567-b4cf-4abb-9084-59539c1c4dc0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.14,1.46,NA,116.63,162.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ben Rortvedt strikes out swinging.",0,7,1,60,"bottom",8,"2023-08-19T01:21:24.901Z","2023-08-19T01:23:57.642Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.7,2,0.9,0.402,7.6332,29.5633,-20.4336,-9.5843,6.2389,0.0097,2.8396,6.3259,-136.1979,-3.8321,-1.0964,50.0005,5.6758,-18.0261,38.4,6,24,2027,237,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.7,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T01:19:53.192Z","2023-08-19T01:20:00.491Z",TRUE,"pitch","61ab7375-76e2-49fe-8b28-396b731729d5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.41,1.71,NA,117.96,165.52,"line_drive","medium","8",97.49,68.72,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Jarren Duran lines out to center fielder Harrison Bader.",0,7,1,59,"top",8,"2023-08-19T01:19:27.706Z","2023-08-19T01:20:00.491Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.6,5,0.9,0.3987,6.3935,29.6522,-30.6501,-11.5269,0.7963,-0.0253,2.7134,12.6002,-137.2416,-0.6603,-3.1728,50.0034,5.0402,-22.0467,32.4,7.2,24,2076,239,94.5,20,332,NA,NA,NA,TRUE,-29.2,1.6,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-19T01:19:17.340Z","2023-08-19T01:19:24.121Z",TRUE,"pitch","32e78182-694d-459c-828c-ba6a8f3c99d1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.39,1.6,NA,162.13,164.82,"ground_ball","medium","4",125.76,136.58,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Trevor Story grounds out, second baseman Gleyber Torres to first baseman Jake Bauers.",0,7,1,58,"top",8,"2023-08-19T01:18:34.279Z","2023-08-19T01:19:24.121Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.1,11,0.9,0.3988,6.1979,32.3678,-29.0876,-10.9743,1.6186,-1.1839,2.7393,9.987,-137.6637,-0.8081,-3.4442,50.0021,5.0167,-20.9293,32.4,7.2,24,2176,239,66.3,12,125,NA,NA,NA,TRUE,-27.7,3,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T01:19:00.549Z","2023-08-19T01:19:04.064Z",TRUE,"pitch","7f99e4d8-19ee-4bd5-9957-699c76a1adbf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3898,1.5738,NA,161.57,196.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Trevor Story grounds out, second baseman Gleyber Torres to first baseman Jake Bauers.",0,7,1,58,"top",8,"2023-08-19T01:18:34.279Z","2023-08-19T01:19:24.121Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,85.4,13,0.91,0.4008,6.3294,35.2304,-29.0952,-12.1301,1.6358,-1.1694,1.5683,10.1413,-137.5417,-3.5664,-3.3588,50.0059,4.8918,-22.8594,33.6,8.4,24,2225,230,NA,NA,NA,NA,NA,NA,FALSE,-28.8,2.3,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
