"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718235,"2023-05-10",0,"2023-05-10T22:02:54.877Z","2023-05-10T22:02:59.734Z",TRUE,"pitch","38cf8765-96b8-4cb5-a65c-d0defc30279d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5603,1.6226,NA,73.35,203.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Kyle Tucker grounds out, first baseman Gio Urshela to pitcher Chris Devenski.",0,5,2,51,"top",7,"2023-05-10T22:02:43.735Z","2023-05-10T22:03:35.549Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,77.6,14,2,0.4487,6.3281,23.0129,-29.172,-9.6777,1.9838,1.145,1.3201,4.8533,-121.8832,-5.8249,0.3897,50.0016,6.2472,-14.6205,24,8.4,24,2155,177,NA,NA,NA,NA,NA,NA,FALSE,-36.4,2.5,16.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T22:02:22.091Z","2023-05-10T22:02:30.659Z",TRUE,"pitch","ab9ef757-9d2e-48d0-a5cf-955088409848",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.53,1.76,NA,137.53,181.77,"ground_ball","medium","3",164.32,163.37,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Yordan Alvarez grounds out, first baseman Gio Urshela to pitcher Chris Devenski.",0,5,2,50,"top",7,"2023-05-10T22:02:05.903Z","2023-05-10T22:02:30.659Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,76.9,7,2,0.4514,6.1901,23.7876,-30.8189,-8.3451,0.9117,-0.5386,2.1116,1.1148,-121.343,-3.7205,0.0803,50.0056,6.3506,-12.4434,21.6,9.6,24,1605,231,87.4,0,47,NA,NA,NA,TRUE,-38.3,1,14.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T22:02:08.231Z","2023-05-10T22:02:12.193Z",TRUE,"pitch","4fa5e710-6956-4965-8c78-183023112ac1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5503,1.7805,NA,87.6,168.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Yordan Alvarez grounds out, first baseman Gio Urshela to pitcher Chris Devenski.",0,5,2,50,"top",7,"2023-05-10T22:02:05.903Z","2023-05-10T22:02:30.659Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.5,6,2,0.4038,6.1976,28.8886,-14.3328,-5.643,9.5688,0.7713,2.6092,3.8863,-135.502,-7.1248,0.0535,50.001,6.2689,-10.5197,31.2,3.6,24,2316,213,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.1,9.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T22:01:08.668Z","2023-05-10T22:02:08.231Z",FALSE,"action",NA,NA,"Pitching Change: Chris Devenski replaces Ryan Tepera.","Pitching Substitution",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606965,"/api/v1/people/606965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Groundout","field_out","Yordan Alvarez grounds out, first baseman Gio Urshela to pitcher Chris Devenski.",0,5,2,50,"top",7,"2023-05-10T22:02:05.903Z","2023-05-10T22:02:30.659Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",5,"2023-05-10T21:59:36.039Z","2023-05-10T21:59:41.044Z",TRUE,"pitch","fbc704e6-16fa-4851-854d-f5eb33de33f3",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.44,1.6,NA,115.62,154.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,5,2,49,"bottom",6,"2023-05-10T21:58:13.464Z","2023-05-10T21:59:41.044Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.4,2,0.89,0.4584,5.7906,22.9236,-27.7136,6.8852,3.087,0.0363,3.1389,2.0422,-119.4675,-0.0436,-1.7241,50.0042,5.6474,9.9575,20.4,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-34.7,5.9,-13,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",4,"2023-05-10T21:59:14.187Z","2023-05-10T21:59:17.701Z",TRUE,"pitch","d578ce80-51d8-4159-ad08-2f9868f75ec9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.44,1.6,NA,148.17,136.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,5,2,49,"bottom",6,"2023-05-10T21:58:13.464Z","2023-05-10T21:59:41.044Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.8,11,0.91,0.4032,5.9504,32.8389,-13.1113,-4.7834,10.2262,-0.8176,3.7924,3.2184,-136.3809,-2.4441,-1.3977,50.0066,5.6161,-8.9211,31.2,3.6,24,2246,186,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.1,7.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T21:58:57.977Z","2023-05-10T21:59:03.166Z",TRUE,"pitch","803b9584-0391-4dc0-addf-07f5a9185de7",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,2,NA,NA,3.44,1.6,NA,147.64,142.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,5,2,49,"bottom",6,"2023-05-10T21:58:13.464Z","2023-05-10T21:59:41.044Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.3,11,0.91,0.4049,5.8718,33.3282,-13.2605,-5.4376,10.2327,-0.8038,3.5795,3.8333,-135.9454,-2.8429,-1.5348,50.0003,5.5747,-10.0473,33.6,3.6,24,2232,201,NA,NA,NA,NA,NA,NA,FALSE,-13.7,18,8.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T21:58:42.753Z","2023-05-10T21:58:47.031Z",TRUE,"pitch","abe5e2fc-425b-4fc6-b203-aed2c2d9f186",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4144,1.5975,NA,165.73,151.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,5,2,49,"bottom",6,"2023-05-10T21:58:13.464Z","2023-05-10T21:59:41.044Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.8,11,0.9,0.4091,5.7076,30.484,-16.2006,-4.0776,8.8073,-1.2784,3.2312,2.2433,-134.171,-2.9421,-1.598,50.0008,5.5041,-7.3935,22.8,3.6,24,2205,197,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.5,6.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T21:58:27.344Z","2023-05-10T21:58:31.431Z",TRUE,"pitch","5350e48b-c748-4d7b-8d12-3dde02f3b06d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4833,1.5745,NA,164.33,245.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,5,2,49,"bottom",6,"2023-05-10T21:58:13.464Z","2023-05-10T21:59:41.044Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,75.4,13,0.93,0.4607,5.7808,23.375,-23.371,-9.3325,6.1501,-1.2416,-0.2383,4.1824,-119.0141,-8.1032,-1.8116,50.0013,5.3352,-13.353,26.4,8.4,24,2372,248,NA,NA,NA,NA,NA,NA,FALSE,-31.6,9.4,15.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T21:58:13.464Z","2023-05-10T21:58:18.464Z",FALSE,"no_pitch","680fd1a1-0c12-46dd-bc0d-dba17d3edeb5",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Shohei Ohtani strikes out swinging.",0,5,2,49,"bottom",6,"2023-05-10T21:58:13.464Z","2023-05-10T21:59:41.044Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",660271,"Shohei Ohtani",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",4,"2023-05-10T21:57:46.379Z","2023-05-10T21:57:53.226Z",TRUE,"pitch","bd401e78-7ec2-419f-9913-ebfe90651fcb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.47,1.67,NA,121.63,150.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,5,2,48,"bottom",6,"2023-05-10T21:56:53.971Z","2023-05-10T21:57:53.226Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,545361,"Mike Trout","/api/v1/people/545361","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.4,2,0.91,0.4016,5.991,31.5414,-13.3475,-4.8143,10.0081,-0.1215,3.2655,5.0562,-136.6429,-3.6799,-1.3749,50.0064,5.5537,-9.0597,28.8,3.6,24,2308,198,NA,NA,NA,NA,NA,NA,TRUE,-13.7,17.5,7.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T21:57:27.551Z","2023-05-10T21:57:32.722Z",TRUE,"pitch","d0ff0ebd-52ea-4820-b210-69b547f3ef09",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,1,NA,NA,3.47,1.67,NA,116.67,135.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,5,2,48,"bottom",6,"2023-05-10T21:56:53.971Z","2023-05-10T21:57:53.226Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,545361,"Mike Trout","/api/v1/people/545361","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,83.9,12,0.91,0.408,5.9789,31.0356,-13.0261,-2.717,10.5052,0.0086,3.8271,4.618,-134.5929,-2.2028,-1.3816,50.0001,5.586,-4.9517,15.6,3.6,24,2265,203,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.7,3.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T21:57:13.095Z","2023-05-10T21:57:18.051Z",TRUE,"pitch","0cbdadf8-9132-4df1-9021-3c874986c3a7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.47,1.67,NA,126.92,160.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,5,2,48,"bottom",6,"2023-05-10T21:56:53.971Z","2023-05-10T21:57:53.226Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,545361,"Mike Trout","/api/v1/people/545361","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.1,5,0.9,0.405,5.8513,28.0293,-13.509,-4.4254,10.0656,-0.2602,2.8942,4.7737,-134.9868,-4.501,-1.4725,50.0042,5.5271,-8.2078,26.4,3.6,24,2263,206,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.5,7.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T21:57:00.340Z","2023-05-10T21:57:04.976Z",TRUE,"pitch","714db4bf-00cd-47bf-a552-62be823dfe20",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5591,1.6216,NA,140.52,114.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,5,2,48,"bottom",6,"2023-05-10T21:56:53.971Z","2023-05-10T21:57:53.226Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,545361,"Mike Trout","/api/v1/people/545361","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,83.9,11,0.9,0.4071,5.889,31.864,-13.6072,-6.1662,10.1519,-0.6169,4.5966,4.7859,-134.9956,-0.1584,-1.6196,50.0026,5.6213,-11.2781,37.2,3.6,24,2300,197,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.5,10.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T21:57:37.290Z","2023-05-10T21:57:46.379Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,545361,"/api/v1/people/545361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Mike Trout strikes out swinging.",0,5,2,48,"bottom",6,"2023-05-10T21:56:53.971Z","2023-05-10T21:57:53.226Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,545361,"Mike Trout","/api/v1/people/545361","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T21:56:34.190Z","2023-05-10T21:56:39.216Z",TRUE,"pitch","8ddc31e4-8684-41d7-aaa9-f42cc1e7a27a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.39,1.67,NA,119.04,134.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Taylor Ward strikes out swinging.",0,5,2,47,"bottom",6,"2023-05-10T21:55:26.380Z","2023-05-10T21:56:39.216Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.3,11,0.9,0.406,5.9008,31.9127,-12.3377,-5.1215,10.7831,-0.0535,3.874,5.3594,-135.359,-2.2446,-1.4019,50.0034,5.587,-9.4224,32.4,3.6,24,2295,208,NA,NA,NA,NA,NA,NA,TRUE,-12.6,19.2,8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
