"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717025,"2023-08-12",2,"2023-08-12T21:08:22.888Z","2023-08-12T21:08:26.810Z",TRUE,"pitch","304f678b-8ae2-4795-93dd-6eede2fcd6b5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3361,1.5508,NA,105.22,135.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Joey Wendle singles on a line drive to left fielder Billy McKinney. Jake Burger scores. Jesus Sanchez to 2nd.",1,0,3,31,"bottom",4,"2023-08-12T21:07:10.402Z","2023-08-12T21:09:14.469Z",TRUE,TRUE,FALSE,FALSE,70,2,1,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.3,12,2,0.3886,6.0207,33.6739,-23.5134,-11.4006,4.3112,0.309,3.824,7.9202,-141.2166,-2.1082,-1.058,50.0043,6.1008,-22.9116,40.8,6,24,2100,220,NA,NA,NA,NA,NA,NA,FALSE,-21.6,7.6,19,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T21:07:56.056Z","2023-08-12T21:07:59.790Z",TRUE,"pitch","2adab7c6-b446-4b71-983c-c9623301a51d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.26,1.55,NA,133.74,163.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Joey Wendle singles on a line drive to left fielder Billy McKinney. Jake Burger scores. Jesus Sanchez to 2nd.",1,0,3,31,"bottom",4,"2023-08-12T21:07:10.402Z","2023-08-12T21:09:14.469Z",TRUE,TRUE,FALSE,FALSE,70,2,1,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82,1,2,0.4195,6.1753,28.8397,-25.1373,-9.9002,4.0798,-0.4391,2.7808,5.3086,-130.7969,-3.2036,-1.214,50.0005,5.9165,-17.0681,31.2,7.2,24,1583,238,NA,NA,NA,NA,NA,NA,FALSE,-27.1,6.8,16.7,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T21:07:36.029Z","2023-08-12T21:07:39.585Z",TRUE,"pitch","7635c395-e30e-47c9-b044-3aac15334e72",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3159,1.5752,NA,88.76,212.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Joey Wendle singles on a line drive to left fielder Billy McKinney. Jake Burger scores. Jesus Sanchez to 2nd.",1,0,3,31,"bottom",4,"2023-08-12T21:07:10.402Z","2023-08-12T21:09:14.469Z",TRUE,TRUE,FALSE,FALSE,70,2,1,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91,83.1,14,2,0.4157,6.3283,29.593,-23.0261,-10.3621,5.2125,0.7409,0.965,8.1906,-132.0322,-8.1694,-1.0639,50.0056,5.8093,-18.1945,33.6,7.2,24,1616,236,NA,NA,NA,NA,NA,NA,FALSE,-25.7,7.7,16.8,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T21:08:45.456Z","2023-08-12T21:08:50.456Z",FALSE,"stepoff","8592d212-090a-45b9-8c0f-ace154e4bf46",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Joey Wendle singles on a line drive to left fielder Billy McKinney. Jake Burger scores. Jesus Sanchez to 2nd.",1,0,3,31,"bottom",4,"2023-08-12T21:07:10.402Z","2023-08-12T21:09:14.469Z",TRUE,TRUE,FALSE,FALSE,70,2,1,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T21:07:00.942Z","2023-08-12T21:07:05.091Z",TRUE,"pitch","01ebd7cc-079e-43a8-8437-7cf543a140e3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.38,1.61,NA,61.74,195.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,2,30,"bottom",4,"2023-08-12T21:05:42.930Z","2023-08-12T21:07:05.091Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,76.6,14,2,0.4516,5.9602,26.7253,-32.6152,9.0552,-0.2937,1.4497,1.6003,4.455,-121.8728,-3.0115,-1.5858,50.0059,5.7051,13.4532,22.8,9.6,24,2352,59,NA,NA,NA,NA,NA,NA,TRUE,-40.4,-1.1,-17.5,NA,NA,NA,TRUE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",669394,"Jake Burger","/api/v1/people/669394"
717025,"2023-08-12",1,"2023-08-12T21:06:33.956Z","2023-08-12T21:06:38.017Z",TRUE,"pitch","a420454b-61ca-43f8-9444-df41e99af68d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.38,1.61,NA,95.83,206.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,2,30,"bottom",4,"2023-08-12T21:05:42.930Z","2023-08-12T21:07:05.091Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.5,14,2,0.3857,6.1377,33.183,-19.6,-11.1205,6.1599,0.5553,1.1919,8.8698,-142.1277,-9.4617,-1.1642,50.0044,5.8138,-22.7075,43.2,6,24,2190,227,NA,NA,NA,NA,NA,NA,FALSE,-19.4,9.2,18.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T21:06:06.768Z","2023-08-12T21:06:09.935Z",TRUE,"pitch","3d2cd1b2-4b18-491b-9162-7d68560267ad",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.38,1.61,NA,151.02,176.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,2,30,"bottom",4,"2023-08-12T21:05:42.930Z","2023-08-12T21:07:05.091Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88,13,2,0.391,6.1477,33.2271,-20.4532,-10.8213,5.9096,-0.8926,2.314,5.0697,-140.3317,-6.21,-1.3214,50.0068,5.8982,-21.4808,43.2,6,24,2191,228,NA,NA,NA,NA,NA,NA,FALSE,-20,9.5,18.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T21:06:43.958Z","2023-08-12T21:07:00.942Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,493329,"/api/v1/people/493329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,0,2,30,"bottom",4,"2023-08-12T21:05:42.930Z","2023-08-12T21:07:05.091Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",4,"2023-08-12T21:05:21.875Z","2023-08-12T21:05:32.346Z",TRUE,"pitch","dbeb9c2b-5e64-4f11-a605-41ef8f842535",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.46,1.66,NA,142.49,200.44,"line_drive","medium","7",69.78,124.77,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Jesus Sanchez singles on a line drive to left fielder Billy McKinney. Jake Burger to 2nd.",0,0,2,29,"bottom",4,"2023-08-12T21:03:21.449Z","2023-08-12T21:05:32.346Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82.1,13,2,0.422,6.2843,27.0333,-26.0468,-10.1327,3.5881,-0.6686,1.42,4.6284,-129.7669,-6.3,-1.1585,50.0001,5.8621,-17.2862,31.2,7.2,24,1525,243,91.2,10,189,NA,NA,NA,FALSE,-29,5.3,17.3,NA,NA,NA,FALSE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",669394,"Jake Burger","/api/v1/people/669394"
717025,"2023-08-12",3,"2023-08-12T21:04:59.639Z","2023-08-12T21:05:03.680Z",TRUE,"pitch","8d5fb16a-d34e-4859-9dc5-3b9cd735e595",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,0,NA,NA,3.46,1.66,NA,142.22,173.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Jesus Sanchez singles on a line drive to left fielder Billy McKinney. Jake Burger to 2nd.",0,0,2,29,"bottom",4,"2023-08-12T21:03:21.449Z","2023-08-12T21:05:32.346Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,82.1,4,2,0.4208,6.22,27.3519,-25.7285,-9.075,3.7585,-0.6617,2.408,5.0624,-130.173,-3.9115,-1.4526,50.006,5.8784,-15.5752,28.8,7.2,24,1691,238,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.1,15.4,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T21:04:30.901Z","2023-08-12T21:04:34.489Z",TRUE,"pitch","62959bbb-f80b-4039-980a-83192dec5b98",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.46,1.66,NA,124.02,173.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Jesus Sanchez singles on a line drive to left fielder Billy McKinney. Jake Burger to 2nd.",0,0,2,29,"bottom",4,"2023-08-12T21:03:21.449Z","2023-08-12T21:05:32.346Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,82.7,5,2,0.416,6.2666,30.3364,-26.3221,-9.1368,3.3418,-0.1842,2.4046,5.9943,-132.0851,-4.0699,-1.3057,50.0035,5.9198,-16.0096,28.8,7.2,24,1569,235,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5.3,15.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T21:04:11.685Z","2023-08-12T21:04:16.357Z",TRUE,"pitch","3a38f3cb-d498-4d0c-a5dd-7a359656d275",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.437,1.5958,NA,54.12,157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Jesus Sanchez singles on a line drive to left fielder Billy McKinney. Jake Burger to 2nd.",0,0,2,29,"bottom",4,"2023-08-12T21:03:21.449Z","2023-08-12T21:05:32.346Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79,12,2,0.4371,6.173,26.0378,-30.8475,-0.0481,0.8362,1.6495,2.9956,7.2438,-125.4484,-0.8763,-1.2726,50.0047,5.8704,-0.0778,2.4,8.4,24,2104,193,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.6,-1.7,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T21:03:51.091Z","2023-08-12T21:03:54.929Z",TRUE,"pitch","b1c345a4-c18f-4933-952f-71f735913aec",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5176,1.6779,NA,92.42,138.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Jesus Sanchez singles on a line drive to left fielder Billy McKinney. Jake Burger to 2nd.",0,0,2,29,"bottom",4,"2023-08-12T21:03:21.449Z","2023-08-12T21:05:32.346Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.4,12,2,0.3958,5.9918,34.5697,-17.9083,-7.1653,7.3768,0.6449,3.7042,7.7654,-139.0185,-3.0273,-1.2694,50.0044,6.0131,-13.8618,32.4,4.8,24,2172,226,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12.8,11.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T21:03:09.802Z","2023-08-12T21:03:15.170Z",TRUE,"pitch","917542c7-8d8f-4014-b1f6-045c3c3d974d",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,0,NA,NA,3.21,1.51,NA,192.64,134.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Hit By Pitch","hit_by_pitch","Jake Burger hit by pitch.",0,0,2,28,"bottom",4,"2023-08-12T21:03:01.412Z","2023-08-12T21:03:15.170Z",TRUE,FALSE,FALSE,FALSE,11,1,0,0,669394,"Jake Burger","/api/v1/people/669394","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.4,11,2,0.3932,6.3132,32.6598,-22.0189,-9.2503,5.1728,-1.9845,3.8683,1.3643,-139.5165,-2.1441,-1.2798,50.0028,6.1046,-18.155,38.4,6,24,1996,227,NA,NA,NA,NA,NA,NA,FALSE,-20.8,9.1,16.4,NA,NA,NA,FALSE,FALSE,669394,"Jake Burger","/api/v1/people/669394",NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T21:00:55.837Z","2023-08-12T21:01:02.845Z",TRUE,"pitch","0745a5f6-8bf1-4bdd-aa4f-13a7ad701125",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.23,1.47,NA,145.78,169.4,"ground_ball","medium","5",106.08,162.09,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Forceout","force_out","Isiah Kiner-Falefa grounds into a force out, third baseman Jake Burger to second baseman Luis Arraez. Giancarlo Stanton out at 2nd.",0,0,2,27,"top",4,"2023-08-12T20:59:58.638Z","2023-08-12T21:01:02.845Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,90,4,0.91,0.383,5.7441,33.0887,-22.956,-10.9034,4.4473,-0.755,2.5698,7.2181,-143.035,-4.6022,-1.8951,50.0003,5.6396,-22.5818,40.8,6,24,2402,230,77.7,-31,6,NA,NA,NA,TRUE,-21,7.3,18.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T21:00:39.186Z","2023-08-12T21:00:42.847Z",TRUE,"pitch","d4da8b5e-db22-4bc3-a9d9-37eef0cc6859",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1743,1.4107,NA,103.21,176.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Forceout","force_out","Isiah Kiner-Falefa grounds into a force out, third baseman Jake Burger to second baseman Luis Arraez. Giancarlo Stanton out at 2nd.",0,0,2,27,"top",4,"2023-08-12T20:59:58.638Z","2023-08-12T21:01:02.845Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.1,90.6,6,0.88,0.3805,6.4737,33.3864,-20.5407,-10.5504,5.5418,0.3617,2.3186,9.7608,-143.9582,-5.6953,-1.702,50.0022,5.5939,-22.1458,42,6,24,2409,232,NA,NA,NA,NA,NA,NA,FALSE,-19,9,17.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T21:00:22.145Z","2023-08-12T21:00:25.338Z",TRUE,"pitch","a23347c5-f939-4e54-9eec-ddb138e3c7bc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2351,1.5136,NA,66.75,196.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Forceout","force_out","Isiah Kiner-Falefa grounds into a force out, third baseman Jake Burger to second baseman Luis Arraez. Giancarlo Stanton out at 2nd.",0,0,2,27,"top",4,"2023-08-12T20:59:58.638Z","2023-08-12T21:01:02.845Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.8,85,14,0.9,0.409,6.0028,26.6465,-24.7495,-0.1328,4.0784,1.3182,1.5746,8.1178,-133.5302,-5.9789,-1.734,50.0008,5.6044,-0.2419,2.4,6,24,2263,229,NA,NA,NA,NA,NA,NA,FALSE,-25.9,6.4,-1.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
