"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717506,"2023-07-04",7,"2023-07-04T04:39:26.198Z","2023-07-04T04:39:30.512Z",TRUE,"pitch","db541939-4e7b-41cc-8d51-fa9813e6d641",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1996,1.5408,NA,79.08,191.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Hit By Pitch","hit_by_pitch","Connor Joe hit by pitch.",0,2,5,71,"top",9,"2023-07-04T04:38:09.231Z","2023-07-04T04:40:29.923Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.7,78.5,14,0.9,0.4402,6.7077,26.6417,-28.2211,8.9123,2.5245,0.9948,1.7652,4.7838,-124.7341,-2.2956,-2.1098,50.0032,5.04,13.9482,27.6,8.4,24,2738,62,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4.2,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",6,"2023-07-04T04:39:07.457Z","2023-07-04T04:39:11.439Z",TRUE,"pitch","f42803d7-b68e-4717-abae-4f61a5c0572a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2497,1.5408,NA,27.42,184.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Hit By Pitch","hit_by_pitch","Connor Joe hit by pitch.",0,2,5,71,"top",9,"2023-07-04T04:38:09.231Z","2023-07-04T04:40:29.923Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.6,79.7,14,0.88,0.4353,6.6689,26.4444,-28.0688,8.7168,2.5648,2.3502,1.9969,7.7503,-126.0032,-2.1273,-1.9021,50.0049,5.128,13.968,28.8,8.4,24,2671,56,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4.3,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",5,"2023-07-04T04:38:51.198Z","2023-07-04T04:38:55.145Z",TRUE,"pitch","cfdad83e-5e91-4118-a04e-bda2df9b07d2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2831,1.5741,NA,80.75,203.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Hit By Pitch","hit_by_pitch","Connor Joe hit by pitch.",0,2,5,71,"top",9,"2023-07-04T04:38:09.231Z","2023-07-04T04:40:29.923Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.3,79.5,14,0.9,0.4364,6.4265,26.0826,-29.8364,8.7449,1.4678,0.9509,1.3034,4.7585,-125.6363,-3.2274,-2.1055,50.0045,5.0364,13.9429,26.4,8.4,24,2635,61,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2.2,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",3,"2023-07-04T04:38:26.388Z","2023-07-04T04:38:29.584Z",TRUE,"pitch","c55cba31-9ff9-422e-ad11-c5e20e7b63dc",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.14,1.45,NA,61.77,187.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Hit By Pitch","hit_by_pitch","Connor Joe hit by pitch.",0,2,5,71,"top",9,"2023-07-04T04:38:09.231Z","2023-07-04T04:40:29.923Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.6,78.1,14,0.9,0.4422,6.6503,27.8334,-29.1583,8.7342,1.9501,1.4489,1.8872,5.7514,-124.457,-1.9935,-2.0367,50.0059,5.1426,13.5355,26.4,8.4,24,2672,61,NA,NA,NA,NA,NA,NA,FALSE,-34.4,3.2,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",2,"2023-07-04T04:38:11.402Z","2023-07-04T04:38:14.920Z",TRUE,"pitch","fdf3bc18-b0cd-4270-908f-1e19cd6297ef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.233,1.5574,NA,99.82,172.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Hit By Pitch","hit_by_pitch","Connor Joe hit by pitch.",0,2,5,71,"top",9,"2023-07-04T04:38:09.231Z","2023-07-04T04:40:29.923Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,77.6,6,0.9,0.444,6.6743,26.688,-29.0715,8.4662,2.0174,0.4508,2.451,3.5681,-123.7788,-0.747,-2.113,50.0029,5.2095,13.0238,25.2,8.4,24,2680,63,NA,NA,NA,NA,NA,NA,FALSE,-34.3,3.7,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",0,"2023-07-04T04:36:53.969Z","2023-07-04T04:37:35.405Z",FALSE,"action",NA,NA,"Pitching Change: Evan Phillips replaces Daniel Hudson.","Pitching Substitution",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623465,"/api/v1/people/623465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Hit By Pitch","hit_by_pitch","Connor Joe hit by pitch.",0,2,5,71,"top",9,"2023-07-04T04:38:09.231Z","2023-07-04T04:40:29.923Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",1,"2023-07-04T04:37:35.405Z","2023-07-04T04:38:11.402Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Connor Joe replaces Austin Hedges.","Offensive Substitution",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656582,"/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","71","atBat","Hit By Pitch","hit_by_pitch","Connor Joe hit by pitch.",0,2,5,71,"top",9,"2023-07-04T04:38:09.231Z","2023-07-04T04:40:29.923Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,595978,"/api/v1/people/595978",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",4,"2023-07-04T04:38:37.487Z","2023-07-04T04:38:51.198Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,656582,"/api/v1/people/656582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Hit By Pitch","hit_by_pitch","Connor Joe hit by pitch.",0,2,5,71,"top",9,"2023-07-04T04:38:09.231Z","2023-07-04T04:40:29.923Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,656582,"Connor Joe","/api/v1/people/656582","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",1,"2023-07-04T04:35:08.311Z","2023-07-04T04:35:17.261Z",TRUE,"pitch","36375a35-6357-4b7a-abeb-78d01c495fa5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.28,1.64,NA,154.09,159.06,"popup","medium","2",123.61,210.82,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Miguel Rojas pops out to catcher Austin Hedges in foul territory.",0,2,5,70,"bottom",8,"2023-07-04T04:34:42.158Z","2023-07-04T04:35:17.261Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.3,11,2,0.3947,6.1494,30.0306,-13.8963,-6.1217,9.3661,-0.9731,2.9526,2.4602,-138.5911,-5.2049,-1.0753,50.0044,5.7782,-11.9482,37.2,3.6,24,2209,217,63.5,86,16,NA,NA,NA,TRUE,-13.9,16.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",0,"2023-07-04T04:34:53.453Z","2023-07-04T04:34:56.949Z",TRUE,"pitch","539ccfe1-26ef-4930-9896-526a291b75ac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2998,1.6407,NA,162.69,144.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Miguel Rojas pops out to catcher Austin Hedges in foul territory.",0,2,5,70,"bottom",8,"2023-07-04T04:34:42.158Z","2023-07-04T04:35:17.261Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.1,11,2,0.4459,6.1178,25.7973,-27.6822,-8.1852,2.9418,-1.1988,3.4921,3.0473,-123.1246,0.096,-1.3932,50.0016,5.8066,-12.4917,22.8,8.4,24,1915,269,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",4,"2023-07-04T04:34:24.973Z","2023-07-04T04:34:31.218Z",TRUE,"pitch","743a34bd-758d-4f02-b7d1-3ece1123d507",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.33,1.61,NA,102.94,195.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Miguel Vargas strikes out swinging.",0,2,5,69,"bottom",8,"2023-07-04T04:33:08.702Z","2023-07-04T04:34:31.218Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78,9,2,0.443,6.2826,26.6092,-30.7162,-4.8469,0.9431,0.3688,1.6115,5.6354,-124.0208,-3.8117,-1.3115,50.0028,5.752,-7.4918,12,8.4,24,1963,281,NA,NA,NA,NA,NA,NA,TRUE,-36.8,1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",3,"2023-07-04T04:34:04.974Z","2023-07-04T04:34:10.699Z",TRUE,"pitch","be1b62a9-6c24-4548-a61e-d53c9d51bf27",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2831,1.6574,NA,105.28,229.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Miguel Vargas strikes out swinging.",0,2,5,69,"bottom",8,"2023-07-04T04:33:08.702Z","2023-07-04T04:34:31.218Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.7,14,2,0.4363,6.3272,25.2988,-31.0996,-7.5467,0.6738,0.3074,0.3479,5.9652,-125.5296,-6.7111,-1.1187,50.0029,5.5863,-12.0496,19.2,8.4,24,2020,275,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.1,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",2,"2023-07-04T04:33:46.063Z","2023-07-04T04:33:50.858Z",TRUE,"pitch","fcdeeb4f-76c7-4d8f-b9ec-de34a596f53a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.33,1.61,NA,127.11,166.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Miguel Vargas strikes out swinging.",0,2,5,69,"bottom",8,"2023-07-04T04:33:08.702Z","2023-07-04T04:34:31.218Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.8,5,2,0.3989,6.2729,26.8112,-17.4412,-8.4871,7.697,-0.2652,2.6782,4.9641,-136.6956,-5.0311,-0.9909,50.0064,5.7194,-16.2539,39.6,4.8,24,2086,217,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.2,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",1,"2023-07-04T04:33:31.237Z","2023-07-04T04:33:34.881Z",TRUE,"pitch","16b78df6-fb75-48bf-983a-e75d448d77b3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3665,1.6741,NA,137.2,151.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Miguel Vargas strikes out swinging.",0,2,5,69,"bottom",8,"2023-07-04T04:33:08.702Z","2023-07-04T04:34:31.218Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.3,1,2,0.4364,6.1416,23.6857,-30.4989,-5.0724,1.0484,-0.5299,3.2187,3.4288,-125.1893,-0.203,-1.2536,50.0025,5.7832,-8.1053,13.2,8.4,24,2059,278,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",0,"2023-07-04T04:33:17.401Z","2023-07-04T04:33:20.981Z",TRUE,"pitch","103cd8e0-9559-44e0-b9a7-e77bedd8b1d3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3999,1.7074,NA,121.88,120.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Miguel Vargas strikes out swinging.",0,2,5,69,"bottom",8,"2023-07-04T04:33:08.702Z","2023-07-04T04:34:31.218Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.8,11,2,0.3922,6.0672,29.6851,-15.5603,-6.588,8.4008,-0.128,4.3774,4.7397,-139.353,-1.5646,-0.9902,50.0025,5.968,-13.0288,37.2,3.6,24,2195,213,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",6,"2023-07-04T04:32:39.349Z","2023-07-04T04:32:48.351Z",TRUE,"pitch","3eddba66-5830-4e0c-aa4d-9733cdfe5ca4",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.49,1.68,NA,94.48,151.15,"fly_ball","medium","9",175.79,118.34,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Jason Heyward flies out to right fielder Henry Davis.",0,2,5,68,"bottom",8,"2023-07-04T04:31:00.975Z","2023-07-04T04:32:48.351Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,518792,"Jason Heyward","/api/v1/people/518792","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.3,3,2,0.394,6.4522,31.2043,-12.5727,-5.9648,10.0182,0.5909,3.2455,5.7554,-139.0128,-4.6056,-0.7315,50.0057,5.7586,-11.6745,37.2,3.6,24,2320,211,76.9,44,238,NA,NA,NA,TRUE,-12.6,17.4,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
