"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717323,"2023-07-21",2,"2023-07-21T03:48:10.149Z","2023-07-21T03:48:13.748Z",TRUE,"pitch","bf93f153-4ae4-4897-bf5b-c200df17502a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4421,1.6149,NA,191.29,159.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Seth Brown grounds out to first baseman Jose Abreu.",0,3,1,64,"bottom",9,"2023-07-21T03:47:53.458Z","2023-07-21T03:49:45.432Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,79.9,11,2,0.4313,6.174,27.5497,-30.3354,-8.0337,1.1259,-1.949,2.9275,0.0499,-127.2797,-1.2155,-0.9263,50.0019,5.8263,-13.1026,22.8,8.4,24,1744,228,NA,NA,NA,NA,NA,NA,FALSE,-34,2,14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T03:47:55.804Z","2023-07-21T03:47:59.245Z",TRUE,"pitch","09154f11-0b98-40f9-b88c-2e3c3263e147",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5155,1.7735,NA,108.06,195.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Seth Brown grounds out to first baseman Jose Abreu.",0,3,1,64,"bottom",9,"2023-07-21T03:47:53.458Z","2023-07-21T03:49:45.432Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.3,14,2,0.4005,6.3383,28.6066,-10.9265,-1.4888,11.2075,0.2347,1.5874,2.6458,-136.4852,-9.1756,-0.5517,50.0059,5.735,-2.8235,9.6,2.4,24,2604,206,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.7,2.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T03:46:29.919Z","2023-07-21T03:47:55.804Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Pressly replaces Bryan Abreu.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,519151,"/api/v1/people/519151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Groundout","field_out","Seth Brown grounds out to first baseman Jose Abreu.",0,3,1,64,"bottom",9,"2023-07-21T03:47:53.458Z","2023-07-21T03:49:45.432Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T03:44:54.987Z","2023-07-21T03:45:03.631Z",TRUE,"pitch","a817b785-4fd3-46d3-8563-ab7f098d8176",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.3,1.59,NA,116.99,182.55,"line_drive","hard","8",110.07,54.19,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Corey Julks lines out sharply to center fielder JJ Bleday.",0,3,1,63,"top",9,"2023-07-21T03:44:37.991Z","2023-07-21T03:45:03.631Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.3,8,0.94,0.4392,5.7867,22.8497,-29.8036,1.9164,1.507,3e-04,2.0827,2.5135,-124.2974,-4.4334,-1.2698,50.006,6.3394,3.026,6,8.4,24,2218,144,104.9,18,362,NA,NA,NA,TRUE,-35.2,2,-4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",6,"2023-07-21T03:44:17.352Z","2023-07-21T03:44:26.642Z",TRUE,"pitch","8e40fec4-377d-4e9b-a160-a3e148a9eb81",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.3,1.61,NA,92.3,200.21,"ground_ball","medium","6",103.65,152.71,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,3,1,62,"top",9,"2023-07-21T03:42:38.087Z","2023-07-21T03:44:26.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,72.8,14,0.91,0.4776,5.8438,24.0847,-43.1945,1.9631,-8.2963,0.6479,1.4287,3.2166,-115.2672,-1.7979,-1.028,50.0041,6.4403,2.6068,3.6,13.2,24,2295,21,85.9,10,115,NA,NA,NA,TRUE,-59.2,-15.1,-4.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA
717323,"2023-07-21",4,"2023-07-21T03:43:42.115Z","2023-07-21T03:43:47.932Z",TRUE,"pitch","4bf8ee77-e7b4-4529-a2ee-f747c516533c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3021,1.6466,NA,97.41,226.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,3,1,62,"top",9,"2023-07-21T03:42:38.087Z","2023-07-21T03:44:26.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82,14,0.84,0.4251,5.963,25.7881,-25.5667,0.5281,3.9262,0.5138,0.454,3.7273,-128.6567,-9.6093,-1.0201,50.0032,6.2073,0.8878,3.6,6,24,2368,183,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.3,-1.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",3,"2023-07-21T03:43:21.873Z","2023-07-21T03:43:25.008Z",TRUE,"pitch","df9f66be-4b55-4faa-8f5d-c3cd2cb679a4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3042,1.5538,NA,80.96,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,3,1,62,"top",9,"2023-07-21T03:42:38.087Z","2023-07-21T03:44:26.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,72.2,14,0.91,0.4819,5.7112,22.0858,-40.7625,2.5947,-6.5753,0.9454,2.1769,3.691,-113.9298,-0.8755,-1.0364,50.0019,6.6157,3.3896,6,13.2,24,2346,23,NA,NA,NA,NA,NA,NA,FALSE,-56.6,-11.8,-5.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",2,"2023-07-21T03:43:04.364Z","2023-07-21T03:43:07.630Z",TRUE,"pitch","97bb4945-e81d-4a1e-9e39-fb314dbc7565",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3021,1.6149,NA,85.11,213.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,3,1,62,"top",9,"2023-07-21T03:42:38.087Z","2023-07-21T03:44:26.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80,14,0.92,0.4337,5.8514,26.3787,-25.7417,1.7865,3.9864,0.8365,0.9305,3.8848,-126.4204,-8.0933,-0.9537,50.0039,6.2474,2.8848,7.2,7.2,24,2243,189,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5.5,-4.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T03:42:40.263Z","2023-07-21T03:42:43.939Z",TRUE,"pitch","81e066d6-8c52-43a1-93e1-7bbd3bddf8e9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.3,1.61,NA,132.04,146.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,3,1,62,"top",9,"2023-07-21T03:42:38.087Z","2023-07-21T03:44:26.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86,1,0.91,0.3993,5.9064,31.9656,-11.5243,-1.9587,10.8473,-0.3946,3.4144,2.7057,-137.4641,-6.1101,-1.1395,50.0029,6.4566,-3.7291,13.2,2.4,24,2358,194,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.5,3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T03:41:41.953Z","2023-07-21T03:42:40.263Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,3,1,62,"top",9,"2023-07-21T03:42:38.087Z","2023-07-21T03:44:26.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",5,"2023-07-21T03:43:55.273Z","2023-07-21T03:44:17.352Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Freddy Tarnok. Jose Abreu to 2nd.","Wild Pitch",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,547989,"/api/v1/people/547989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4bf8ee77-e7b4-4529-a2ee-f747c516533c","wild_pitch",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Chas McCormick grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,3,1,62,"top",9,"2023-07-21T03:42:38.087Z","2023-07-21T03:44:26.642Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",6,"2023-07-21T03:41:33.182Z","2023-07-21T03:41:40.659Z",TRUE,"pitch","613a9c26-c04c-4fda-bbc4-c4265d55dd85",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4821,1.6149,NA,177.14,138.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Jose Abreu walks.",0,3,1,61,"top",9,"2023-07-21T03:39:37.005Z","2023-07-21T03:41:40.659Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.5,11,0.92,0.3968,5.9736,32.1781,-9.2958,-2.4508,11.8652,-1.5777,3.7061,-0.2915,-138.2988,-5.7598,-1.1525,50.004,6.4458,-4.7251,24,2.4,24,2455,199,NA,NA,NA,NA,NA,NA,FALSE,-10,20.4,4.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA,NA,NA
717323,"2023-07-21",4,"2023-07-21T03:41:05.174Z","2023-07-21T03:41:08.174Z",TRUE,"pitch","84834c21-8828-4337-9a82-a38adeb79099",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.48,1.63,NA,110.58,145.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Jose Abreu walks.",0,3,1,61,"top",9,"2023-07-21T03:39:37.005Z","2023-07-21T03:41:40.659Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.4,2,0.91,0.3975,6.0077,31.5664,-9.5186,-3.1895,11.7909,0.1685,3.467,4.6171,-137.9467,-6.1144,-1.1149,50.0015,6.3584,-6.128,25.2,2.4,24,2340,204,NA,NA,NA,NA,NA,NA,FALSE,-10.3,20.2,4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",3,"2023-07-21T03:40:46.710Z","2023-07-21T03:40:49.952Z",TRUE,"pitch","1d1b2bdf-668f-4baf-bd83-3b3c20c290dd",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.4821,1.6466,NA,112.83,180.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Jose Abreu walks.",0,3,1,61,"top",9,"2023-07-21T03:39:37.005Z","2023-07-21T03:41:40.659Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.7,8,0.91,0.3982,5.9526,29.9287,-9.4111,-3.3882,11.8725,0.1093,2.1538,4.4569,-137.4568,-9.3124,-1.0915,50.0029,6.2209,-6.4963,26.4,2.4,24,2340,198,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19.8,5.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",2,"2023-07-21T03:40:28.237Z","2023-07-21T03:40:31.237Z",TRUE,"pitch","e4f8fbab-cc46-4c5b-bbc6-c3ba72e6ffc7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.3562,1.6783,NA,143.69,84.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Jose Abreu walks.",0,3,1,61,"top",9,"2023-07-21T03:39:37.005Z","2023-07-21T03:41:40.659Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.4,11,0.95,0.4476,5.7421,20.9619,-33.4339,2.0353,-0.8315,-0.7001,5.7122,0.9446,-121.7505,4.3338,-1.3559,50.0004,6.7812,3.0948,6,8.4,24,2280,123,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-0.4,-3.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T03:40:11.989Z","2023-07-21T03:40:15.107Z",TRUE,"pitch","fdc5eab7-1658-458b-80db-071568503572",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4821,1.6783,NA,149.28,121.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Jose Abreu walks.",0,3,1,61,"top",9,"2023-07-21T03:39:37.005Z","2023-07-21T03:41:40.659Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.3,11,0.91,0.3977,5.799,31.4138,-11.2146,-2.7285,10.9171,-0.8469,4.3294,1.6624,-137.8728,-4.1147,-1.104,50.0052,6.6015,-5.2396,21.6,2.4,24,2390,195,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.1,4.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T03:39:53.721Z","2023-07-21T03:39:57.347Z",TRUE,"pitch","19b35131-ed52-4563-bd5a-8cd0e89cd426",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5479,1.6806,NA,136.98,191.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Jose Abreu walks.",0,3,1,61,"top",9,"2023-07-21T03:39:37.005Z","2023-07-21T03:41:40.659Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",676206,"Freddy Tarnok","/api/v1/people/676206","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.2,7,0.92,0.3954,5.9246,31.6118,-7.8942,-2.7535,12.4962,-0.5241,1.7506,2.9125,-138.6463,-11.0524,-1.2316,50.0013,6.3199,-5.349,24,2.4,24,2446,200,NA,NA,NA,NA,NA,NA,FALSE,-9.7,20.5,4.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
