"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717897,"2023-06-04",4,"2023-06-04T19:51:58.688Z","2023-06-04T19:52:06.277Z",TRUE,"pitch","25c3fcdf-1f6f-4330-925d-75e116247fa2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.28,1.53,NA,113.86,153.3,"ground_ball","medium","1",129.57,180.43,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Victor Caratini grounds out, pitcher Ian Gibaut to first baseman Spencer Steer.",0,5,1,62,"top",9,"2023-06-04T19:51:05.028Z","2023-06-04T19:52:06.277Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.6,2,0.91,0.3929,6.8831,30.7006,-12.5887,-3.2309,9.9466,0.0823,3.166,4.3627,-139.2924,-4.5763,-1.0829,50.0038,5.66,-6.3627,21.6,3.6,24,2295,206,81.4,-22,8,NA,NA,NA,TRUE,-12.5,17.3,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",2,"2023-06-04T19:51:33.421Z","2023-06-04T19:51:37.929Z",TRUE,"pitch","f82ccdad-1f1f-4cc8-ba14-20850e018f37",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3077,1.5313,NA,116.31,192.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Victor Caratini grounds out, pitcher Ian Gibaut to first baseman Spencer Steer.",0,5,1,62,"top",9,"2023-06-04T19:51:05.028Z","2023-06-04T19:52:06.277Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.7,8,0.9,0.3988,7.0532,28.7205,-15.236,-4.7181,8.8534,0.018,1.7299,4.7062,-137.0589,-7.4508,-1.1038,50.0016,5.5129,-9.0256,25.2,3.6,24,2227,212,NA,NA,NA,NA,NA,NA,FALSE,-16,14.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",1,"2023-06-04T19:51:18.159Z","2023-06-04T19:51:22.234Z",TRUE,"pitch","d096e2a1-bd93-46dd-86c7-4e5278012db0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3599,1.5313,NA,140.28,210.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Victor Caratini grounds out, pitcher Ian Gibaut to first baseman Spencer Steer.",0,5,1,62,"top",9,"2023-06-04T19:51:05.028Z","2023-06-04T19:52:06.277Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.9,13,0.9,0.4353,6.7559,23.3662,-27.8699,-9.3932,2.6748,-0.6108,1.0316,5.0499,-125.4289,-5.1202,-1.421,50.0006,5.3489,-15.0908,26.4,8.4,24,2095,246,NA,NA,NA,NA,NA,NA,FALSE,-32.6,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",0,"2023-06-04T19:51:05.028Z","2023-06-04T19:51:10.207Z",TRUE,"pitch","d5328204-6812-4de9-8891-d13d97bfea0d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3338,1.5313,NA,141.14,167.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Victor Caratini grounds out, pitcher Ian Gibaut to first baseman Spencer Steer.",0,5,1,62,"top",9,"2023-06-04T19:51:05.028Z","2023-06-04T19:52:06.277Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88,4,0.91,0.3913,6.9942,31.1026,-12.281,-4.7846,10.02,-0.6334,2.6447,3.0065,-139.8971,-6.0614,-1.0996,50.0011,5.642,-9.4974,33.6,3.6,24,2330,208,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",3,"2023-06-04T19:51:45.001Z","2023-06-04T19:51:58.688Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,605170,"/api/v1/people/605170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Victor Caratini grounds out, pitcher Ian Gibaut to first baseman Spencer Steer.",0,5,1,62,"top",9,"2023-06-04T19:51:05.028Z","2023-06-04T19:52:06.277Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",6,"2023-06-04T19:50:30.968Z","2023-06-04T19:50:39.630Z",TRUE,"pitch","8956db6e-a4ad-4794-99d5-75f6dfc34298",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.2,1.49,NA,80.39,184.11,"popup","medium","2",109.56,206.51,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Brice Turang pops out to catcher Tyler Stephenson in foul territory.",0,5,1,61,"top",9,"2023-06-04T19:49:12.667Z","2023-06-04T19:50:39.630Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,78.3,14,2,0.4429,6.7542,24.3842,-26.2597,7.9285,3.8165,0.9606,2.0247,3.3672,-123.6182,-3.4347,-1.4488,50.0029,5.6339,12.2831,25.2,8.4,24,2445,77,70,84,33,NA,NA,NA,TRUE,-31.4,6.4,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",5,"2023-06-04T19:50:10.242Z","2023-06-04T19:50:14.314Z",TRUE,"pitch","a43b9228-a902-4f14-b9bb-1bd88ee8fa2c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0969,1.4913,NA,34.24,219.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Brice Turang pops out to catcher Tyler Stephenson in foul territory.",0,5,1,61,"top",9,"2023-06-04T19:49:12.667Z","2023-06-04T19:50:39.630Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.9,85.8,14,0.91,0.4076,7.0188,24.6245,-22.8746,1.5745,5.0642,2.1712,0.7208,8.6505,-133.6056,-8.2316,-1.2926,50.0011,5.4449,2.8891,9.6,6,24,2363,186,NA,NA,NA,NA,NA,NA,FALSE,-24.2,7.8,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",4,"2023-06-04T19:49:52.435Z","2023-06-04T19:49:56.668Z",TRUE,"pitch","bfc3f216-1f81-457a-979d-d60e2b7b719b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.2,1.49,NA,127.88,136.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Brice Turang pops out to catcher Tyler Stephenson in foul territory.",0,5,1,61,"top",9,"2023-06-04T19:49:12.667Z","2023-06-04T19:50:39.630Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.1,11,0.91,0.3938,6.8536,32.2484,-13.2207,-3.3031,9.6841,-0.2854,3.7804,3.4074,-139.2513,-3.0143,-1.0977,50.004,5.7556,-6.4658,22.8,3.6,24,2321,208,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",3,"2023-06-04T19:49:39.880Z","2023-06-04T19:49:44.915Z",TRUE,"pitch","3489d2a7-3674-431f-9d54-af7362974187",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.0707,1.4913,NA,141.7,167.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Brice Turang pops out to catcher Tyler Stephenson in foul territory.",0,5,1,61,"top",9,"2023-06-04T19:49:12.667Z","2023-06-04T19:50:39.630Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.4,1,0.91,0.3966,6.9012,33.4495,-11.7872,-4.7895,10.5768,-0.648,2.6339,2.6048,-138.5515,-6.058,-0.9824,50.0032,5.6502,-9.2314,33.6,3.6,24,2347,207,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",2,"2023-06-04T19:49:26.608Z","2023-06-04T19:49:30.375Z",TRUE,"pitch","85af4931-a0d3-4dc4-9f4f-18c1e4daa162",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0707,1.4913,NA,156.11,201.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Brice Turang pops out to catcher Tyler Stephenson in foul territory.",0,5,1,61,"top",9,"2023-06-04T19:49:12.667Z","2023-06-04T19:50:39.630Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,76.9,13,0.9,0.449,6.9616,25.5818,-28.7573,-9.6204,2.2734,-1.0261,1.3687,4.2149,-122.3055,-3.7506,-1.5279,50.0049,5.4058,-14.4821,25.2,8.4,24,2001,250,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.5,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",1,"2023-06-04T19:49:14.942Z","2023-06-04T19:49:19.130Z",TRUE,"pitch","e8edd074-cc66-4193-bdf7-4397c996180e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0969,1.4913,NA,101.96,186.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Brice Turang pops out to catcher Tyler Stephenson in foul territory.",0,5,1,61,"top",9,"2023-06-04T19:49:12.667Z","2023-06-04T19:50:39.630Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.1,9,2,0.4547,6.6904,24.7171,-29.6985,7.8858,1.6887,0.3947,1.9514,2.0395,-120.7156,-2.6009,-1.4868,50.004,5.6719,11.5741,21.6,8.4,24,2546,61,NA,NA,NA,NA,NA,NA,FALSE,-37.2,2.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",0,"2023-06-04T19:48:46.986Z","2023-06-04T19:49:14.942Z",FALSE,"action",NA,NA,"Pitching Change: Ian Gibaut replaces Fernando Cruz.","Pitching Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664139,"/api/v1/people/664139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Pop Out","field_out","Brice Turang pops out to catcher Tyler Stephenson in foul territory.",0,5,1,61,"top",9,"2023-06-04T19:49:12.667Z","2023-06-04T19:50:39.630Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",3,"2023-06-04T19:46:41.701Z","2023-06-04T19:46:49.055Z",TRUE,"pitch","6d3a09b7-9621-461d-96c6-304d1593864d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,2.96,1.44,NA,96.77,206.26,"ground_ball","medium","3",154.81,159.87,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Kevin Newman grounds out, first baseman Rowdy Tellez to pitcher Elvis Peguero.",0,5,1,60,"bottom",8,"2023-06-04T19:45:55.775Z","2023-06-04T19:46:49.055Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,85.1,14,0.87,0.4093,6.8182,26.1041,-28.5039,-1.5143,2.0165,0.5308,1.2046,7.3459,-133.3343,-5.9464,-2.0518,50.0023,5.4955,-2.7545,2.4,6,24,2583,171,62.2,8,68,NA,NA,NA,TRUE,-29.6,2.6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",2,"2023-06-04T19:46:28.748Z","2023-06-04T19:46:32.871Z",TRUE,"pitch","6b4684fd-7b8e-4b93-9a86-6043b7852694",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,2.8566,1.4413,NA,129.95,191.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Kevin Newman grounds out, first baseman Rowdy Tellez to pitcher Elvis Peguero.",0,5,1,60,"bottom",8,"2023-06-04T19:45:55.775Z","2023-06-04T19:46:49.055Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,88.3,7,0.9,0.393,6.7861,27.6763,-27.7983,-10.7472,2.2143,-0.3397,1.7604,9.1866,-138.7737,-4.568,-2.2779,50.0009,5.2539,-21.2033,33.6,7.2,24,1854,249,NA,NA,NA,NA,NA,NA,FALSE,-26.5,3.4,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",1,"2023-06-04T19:46:10.573Z","2023-06-04T19:46:13.808Z",TRUE,"pitch","fc161a56-33b3-4305-b920-39b84511953d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.8828,1.4413,NA,78.8,194.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Kevin Newman grounds out, first baseman Rowdy Tellez to pitcher Elvis Peguero.",0,5,1,60,"bottom",8,"2023-06-04T19:45:55.775Z","2023-06-04T19:46:49.055Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88.3,14,0.9,0.3932,6.9688,28.0386,-29.299,-10.0059,1.4588,1.0021,1.6248,11.6948,-138.7373,-4.7526,-1.9474,50.0015,5.2886,-19.7058,30,7.2,24,1728,247,NA,NA,NA,NA,NA,NA,FALSE,-28,1.9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",0,"2023-06-04T19:45:55.775Z","2023-06-04T19:45:59.871Z",TRUE,"pitch","5c3fbeae-dacb-401f-8002-74a9cc8d778e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9877,1.4413,NA,98.26,142.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Kevin Newman grounds out, first baseman Rowdy Tellez to pitcher Elvis Peguero.",0,5,1,60,"bottom",8,"2023-06-04T19:45:55.775Z","2023-06-04T19:46:49.055Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,621028,"Kevin Newman","/api/v1/people/621028","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,90.3,12,0.9,0.3835,6.9891,28.7953,-28.7157,-9.5237,1.6708,0.4915,3.5769,10.5184,-142.1679,-0.5286,-1.9971,50.0061,5.5683,-19.7424,31.2,7.2,24,1793,243,NA,NA,NA,NA,NA,NA,FALSE,-25.3,3.1,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
