"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718765,"2023-04-01",3,"2023-04-01T03:14:58.050Z","2023-04-01T03:15:04.759Z",TRUE,"pitch","dddfee03-0f4a-4865-a24e-b126dfeb37d9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.49,1.601,NA,113.49,174.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Forceout","force_out","James Outman grounds into a force out, catcher Gabriel Moreno to third baseman Josh Rojas. David Peralta out at 3rd. Miguel Vargas to 2nd. James Outman to 1st.",0,0,0,31,"bottom",4,"2023-04-01T03:14:18.470Z","2023-04-01T03:15:54.547Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681546,"James Outman","/api/v1/people/681546","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,83.1,5,0.92,0.4165,6.0106,25.4348,-17.5863,-2.2545,8.3101,0.092,2.3703,4.6691,-131.0639,-4.4262,-1.4126,50,5.3786,-3.9564,9.6,4.8,24,2282,219,NA,NA,NA,NA,NA,NA,FALSE,-19.1,14.4,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",2,"2023-04-01T03:14:37.938Z","2023-04-01T03:14:41.109Z",TRUE,"pitch","2a2a0728-d7c1-420e-9a6a-6a9d30404bff",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4036,1.7004,NA,193.57,175.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Forceout","force_out","James Outman grounds into a force out, catcher Gabriel Moreno to third baseman Josh Rojas. David Peralta out at 3rd. Miguel Vargas to 2nd. James Outman to 1st.",0,0,0,31,"bottom",4,"2023-04-01T03:14:18.470Z","2023-04-01T03:15:54.547Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681546,"James Outman","/api/v1/people/681546","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,75,13,0.9,0.4621,5.9815,23.4948,-41.0038,4.1889,-6.2121,-2.0087,2.3516,-1.7544,-118.6974,0.8278,-1.8027,50.0019,5.7426,5.955,8.4,12,24,2401,58,NA,NA,NA,NA,NA,NA,FALSE,-52,-10.8,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",1,"2023-04-01T03:14:20.668Z","2023-04-01T03:14:25.089Z",TRUE,"pitch","4af5ed8e-9da4-40dd-88ae-29979c15a3c0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4234,1.6806,NA,195.3,178.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Forceout","force_out","James Outman grounds into a force out, catcher Gabriel Moreno to third baseman Josh Rojas. David Peralta out at 3rd. Miguel Vargas to 2nd. James Outman to 1st.",0,0,0,31,"bottom",4,"2023-04-01T03:14:18.470Z","2023-04-01T03:15:54.547Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681546,"James Outman","/api/v1/people/681546","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,82.9,13,0.94,0.4149,6.0892,30.5659,-27.5791,-10.4008,2.6109,-2.054,2.2418,2.4373,-132.4638,-2.9705,-1.6399,50.0061,5.4128,-18.3273,32.4,7.2,24,2114,222,NA,NA,NA,NA,NA,NA,FALSE,-29,4.2,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",0,"2023-04-01T03:13:26.468Z","2023-04-01T03:14:20.668Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"31","atBat","Forceout","force_out","James Outman grounds into a force out, catcher Gabriel Moreno to third baseman Josh Rojas. David Peralta out at 3rd. Miguel Vargas to 2nd. James Outman to 1st.",0,0,0,31,"bottom",4,"2023-04-01T03:14:18.470Z","2023-04-01T03:15:54.547Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,681546,"James Outman","/api/v1/people/681546","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",4,"2023-04-01T03:12:57.001Z","2023-04-01T03:13:02.019Z",TRUE,"pitch","c69078f1-a107-447d-af7f-1c7f1cec8627",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.3242,1.6212,NA,174.88,186.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Walk","walk","Miguel Vargas walks. David Peralta to 2nd.",0,0,0,30,"bottom",4,"2023-04-01T03:11:26.758Z","2023-04-01T03:13:02.019Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84,13,0.95,0.4109,6.1637,29.4495,-29.1125,-9.673,1.704,-1.5184,1.9419,3.1095,-133.4278,-3.3481,-1.4441,50.003,5.3169,-17.3932,28.8,7.2,24,2091,220,NA,NA,NA,NA,NA,NA,FALSE,-30,2.5,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,678246,"Miguel Vargas","/api/v1/people/678246",444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA
718765,"2023-04-01",3,"2023-04-01T03:12:35.816Z","2023-04-01T03:12:40.203Z",TRUE,"pitch","cace1cb7-28b2-486c-a7c3-96c671316874",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.3242,1.6212,NA,32.19,198.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Walk","walk","Miguel Vargas walks. David Peralta to 2nd.",0,0,0,30,"bottom",4,"2023-04-01T03:11:26.758Z","2023-04-01T03:13:02.019Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,83.5,14,0.8,0.4164,6.202,24.4456,-19.8135,-1.9567,7.034,2.225,1.5092,9.5068,-130.9302,-5.8382,-1.1796,50.0048,5.2242,-3.4405,4.8,4.8,24,2215,219,NA,NA,NA,NA,NA,NA,FALSE,-21.7,11.8,1.7,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",1,"2023-04-01T03:11:58.241Z","2023-04-01T03:12:03.570Z",TRUE,"pitch","e1fef662-9a76-4aa8-8452-c2077d9f0aa3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3044,1.6212,NA,153.4,175.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Walk","walk","Miguel Vargas walks. David Peralta to 2nd.",0,0,0,30,"bottom",4,"2023-04-01T03:11:26.758Z","2023-04-01T03:13:02.019Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.6,13,0.91,0.4297,6.1216,25.0964,-30.7905,-9.0175,0.8406,-0.955,2.333,4.0507,-127.2559,-1.9901,-1.3922,50.0035,5.5546,-14.8517,24,8.4,24,2197,241,NA,NA,NA,NA,NA,NA,FALSE,-34.3,1.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",0,"2023-04-01T03:11:39.787Z","2023-04-01T03:11:44.026Z",TRUE,"pitch","6eaa15c7-3ba4-4e8e-8ce7-ff4b648cd321",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3837,1.6014,NA,81.16,202.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Walk","walk","Miguel Vargas walks. David Peralta to 2nd.",0,0,0,30,"bottom",4,"2023-04-01T03:11:26.758Z","2023-04-01T03:13:02.019Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.5,14,0.57,0.4191,6.2188,26.6056,-15.9751,-3.2483,9.3543,0.9402,1.3315,7.0711,-130.5374,-7.0377,-1.3776,50.0028,5.2579,-5.6257,13.2,3.6,24,2409,216,NA,NA,NA,NA,NA,NA,FALSE,-18.2,15.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",2,"2023-04-01T03:12:15.334Z","2023-04-01T03:12:18.924Z",FALSE,"pickoff","99031a07-d497-4b37-a33b-6188e4be3e84",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Walk","walk","Miguel Vargas walks. David Peralta to 2nd.",0,0,0,30,"bottom",4,"2023-04-01T03:11:26.758Z","2023-04-01T03:13:02.019Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,678246,"Miguel Vargas","/api/v1/people/678246","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",4,"2023-04-01T03:11:07.226Z","2023-04-01T03:11:13.236Z",TRUE,"pitch","a5417be1-3f96-452f-9794-9c9a30f2b1b5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.6219,1.7004,NA,169.27,159.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","David Peralta walks.",0,0,0,29,"bottom",4,"2023-04-01T03:09:58.365Z","2023-04-01T03:11:13.236Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,444482,"David Peralta","/api/v1/people/444482","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,75.3,11,0.9,0.4601,6.0623,22.7245,-41.0458,3.9939,-6.1837,-1.3714,2.9365,-0.6688,-119.0232,1.9884,-1.6057,50.0015,5.8057,5.7327,8.4,12,24,2321,57,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-10.4,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",3,"2023-04-01T03:10:50.153Z","2023-04-01T03:10:54.520Z",TRUE,"pitch","d91803e1-8e18-42ce-85ac-0ee04da490e1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.6616,1.74,NA,41.57,186.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","David Peralta walks.",0,0,0,29,"bottom",4,"2023-04-01T03:09:58.365Z","2023-04-01T03:11:13.236Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,444482,"David Peralta","/api/v1/people/444482","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.5,14,0.79,0.4147,6.0711,26.242,-17.3951,-3.4127,8.351,1.9789,1.9298,9.2726,-131.7575,-5.4916,-1.1323,50.0045,5.3137,-6.0417,13.2,4.8,24,2400,223,NA,NA,NA,NA,NA,NA,FALSE,-19,14.2,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",2,"2023-04-01T03:10:35.417Z","2023-04-01T03:10:40.471Z",TRUE,"pitch","09356a63-c693-45c2-aa60-63c765d7d918",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6616,1.7202,NA,170.95,204.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","David Peralta walks.",0,0,0,29,"bottom",4,"2023-04-01T03:09:58.365Z","2023-04-01T03:11:13.236Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,444482,"David Peralta","/api/v1/people/444482","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,80.3,13,0.92,0.4311,6.1478,26.3543,-30.6373,-10.2833,0.9386,-1.4154,1.2515,3.3953,-127.1106,-4.4788,-1.4334,50.0028,5.4725,-16.8057,27.6,8.4,24,2000,242,NA,NA,NA,NA,NA,NA,FALSE,-34.9,1,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",1,"2023-04-01T03:10:17.781Z","2023-04-01T03:10:20.817Z",TRUE,"pitch","92dd81ad-22f3-48f5-b29e-e0c12aafea8f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.51,1.62,NA,138.18,164.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","David Peralta walks.",0,0,0,29,"bottom",4,"2023-04-01T03:09:58.365Z","2023-04-01T03:11:13.236Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,444482,"David Peralta","/api/v1/people/444482","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.3,4,0.87,0.4128,6.0651,28.9078,-16.2207,-4.5785,8.9538,-0.5557,2.7329,4.0972,-132.765,-3.8654,-1.5255,50.0034,5.3911,-8.1588,22.8,4.8,24,2285,220,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",0,"2023-04-01T03:10:03.796Z","2023-04-01T03:10:09.156Z",TRUE,"pitch","fd324651-0019-4f30-b8f5-c1890e126938",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6219,1.6806,NA,99.25,208.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","David Peralta walks.",0,0,0,29,"bottom",4,"2023-04-01T03:09:58.365Z","2023-04-01T03:11:13.236Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,444482,"David Peralta","/api/v1/people/444482","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.2,14,0.91,0.4323,6.1318,25.628,-30.6672,-8.9338,0.9276,0.4657,1.1329,7.1274,-126.6503,-4.6974,-1.2229,50.0031,5.4615,-14.5279,22.8,8.4,24,1997,243,NA,NA,NA,NA,NA,NA,FALSE,-35.3,0.8,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",1,"2023-04-01T03:09:27.876Z","2023-04-01T03:09:38.487Z",TRUE,"pitch","61fb2cba-f382-41a3-b666-2348d3b4bacf",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.69,1.79,NA,110.02,197.37,"fly_ball","medium","4",142.45,124.05,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","J.D. Martinez flies out to second baseman Ketel Marte.",0,0,0,28,"bottom",4,"2023-04-01T03:08:59.371Z","2023-04-01T03:09:38.487Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.9,14,0.92,0.4241,5.9573,23.7941,-20.1647,-1.0081,7.095,0.183,1.5338,4.3082,-128.575,-5.5681,-1.3751,50.0062,5.2672,-1.7075,2.4,4.8,24,2295,212,84.1,58,197,NA,NA,NA,TRUE,-22.8,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",0,"2023-04-01T03:09:13.477Z","2023-04-01T03:09:17.337Z",TRUE,"pitch","0fdafacd-3b61-4c63-b41b-cf3362e4af1b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6418,1.8192,NA,51.77,207.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","J.D. Martinez flies out to second baseman Ketel Marte.",0,0,0,28,"bottom",4,"2023-04-01T03:08:59.371Z","2023-04-01T03:09:38.487Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,83,14,0.91,0.4184,6.1402,24.781,-17.2303,-4.476,8.5888,1.7112,1.1667,8.8938,-130.3901,-7.2385,-1.1466,50.0002,5.2558,-7.7859,18,4.8,24,2221,222,NA,NA,NA,NA,NA,NA,FALSE,-19.6,14.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
