"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745362,"2024-04-07",0,"2024-04-07T21:38:18.608Z","2024-04-07T21:38:22.790Z",TRUE,"pitch","96f30244-dabc-483b-9f37-2ec4d31597e5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2065,1.596,NA,140.65,174.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Tyler Wade singles on a line drive to right fielder Mike Yastrzemski.",0,2,1,48,"top",7,"2024-04-07T21:38:11.630Z","2024-04-07T21:39:13.203Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,80.3,4,2,0.4328,7.0684,22.8682,-37.4751,-4.2774,-3.2631,-0.6206,2.3811,3.2684,-126.0139,0.3189,-1.3714,50.001,5.2526,-6.9572,9.6,9.6,24,1412,271,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-5.6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",3,"2024-04-07T21:36:10.786Z","2024-04-07T21:36:15.815Z",TRUE,"pitch","2d81bd69-a6a3-439f-8090-824d1af4ef7d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.4,1.69,NA,26.32,223.29,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,2,1,47,"bottom",6,"2024-04-07T21:35:11.828Z","2024-04-07T21:36:15.815Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,76,14,0.9,0.455,7.306,28.4794,-35.5708,6.5931,-2.3282,2.3788,0.5738,7.2918,-121.3668,-3.3628,-1.5453,50.0027,5.144,9.6235,16.8,10.8,24,2441,48,NA,NA,NA,NA,NA,NA,TRUE,-44.9,-4.9,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T21:35:29.847Z","2024-04-07T21:35:33.816Z",TRUE,"pitch","a8327c45-f185-44f3-9ff8-755a20ab2f91",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.4,1.69,NA,66.71,180.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,2,1,47,"bottom",6,"2024-04-07T21:35:11.828Z","2024-04-07T21:36:15.815Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.1,14,0.9,0.4548,7.1416,24.3787,-32.8068,5.9326,-0.4328,1.3193,2.1506,5.0673,-120.6374,-0.3371,-1.5822,50.0008,5.1941,8.707,16.8,9.6,24,2362,62,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-0.6,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T21:35:13.929Z","2024-04-07T21:35:18.829Z",TRUE,"pitch","7ce13304-6304-466a-86b3-351253d9feb9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4455,1.8031,NA,152.18,175.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,2,1,47,"bottom",6,"2024-04-07T21:35:11.828Z","2024-04-07T21:36:15.815Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,75.5,13,0.9,0.4579,7.1901,23.8647,-34.435,9.7591,-1.5572,-0.923,2.3518,-0.5617,-119.7644,0.3093,-1.9524,50.0053,5.3093,14.1307,21.6,10.8,24,2339,62,NA,NA,NA,NA,NA,NA,FALSE,-43,-2.5,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T21:34:34.457Z","2024-04-07T21:35:13.929Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,2,1,47,"bottom",6,"2024-04-07T21:35:11.828Z","2024-04-07T21:36:15.815Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",3,"2024-04-07T21:33:26.151Z","2024-04-07T21:33:34.194Z",TRUE,"pitch","7e3d74ce-1501-427e-b88f-111e79ef6a28",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.58,1.7,NA,117.86,176.9,"ground_ball","medium","6",113.32,154.46,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Forceout","force_out","Matt Chapman grounds into a force out, shortstop Ha-Seong Kim to second baseman Xander Bogaerts. Jung Hoo Lee scores. LaMonte Wade Jr. to 3rd. Michael Conforto out at 2nd. Matt Chapman to 1st.",1,2,1,46,"bottom",6,"2024-04-07T21:32:35.495Z","2024-04-07T21:33:34.194Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.6,5,2,0.3983,6.3209,30.4119,-23.1184,-7.8023,4.7239,-0.0225,2.292,6.3396,-137.5125,-4.1246,-1.3438,50.0005,5.3793,-14.9451,30,6,24,2138,158,98.2,-32,5,NA,NA,NA,TRUE,-22.7,7.9,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,664774,"LaMonte Wade Jr.","/api/v1/people/664774"
745362,"2024-04-07",2,"2024-04-07T21:33:10.491Z","2024-04-07T21:33:14.873Z",TRUE,"pitch","0d885c70-6332-4556-b401-09635e506a1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1227,1.4523,NA,102.55,169.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Forceout","force_out","Matt Chapman grounds into a force out, shortstop Ha-Seong Kim to second baseman Xander Bogaerts. Jung Hoo Lee scores. LaMonte Wade Jr. to 3rd. Michael Conforto out at 2nd. Matt Chapman to 1st.",1,2,1,46,"bottom",6,"2024-04-07T21:32:35.495Z","2024-04-07T21:33:34.194Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.3,14,0.9,0.4548,7.3909,23.6316,-33.2687,6.3058,-0.7432,1.2707,1.8523,5.0119,-120.4875,-0.9426,-1.6565,50.0043,5.1911,9.2619,16.8,9.6,24,2415,53,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-1.3,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T21:32:52.777Z","2024-04-07T21:32:58.987Z",TRUE,"pitch","721a727c-db6a-49cc-83a3-93c3bd40f024",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2987,1.5697,NA,68.56,188.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Forceout","force_out","Matt Chapman grounds into a force out, shortstop Ha-Seong Kim to second baseman Xander Bogaerts. Jung Hoo Lee scores. LaMonte Wade Jr. to 3rd. Michael Conforto out at 2nd. Matt Chapman to 1st.",1,2,1,46,"bottom",6,"2024-04-07T21:32:35.495Z","2024-04-07T21:33:34.194Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.3,14,0.9,0.4555,7.1739,24.5187,-32.609,10.3111,-0.2965,2.0889,1.4491,5.4468,-120.4822,-2.0653,-1.5445,50.0041,5.2134,15.0809,26.4,9.6,24,2394,43,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-0.8,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T21:32:35.495Z","2024-04-07T21:32:40.495Z",FALSE,"no_pitch","369b6f6e-f18f-4a64-8e1e-34209db85634",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Forceout","force_out","Matt Chapman grounds into a force out, shortstop Ha-Seong Kim to second baseman Xander Bogaerts. Jung Hoo Lee scores. LaMonte Wade Jr. to 3rd. Michael Conforto out at 2nd. Matt Chapman to 1st.",1,2,1,46,"bottom",6,"2024-04-07T21:32:35.495Z","2024-04-07T21:33:34.194Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",656305,"Matt Chapman",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",5,"2024-04-07T21:32:09.379Z","2024-04-07T21:32:14.146Z",TRUE,"pitch","f433951b-eec2-48c0-99b1-4dac1bd3d0cb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.066,1.517,NA,161.44,166.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Michael Conforto walks. Jung Hoo Lee to 3rd. LaMonte Wade Jr. to 2nd.",0,2,0,45,"bottom",6,"2024-04-07T21:31:05.733Z","2024-04-07T21:32:14.146Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.8,11,0.92,0.3983,6.2579,28.6938,-26.0128,-8.4916,3.2123,-1.166,2.6611,4.2218,-137.219,-2.9002,-1.6163,50.0041,5.4929,-16.2892,30,6,24,2351,187,NA,NA,NA,NA,NA,NA,FALSE,-25.2,5.4,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",664774,"LaMonte Wade Jr.","/api/v1/people/664774",808982,"Jung Hoo Lee","/api/v1/people/808982"
745362,"2024-04-07",4,"2024-04-07T21:31:50.473Z","2024-04-07T21:31:55.074Z",TRUE,"pitch","734f0fa3-2dc2-42ac-8259-6b7d31a29934",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.0235,1.4746,NA,127.64,145.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Michael Conforto walks. Jung Hoo Lee to 3rd. LaMonte Wade Jr. to 2nd.",0,2,0,45,"bottom",6,"2024-04-07T21:31:05.733Z","2024-04-07T21:32:14.146Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.3,11,0.88,0.4035,6.207,29.9509,-27.6421,-9.6185,2.4308,-0.2792,3.4567,6.5455,-135.8036,-0.3919,-1.4718,50.0062,5.527,-17.9557,31.2,7.2,24,2086,224,NA,NA,NA,NA,NA,NA,FALSE,-26.9,4.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",3,"2024-04-07T21:31:26.152Z","2024-04-07T21:31:30.683Z",TRUE,"pitch","bcddab8b-db9a-474e-9604-e504ad3c89a7",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,1,NA,NA,3.085,1.4788,NA,53.44,219.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Michael Conforto walks. Jung Hoo Lee to 3rd. LaMonte Wade Jr. to 2nd.",0,2,0,45,"bottom",6,"2024-04-07T21:31:05.733Z","2024-04-07T21:32:14.146Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,75.9,14,0.9,0.4584,7.3438,24.2862,-32.9499,7.5111,-0.5383,1.6674,0.7052,5.6521,-119.7323,-3.5404,-1.7041,50.0016,5.1681,10.8455,19.2,9.6,24,2568,47,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-1.6,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T21:31:08.032Z","2024-04-07T21:31:11.977Z",TRUE,"pitch","f73381e9-a14f-465c-90b4-5ffe2c76c847",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0623,1.4272,NA,170.07,173.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Michael Conforto walks. Jung Hoo Lee to 3rd. LaMonte Wade Jr. to 2nd.",0,2,0,45,"bottom",6,"2024-04-07T21:31:05.733Z","2024-04-07T21:32:14.146Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,80.1,11,0.91,0.4322,6.2027,24.4611,-27.8319,-9.9418,2.6666,-1.3922,2.4248,3.9187,-126.4517,-1.8661,-1.6656,50.0039,5.3935,-16.189,28.8,8.4,24,1705,248,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4.7,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T21:28:44.454Z","2024-04-07T21:29:33.353Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Michael Conforto walks. Jung Hoo Lee to 3rd. LaMonte Wade Jr. to 2nd.",0,2,0,45,"bottom",6,"2024-04-07T21:31:05.733Z","2024-04-07T21:32:14.146Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T21:29:33.353Z","2024-04-07T21:31:08.032Z",FALSE,"action",NA,NA,"Pitching Change: Stephen Kolek replaces Matt Waldron.","Pitching Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663568,"/api/v1/people/663568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"45","atBat","Walk","walk","Michael Conforto walks. Jung Hoo Lee to 3rd. LaMonte Wade Jr. to 2nd.",0,2,0,45,"bottom",6,"2024-04-07T21:31:05.733Z","2024-04-07T21:32:14.146Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663568,"Stephen Kolek","/api/v1/people/663568","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T21:28:22.269Z","2024-04-07T21:28:30.822Z",TRUE,"pitch","f089c86b-4b29-4dd9-9539-74eb1ceaa053",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.65,1.75,NA,108.61,149.35,"line_drive","medium","8",125.22,86.24,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Jorge Soler lines out to center fielder Jackson Merrill.",0,2,0,44,"bottom",6,"2024-04-07T21:27:58.124Z","2024-04-07T21:28:30.822Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.1,2,2,0.4146,7.3341,27.1872,-22.5027,-9.9189,5.4688,0.2202,3.3123,7.3583,-131.9378,-1.3607,-1.3115,50.0037,5.4876,-17.5469,34.8,6,24,1922,231,81.9,24,283,NA,NA,NA,TRUE,-23.4,9.8,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",808982,"Jung Hoo Lee","/api/v1/people/808982",NA,NA,NA
