"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718733,"2023-04-02",5,"2023-04-02T22:11:08.560Z","2023-04-02T22:11:12.210Z",TRUE,"pitch","38bbac09-a853-41cb-b77e-fcc8c421aec6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.5423,1.6612,NA,143.33,130.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Charlie Blackmon pops out to second baseman Ha-Seong Kim.",0,1,3,59,"top",9,"2023-04-02T22:09:57.601Z","2023-04-02T22:11:30.505Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,86.6,11,0.9,0.3957,6.8462,33.204,-9.8126,4.9454,11.5457,-0.6907,4.0235,-10.8478,-138.7983,-2.4209,2.6387,50.003,5.5672,9.5806,33.6,2.4,24,2139,150,NA,NA,NA,NA,NA,NA,FALSE,-9.7,20.5,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",3,"2023-04-02T22:10:31.066Z","2023-04-02T22:10:35.727Z",TRUE,"pitch","8defe686-c749-4055-baba-b4eb4446c48b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4738,1.5929,NA,183.89,231.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Charlie Blackmon pops out to second baseman Ha-Seong Kim.",0,1,3,59,"top",9,"2023-04-02T22:09:57.601Z","2023-04-02T22:11:30.505Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,77.2,13,0.91,0.4477,7.0815,28.8973,-29.9791,0.7502,1.4518,-1.7549,0.2812,-11.0299,-123.2528,-5.641,2.7177,50.0022,5.1914,1.1347,2.4,8.4,24,2372,357,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",2,"2023-04-02T22:10:12.637Z","2023-04-02T22:10:16.065Z",TRUE,"pitch","4a7d6228-719e-4e35-a37c-4da8e5f5339e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5195,1.6157,NA,207.03,250.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Charlie Blackmon pops out to second baseman Ha-Seong Kim.",0,1,3,59,"top",9,"2023-04-02T22:09:57.601Z","2023-04-02T22:11:30.505Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.1,13,0.91,0.4467,6.598,25.8239,-29.7423,0.7971,1.5957,-2.3619,-0.4214,-12.5727,-122.9246,-7.0212,2.7292,50.001,5.0182,1.2142,2.4,8.4,24,2381,4,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",1,"2023-04-02T22:09:59.784Z","2023-04-02T22:10:03.488Z",TRUE,"pitch","d9e64a6e-adcb-41c2-bea3-d3db55b7c8bb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4738,1.6157,NA,144.79,147.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Charlie Blackmon pops out to second baseman Ha-Seong Kim.",0,1,3,59,"top",9,"2023-04-02T22:09:57.601Z","2023-04-02T22:11:30.505Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,84.3,1,0.9,0.4054,6.8381,33.6493,-8.3386,6.0725,12.9343,-0.7291,3.3707,-10.8339,-135.848,-4.0922,2.5473,50.0031,5.4921,11.1919,42,2.4,24,2285,151,NA,NA,NA,NA,NA,NA,FALSE,-9.2,22.6,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T22:09:07.491Z","2023-04-02T22:09:59.784Z",FALSE,"action",NA,NA,"Pitching Change: Josh Hader replaces Luis Garcia.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623352,"/api/v1/people/623352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Pop Out","field_out","Charlie Blackmon pops out to second baseman Ha-Seong Kim.",0,1,3,59,"top",9,"2023-04-02T22:09:57.601Z","2023-04-02T22:11:30.505Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",4,"2023-04-02T22:11:02.382Z","2023-04-02T22:11:08.560Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,0,453568,"/api/v1/people/453568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Charlie Blackmon pops out to second baseman Ha-Seong Kim.",0,1,3,59,"top",9,"2023-04-02T22:09:57.601Z","2023-04-02T22:11:30.505Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",8,"2023-04-02T22:07:30.356Z","2023-04-02T22:07:34.372Z",TRUE,"pitch","dc586385-53ee-4617-b8ed-89fa4a6cd493",8,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.6607,1.6712,NA,141.64,191.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,1,3,58,"bottom",8,"2023-04-02T22:05:09.444Z","2023-04-02T22:07:34.372Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.9,81.6,7,0.91,0.4246,7.4735,26.5687,-21.1514,6.7954,6.5421,-0.6465,1.7471,-11.2722,-128.9476,-6.4347,2.8969,50.0064,5.9047,11.4577,22.8,6,24,2160,159,NA,NA,NA,NA,NA,NA,TRUE,-24.2,10.6,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",7,"2023-04-02T22:07:11.448Z","2023-04-02T22:07:15.931Z",TRUE,"pitch","f3b30ee2-b39c-4d1c-b54a-ce5dc74c50dc",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.68,1.69,NA,109.75,136.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,1,3,58,"bottom",8,"2023-04-02T22:05:09.444Z","2023-04-02T22:07:34.372Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",86.7,79.6,2,0.91,0.4339,7.4065,25.1312,-22.6422,-1.2394,5.902,0.1901,3.7824,-6.3169,-126.1383,-1.2856,2.8855,50.0022,6.1204,-2.001,8.4,6,24,1979,177,NA,NA,NA,NA,NA,NA,FALSE,-25.7,10.7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",6,"2023-04-02T22:06:48.754Z","2023-04-02T22:06:52.366Z",TRUE,"pitch","776bcf33-6885-4a63-9130-c0ace28db4a8",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.68,1.69,NA,107.99,173.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,1,3,58,"bottom",8,"2023-04-02T22:05:09.444Z","2023-04-02T22:07:34.372Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",76.1,70.5,5,0.9,0.4933,6.9088,17.8985,-23.3271,7.2241,7.0679,0.2364,2.433,-8.0285,-110.6124,-2.9621,2.9578,50.0012,6.2097,9.04,18,8.4,24,1577,155,NA,NA,NA,NA,NA,NA,FALSE,-34.6,12.4,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",5,"2023-04-02T22:06:28.251Z","2023-04-02T22:06:33.205Z",TRUE,"pitch","9f721106-3ffc-4341-bc71-ec4713c91099",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.68,1.69,NA,127.95,184.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,1,3,58,"bottom",8,"2023-04-02T22:05:09.444Z","2023-04-02T22:07:34.372Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.8,81.2,7,0.91,0.4278,7.3542,24.4432,-18.5539,-0.2256,8.1924,-0.2872,2.0202,-8.0606,-127.6587,-6.4912,2.9308,50.0049,6.0397,-0.3742,4.8,4.8,24,2248,163,NA,NA,NA,NA,NA,NA,FALSE,-21.7,13.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",4,"2023-04-02T22:06:15.147Z","2023-04-02T22:06:18.428Z",TRUE,"pitch","7eaed91c-ce37-4e02-a90f-11956d6267e2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6151,1.6257,NA,126.64,221.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,1,3,58,"bottom",8,"2023-04-02T22:05:09.444Z","2023-04-02T22:07:34.372Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",75,69.4,13,0.9,0.5025,7.0318,18.6388,-23.8132,5.1537,6.9491,-0.253,0.6388,-8.2795,-108.8819,-6.047,2.9248,50.0051,6.02,6.2053,10.8,8.4,24,1569,150,NA,NA,NA,NA,NA,NA,FALSE,-37.4,11.3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",3,"2023-04-02T22:05:59.598Z","2023-04-02T22:06:03.703Z",TRUE,"pitch","7faacb65-f9ee-4aef-9027-14c56d34cdfb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.68,1.69,NA,105.1,150.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,1,3,58,"bottom",8,"2023-04-02T22:05:09.444Z","2023-04-02T22:07:34.372Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87,80,3,0.91,0.4321,7.3013,25.0858,-20.2347,-1.6529,7.3304,0.3122,3.2685,-6.219,-126.6006,-3.2789,3.012,50.0001,6.194,-2.6905,10.8,4.8,24,2181,177,NA,NA,NA,NA,NA,NA,FALSE,-23.3,12.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",1,"2023-04-02T22:05:28.901Z","2023-04-02T22:05:32.187Z",TRUE,"pitch","31b1d5f0-6136-4343-a74b-3d4315c0e324",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.68,1.69,NA,125.2,121.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,1,3,58,"bottom",8,"2023-04-02T22:05:09.444Z","2023-04-02T22:07:34.372Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.1,80.2,11,0.91,0.4312,7.2557,24.578,-22.1382,-2.556,6.1301,-0.215,4.328,-7.0414,-126.7598,-0.4963,2.9245,50.0001,6.2854,-4.1791,14.4,6,24,2302,188,NA,NA,NA,NA,NA,NA,FALSE,-24.6,11.3,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T22:05:18.908Z","2023-04-02T22:05:22.518Z",TRUE,"pitch","0a91d1cf-a419-4df7-b4e4-041c4de8caac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7292,1.6712,NA,87.11,166.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,1,3,58,"bottom",8,"2023-04-02T22:05:09.444Z","2023-04-02T22:07:34.372Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86,79.1,6,0.89,0.4372,7.1362,24.1746,-18.0806,5.0651,8.8607,0.7841,2.6721,-7.2059,-125.0598,-4.646,3.0389,50.0053,6.0281,8.0599,19.2,4.8,24,2149,170,NA,NA,NA,NA,NA,NA,FALSE,-21.7,15.2,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",2,"2023-04-02T22:05:54.472Z","2023-04-02T22:05:59.598Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,592518,"/api/v1/people/592518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,1,3,58,"bottom",8,"2023-04-02T22:05:09.444Z","2023-04-02T22:07:34.372Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",7,"2023-04-02T22:04:46.179Z","2023-04-02T22:04:56.045Z",TRUE,"pitch","f5f627bc-f853-4e5f-9ee9-580c0c801c12",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.59,1.62,NA,98.18,162.76,"fly_ball","medium","9",189.48,121.39,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Xander Bogaerts flies out to right fielder Charlie Blackmon.",0,1,3,57,"bottom",8,"2023-04-02T22:03:13.968Z","2023-04-02T22:04:56.045Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.5,78.4,6,0.9,0.4403,7.1701,24.8888,-18.5806,0.664,8.6721,0.4937,2.8155,-6.4259,-124.3891,-4.4531,3.0239,50.0021,6.1689,1.0412,0,4.8,24,2228,183,84.9,51,250,NA,NA,NA,TRUE,-22.6,14.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",5,"2023-04-02T22:04:18.919Z","2023-04-02T22:04:24.150Z",TRUE,"pitch","dc5be2cf-29a4-44e1-9242-52d9020da841",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.59,1.62,NA,86.69,162.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Xander Bogaerts flies out to right fielder Charlie Blackmon.",0,1,3,57,"bottom",8,"2023-04-02T22:03:13.968Z","2023-04-02T22:04:56.045Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",85.9,78.6,6,0.9,0.4388,7.3171,25.2039,-18.6342,6.374,8.5777,0.7953,2.8341,-7.6333,-124.8441,-4.0444,3.0647,50.0001,6.0093,10.0575,24,6,24,2111,170,NA,NA,NA,NA,NA,NA,FALSE,-22.3,14.8,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
