"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718254,"2023-05-09",6,"2023-05-09T03:25:49.362Z","2023-05-09T03:25:57.018Z",TRUE,"pitch","5618d0a7-5a8e-42ca-b208-da5c8bbf2dca",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.52,1.7,NA,78.75,178.43,"fly_ball","medium","7",76.02,103.76,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Brandon Drury flies out to left fielder Yordan Alvarez.",0,4,4,48,"bottom",6,"2023-05-09T03:23:49.995Z","2023-05-09T03:25:57.018Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,72.5,14,0.91,0.4764,6.8777,22.7815,-24.606,9.4873,5.6643,1.0035,2.2351,4.5552,-115.2609,-0.271,-2.2354,50.004,4.7442,12.6776,28.8,8.4,24,2308,79,76.4,36,269,NA,NA,NA,TRUE,-33.4,10.4,-18.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",5,"2023-05-09T03:25:20.076Z","2023-05-09T03:25:24.577Z",TRUE,"pitch","f53edd79-826f-4b54-a0e3-78de21e6b1a9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.52,1.7,NA,89.59,183.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Brandon Drury flies out to left fielder Yordan Alvarez.",0,4,4,48,"bottom",6,"2023-05-09T03:23:49.995Z","2023-05-09T03:25:57.018Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.7,71.7,9,0.9,0.4805,6.9605,23.5105,-27.7677,8.2089,3.3562,0.7192,2.0489,4.5184,-114.5179,0.3851,-2.3536,50.0009,4.6212,10.7712,22.8,9.6,24,2440,85,NA,NA,NA,NA,NA,NA,FALSE,-38,6.5,-16.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",4,"2023-05-09T03:24:58.739Z","2023-05-09T03:25:03.930Z",TRUE,"pitch","c5703d73-554c-49eb-97a5-9d908f3b4033",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.52,1.7,NA,116.62,163.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Brandon Drury flies out to left fielder Yordan Alvarez.",0,4,4,48,"bottom",6,"2023-05-09T03:23:49.995Z","2023-05-09T03:25:57.018Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.4,72.3,5,0.9,0.4791,6.8002,20.3968,-28.6863,6.5439,2.6357,0.01,2.794,3.2569,-114.1916,1.6827,-2.2836,50.0042,4.8631,8.6707,18,9.6,24,2365,80,NA,NA,NA,NA,NA,NA,FALSE,-38.9,5.5,-12.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",3,"2023-05-09T03:24:34.268Z","2023-05-09T03:24:37.965Z",TRUE,"pitch","02421c66-f288-4fb6-b358-16e8b6187848",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.52,1.7,NA,102.51,159.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Brandon Drury flies out to left fielder Yordan Alvarez.",0,4,4,48,"bottom",6,"2023-05-09T03:23:49.995Z","2023-05-09T03:25:57.018Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,83.1,6,0.84,0.4159,6.8748,25.8188,-22.8839,-6.7774,5.2812,0.3802,2.9188,8.6372,-131.3208,-0.3765,-2.0593,50.0048,4.7551,-11.9291,24,6,24,2126,234,NA,NA,NA,NA,NA,NA,FALSE,-23.6,9.7,10.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T03:24:11.668Z","2023-05-09T03:24:16.282Z",TRUE,"pitch","2e134d82-bbf3-46a5-8304-ed5b7dc737a3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5389,1.717,NA,136.65,154.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Brandon Drury flies out to left fielder Yordan Alvarez.",0,4,4,48,"bottom",6,"2023-05-09T03:23:49.995Z","2023-05-09T03:25:57.018Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.7,81.6,1,0.84,0.4232,6.9508,25.0739,-32.1575,-6.3417,0.0117,-0.5155,3.1103,6.5886,-129.0863,2.2232,-2.2684,50.0039,4.7015,-10.7798,16.8,8.4,24,1871,227,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.7,10.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T03:24:00.494Z","2023-05-09T03:24:04.577Z",TRUE,"pitch","beb0658e-9196-4dcd-b539-c0ce28b6db08",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4267,1.717,NA,126.12,158.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Brandon Drury flies out to left fielder Yordan Alvarez.",0,4,4,48,"bottom",6,"2023-05-09T03:23:49.995Z","2023-05-09T03:25:57.018Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,72,2,0.91,0.4771,6.7848,23.6186,-24.4268,7.9981,5.8193,-0.2393,2.9646,2.9003,-115.2922,1.3125,-2.5567,50.0036,4.7644,10.6492,25.2,8.4,24,2318,100,NA,NA,NA,NA,NA,NA,FALSE,-32.8,11.2,-15.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T03:24:24.054Z","2023-05-09T03:24:34.268Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,592273,"/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Brandon Drury flies out to left fielder Yordan Alvarez.",0,4,4,48,"bottom",6,"2023-05-09T03:23:49.995Z","2023-05-09T03:25:57.018Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T03:21:38.647Z","2023-05-09T03:21:47.943Z",TRUE,"pitch","6a7285b5-a516-4a7c-8ef4-255b491022c0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.56,1.76,NA,92.34,148.42,"fly_ball","medium","9",214.16,91.06,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Jeremy Pena flies out to right fielder Hunter Renfroe.",0,4,4,47,"top",6,"2023-05-09T03:21:24.794Z","2023-05-09T03:21:47.943Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.6,3,0.89,0.4771,6.3021,22.3416,-43.4565,-2.2544,-8.4642,0.6471,3.3467,0.144,-115.0156,2.7785,0.8762,50.0026,6.3524,-3.005,3.6,13.2,24,2803,334,97.8,24,344,NA,NA,NA,TRUE,-58.2,-14.3,4.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T03:20:54.847Z","2023-05-09T03:21:02.342Z",TRUE,"pitch","b7cccc7e-9c85-42ef-af49-e7afd0364352",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.51,1.73,NA,98.32,179.07,"ground_ball","hard","3",163.18,157.64,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Kyle Tucker grounds out sharply to first baseman Gio Urshela.",0,4,4,46,"top",6,"2023-05-09T03:20:18.151Z","2023-05-09T03:21:02.342Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.4,9,0.91,0.4316,6.1822,24.5966,-27.6142,-2.7693,2.7937,0.4901,2.2115,-0.4208,-126.6577,-4.2693,1.0181,50.0045,6.1139,-4.5233,9.6,7.2,24,2397,207,102.2,2,61,NA,NA,NA,TRUE,-31.6,4.3,5.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T03:20:41.132Z","2023-05-09T03:20:45.795Z",TRUE,"pitch","65b212e2-7ca0-4e66-a18e-5f3385dfffd3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3049,1.7474,NA,126.67,158.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Kyle Tucker grounds out sharply to first baseman Gio Urshela.",0,4,4,46,"top",6,"2023-05-09T03:20:18.151Z","2023-05-09T03:21:02.342Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.6,2,0.94,0.4033,6.1975,28.4144,-21.8082,8.5855,5.5422,-0.2536,2.9595,-5.7428,-135.5709,-4.3691,0.772,50.0004,6.1055,16.0496,33.6,6,24,1694,138,NA,NA,NA,NA,NA,NA,FALSE,-22.1,9.4,-14.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T03:20:26.948Z","2023-05-09T03:20:31.509Z",TRUE,"pitch","05ed66b6-f1a0-4cae-8e3b-b7a950fac087",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3498,1.7474,NA,89.58,129.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Kyle Tucker grounds out sharply to first baseman Gio Urshela.",0,4,4,46,"top",6,"2023-05-09T03:20:18.151Z","2023-05-09T03:21:02.342Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.2,12,0.75,0.405,6.2448,27.7329,-19.3918,6.2035,6.8949,0.7193,4.0471,-2.359,-134.9336,-2.171,0.7958,50.0067,6.2197,11.5097,28.8,4.8,24,1631,161,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12.2,-10.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",5,"2023-05-09T03:19:49.838Z","2023-05-09T03:19:56.450Z",TRUE,"pitch","b36f98f7-5f23-4fb3-bc4b-1c7ef53b37ae",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.41,1.66,NA,99.01,153.57,"line_drive","hard","9",198.92,82.72,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Lineout","field_out","Jose Abreu lines out sharply to right fielder Hunter Renfroe.",0,4,4,45,"top",6,"2023-05-09T03:17:59.384Z","2023-05-09T03:19:56.450Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.7,3,0.92,0.4057,6.229,30.1373,-14.7372,2.3875,9.4555,0.4719,3.1561,-1.7548,-135.124,-5.012,0.8203,50.0058,6.0747,4.4045,14.4,3.6,24,2088,157,106.2,16,340,NA,NA,NA,TRUE,-15.6,16.2,-4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",4,"2023-05-09T03:19:27.874Z","2023-05-09T03:19:31.400Z",TRUE,"pitch","8d565a46-9194-4237-99aa-044452caea9a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.41,1.66,NA,147.62,179.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Lineout","field_out","Jose Abreu lines out sharply to right fielder Hunter Renfroe.",0,4,4,45,"top",6,"2023-05-09T03:17:59.384Z","2023-05-09T03:19:56.450Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79,7,0.91,0.44,6.2314,23.9677,-31.7663,-3.7363,0.2553,-0.8033,2.1803,-2.8603,-124.2893,-3.2982,0.8461,50.0003,6.1514,-5.8674,10.8,8.4,24,2341,214,NA,NA,NA,NA,NA,NA,FALSE,-37.4,0,7.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",3,"2023-05-09T03:19:01.020Z","2023-05-09T03:19:06.494Z",TRUE,"pitch","11414d27-2702-470b-be6e-d822da7b3ec9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2721,1.6773,NA,126.96,234.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Lineout","field_out","Jose Abreu lines out sharply to right fielder Hunter Renfroe.",0,4,4,45,"top",6,"2023-05-09T03:17:59.384Z","2023-05-09T03:19:56.450Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.6,13,0.9,0.453,6.3662,24.5505,-21.8764,9.4935,6.9618,-0.2613,0.1485,-5.678,-121.0975,-8.9031,0.8853,50.0027,5.7993,14.0421,28.8,7.2,24,1888,126,NA,NA,NA,NA,NA,NA,FALSE,-29,10.6,-15.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T03:18:43.202Z","2023-05-09T03:18:47.905Z",TRUE,"pitch","9a100023-525d-4c2c-b038-3d5a6e17aed8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.2945,1.6773,NA,109.6,150.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Lineout","field_out","Jose Abreu lines out sharply to right fielder Hunter Renfroe.",0,4,4,45,"top",6,"2023-05-09T03:17:59.384Z","2023-05-09T03:19:56.450Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.2,2,0.91,0.4357,6.034,25.97,-29.3972,-3.8064,1.7408,0.1941,3.2651,-0.8897,-125.8032,-1.4099,1.0471,50.0062,6.2198,-6.0911,12,7.2,24,2442,204,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3,7.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T03:18:25.835Z","2023-05-09T03:18:30.431Z",TRUE,"pitch","91d270df-a701-413d-a254-1cd585b61952",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3394,1.6773,NA,148.48,202.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Lineout","field_out","Jose Abreu lines out sharply to right fielder Hunter Renfroe.",0,4,4,45,"top",6,"2023-05-09T03:17:59.384Z","2023-05-09T03:19:56.450Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.3,13,0.9,0.4598,6.2148,22.7477,-21.0762,8.6937,7.7221,-0.8259,1.3439,-6.4287,-119.0966,-6.4654,0.778,50.0051,5.9987,12.4979,27.6,7.2,24,1825,129,NA,NA,NA,NA,NA,NA,FALSE,-28.2,12.6,-14.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T03:18:12.263Z","2023-05-09T03:18:16.561Z",TRUE,"pitch","0a1c1d0b-4e92-4f54-963c-79acfd8decbf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3618,1.6773,NA,178.06,198.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Lineout","field_out","Jose Abreu lines out sharply to right fielder Hunter Renfroe.",0,4,4,45,"top",6,"2023-05-09T03:17:59.384Z","2023-05-09T03:19:56.450Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.8,13,0.9,0.4463,6.5332,25.0636,-30.6648,-2.8255,0.992,-1.6018,1.4805,-4.8278,-122.8869,-5.1268,0.7578,50.004,6.2084,-4.308,9.6,8.4,24,2311,222,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.8,6.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
