"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y"
717318,"2023-07-21",3,"2023-07-22T01:27:50.901Z","2023-07-22T01:27:55.901Z",FALSE,"stepoff","ee7a4846-de5e-4e1e-9c0b-342eb947ef85",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Maikel Garcia lines out to second baseman Oswald Peraza.",0,4,5,69,"top",9,"2023-07-22T01:25:19.227Z","2023-07-22T01:29:24.921Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-22T01:24:53.741Z","2023-07-22T01:25:04.763Z",TRUE,"pitch","54be26ae-9160-4c5f-8ce5-72713023fc92",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.34,1.59,NA,131.27,167.77,"fly_ball","medium","7",59.99,84.33,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Kyle Isbel flies out to left fielder Isiah Kiner-Falefa.",0,4,5,68,"top",9,"2023-07-22T01:24:21.045Z","2023-07-22T01:25:04.763Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,89.7,4,0.9,0.3837,5.795,35.0831,-25.8152,-9.1993,3.085,-0.3743,2.63,3.4556,-143.1188,-6.4008,-0.4069,50.004,6.5278,-18.957,33.6,6,24,2123,229,90.5,36,328,NA,NA,NA,TRUE,-24,4.4,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671221,"Drew Waters","/api/v1/people/671221",NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-22T01:24:32.552Z","2023-07-22T01:24:36.581Z",TRUE,"pitch","8a578612-4953-4669-a46c-284bd889b846",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.391,1.6709,NA,93.12,199.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Kyle Isbel flies out to left fielder Isiah Kiner-Falefa.",0,4,5,68,"top",9,"2023-07-22T01:24:21.045Z","2023-07-22T01:25:04.763Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.6,14,0.91,0.394,5.8962,34.1479,-28.7428,-9.6911,1.757,0.6266,1.471,6.4744,-139.5189,-8.2522,-0.4762,50.0038,6.3883,-18.9265,30,7.2,24,2070,231,NA,NA,NA,NA,NA,NA,FALSE,-28.4,1.4,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",6,"2023-07-22T01:23:54.672Z","2023-07-22T01:24:05.525Z",TRUE,"pitch","133afb3f-4ed2-49b6-bfc6-2ba7f41c3094",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,3.52,1.65,NA,106.28,193.16,"ground_ball","medium","9",168.42,106.02,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Drew Waters singles on a ground ball to right fielder Oswaldo Cabrera.",0,4,5,67,"top",9,"2023-07-22T01:23:02.256Z","2023-07-22T01:24:05.525Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.6,9,0.91,0.3899,5.9572,33.688,-26.9236,-9.7671,2.6272,0.2812,1.6896,5.9405,-140.7966,-8.274,-0.5935,50.0007,6.4242,-19.4938,32.4,7.2,24,2142,231,103.8,2,67,NA,NA,NA,FALSE,-26.2,3.1,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671221,"Drew Waters","/api/v1/people/671221",NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",5,"2023-07-22T01:23:36.623Z","2023-07-22T01:23:40.983Z",TRUE,"pitch","11e93a3a-ee18-41fb-8e0d-0035d3a22b8f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6049,1.6999,NA,78.14,155.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Drew Waters singles on a ground ball to right fielder Oswaldo Cabrera.",0,4,5,67,"top",9,"2023-07-22T01:23:02.256Z","2023-07-22T01:24:05.525Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82,12,0.9,0.4239,5.7979,24.6817,-33.6944,0.7289,-0.8956,1.0195,3.0742,3.7615,-128.8123,-2.4676,-0.5495,50.0053,6.6287,1.2341,3.6,8.4,24,2591,54,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.9,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",4,"2023-07-22T01:23:19.420Z","2023-07-22T01:23:23.445Z",TRUE,"pitch","7a1fc88c-2dd6-4c15-949c-b0c47a68cb5b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5785,1.6999,NA,97.1,179.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Drew Waters singles on a ground ball to right fielder Oswaldo Cabrera.",0,4,5,67,"top",9,"2023-07-22T01:23:02.256Z","2023-07-22T01:24:05.525Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.7,9,0.92,0.3947,5.9166,30.1941,-25.4885,-10.2675,3.4231,0.5222,2.2038,6.9557,-138.6367,-6.7012,-0.6818,50.002,6.3469,-20.0405,34.8,7.2,24,2260,228,NA,NA,NA,NA,NA,NA,FALSE,-25.1,5,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",3,"2023-07-22T01:23:04.651Z","2023-07-22T01:23:08.598Z",TRUE,"pitch","421fb87f-e7de-4df2-9bcb-fa52f7d88807",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6313,1.6999,NA,128.38,136.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Drew Waters singles on a ground ball to right fielder Oswaldo Cabrera.",0,4,5,67,"top",9,"2023-07-22T01:23:02.256Z","2023-07-22T01:24:05.525Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.4,11,0.89,0.4261,5.67,23.7296,-30.2165,0.9104,1.1642,-0.2985,3.7841,1.0139,-128.0221,-1.5594,-0.8163,50.0001,6.7421,1.5274,3.6,7.2,24,2501,75,NA,NA,NA,NA,NA,NA,FALSE,-33,2,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-22T01:20:42.790Z","2023-07-22T01:21:45.969Z",FALSE,"action",NA,NA,"Pitching Change: Clay Holmes replaces Tommy Kahnle.","Pitching Substitution",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605280,"/api/v1/people/605280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Single","single","Drew Waters singles on a ground ball to right fielder Oswaldo Cabrera.",0,4,5,67,"top",9,"2023-07-22T01:23:02.256Z","2023-07-22T01:24:05.525Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-22T01:21:45.969Z","2023-07-22T01:21:46.027Z",FALSE,"action",NA,NA,"Defensive Substitution: Oswaldo Cabrera replaces right fielder Giancarlo Stanton, batting 4th, playing right field.","Defensive Sub",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665828,"/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","401","67","atBat","Single","single","Drew Waters singles on a ground ball to right fielder Oswaldo Cabrera.",0,4,5,67,"top",9,"2023-07-22T01:23:02.256Z","2023-07-22T01:24:05.525Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,519317,"/api/v1/people/519317",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",2,"2023-07-22T01:21:46.027Z","2023-07-22T01:23:04.651Z",FALSE,"action",NA,NA,"Defensive Substitution: Isiah Kiner-Falefa replaces left fielder Franchy Cordero, batting 5th, playing left field.","Defensive Sub",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643396,"/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","501","67","atBat","Single","single","Drew Waters singles on a ground ball to right fielder Oswaldo Cabrera.",0,4,5,67,"top",9,"2023-07-22T01:23:02.256Z","2023-07-22T01:24:05.525Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,614173,"/api/v1/people/614173",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",3,"2023-07-22T01:20:14.706Z","2023-07-22T01:20:18.922Z",TRUE,"pitch","ce9a7b3f-74ee-4e3b-811f-6bd5a0eeed26",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.27,1.57,NA,106.06,202.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,4,5,66,"bottom",8,"2023-07-22T01:19:03.336Z","2023-07-22T01:20:18.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.1,14,0.9,0.4683,6.3294,25.0879,-44.1732,3.8802,-8.6852,0.2869,1.3477,2.0967,-117.5625,-1.4123,-1.1247,50.0046,6.1063,5.3587,7.2,13.2,24,2706,30,NA,NA,NA,NA,NA,NA,TRUE,-58.1,-15.7,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",2,"2023-07-22T01:19:52.385Z","2023-07-22T01:19:57.123Z",TRUE,"pitch","ebeab624-8545-48bc-8a18-4ff961aef5b4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.27,1.57,NA,111.59,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,4,5,66,"bottom",8,"2023-07-22T01:19:03.336Z","2023-07-22T01:20:18.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.6,8,0.93,0.3933,6.3318,31.5351,-7.8842,-3.5642,12.3701,0.1419,1.9177,4.492,-139.3038,-9.3162,-1.0291,50.0046,5.8282,-7,31.2,2.4,24,2555,202,NA,NA,NA,NA,NA,NA,FALSE,-9.2,20.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-22T01:19:33.494Z","2023-07-22T01:19:38.009Z",TRUE,"pitch","ba0bdf09-7629-481e-971c-18f8ff97184c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2713,1.5945,NA,124.69,214.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,4,5,66,"bottom",8,"2023-07-22T01:19:03.336Z","2023-07-22T01:20:18.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,76,13,2,0.4563,6.3695,25.1343,-31.7072,7.0084,0.3189,-0.2018,0.8848,1.2422,-120.4129,-4.7473,-1.6353,50.0009,5.7126,10.2077,18,9.6,24,2471,43,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-0.4,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-22T01:19:18.963Z","2023-07-22T01:19:23.191Z",TRUE,"pitch","761446c9-f4ee-4ce3-a520-a46b3ba9c5a2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1824,1.5418,NA,122.48,155.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,4,5,66,"bottom",8,"2023-07-22T01:19:03.336Z","2023-07-22T01:20:18.922Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.8,2,2,0.4452,6.1349,23.2241,-30.2004,8.4671,1.2845,-0.1439,3.0764,0.835,-122.7908,-0.7295,-1.5884,50.0011,5.9361,12.9896,22.8,8.4,24,2632,56,NA,NA,NA,NA,NA,NA,FALSE,-35.9,2.4,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",7,"2023-07-22T01:18:43.776Z","2023-07-22T01:18:51.636Z",TRUE,"pitch","1f9c6876-432a-443e-9f23-388a83fbf05b",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.6,1.77,NA,126.29,183.68,"ground_ball","medium","3",161.75,161.17,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Franchy Cordero grounds out, first baseman Nick Pratto to pitcher Jonathan Heasley.",0,4,5,65,"bottom",8,"2023-07-22T01:16:09.957Z","2023-07-22T01:18:51.636Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,77.5,8,2,0.4468,6.3325,24.6682,-32.9791,3.6932,-0.525,-0.2438,2.0406,2.2787,-122.6602,-2.2516,-1.6653,50.0049,5.7871,5.6185,10.8,9.6,24,2514,60,90.3,3,70,NA,NA,NA,TRUE,-39.8,-1.2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",6,"2023-07-22T01:18:21.515Z","2023-07-22T01:18:25.332Z",TRUE,"pitch","ea753ac1-674b-4a50-9348-f7f4fffbb53a",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.6,1.77,NA,134.09,185.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Franchy Cordero grounds out, first baseman Nick Pratto to pitcher Jonathan Heasley.",0,4,5,65,"bottom",8,"2023-07-22T01:16:09.957Z","2023-07-22T01:18:51.636Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,614173,"Franchy Cordero","/api/v1/people/614173","L","Left",669169,"Jonathan Heasley","/api/v1/people/669169","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.9,7,0.93,0.3957,6.314,32.4987,-10.3633,-4.9078,11.2528,-0.4483,1.9727,3.9261,-138.7006,-8.3069,-1.2481,50.0059,5.7072,-9.5154,34.8,3.6,24,2414,214,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
