"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
745839,"2024-04-13",1,"2024-04-13T20:33:35.198Z","2024-04-13T20:33:39.968Z",TRUE,"pitch","1e5b19ab-1457-4bee-9fad-6917949d473f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2568,1.62,NA,71.44,183.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Brandon Nimmo called out on strikes.",0,11,7,83,"bottom",9,"2024-04-13T20:32:47.459Z","2024-04-13T20:35:21.168Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81,14,2,0.429,6.7506,24.5008,-26.74,-1.5661,3.2873,1.1952,2.0424,9.4474,-127.3413,-3.3938,-2.3487,50.0026,5.4922,-2.5894,2.4,7.2,24,2314,262,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T20:33:12.293Z","2024-04-13T20:33:17.298Z",TRUE,"pitch","a8f9b7f2-1cc4-4242-8965-ef12a98ac97a",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.4078,1.6706,NA,68.03,202.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Brandon Nimmo called out on strikes.",0,11,7,83,"bottom",9,"2024-04-13T20:32:47.459Z","2024-04-13T20:35:21.168Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.5,14,2,0.3961,7.0776,29.2645,-18.5689,-9.5827,7.0142,1.2847,1.3373,12.3329,-138.0263,-8.0406,-1.9857,50.0004,5.5269,-18.5813,38.4,4.8,24,2190,227,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",3,"2024-04-13T20:34:13.059Z","2024-04-13T20:34:40.530Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",11,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Brandon Nimmo called out on strikes.",0,11,7,83,"bottom",9,"2024-04-13T20:32:47.459Z","2024-04-13T20:35:21.168Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",1,"2024-04-13T20:32:38.705Z","2024-04-13T20:32:49.094Z",TRUE,"pitch","bd7531a8-1f2c-463a-a2e5-24a246c3e34e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.2,1.54,NA,104.97,173.09,"line_drive","medium","8",127.96,107.42,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Single","single","Joey Wendle singles on a line drive to center fielder Garrett Hampson.",0,11,7,82,"bottom",9,"2024-04-13T20:31:57.272Z","2024-04-13T20:32:49.094Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.8,6,2,0.4296,6.7916,24.063,-30.7402,-1.7158,0.8681,0.3156,2.433,7.3559,-127.1022,-1.8296,-2.3828,50.0029,5.5845,-2.8318,2.4,7.2,24,2232,286,98.3,9,169,NA,NA,NA,FALSE,-34.2,1.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621563,"Joey Wendle","/api/v1/people/621563",NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T20:32:22.717Z","2024-04-13T20:32:26.406Z",TRUE,"pitch","22aa48f4-b085-40b2-81c7-1b57010bae5b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.2,1.54,NA,94,196.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Single","single","Joey Wendle singles on a line drive to center fielder Garrett Hampson.",0,11,7,82,"bottom",9,"2024-04-13T20:31:57.272Z","2024-04-13T20:32:49.094Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.6,9,2,0.4342,6.9549,27.1149,-28.0147,-1.3139,2.5855,0.6033,1.5814,8.3103,-126.4101,-3.8805,-2.5641,50.0049,5.3997,-2.1165,1.2,7.2,24,2163,114,NA,NA,NA,NA,NA,NA,FALSE,-32.4,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",6,"2024-04-13T20:31:52.110Z","2024-04-13T20:31:56.993Z",TRUE,"pitch","6d3c5200-08d1-471d-b6db-5ee72b3d39d0",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.2316,1.5947,NA,130.51,152.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Omar Narváez called out on strikes.",0,11,7,81,"bottom",9,"2024-04-13T20:30:22.442Z","2024-04-13T20:31:56.993Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.1,1,2,0.4009,6.8765,28.6366,-21.2658,-11.7766,5.7607,-0.3543,3.2017,8.932,-136.388,-2.9848,-2.1338,50.0012,5.7687,-22.2922,43.2,6,24,2149,229,NA,NA,NA,NA,NA,NA,TRUE,-21,10,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",5,"2024-04-13T20:31:33.525Z","2024-04-13T20:31:37.071Z",TRUE,"pitch","44c2a42a-e1a8-45b7-8885-1802185f921a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.26,1.57,NA,81.41,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Omar Narváez called out on strikes.",0,11,7,81,"bottom",9,"2024-04-13T20:30:22.442Z","2024-04-13T20:31:56.993Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.4,14,0.84,0.4549,6.8278,24.8804,-38.6755,5.8556,-4.4316,0.9337,1.7695,5.9459,-120.7068,-1.3905,-2.3281,50.0038,5.7777,8.5864,14.4,10.8,24,2740,44,NA,NA,NA,NA,NA,NA,FALSE,-48,-8,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",4,"2024-04-13T20:31:14.211Z","2024-04-13T20:31:21.546Z",TRUE,"pitch","e0634c13-b05d-44b3-92ef-278e69593fb9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2316,1.5947,NA,82.42,231.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Omar Narváez called out on strikes.",0,11,7,81,"bottom",9,"2024-04-13T20:30:22.442Z","2024-04-13T20:31:56.993Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.3,78.7,14,0.8,0.4459,6.6481,23.416,-40.5901,4.5695,-5.4966,0.9073,0.2635,6.382,-122.6655,-4.6768,-2.3185,50.0061,5.6418,6.9904,10.8,10.8,24,2643,36,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-10.8,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",3,"2024-04-13T20:30:53.836Z","2024-04-13T20:30:57.139Z",TRUE,"pitch","84c4cb22-b5f8-41b9-b05a-6ae4d2a7d0d7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.26,1.57,NA,102.69,180.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Omar Narváez called out on strikes.",0,11,7,81,"bottom",9,"2024-04-13T20:30:22.442Z","2024-04-13T20:31:56.993Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.7,6,2,0.4257,6.9381,22.7568,-25.0293,-4.2112,4.2456,0.3754,2.1664,8.5811,-127.9463,-3.4965,-2.4528,50.0012,5.4799,-7.0846,12,6,24,2200,211,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",2,"2024-04-13T20:30:40.120Z","2024-04-13T20:30:44.248Z",TRUE,"pitch","debf2505-2682-4e11-9f03-e68022c931aa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2598,1.62,NA,164.05,149.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Omar Narváez called out on strikes.",0,11,7,81,"bottom",9,"2024-04-13T20:30:22.442Z","2024-04-13T20:31:56.993Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.1,11,2,0.4264,6.6064,25.0314,-28.5991,-0.6336,2.1407,-1.2343,3.293,3.5747,-128.1619,-0.3762,-2.5614,50.0061,5.6641,-1.0605,1.2,7.2,24,2139,10,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",1,"2024-04-13T20:30:24.795Z","2024-04-13T20:30:29.121Z",TRUE,"pitch","7e0ffdc7-07e9-4d0d-8422-1a05eaa924f5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.8793,1.3663,NA,160.12,181.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Omar Narváez called out on strikes.",0,11,7,81,"bottom",9,"2024-04-13T20:30:22.442Z","2024-04-13T20:31:56.993Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.3,11,2,0.3959,6.5874,30.1173,-25.0174,-11.0541,3.6883,-1.1312,2.1303,7.5764,-138.23,-4.9603,-2.4682,50.0007,5.6223,-21.4407,37.2,7.2,24,2149,227,NA,NA,NA,NA,NA,NA,FALSE,-24.4,5.9,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T20:29:19.328Z","2024-04-13T20:30:24.795Z",FALSE,"action",NA,NA,"Pitching Change: James McArthur replaces John Schreiber.","Pitching Substitution",11,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663704,"/api/v1/people/663704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"81","atBat","Strikeout","strikeout","Omar Narváez called out on strikes.",0,11,7,81,"bottom",9,"2024-04-13T20:30:22.442Z","2024-04-13T20:31:56.993Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,553882,"Omar Narváez","/api/v1/people/553882","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",3,"2024-04-13T20:27:41.617Z","2024-04-13T20:27:48.917Z",TRUE,"pitch","a8bdea9e-799a-4e0a-86bd-240f2a5c006f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.59,1.73,NA,62.96,168.61,"ground_ball","medium","3",151.45,169.04,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, first baseman Pete Alonso to pitcher Tyler Jay.",0,11,7,80,"top",9,"2024-04-13T20:26:35.092Z","2024-04-13T20:27:48.917Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664079,"Tyler Jay","/api/v1/people/664079","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,81.8,14,2,0.4203,6.2278,28.7838,-21.9364,8.3132,5.9563,1.4176,2.5989,-5.3303,-130.5721,-2.8915,2.4107,50.0005,5.3805,14.2803,30,6,24,1872,133,74,-27,6,NA,NA,NA,TRUE,-23.8,10.3,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",2,"2024-04-13T20:27:25.203Z","2024-04-13T20:27:28.802Z",TRUE,"pitch","53108a38-e357-4d8b-85e2-062688aaa8f1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5084,1.62,NA,59.2,156.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, first baseman Pete Alonso to pitcher Tyler Jay.",0,11,7,80,"top",9,"2024-04-13T20:26:35.092Z","2024-04-13T20:27:48.917Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664079,"Tyler Jay","/api/v1/people/664079","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.5,12,2,0.4178,6.0752,27.049,-22.1799,6.8514,5.7367,1.5162,3.0577,-4.8924,-130.9818,-1.8561,2.516,50.0014,5.43,11.9321,26.4,6,24,1938,133,NA,NA,NA,NA,NA,NA,FALSE,-23.5,10.2,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",1,"2024-04-13T20:27:08.407Z","2024-04-13T20:27:12.647Z",TRUE,"pitch","77370fba-8558-4d34-aabd-391581bd6c68",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.434,1.6478,NA,118.4,196.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, first baseman Pete Alonso to pitcher Tyler Jay.",0,11,7,80,"top",9,"2024-04-13T20:26:35.092Z","2024-04-13T20:27:48.917Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664079,"Tyler Jay","/api/v1/people/664079","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,84.4,8,2,0.4116,6.2717,25.0777,-21.2242,8.0682,6.0871,-0.0366,1.5715,-9.038,-132.466,-5.979,2.3518,50.0032,5.3827,14.5138,30,6,24,1899,133,NA,NA,NA,NA,NA,NA,FALSE,-22.7,10.1,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T20:26:53.787Z","2024-04-13T20:26:57.321Z",TRUE,"pitch","22cbed46-0614-4102-8987-57e7aeffaffb",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.59,1.73,NA,145.28,217.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, first baseman Pete Alonso to pitcher Tyler Jay.",0,11,7,80,"top",9,"2024-04-13T20:26:35.092Z","2024-04-13T20:27:48.917Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664079,"Tyler Jay","/api/v1/people/664079","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73.6,13,2,0.4729,6.2345,21.9263,-30.1088,-4.4691,1.5177,-0.7419,0.7738,-6.1057,-115.8687,-3.617,2.5091,50,5.236,-6.0671,13.2,9.6,24,2166,286,NA,NA,NA,NA,NA,NA,FALSE,-41,2.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",3,"2024-04-13T20:26:22.934Z","2024-04-13T20:26:31.026Z",TRUE,"pitch","dfb6dc1a-3c2d-42b2-875f-ab57454763d6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.71,1.78,NA,97.06,144.42,"ground_ball","medium","6",118.73,158.14,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,11,7,79,"top",9,"2024-04-13T20:25:19.487Z","2024-04-13T20:26:31.026Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664079,"Tyler Jay","/api/v1/people/664079","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,81.2,3,2,0.4233,6.0714,27.9984,-23.4929,8.7447,5.1255,0.5232,3.4949,-7.7003,-129.5887,-0.4537,2.4023,50.0051,5.4725,14.821,28.8,6,24,1900,128,91.8,-18,12,NA,NA,NA,TRUE,-25.2,9.4,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
