"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717794,"2023-06-12",0,"2023-06-13T03:40:59.320Z","2023-06-13T03:41:31.843Z",FALSE,"action",NA,NA,"Pitching Change: Matt Carasiti replaces Daniel Bard.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571539,"/api/v1/people/571539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"78","atBat","Single","single","Masataka Yoshida singles on a line drive to left fielder Jurickson Profar. Connor Wong to 3rd.",0,4,2,78,"bottom",10,"2023-06-13T03:42:15.325Z","2023-06-13T03:43:23.227Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571539,"Matt Carasiti","/api/v1/people/571539","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717794,"2023-06-12",1,"2023-06-13T03:41:31.843Z","2023-06-13T03:41:59.062Z",FALSE,"action",NA,NA,"Connor Wong starts inning at 2nd base.","Runner Placed On Base",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657136,"/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Masataka Yoshida singles on a line drive to left fielder Jurickson Profar. Connor Wong to 3rd.",0,4,2,78,"bottom",10,"2023-06-13T03:42:15.325Z","2023-06-13T03:43:23.227Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571539,"Matt Carasiti","/api/v1/people/571539","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717794,"2023-06-12",2,"2023-06-13T03:41:59.062Z","2023-06-13T03:42:17.708Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Masataka Yoshida replaces Enrique Hernandez.","Offensive Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,807799,"/api/v1/people/807799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","78","atBat","Single","single","Masataka Yoshida singles on a line drive to left fielder Jurickson Profar. Connor Wong to 3rd.",0,4,2,78,"bottom",10,"2023-06-13T03:42:15.325Z","2023-06-13T03:43:23.227Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",571539,"Matt Carasiti","/api/v1/people/571539","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,571771,"/api/v1/people/571771",NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717794,"2023-06-12",4,"2023-06-13T03:39:32.957Z","2023-06-13T03:39:40.765Z",TRUE,"pitch","1dc9d7b7-298e-4c29-8a7b-6b077c89838d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.411,1.565,NA,158.13,159.74,"ground_ball","medium","3",153.9,170.27,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Coco Montes grounds out, first baseman Triston Casas to pitcher Justin Garza.",0,4,2,77,"top",10,"2023-06-13T03:39:13.041Z","2023-06-13T03:39:40.765Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663796,"Coco Montes","/api/v1/people/663796","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.8,11,2,0.3923,6.0783,30.2762,-15.1677,-4.9667,8.6057,-1.0789,2.9273,3.6162,-139.4226,-3.953,-1.7451,50.0002,5.3592,-9.8123,30,3.6,24,2236,213,47.3,13,72,NA,NA,NA,TRUE,-14.8,15,8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717794,"2023-06-12",3,"2023-06-13T03:39:15.394Z","2023-06-13T03:39:18.684Z",TRUE,"pitch","5723bf0c-622f-4359-93a2-2bd581f30c57",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.411,1.565,NA,110.03,177.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Coco Montes grounds out, first baseman Triston Casas to pitcher Justin Garza.",0,4,2,77,"top",10,"2023-06-13T03:39:13.041Z","2023-06-13T03:39:40.765Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663796,"Coco Montes","/api/v1/people/663796","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,83.2,5,0.9,0.4153,5.9854,26.8055,-22.6741,-0.1109,5.3913,0.1827,2.2844,5.0437,-131.6572,-3.5915,-1.74,50.006,5.3357,-0.1955,2.4,4.8,24,2255,186,NA,NA,NA,NA,NA,NA,FALSE,-24.1,9.2,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717794,"2023-06-12",0,"2023-06-13T02:11:43.475Z","2023-06-13T03:37:37.577Z",FALSE,"action",NA,NA,"Status Change - Delayed: Rain","Game Advisory",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663796,"/api/v1/people/663796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Coco Montes grounds out, first baseman Triston Casas to pitcher Justin Garza.",0,4,2,77,"top",10,"2023-06-13T03:39:13.041Z","2023-06-13T03:39:40.765Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663796,"Coco Montes","/api/v1/people/663796","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717794,"2023-06-12",1,"2023-06-13T03:37:37.577Z","2023-06-13T03:38:01.092Z",FALSE,"action",NA,NA,"Status Change - In Progress","Game Advisory",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663796,"/api/v1/people/663796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Coco Montes grounds out, first baseman Triston Casas to pitcher Justin Garza.",0,4,2,77,"top",10,"2023-06-13T03:39:13.041Z","2023-06-13T03:39:40.765Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663796,"Coco Montes","/api/v1/people/663796","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717794,"2023-06-12",2,"2023-06-13T03:38:01.092Z","2023-06-13T03:39:15.394Z",FALSE,"action",NA,NA,"Pitching Change: Justin Garza replaces Joe Jacques.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,621057,"/api/v1/people/621057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"77","atBat","Groundout","field_out","Coco Montes grounds out, first baseman Triston Casas to pitcher Justin Garza.",0,4,2,77,"top",10,"2023-06-13T03:39:13.041Z","2023-06-13T03:39:40.765Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663796,"Coco Montes","/api/v1/people/663796","R","Right",621057,"Justin Garza","/api/v1/people/621057","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717794,"2023-06-12",8,"2023-06-13T02:09:01.125Z","2023-06-13T02:09:09.262Z",TRUE,"pitch","1c77c3dd-9a65-4556-ba92-56eb77243930",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.8,1.81,NA,123.47,188.74,"ground_ball","medium","3",151.65,169.94,NA,NA,TRUE,NA,NA,NA,NA,NA,"76","atBat","Field Error","field_error","Nolan Jones reaches on a fielding error by first baseman Triston Casas. Ryan McMahon scores. Elias Diaz to 3rd. Randal Grichuk to 2nd.",0,4,2,76,"top",10,"2023-06-13T02:06:29.636Z","2023-06-13T02:09:09.262Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.4,8,2,0.4151,6.5849,26.2168,-30.3222,11.7653,1.0453,-0.1697,1.8534,-12.2248,-131.633,-1.581,2.9915,50.0006,4.6929,20.7812,31.2,8.4,24,2092,99,92.4,-22,6,NA,NA,NA,FALSE,-31.4,1.8,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",553869,"Elias Díaz","/api/v1/people/553869",666134,"Nolan Jones","/api/v1/people/666134"
717794,"2023-06-12",7,"2023-06-13T02:08:23.168Z","2023-06-13T02:08:27.833Z",TRUE,"pitch","66e5f940-43dd-4999-8554-5bd3e41429c8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.8,1.81,NA,125.81,195.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Field Error","field_error","Nolan Jones reaches on a fielding error by first baseman Triston Casas. Ryan McMahon scores. Elias Diaz to 3rd. Randal Grichuk to 2nd.",0,4,2,76,"top",10,"2023-06-13T02:06:29.636Z","2023-06-13T02:09:09.262Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82.2,13,2,0.4204,6.5511,27.6908,-32.6789,11.319,-0.2963,-0.2311,1.6147,-12.2069,-130.3549,-1.5324,3.0443,50,4.6797,19.4546,27.6,8.4,24,2014,126,NA,NA,NA,NA,NA,NA,FALSE,-34.8,-0.6,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",6,"2023-06-13T02:07:58.986Z","2023-06-13T02:08:03.812Z",TRUE,"pitch","6062ac60-6c89-4cdd-9630-70b11329f63e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.7698,1.8101,NA,173.35,216.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Field Error","field_error","Nolan Jones reaches on a fielding error by first baseman Triston Casas. Ryan McMahon scores. Elias Diaz to 3rd. Randal Grichuk to 2nd.",0,4,2,76,"top",10,"2023-06-13T02:06:29.636Z","2023-06-13T02:09:09.262Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82.2,13,2,0.4221,6.9064,26.6343,-33.1321,9.703,-0.5599,-1.4782,0.8069,-14.4649,-129.6725,-3.2071,2.9069,50.0039,4.5824,16.5569,22.8,8.4,24,1828,92,NA,NA,NA,NA,NA,NA,FALSE,-36,-1.6,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",4,"2023-06-13T02:07:21.435Z","2023-06-13T02:07:26.156Z",TRUE,"pitch","77c7473e-5d06-485c-9a74-6316a05b59a1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.7389,1.8101,NA,113.02,154.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Field Error","field_error","Nolan Jones reaches on a fielding error by first baseman Triston Casas. Ryan McMahon scores. Elias Diaz to 3rd. Randal Grichuk to 2nd.",0,4,2,76,"top",10,"2023-06-13T02:06:29.636Z","2023-06-13T02:09:09.262Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82,5,2,0.4182,6.1372,30.4627,-31.992,13.5324,0.1053,0.1043,3.1126,-12.1477,-131.4892,1.8649,3.0483,50.0037,4.7847,23.4628,33.6,8.4,24,2018,19,NA,NA,NA,NA,NA,NA,FALSE,-32.8,1,-21.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",3,"2023-06-13T02:07:01.749Z","2023-06-13T02:07:07.171Z",TRUE,"pitch","5223e089-c638-4bd5-843c-bbd44ad7edf0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.8317,1.8101,NA,150.77,186.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Field Error","field_error","Nolan Jones reaches on a fielding error by first baseman Triston Casas. Ryan McMahon scores. Elias Diaz to 3rd. Randal Grichuk to 2nd.",0,4,2,76,"top",10,"2023-06-13T02:06:29.636Z","2023-06-13T02:09:09.262Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.1,13,2,0.4203,6.7493,27.8571,-32.2732,12.1736,-0.0537,-0.8859,1.9505,-14.0614,-130.3876,-0.5783,2.9997,50.0054,4.6141,20.9278,28.8,8.4,24,2067,94,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",2,"2023-06-13T02:06:29.636Z","2023-06-13T02:06:37.578Z",FALSE,"no_pitch","9ecf70e5-1b6e-4539-ac3c-ec5aa39579a8",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Field Error","field_error","Nolan Jones reaches on a fielding error by first baseman Triston Casas. Ryan McMahon scores. Elias Diaz to 3rd. Randal Grichuk to 2nd.",0,4,2,76,"top",10,"2023-06-13T02:06:29.636Z","2023-06-13T02:09:09.262Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",682175,"Joe Jacques",FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",0,"2023-06-13T02:04:10.523Z","2023-06-13T02:04:58.243Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"76","atBat","Field Error","field_error","Nolan Jones reaches on a fielding error by first baseman Triston Casas. Ryan McMahon scores. Elias Diaz to 3rd. Randal Grichuk to 2nd.",0,4,2,76,"top",10,"2023-06-13T02:06:29.636Z","2023-06-13T02:09:09.262Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",1,"2023-06-13T02:04:58.243Z","2023-06-13T02:06:29.636Z",FALSE,"action",NA,NA,"Pitching Change: Joe Jacques replaces Nick Pivetta.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,682175,"/api/v1/people/682175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"76","atBat","Field Error","field_error","Nolan Jones reaches on a fielding error by first baseman Triston Casas. Ryan McMahon scores. Elias Diaz to 3rd. Randal Grichuk to 2nd.",0,4,2,76,"top",10,"2023-06-13T02:06:29.636Z","2023-06-13T02:09:09.262Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",5,"2023-06-13T02:07:43.144Z","2023-06-13T02:07:58.986Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,666134,"/api/v1/people/666134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"76","atBat","Field Error","field_error","Nolan Jones reaches on a fielding error by first baseman Triston Casas. Ryan McMahon scores. Elias Diaz to 3rd. Randal Grichuk to 2nd.",0,4,2,76,"top",10,"2023-06-13T02:06:29.636Z","2023-06-13T02:09:09.262Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",682175,"Joe Jacques","/api/v1/people/682175","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
