"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717488,"2023-07-05",5,"2023-07-06T01:01:29.310Z","2023-07-06T01:01:35.570Z",TRUE,"pitch","a8cfdb79-ce47-44f6-9a77-afd92096da82",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.432,1.5356,NA,68.46,180.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Dane Myers grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,7,8,67,"bottom",7,"2023-07-06T01:00:15.947Z","2023-07-06T01:02:40.810Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.9,14,0.91,0.4054,6.7081,31.2285,-14.8802,-1.8431,9.3672,1.2735,2.1706,8.4225,-135.4153,-6.1855,-1.6457,50.0019,5.5365,-3.4037,4.8,3.6,24,2693,215,NA,NA,NA,NA,NA,NA,FALSE,-16,15.7,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",4,"2023-07-06T01:01:12.491Z","2023-07-06T01:01:15.491Z",TRUE,"pitch","0809d9eb-a1cd-4916-8a5a-1c50fbf7a9f6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5529,1.5767,NA,98.41,110.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Dane Myers grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,7,8,67,"bottom",7,"2023-07-06T01:00:15.947Z","2023-07-06T01:02:40.810Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.7,12,0.9,0.4045,6.6491,31.0784,-15.659,-3.3093,8.9047,0.4877,4.7627,6.9978,-135.6671,-0.1058,-1.701,50.0019,5.8983,-6.1375,15.6,3.6,24,2579,201,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.3,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",3,"2023-07-06T01:00:51.348Z","2023-07-06T01:00:55.012Z",TRUE,"pitch","92e991ad-0a8f-430a-9922-9aa01dc3b199",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.371,1.535,NA,112.76,178.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Dane Myers grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,7,8,67,"bottom",7,"2023-07-06T01:00:15.947Z","2023-07-06T01:02:40.810Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,78.4,5,0.91,0.4394,6.346,27.6078,-28.5847,3.3435,2.2864,0.1112,2.2496,3.5849,-125.1184,-2.6075,-1.7799,50.0015,5.6717,5.2475,12,7.2,24,2858,79,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.7,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-06T01:00:37.379Z","2023-07-06T01:00:41.405Z",TRUE,"pitch","44ebe4a4-e19d-4efe-aa99-1dbec8667e8a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6137,1.6595,NA,117.07,200.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Dane Myers grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,7,8,67,"bottom",7,"2023-07-06T01:00:15.947Z","2023-07-06T01:02:40.810Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.1,13,0.78,0.4262,6.4322,27.7721,-27.0879,0.502,3.0399,-0.0019,1.4061,4.686,-128.7381,-5.1939,-1.914,50.0009,5.5574,0.8379,3.6,7.2,24,2827,100,NA,NA,NA,NA,NA,NA,FALSE,-30.5,4.6,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-06T01:00:18.189Z","2023-07-06T01:00:22.797Z",TRUE,"pitch","e4102704-f351-40bf-b9b9-73ab99411321",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.371,1.535,NA,111.13,168.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Dane Myers grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,7,8,67,"bottom",7,"2023-07-06T01:00:15.947Z","2023-07-06T01:02:40.810Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.3,5,0.91,0.403,6.6284,30.9867,-13.9277,-2.3814,9.7629,0.1539,2.6183,6.1674,-136.1054,-5.4429,-1.836,50.0018,5.6151,-4.4513,12,3.6,24,2602,210,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-06T00:59:57.187Z","2023-07-06T01:00:18.189Z",FALSE,"action",NA,NA,"Marlins third baseman Jean Segura ejected by HP umpire Jeff Nelson.","Ejection",7,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,516416,"/api/v1/people/516416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Dane Myers grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,7,8,67,"bottom",7,"2023-07-06T01:00:15.947Z","2023-07-06T01:02:40.810Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,667472,"Dane Myers","/api/v1/people/667472","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427362,"/api/v1/people/427362",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",5,"2023-07-06T00:59:30.207Z","2023-07-06T00:59:35.226Z",TRUE,"pitch","ba8553c9-3197-4dde-863b-657fadeb9bf3",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.1824,1.4611,NA,81.69,191.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jean Segura called out on strikes.",0,7,8,66,"bottom",7,"2023-07-06T00:57:57.428Z","2023-07-06T00:59:35.226Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,79.6,14,0.9,0.4317,6.5677,30.601,-29.5558,2.0715,1.6169,0.9265,1.741,6.1056,-127.7359,-3.8973,-1.7811,50.0053,5.656,3.3642,8.4,7.2,24,2835,75,NA,NA,NA,NA,NA,NA,TRUE,-33.8,2.2,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",3,"2023-07-06T00:58:59.309Z","2023-07-06T00:59:04.328Z",TRUE,"pitch","e2def190-5b03-40c4-87c3-74a111416345",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.06,1.46,NA,100.09,179.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jean Segura called out on strikes.",0,7,8,66,"bottom",7,"2023-07-06T00:57:57.428Z","2023-07-06T00:59:35.226Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.7,6,0.9,0.4337,6.3183,26.7127,-28.4937,2.4922,2.2804,0.4435,2.2062,4.9259,-126.4664,-3.0611,-1.8562,50.0025,5.7269,4.0208,9.6,7.2,24,2892,70,NA,NA,NA,NA,NA,NA,FALSE,-32.6,3.6,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-06T00:58:42.228Z","2023-07-06T00:58:46.820Z",TRUE,"pitch","3c24721d-4843-4a99-ba33-132a7b1dd03c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,2.9184,1.3783,NA,57.32,191.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jean Segura called out on strikes.",0,7,8,66,"bottom",7,"2023-07-06T00:57:57.428Z","2023-07-06T00:59:35.226Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.4,14,0.89,0.4308,6.5066,26.9101,-27.7544,1.4993,2.6983,1.5658,1.7452,7.6834,-127.3002,-4.2981,-1.6901,50.0016,5.6607,2.4501,7.2,7.2,24,2863,88,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.1,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-06T00:58:25.961Z","2023-07-06T00:58:29.919Z",TRUE,"pitch","440ec8fa-bcb8-451f-8a0e-36e3139577de",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,2.959,1.3989,NA,99.02,194.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jean Segura called out on strikes.",0,7,8,66,"bottom",7,"2023-07-06T00:57:57.428Z","2023-07-06T00:59:35.226Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.9,9,0.9,0.4024,6.65,28.4972,-12.9435,-5.463,10.2359,0.4716,1.6249,7.774,-135.8844,-8.0476,-1.7106,50.004,5.5152,-10.2648,31.2,3.6,24,2598,216,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-06T00:58:11.763Z","2023-07-06T00:58:15.238Z",TRUE,"pitch","e80eca83-b19c-44cd-8707-4fc50da8cad1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9996,1.4195,NA,66.66,202.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jean Segura called out on strikes.",0,7,8,66,"bottom",7,"2023-07-06T00:57:57.428Z","2023-07-06T00:59:35.226Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.6,14,0.89,0.4047,6.9793,28.1265,-16.0287,-3.9298,8.6934,1.3206,1.3361,9.358,-135.0868,-8.1816,-1.6705,50.0009,5.5203,-7.2975,16.8,3.6,24,2598,217,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",4,"2023-07-06T00:59:15.893Z","2023-07-06T00:59:30.207Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,516416,"/api/v1/people/516416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jean Segura called out on strikes.",0,7,8,66,"bottom",7,"2023-07-06T00:57:57.428Z","2023-07-06T00:59:35.226Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",4,"2023-07-06T00:55:43.319Z","2023-07-06T00:55:51.828Z",TRUE,"pitch","30ad2285-32fa-45df-a800-1fc4e340c423",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.78,1.82,NA,124.7,189.35,"ground_ball","medium","5",102.02,167.17,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Grounded Into DP","grounded_into_double_play","Jordan Walker grounds into a double play, third baseman Jean Segura to second baseman Luis Arraez to first baseman Yuli Gurriel. Willson Contreras out at 2nd. Jordan Walker out at 1st.",0,7,8,65,"top",7,"2023-07-06T00:54:42.622Z","2023-07-06T00:55:51.828Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,691023,"Jordan Walker","/api/v1/people/691023","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.1,8,0.91,0.4309,6.2154,26.708,-27.0873,-9.3402,3.1128,-0.2021,1.8308,6.5524,-127.221,-3.8304,-1.6007,50.0035,5.5088,-15.273,26.4,7.2,24,1517,233,94.1,-12,10,NA,NA,NA,TRUE,-30.8,4.9,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",3,"2023-07-06T00:55:24.878Z","2023-07-06T00:55:28.848Z",TRUE,"pitch","bc1cf95d-7bf9-46a9-93ec-2198f69a4f97",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6197,1.7591,NA,114.56,206.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Grounded Into DP","grounded_into_double_play","Jordan Walker grounds into a double play, third baseman Jean Segura to second baseman Luis Arraez to first baseman Yuli Gurriel. Willson Contreras out at 2nd. Jordan Walker out at 1st.",0,7,8,65,"top",7,"2023-07-06T00:54:42.622Z","2023-07-06T00:55:51.828Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,691023,"Jordan Walker","/api/v1/people/691023","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.3,14,0.91,0.426,5.6855,26.8008,-25.5192,-1.3182,3.9769,0.0641,1.199,4.9096,-128.6021,-6.1165,-1.6989,50.0043,5.5892,-2.2072,2.4,6,24,2549,203,NA,NA,NA,NA,NA,NA,FALSE,-29,6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-06T00:55:03.957Z","2023-07-06T00:55:08.216Z",TRUE,"pitch","f5b08ad7-b67d-413c-a9a3-0a4b92b6c55f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.68,1.7181,NA,110.61,173.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Grounded Into DP","grounded_into_double_play","Jordan Walker grounds into a double play, third baseman Jean Segura to second baseman Luis Arraez to first baseman Yuli Gurriel. Willson Contreras out at 2nd. Jordan Walker out at 1st.",0,7,8,65,"top",7,"2023-07-06T00:54:42.622Z","2023-07-06T00:55:51.828Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,691023,"Jordan Walker","/api/v1/people/691023","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,88.9,5,0.9,0.3858,6.2707,35.5251,-18.8526,-10.3543,6.5395,0.1676,2.404,7.9329,-142.4562,-5.639,-1.3209,50.0016,5.6177,-21.0852,43.2,6,24,2438,220,NA,NA,NA,NA,NA,NA,FALSE,-18,10.7,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-06T00:54:44.832Z","2023-07-06T00:54:48.863Z",TRUE,"pitch","c4a13eba-4f08-4498-819f-8f0b11faccee",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8211,1.7395,NA,122.81,198.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Grounded Into DP","grounded_into_double_play","Jordan Walker grounds into a double play, third baseman Jean Segura to second baseman Luis Arraez to first baseman Yuli Gurriel. Willson Contreras out at 2nd. Jordan Walker out at 1st.",0,7,8,65,"top",7,"2023-07-06T00:54:42.622Z","2023-07-06T00:55:51.828Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,691023,"Jordan Walker","/api/v1/people/691023","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.6,13,0.89,0.4191,6.3873,27.452,-29.9251,-10.4987,1.3019,-0.1523,1.4909,6.9971,-130.6589,-4.9631,-1.5006,50.0033,5.6628,-18.1582,28.8,8.4,24,1858,240,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.4,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
