"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718297,"2023-05-06",6,"2023-05-06T04:25:55.083Z","2023-05-06T04:25:58.083Z",TRUE,"pitch","c3b409ab-62ec-4ea9-8ac2-e514ba5c857b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0552,1.4894,NA,37.7,128.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,67,"top",9,"2023-05-06T04:25:10.137Z","2023-05-06T04:27:22.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.2,12,2,0.4446,6.6268,25.7086,-26.1568,10.9985,3.9184,2.0803,4.0883,-3.5621,-123.4347,1.8276,2.1174,50.0026,5.5483,16.8866,32.4,8.4,24,2035,113,NA,NA,NA,NA,NA,NA,FALSE,-30.4,7.8,-19,NA,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",5,"2023-05-06T04:25:35.902Z","2023-05-06T04:25:39.312Z",TRUE,"pitch","ebfaec74-9072-4d9b-9f4b-ecac2c5bb3c0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0762,1.4894,NA,100.13,204.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,67,"top",9,"2023-05-06T04:25:10.137Z","2023-05-06T04:27:22.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,77.9,14,2,0.4428,6.6561,26.145,-24.7508,12.5374,4.7994,0.4426,1.2709,-7.542,-123.9708,-4.6517,1.9045,50.0045,5.2525,19.4019,34.8,8.4,24,2066,114,NA,NA,NA,NA,NA,NA,FALSE,-30.1,7.8,-20.8,NA,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",4,"2023-05-06T04:25:12.457Z","2023-05-06T04:25:17.379Z",TRUE,"pitch","2601ffb2-9def-4393-8044-dd6a33e0193e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.14,1.49,NA,88.58,186.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,67,"top",9,"2023-05-06T04:25:10.137Z","2023-05-06T04:27:22.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.8,9,2,0.4172,6.5441,27.7242,-26.6509,10.3155,3.1676,0.7457,1.9338,-6.3188,-131.2594,-3.7907,1.8436,50.0048,5.3805,18.006,31.2,7.2,24,2342,119,NA,NA,NA,NA,NA,NA,FALSE,-28.6,5.2,-17.3,NA,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T04:21:42.496Z","2023-05-06T04:23:20.379Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,67,"top",9,"2023-05-06T04:25:10.137Z","2023-05-06T04:27:22.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",1,"2023-05-06T04:23:20.379Z","2023-05-06T04:24:33.870Z",FALSE,"action",NA,NA,"Pitching Change: Tayler Saucedo replaces Matt Brash.","Pitching Substitution",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,642048,"/api/v1/people/642048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,67,"top",9,"2023-05-06T04:25:10.137Z","2023-05-06T04:27:22.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",2,"2023-05-06T04:24:33.870Z","2023-05-06T04:24:56.681Z",FALSE,"action",NA,NA,"Mariners manager Scott Servais ejected by HP umpire Shane Livensparger.","Ejection",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,122011,"/api/v1/people/122011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,67,"top",9,"2023-05-06T04:25:10.137Z","2023-05-06T04:27:22.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575629,"/api/v1/people/575629",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",3,"2023-05-06T04:24:56.681Z","2023-05-06T04:25:06.214Z",FALSE,"pickoff","c59b666f-3b16-4199-ad7f-419374800496",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,67,"top",9,"2023-05-06T04:25:10.137Z","2023-05-06T04:27:22.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",8,"2023-05-06T04:26:23.593Z","2023-05-06T04:26:36.900Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,455117,"/api/v1/people/455117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,67,"top",9,"2023-05-06T04:25:10.137Z","2023-05-06T04:27:22.250Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",642048,"Tayler Saucedo","/api/v1/people/642048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T04:21:18.165Z","2023-05-06T04:21:31.716Z",TRUE,"pitch","99c8a6ed-f1ce-4fee-b531-1ebed0e7c2aa",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.22,1.51,NA,127.91,164.11,"fly_ball","medium","9",170.46,121.71,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jake Meyers singles on a fly ball to right fielder Teoscar Hernandez.",0,6,4,66,"top",9,"2023-05-06T04:21:15.631Z","2023-05-06T04:21:31.716Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.3,1,0.89,0.3893,6.5299,32.3455,-17.9023,-7.3499,7.1211,-0.2863,2.7654,8.4892,-140.7703,-2.3411,-2.388,50.0028,4.7685,-14.7318,34.8,4.8,24,2244,231,72.7,29,225,NA,NA,NA,FALSE,-16.7,12.6,11.5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",2,"2023-05-06T04:20:54.811Z","2023-05-06T04:21:00.283Z",TRUE,"pitch","4fc8b00d-7ed2-4df1-8d95-4df7c60e37ff",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.34,1.65,NA,111.14,157.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Corey Julks strikes out swinging.",0,6,4,65,"top",9,"2023-05-06T04:20:29.966Z","2023-05-06T04:21:00.283Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,82,2,0.91,0.4198,6.3896,29.3334,-28.5884,9.5285,2.0868,0.1538,3.0006,3.4955,-130.8044,0.5195,-2.4405,50.005,4.9544,16.4025,31.2,8.4,24,3025,63,NA,NA,NA,NA,NA,NA,TRUE,-29.9,4.1,-18,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",1,"2023-05-06T04:20:43.042Z","2023-05-06T04:20:46.594Z",TRUE,"pitch","5164c3de-56d5-4cf6-a836-008f2eec886f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3393,1.6493,NA,127.22,161.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Corey Julks strikes out swinging.",0,6,4,65,"top",9,"2023-05-06T04:20:29.966Z","2023-05-06T04:21:00.283Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.4,78.9,2,0.94,0.4366,6.6038,27.3785,-36.6211,7.3363,-2.7925,-0.2681,2.8684,2.5328,-125.8332,1.9567,-2.243,50.0042,5.0643,11.674,18,9.6,24,2989,55,NA,NA,NA,NA,NA,NA,FALSE,-41,-4.3,-13.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T04:20:31.739Z","2023-05-06T04:20:35.529Z",TRUE,"pitch","b9ce5a91-91d0-402d-a385-6f41eaa17394",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2762,1.6493,NA,106.61,182.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Corey Julks strikes out swinging.",0,6,4,65,"top",9,"2023-05-06T04:20:29.966Z","2023-05-06T04:21:00.283Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,667452,"Corey Julks","/api/v1/people/667452","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.4,79.7,8,2,0.4326,6.5984,28.7129,-33.8417,9.5686,-1.0266,0.2726,2.0911,3.7957,-127.1531,-0.3896,-2.4875,50.0055,4.9567,15.499,25.2,9.6,24,3004,48,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-1.7,-18.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",4,"2023-05-06T04:20:06.862Z","2023-05-06T04:20:12.602Z",TRUE,"pitch","0bacc436-9e70-4bbe-8720-2cf703696825",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.4963,1.7493,NA,108.82,180.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,64,"top",9,"2023-05-06T04:19:05.962Z","2023-05-06T04:20:12.602Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.1,8,0.91,0.3819,6.589,33.3701,-15.4134,-7.3026,8.0496,0.2147,2.1417,9.8765,-143.4378,-4.8859,-2.3254,50.0034,4.8291,-15.2077,38.4,3.6,24,2272,232,NA,NA,NA,NA,NA,NA,TRUE,-14.4,13.7,11.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",3,"2023-05-06T04:19:50.896Z","2023-05-06T04:19:55.335Z",TRUE,"pitch","d66cfb62-fbd6-4182-a5ea-0aafc38ac4b5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.6014,1.7493,NA,82.05,151.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,64,"top",9,"2023-05-06T04:19:05.962Z","2023-05-06T04:20:12.602Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.4,12,0.91,0.3806,6.4813,33.3307,-15.2537,-6.9512,8.0659,0.9169,3.235,11.1804,-143.9066,-2.45,-2.1151,50.0033,5.0421,-14.5839,37.2,3.6,24,2300,230,NA,NA,NA,NA,NA,NA,FALSE,-13.7,14.3,10.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",2,"2023-05-06T04:19:33.548Z","2023-05-06T04:19:36.548Z",TRUE,"pitch","3585d25a-177c-49ab-9a91-d15f3268dd1b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.56,1.75,NA,103.22,144.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,64,"top",9,"2023-05-06T04:19:05.962Z","2023-05-06T04:20:12.602Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.9,83.5,3,0.9,0.4134,6.357,27.5996,-23.8347,6.2637,4.6872,0.3614,3.484,4.8191,-132.3738,0.4655,-2.2949,50.0029,5.0474,11.1418,26.4,6,24,2850,69,NA,NA,NA,NA,NA,NA,FALSE,-24.1,8.8,-12.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",1,"2023-05-06T04:19:20.843Z","2023-05-06T04:19:24.386Z",TRUE,"pitch","f64c5f30-ea93-4e7d-b53b-80a2e1216dd6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.6225,1.7493,NA,127.21,165.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,64,"top",9,"2023-05-06T04:19:05.962Z","2023-05-06T04:20:12.602Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.5,5,0.91,0.419,6.4438,26.6705,-26.8634,7.9588,3.0653,-0.2679,2.7136,2.8186,-130.5627,-0.6779,-2.3944,50.0011,4.9925,13.7827,27.6,7.2,24,2924,56,NA,NA,NA,NA,NA,NA,FALSE,-28.3,5.6,-15,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T04:19:09.632Z","2023-05-06T04:19:13.109Z",TRUE,"pitch","b7fd796d-671a-4126-83f1-4a81550cb322",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5594,1.7493,NA,121.32,150.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,64,"top",9,"2023-05-06T04:19:05.962Z","2023-05-06T04:20:12.602Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.3,79.5,2,0.91,0.4357,6.7485,24.6157,-38.8061,5.9832,-4.1377,-0.1134,3.2721,4.0051,-125.5621,3.3355,-2.5047,50.0033,5.0769,9.5864,15.6,9.6,24,2872,51,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-6.5,-11.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
