"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717969,"2023-05-30",0,"2023-05-30T03:37:17.099Z","2023-05-30T03:37:22.057Z",TRUE,"pitch","039d1e9a-c492-4339-851c-7dbe11044631",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3741,1.6753,NA,73.49,199.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Greg Allen grounds out, first baseman Ty France to pitcher Juan Then.",0,9,4,58,"top",7,"2023-05-30T03:36:41.823Z","2023-05-30T03:37:38.073Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,656185,"Greg Allen","/api/v1/people/656185","L","Left",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.8,14,2,0.4039,6.5987,27.9703,-25.5154,-11.6601,3.5741,1.1415,1.4673,13.2872,-135.317,-4.9077,-2.3045,50.0063,5.0796,-21.7498,36,7.2,24,2105,237,NA,NA,NA,NA,NA,NA,FALSE,-25.9,5.6,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T03:35:01.303Z","2023-05-30T03:35:10.025Z",TRUE,"pitch","37da3e8b-7c50-435a-a493-7ad2d51f230b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.53,1.65,NA,131.63,193.5,"popup","medium","6",112.47,153.1,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Taylor Trammell pops out to shortstop Isiah Kiner-Falefa.",0,9,4,57,"bottom",6,"2023-05-30T03:34:20.817Z","2023-05-30T03:35:10.025Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.8,7,0.9,0.4396,6.3016,23.7989,-22.1322,-10.0369,6.3798,-0.3838,1.6769,5.3487,-124.3683,-4.753,-1.2528,50.0033,5.437,-15.8005,32.4,7.2,24,2452,228,74.7,71,101,NA,NA,NA,TRUE,-26.5,10.7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T03:34:40.899Z","2023-05-30T03:34:43.899Z",TRUE,"pitch","40486a2f-1de6-40cb-9dc6-bb5b2215904b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.53,1.65,NA,113.2,204.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Taylor Trammell pops out to shortstop Isiah Kiner-Falefa.",0,9,4,57,"bottom",6,"2023-05-30T03:34:20.817Z","2023-05-30T03:35:10.025Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.4,14,0.9,0.4053,6.0449,28.2032,-23.6671,-11.5402,4.5983,0.0997,1.2586,7.5471,-134.9084,-5.7832,-1.2287,50.0049,5.0887,-21.3635,38.4,7.2,24,2336,227,NA,NA,NA,NA,NA,NA,FALSE,-24.4,7.3,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",4,"2023-05-30T03:34:01.061Z","2023-05-30T03:34:12.135Z",TRUE,"pitch","7d4b556a-5e26-4b26-a2b6-be1db0d640b5",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.51,1.65,NA,124.07,169.99,"line_drive","medium","7",89.81,89.77,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Teoscar Hernandez singles on a line drive to left fielder Jake Bauers.",0,9,4,56,"bottom",6,"2023-05-30T03:32:36.509Z","2023-05-30T03:34:12.135Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.7,78.3,5,0.89,0.4425,5.8583,22.9642,-32.0361,-0.7969,0.0912,-0.1856,2.5478,2.443,-123.456,-0.3978,-1.0814,50.0039,5.3912,-1.2389,1.2,8.4,24,2691,51,94.4,18,288,NA,NA,NA,FALSE,-37.4,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T03:33:28.534Z","2023-05-30T03:33:31.534Z",TRUE,"pitch","5a3d16a5-13ad-4c02-9398-4bf1213883b4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.51,1.65,NA,119.8,165.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Teoscar Hernandez singles on a line drive to left fielder Jake Bauers.",0,9,4,56,"bottom",6,"2023-05-30T03:32:36.509Z","2023-05-30T03:34:12.135Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,79.4,5,0.91,0.4357,6.2305,23.6377,-24.7775,-10.6697,4.6142,-0.0735,2.7055,5.7088,-125.3738,-1.734,-0.9853,50.0033,5.4141,-17.1086,32.4,7.2,24,2371,224,NA,NA,NA,NA,NA,NA,FALSE,-28.4,8.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T03:33:12.808Z","2023-05-30T03:33:17.031Z",TRUE,"pitch","44b53e79-0f1f-4f9e-aee6-d9e5f9651eb6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5679,1.713,NA,110.59,120.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Teoscar Hernandez singles on a line drive to left fielder Jake Bauers.",0,9,4,56,"bottom",6,"2023-05-30T03:32:36.509Z","2023-05-30T03:34:12.135Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.2,12,0.89,0.3995,5.9254,28.3368,-16.2108,-6.2278,8.3751,0.1681,4.3852,5.4301,-136.7639,0.087,-1.0277,50.0056,5.4589,-11.8758,33.6,3.6,24,2387,220,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.4,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T03:32:54.822Z","2023-05-30T03:32:57.822Z",TRUE,"pitch","ec082aa4-cf77-40b2-a952-2d082802bdd2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.51,1.65,NA,128.49,148.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Teoscar Hernandez singles on a line drive to left fielder Jake Bauers.",0,9,4,56,"bottom",6,"2023-05-30T03:32:36.509Z","2023-05-30T03:34:12.135Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.3,1,0.9,0.4038,6.0209,28.2942,-14.9711,-6.737,9.2208,-0.3014,3.3608,5.123,-135.4176,-2.5104,-1.3381,50.004,5.3414,-12.5709,37.2,3.6,24,2460,222,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.4,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",3,"2023-05-30T03:33:45.959Z","2023-05-30T03:34:01.061Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,606192,"/api/v1/people/606192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Teoscar Hernandez singles on a line drive to left fielder Jake Bauers.",0,9,4,56,"bottom",6,"2023-05-30T03:32:36.509Z","2023-05-30T03:34:12.135Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T03:32:19.915Z","2023-05-30T03:32:29.518Z",TRUE,"pitch","083154ea-b82e-49b2-9cf3-be922405e39c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.49,1.61,NA,125.35,191.05,"fly_ball","medium","8",136.35,45.5,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Cal Raleigh flies out to center fielder Greg Allen.",0,9,4,55,"bottom",6,"2023-05-30T03:31:28.159Z","2023-05-30T03:32:29.518Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84,78.3,8,0.89,0.4447,5.968,21.0733,-29.892,-0.9017,1.4829,-0.219,1.7679,2.7686,-122.5126,-3.0142,-1.2399,50.0055,5.5332,-1.3903,2.4,8.4,24,2608,285,98,33,381,NA,NA,NA,TRUE,-35.9,2.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T03:32:05.326Z","2023-05-30T03:32:09.226Z",TRUE,"pitch","a1f3b669-31ef-4710-af28-834038c18cef",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.49,1.5818,NA,132.07,122.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Cal Raleigh flies out to center fielder Greg Allen.",0,9,4,55,"bottom",6,"2023-05-30T03:31:28.159Z","2023-05-30T03:32:29.518Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.8,11,0.9,0.4,6.0067,30.0288,-13.1536,-6.3348,10.0196,-0.3953,4.3153,3.902,-136.8805,-0.649,-1.0157,50.0065,5.4555,-12.0313,39.6,3.6,24,2401,221,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.2,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T03:31:40.876Z","2023-05-30T03:31:44.255Z",TRUE,"pitch","b83fd572-e2b3-4df1-b11a-cbc811ee59ea",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.49,1.61,NA,112.88,180.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Cal Raleigh flies out to center fielder Greg Allen.",0,9,4,55,"bottom",6,"2023-05-30T03:31:28.159Z","2023-05-30T03:32:29.518Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,76.4,8,0.9,0.4563,5.8754,19.4483,-31.0702,-1.684,0.7517,0.108,2.1534,4.1051,-119.3004,-1.4542,-1.4039,50.0009,5.5298,-2.4668,3.6,8.4,24,2667,336,NA,NA,NA,NA,NA,NA,FALSE,-38.9,1.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",7,"2023-05-30T03:31:11.606Z","2023-05-30T03:31:18.932Z",TRUE,"pitch","c2421be2-2289-4b15-9acb-d61080185f76",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.45,1.59,NA,97.33,193.29,"ground_ball","medium","5",102.47,169.9,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Oswaldo Cabrera to first baseman DJ LeMahieu.",0,9,4,54,"bottom",6,"2023-05-30T03:28:59.821Z","2023-05-30T03:31:18.932Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,76.3,9,0.9,0.4555,5.9298,22.1237,-32.0455,-1.4575,0.0904,0.5161,1.6846,4.1323,-120.019,-2.3549,-1.0348,50.0047,5.5184,-2.1376,2.4,8.4,24,2637,17,95.9,2,54,NA,NA,NA,TRUE,-40.2,-0.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",6,"2023-05-30T03:30:53.103Z","2023-05-30T03:30:56.369Z",TRUE,"pitch","721932d7-4dc5-4007-b45e-dbd855843844",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.45,1.59,NA,73.84,208.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Oswaldo Cabrera to first baseman DJ LeMahieu.",0,9,4,54,"bottom",6,"2023-05-30T03:28:59.821Z","2023-05-30T03:31:18.932Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.4,77.7,14,0.9,0.449,5.9446,21.405,-31.2593,-0.7146,0.6055,1.1322,1.1073,5.2881,-121.4954,-3.9757,-0.9697,50.0025,5.45,-1.08,0,8.4,24,2581,14,NA,NA,NA,NA,NA,NA,FALSE,-38.4,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",4,"2023-05-30T03:30:29.192Z","2023-05-30T03:30:33.299Z",TRUE,"pitch","9791ed45-efed-4fd9-bf47-b8b40bab0bb2",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.35,1.59,NA,137.96,157.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Oswaldo Cabrera to first baseman DJ LeMahieu.",0,9,4,54,"bottom",6,"2023-05-30T03:28:59.821Z","2023-05-30T03:31:18.932Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,76.6,1,0.9,0.4535,5.9459,20.5257,-31.3365,-0.2709,0.5692,-0.5498,3.005,1.8484,-120.1935,0.0538,-1.2895,50.0058,5.7361,-0.4017,0,8.4,24,2564,61,NA,NA,NA,NA,NA,NA,FALSE,-38.4,1.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",3,"2023-05-30T03:30:13.076Z","2023-05-30T03:30:19.248Z",TRUE,"pitch","9b17a586-c66f-43b8-b076-6bc9d623a4b9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4041,1.59,NA,150.86,196.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Oswaldo Cabrera to first baseman DJ LeMahieu.",0,9,4,54,"bottom",6,"2023-05-30T03:28:59.821Z","2023-05-30T03:31:18.932Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.9,76.3,13,0.9,0.4569,5.8761,20.4859,-32.6538,-1.3745,-0.3265,-0.8883,1.5816,1.4334,-119.3513,-2.2075,-1.3149,50.0045,5.4268,-2.0062,3.6,9.6,24,2602,15,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-0.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T03:29:58.092Z","2023-05-30T03:30:01.105Z",TRUE,"pitch","c78235d7-307e-4119-872c-8ddd2b87bba5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.45,1.59,NA,120.58,167.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Oswaldo Cabrera to first baseman DJ LeMahieu.",0,9,4,54,"bottom",6,"2023-05-30T03:28:59.821Z","2023-05-30T03:31:18.932Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.9,5,0.9,0.4054,6.1376,29.1596,-14.1879,-5.3405,9.7226,-0.094,2.6361,5.1751,-135.0762,-4.3281,-1.34,50.0009,5.2553,-9.8773,30,3.6,24,2513,221,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.9,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
