"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718180,"2023-05-14",4,"2023-05-14T20:25:31.218Z","2023-05-14T20:25:36.772Z",TRUE,"pitch","0198e2de-a41b-4ce7-b220-bce843b8a9f8",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3919,1.541,NA,85.09,172.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,7,74,"top",9,"2023-05-14T20:23:54.399Z","2023-05-14T20:25:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,14,0.9,0.4,6.4378,29.2954,-13.2885,-6.9495,9.9399,0.8372,2.4514,10.8805,-136.7626,-5.9104,-2.2843,50.004,5.5469,-13.2063,37.2,3.6,24,2212,217,NA,NA,NA,NA,NA,NA,TRUE,-13.9,16.9,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",3,"2023-05-14T20:25:10.178Z","2023-05-14T20:25:16.690Z",TRUE,"pitch","f8f7da9d-1b7e-45aa-a8f1-2694bd64cb1c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.5,NA,106.62,176.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,7,74,"top",9,"2023-05-14T20:23:54.399Z","2023-05-14T20:25:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,77.8,5,0.91,0.4475,6.7906,20.7816,-32.2219,-9.8918,-0.0273,0.2722,2.2994,9.7967,-121.7628,-0.6599,-2.4918,50.0059,5.3284,-15.0637,22.8,9.6,24,1672,263,NA,NA,NA,NA,NA,NA,FALSE,-38.6,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T20:24:53.476Z","2023-05-14T20:24:57.909Z",TRUE,"pitch","b22261dc-d59b-41ec-98cb-6b748c333be5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.31,1.5,NA,94.91,173.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,7,74,"top",9,"2023-05-14T20:23:54.399Z","2023-05-14T20:25:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.1,6,0.89,0.4601,6.5337,23.4144,-21.7386,2.7847,7.2751,0.5794,2.4074,7.3582,-119.1605,-1.2388,-2.9133,50.0036,4.9025,3.9941,13.2,6,24,2332,86,NA,NA,NA,NA,NA,NA,FALSE,-27.7,13.1,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",1,"2023-05-14T20:24:36.059Z","2023-05-14T20:24:41.997Z",TRUE,"pitch","3860fbb5-f39f-4c46-8381-12f2c8679760",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2337,1.4884,NA,140.16,138.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,7,74,"top",9,"2023-05-14T20:23:54.399Z","2023-05-14T20:25:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.6,74.8,11,0.9,0.4615,6.7065,21.9999,-33.8295,-9.6701,-1.1633,-0.6076,3.7027,7.4584,-118.5367,2.981,-2.5337,50.0008,5.5112,-13.8026,20.4,9.6,24,1668,269,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-1.1,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",0,"2023-05-14T20:24:18.283Z","2023-05-14T20:24:27.137Z",TRUE,"pitch","dbf7bf03-95da-4343-8ebe-1b03bc165c46",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1018,1.462,NA,38.96,174.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,8,7,74,"top",9,"2023-05-14T20:23:54.399Z","2023-05-14T20:25:36.772Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,73.5,12,0.86,0.4683,6.3925,24.8899,-21.4779,0.6447,7.7476,2.0472,2.3642,10.7776,-117.5232,-1.516,-2.7065,50.0055,5.0371,0.8905,8.4,6,24,2400,83,NA,NA,NA,NA,NA,NA,FALSE,-28.4,13.8,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",5,"2023-05-14T20:23:48.600Z","2023-05-14T20:23:53.704Z",TRUE,"pitch","355ea91c-cc5d-4ac9-b6a4-f4f7217461eb",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,0,NA,NA,3.34,1.54,NA,111.71,221.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,8,7,73,"top",9,"2023-05-14T20:22:37.220Z","2023-05-14T20:23:53.704Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.7,14,0.91,0.4463,6.5676,24.8793,-32.593,-12.2734,-0.2696,0.1388,0.6358,10.2837,-122.8299,-4.2012,-2.5125,50.0059,5.1471,-18.7118,26.4,9.6,24,1879,259,NA,NA,NA,NA,NA,NA,TRUE,-39.7,-1.3,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",4,"2023-05-14T20:23:31.035Z","2023-05-14T20:23:36.882Z",TRUE,"pitch","3c93de84-2c08-4cc9-a82d-0127aa5bf947",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3128,1.4094,NA,141.8,130.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,8,7,73,"top",9,"2023-05-14T20:22:37.220Z","2023-05-14T20:23:53.704Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.8,11,0.91,0.3981,6.3063,34.0033,-12.0269,-10.259,10.5366,-0.6506,3.9937,9.2105,-138.1792,-1.8257,-2.7125,50.0019,5.4817,-19.6157,54,4.8,24,2338,219,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.8,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T20:22:56.258Z","2023-05-14T20:23:03.235Z",TRUE,"pitch","6476fd53-f4a3-4148-81ac-7683f6a87edb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.54,NA,77.21,148.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,8,7,73,"top",9,"2023-05-14T20:22:37.220Z","2023-05-14T20:23:53.704Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.3,12,0.9,0.4008,6.4242,34.3545,-11.5385,-8.4939,10.9465,1.0438,3.3349,12.247,-137.3848,-3.6572,-2.3969,50.0047,5.4846,-16.0162,45.6,3.6,24,2242,213,NA,NA,NA,NA,NA,NA,FALSE,-12,19.1,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",1,"2023-05-14T20:22:39.520Z","2023-05-14T20:22:43.349Z",TRUE,"pitch","86996915-163d-49e0-9098-9b4c0446dbeb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.392,1.3041,NA,105.14,149.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,8,7,73,"top",9,"2023-05-14T20:22:37.220Z","2023-05-14T20:23:53.704Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,75.7,3,0.9,0.4567,6.6373,22.3811,-35.5521,-10.9167,-2.32,0.3111,3.305,10.2684,-119.7681,2.4292,-2.6064,50.0013,5.4495,-15.9139,21.6,10.8,24,1521,274,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-3.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",0,"2023-05-14T20:21:34.522Z","2023-05-14T20:22:39.520Z",FALSE,"action",NA,NA,"Pitching Change: Ron Marinaccio replaces Ryan Weber.","Pitching Substitution",8,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676760,"/api/v1/people/676760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"73","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,8,7,73,"top",9,"2023-05-14T20:22:37.220Z","2023-05-14T20:23:53.704Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",3,"2023-05-14T20:23:13.601Z","2023-05-14T20:23:31.035Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,664040,"/api/v1/people/664040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Brandon Lowe strikes out swinging.",0,8,7,73,"top",9,"2023-05-14T20:22:37.220Z","2023-05-14T20:23:53.704Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",4,"2023-05-14T20:19:56.622Z","2023-05-14T20:20:04.965Z",TRUE,"pitch","c92158af-02e9-4522-90ae-93b5ae9d9adc",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,2.88,1.33,NA,126.49,154.94,"ground_ball","medium","4",142.36,155.11,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Jose Trevino grounds out, second baseman Brandon Lowe to first baseman Isaac Paredes.",0,8,7,72,"bottom",8,"2023-05-14T20:18:13.844Z","2023-05-14T20:20:04.965Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624431,"Jose Trevino","/api/v1/people/624431","R","Right",665001,"Trevor Kelley","/api/v1/people/665001","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.4,80.2,11,2,0.4258,6.6815,30.551,-24.3898,-11.2165,4.6637,-0.2489,3.1051,13.2484,-129.3394,2.6598,-4.0148,50.0062,3.9499,-18.7386,33.6,7.2,24,2306,256,81.9,-11,16,NA,NA,NA,TRUE,-25.6,9.5,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",3,"2023-05-14T20:19:30.975Z","2023-05-14T20:19:36.016Z",TRUE,"pitch","607e42c2-44f9-42d1-ae6e-57720675793c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,2.88,1.33,NA,159.86,199.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Jose Trevino grounds out, second baseman Brandon Lowe to first baseman Isaac Paredes.",0,8,7,72,"bottom",8,"2023-05-14T20:18:13.844Z","2023-05-14T20:20:04.965Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624431,"Jose Trevino","/api/v1/people/624431","R","Right",665001,"Trevor Kelley","/api/v1/people/665001","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.9,79.8,13,2,0.4308,6.3703,27.5713,-32.6211,-12.9312,-0.2716,-1.1244,1.4479,11.789,-127.427,0.9747,-4.1434,50.0047,3.649,-21.1481,30,9.6,24,2161,259,NA,NA,NA,NA,NA,NA,FALSE,-35.8,0,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T20:19:15.794Z","2023-05-14T20:19:20.480Z",TRUE,"pitch","a3f93fe2-b705-4bf1-9a2c-97e00422f4e4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.9172,1.2252,NA,90.56,205.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Jose Trevino grounds out, second baseman Brandon Lowe to first baseman Isaac Paredes.",0,8,7,72,"bottom",8,"2023-05-14T20:18:13.844Z","2023-05-14T20:20:04.965Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624431,"Jose Trevino","/api/v1/people/624431","R","Right",665001,"Trevor Kelley","/api/v1/people/665001","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82,9,2,0.4222,6.7036,25.8965,-35.064,-13.9683,-1.6942,0.6937,1.2474,16.441,-129.5101,0.784,-3.9084,50.0031,3.6131,-23.8387,31.2,9.6,24,2296,258,NA,NA,NA,NA,NA,NA,FALSE,-37,-2.6,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",1,"2023-05-14T20:19:02.051Z","2023-05-14T20:19:05.845Z",TRUE,"pitch","ceaa88bf-47a9-4c9c-baac-492d63ffe857",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.8909,1.2778,NA,117.51,163.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Jose Trevino grounds out, second baseman Brandon Lowe to first baseman Isaac Paredes.",0,8,7,72,"bottom",8,"2023-05-14T20:18:13.844Z","2023-05-14T20:20:04.965Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624431,"Jose Trevino","/api/v1/people/624431","R","Right",665001,"Trevor Kelley","/api/v1/people/665001","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.9,81.3,2,2,0.4249,6.7235,25.2272,-34.0593,-12.4918,-1.1152,-0.0134,2.7723,14.3152,-128.6123,4.3733,-4.0135,50.005,3.6826,-21.051,28.8,9.6,24,2161,262,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-0.7,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",0,"2023-05-14T20:18:49.427Z","2023-05-14T20:18:54.901Z",TRUE,"pitch","e3e4f46d-7adf-4a87-9556-892e45d53fc8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9172,1.2515,NA,71.77,221.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Jose Trevino grounds out, second baseman Brandon Lowe to first baseman Isaac Paredes.",0,8,7,72,"bottom",8,"2023-05-14T20:18:13.844Z","2023-05-14T20:20:04.965Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624431,"Jose Trevino","/api/v1/people/624431","R","Right",665001,"Trevor Kelley","/api/v1/people/665001","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.9,68.6,14,2,0.5064,6.6826,20.8439,-30.6444,7.57,1.2946,1.1865,0.6473,9.6069,-108.5922,1.2653,-4.2959,50.0027,3.417,8.947,19.2,10.8,24,2600,84,NA,NA,NA,NA,NA,NA,FALSE,-46.4,3.1,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T20:18:03.831Z","2023-05-14T20:18:25.836Z",TRUE,"pitch","a55c2a92-ddd1-4553-bda1-f91223b5664c",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.08,1.49,NA,132.89,187.31,"fly_ball","medium","78",48.65,59.46,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Home Run","home_run","Anthony Volpe homers (6) on a fly ball to left center field. Harrison Bader scores.",2,8,7,71,"bottom",8,"2023-05-14T20:17:05.880Z","2023-05-14T20:18:25.836Z",TRUE,TRUE,FALSE,FALSE,38,1,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",665001,"Trevor Kelley","/api/v1/people/665001","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.1,67.8,7,2,0.5064,6.3693,22.5355,-29.8609,6.3779,1.9643,-0.4169,1.9062,6.6554,-108.9488,3.5545,-4.3621,50.0043,3.5195,7.5213,16.8,10.8,24,2595,84,101.3,31,394,NA,NA,NA,FALSE,-44.4,5,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
