"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716457,"2023-09-24",2,"2023-09-24T04:21:14.342Z","2023-09-24T04:21:18.036Z",TRUE,"pitch","f028acda-fae7-4650-a144-b8cd97be7b38",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2295,1.57,NA,188.68,150.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Matthew Batten grounds out, third baseman Juniel Querecuto to first baseman Paul Goldschmidt.",0,5,2,88,"bottom",11,"2023-09-24T04:21:12.180Z","2023-09-24T04:22:32.625Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676946,"Matthew Batten","/api/v1/people/676946","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,81.8,11,0.89,0.4215,6.2008,25.9583,-23.964,-10.8664,4.7956,-1.8805,3.2604,5.6755,-129.7106,-0.4502,-2.6798,50.0014,5.256,-18.6002,36,7.2,24,2077,233,NA,NA,NA,NA,NA,NA,FALSE,-25.4,8.8,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",0,"2023-09-24T04:19:54.636Z","2023-09-24T04:20:21.419Z",FALSE,"action",NA,NA,"Michael Siani remains in the game as the designated hitter.","Defensive Switch",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672279,"/api/v1/people/672279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","601","88","atBat","Groundout","field_out","Matthew Batten grounds out, third baseman Juniel Querecuto to first baseman Paul Goldschmidt.",0,5,2,88,"bottom",11,"2023-09-24T04:21:12.180Z","2023-09-24T04:22:32.625Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676946,"Matthew Batten","/api/v1/people/676946","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,663609,"/api/v1/people/663609",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",1,"2023-09-24T04:20:21.419Z","2023-09-24T04:21:14.342Z",FALSE,"action",NA,NA,"Eguy Rosario starts inning at 2nd base.","Runner Placed On Base",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666703,"/api/v1/people/666703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Matthew Batten grounds out, third baseman Juniel Querecuto to first baseman Paul Goldschmidt.",0,5,2,88,"bottom",11,"2023-09-24T04:21:12.180Z","2023-09-24T04:22:32.625Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676946,"Matthew Batten","/api/v1/people/676946","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",4,"2023-09-24T04:18:57.342Z","2023-09-24T04:19:04.831Z",TRUE,"pitch","eff9803c-9d9c-44e4-b2b9-27970d19442c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.285,1.487,NA,81.9,186.7,"ground_ball","medium","6",97.02,143.38,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Groundout","field_out","Juniel Querecuto grounds out, shortstop Xander Bogaerts to first baseman Matthew Batten.",0,5,2,87,"top",11,"2023-09-24T04:18:17.992Z","2023-09-24T04:19:04.831Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,578570,"Juniel Querecuto","/api/v1/people/578570","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.2,74.8,14,2,0.4633,5.9448,22.4444,-31.8735,0.1276,0.2106,0.9208,1.9288,-3.4136,-118.2053,-1.618,2.3668,50.0013,5.5474,0.1809,1.2,9.6,24,1827,7,76.4,11,114,NA,NA,NA,TRUE,-41.2,0.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",3,"2023-09-24T04:18:39.053Z","2023-09-24T04:18:42.621Z",TRUE,"pitch","08da193e-e738-4e9f-969a-7bca582eb988",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2998,1.5997,NA,102.14,191.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Groundout","field_out","Juniel Querecuto grounds out, shortstop Xander Bogaerts to first baseman Matthew Batten.",0,5,2,87,"top",11,"2023-09-24T04:18:17.992Z","2023-09-24T04:19:04.831Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,578570,"Juniel Querecuto","/api/v1/people/578570","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.8,9,2,0.4064,6.0067,29.3372,-15.3311,6.1323,9.1574,0.3899,1.7674,-7.4976,-134.7766,-6.6297,2.4113,50.0021,5.3421,11.2792,30,4.8,24,2143,138,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.4,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",2,"2023-09-24T04:18:19.922Z","2023-09-24T04:18:24.326Z",TRUE,"pitch","cc5420b4-75dc-43c7-b9c7-b0f1063a622c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3091,1.6089,NA,146.02,161.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Groundout","field_out","Juniel Querecuto grounds out, shortstop Xander Bogaerts to first baseman Matthew Batten.",0,5,2,87,"top",11,"2023-09-24T04:18:17.992Z","2023-09-24T04:19:04.831Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,578570,"Juniel Querecuto","/api/v1/people/578570","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.3,1,2,0.3946,5.9374,31.0403,-14.7955,6.2968,8.909,-0.7613,2.8526,-10.1551,-138.7938,-4.6011,2.1268,50.0054,5.517,12.2877,32.4,3.6,24,2285,136,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.4,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",0,"2023-09-24T04:15:47.803Z","2023-09-24T04:16:01.736Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"87","atBat","Groundout","field_out","Juniel Querecuto grounds out, shortstop Xander Bogaerts to first baseman Matthew Batten.",0,5,2,87,"top",11,"2023-09-24T04:18:17.992Z","2023-09-24T04:19:04.831Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,578570,"Juniel Querecuto","/api/v1/people/578570","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",1,"2023-09-24T04:16:01.736Z","2023-09-24T04:18:19.922Z",FALSE,"action",NA,NA,"Pitching Change: Ray Kerr replaces Scott Barlow.","Pitching Substitution",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,678061,"/api/v1/people/678061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"87","atBat","Groundout","field_out","Juniel Querecuto grounds out, shortstop Xander Bogaerts to first baseman Matthew Batten.",0,5,2,87,"top",11,"2023-09-24T04:18:17.992Z","2023-09-24T04:19:04.831Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,578570,"Juniel Querecuto","/api/v1/people/578570","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",5,"2023-09-24T04:15:02.825Z","2023-09-24T04:15:18.017Z",TRUE,"pitch","2c46bdc4-73e2-455e-be9e-816bc0802f80",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.25,1.51,NA,107.02,201.13,"fly_ball","medium","7",77.12,112.57,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Sac Fly","sac_fly","Andrew Knizner out on a sacrifice fly to left fielder Juan Soto. Jordan Walker scores.",1,5,2,86,"top",11,"2023-09-24T04:14:08.539Z","2023-09-24T04:15:18.017Z",TRUE,TRUE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,72.6,8,2,0.4789,7.0162,21.8958,-35.4763,8.4648,-2.4963,0.2618,1.3943,2.5839,-114.5394,-0.9507,-1.9817,50.0018,5.2952,11.2038,18,12,24,2587,58,75,41,249,NA,NA,NA,TRUE,-48.7,-4.4,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672279,"Michael Siani","/api/v1/people/672279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",4,"2023-09-24T04:14:45.388Z","2023-09-24T04:14:49.492Z",TRUE,"pitch","d64406ab-74cd-4efa-bead-2f298fd609a5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1558,1.4428,NA,132.17,164.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Sac Fly","sac_fly","Andrew Knizner out on a sacrifice fly to left fielder Juan Soto. Jordan Walker scores.",1,5,2,86,"top",11,"2023-09-24T04:14:08.539Z","2023-09-24T04:15:18.017Z",TRUE,TRUE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,75.2,1,2,0.4573,6.951,24.9611,-24.4664,8.2329,5.3169,-0.398,2.751,1.8354,-120.1401,-0.3766,-2.2427,50.0053,5.0989,11.9427,26.4,7.2,24,2406,76,NA,NA,NA,NA,NA,NA,FALSE,-30.6,9.8,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",2,"2023-09-24T04:14:10.676Z","2023-09-24T04:14:19.271Z",TRUE,"pitch","1327e049-f238-4f84-87dc-f11a56610667",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3063,1.5294,NA,99.77,175.99,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"86","atBat","Sac Fly","sac_fly","Andrew Knizner out on a sacrifice fly to left fielder Juan Soto. Jordan Walker scores.",1,5,2,86,"top",11,"2023-09-24T04:14:08.539Z","2023-09-24T04:15:18.017Z",TRUE,TRUE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.5,6,2,0.4517,6.7009,24.0284,-23.3893,5.0823,5.8982,0.4521,2.3255,4.8221,-121.3322,-1.4139,-2.2222,50.0015,4.9565,7.5657,19.2,7.2,24,2502,82,NA,NA,NA,NA,NA,NA,FALSE,-28.8,10.6,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",0,"2023-09-24T04:13:01.572Z","2023-09-24T04:13:23.149Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"86","atBat","Sac Fly","sac_fly","Andrew Knizner out on a sacrifice fly to left fielder Juan Soto. Jordan Walker scores.",1,5,2,86,"top",11,"2023-09-24T04:14:08.539Z","2023-09-24T04:15:18.017Z",TRUE,TRUE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",1,"2023-09-24T04:13:23.149Z","2023-09-24T04:14:10.676Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Michael Siani replaces Luken Baker.","Offensive Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,672279,"/api/v1/people/672279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","601","86","atBat","Sac Fly","sac_fly","Andrew Knizner out on a sacrifice fly to left fielder Juan Soto. Jordan Walker scores.",1,5,2,86,"top",11,"2023-09-24T04:14:08.539Z","2023-09-24T04:15:18.017Z",TRUE,TRUE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,663609,"/api/v1/people/663609",1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",3,"2023-09-24T04:14:32.187Z","2023-09-24T04:14:45.388Z",FALSE,"action",NA,NA,"Jordan Walker steals (7) 3rd base. Michael Siani steals (1) 2nd base.","Stolen Base 3B",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,691023,"/api/v1/people/691023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1327e049-f238-4f84-87dc-f11a56610667","stolen_base_3b",NA,NA,NA,NA,NA,NA,"86","atBat","Sac Fly","sac_fly","Andrew Knizner out on a sacrifice fly to left fielder Juan Soto. Jordan Walker scores.",1,5,2,86,"top",11,"2023-09-24T04:14:08.539Z","2023-09-24T04:15:18.017Z",TRUE,TRUE,FALSE,TRUE,0,0,2,2,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",2,"2023-09-24T04:12:21.044Z","2023-09-24T04:12:31.728Z",TRUE,"pitch","99e1e193-4238-4761-b918-20ed65341d3d",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.64,1.68,NA,83.54,173.62,"line_drive","medium","8",125.43,90.14,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Single","single","Luken Baker singles on a line drive to center fielder Fernando Tatis Jr. Paul Goldschmidt scores. Jordan Walker to 2nd.",1,4,2,85,"top",11,"2023-09-24T04:11:42.631Z","2023-09-24T04:12:31.728Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,663609,"Luken Baker","/api/v1/people/663609","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.4,14,2,0.4782,6.9419,22.7317,-37.6655,7.254,-4.1424,0.8779,2.4133,3.8442,-114.8575,1.4837,-1.7638,50.0014,5.442,9.6197,15.6,12,24,2705,55,97.1,11,226,NA,NA,NA,FALSE,-50.9,-6.7,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,691023,"Jordan Walker","/api/v1/people/691023",663609,"Luken Baker","/api/v1/people/663609",NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",1,"2023-09-24T04:12:04.967Z","2023-09-24T04:12:08.615Z",TRUE,"pitch","5b67e4d1-4243-4b1a-8e30-2e2e86cefed1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.64,1.68,NA,103.66,193.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Single","single","Luken Baker singles on a line drive to center fielder Fernando Tatis Jr. Paul Goldschmidt scores. Jordan Walker to 2nd.",1,4,2,85,"top",11,"2023-09-24T04:11:42.631Z","2023-09-24T04:12:31.728Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,663609,"Luken Baker","/api/v1/people/663609","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.8,70.9,9,0.9,0.4874,6.7924,24.0886,-39.9005,8.6729,-6.0646,0.3498,1.6696,2.2796,-113.1521,0.4145,-1.8018,50.0041,5.5409,11.0455,15.6,13.2,24,2799,49,NA,NA,NA,NA,NA,NA,FALSE,-56.3,-10.4,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
