"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717764,"2023-06-15",0,"2023-06-15T02:21:39.052Z","2023-06-15T02:21:42.058Z",TRUE,"pitch","bb094375-f230-4d62-a05b-87443629841e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.319,1.513,NA,81.91,203.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Triple","triple","Dairon Blanco triples (1) on a sharp line drive to center fielder Jose Barrero.",0,7,3,67,"bottom",8,"2023-06-15T02:21:30.261Z","2023-06-15T02:23:40.432Z",TRUE,FALSE,FALSE,FALSE,35,2,2,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.9,14,2,0.4408,6.7691,23.4452,-30.2275,1.0321,1.2464,0.9206,1.3206,5.3561,-123.9884,-4.2171,-1.3967,50.0054,5.5498,1.6161,4.8,8.4,24,2535,110,NA,NA,NA,NA,NA,NA,FALSE,-36,1.6,-3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",9,"2023-06-15T02:21:04.387Z","2023-06-15T02:21:09.847Z",TRUE,"pitch","bcd0760a-12d3-41a2-a193-d6f17b1249b1",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.24,1.55,NA,154.15,216.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.2,76,13,2,0.4573,6.9445,22.6709,-25.9132,-4.5359,4.3083,-0.9746,0.8283,1.8627,-119.6772,-6.2435,-1.1729,50.0036,5.786,-6.5928,13.2,7.2,24,953,214,NA,NA,NA,NA,NA,NA,TRUE,-33.8,6.6,7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",8,"2023-06-15T02:20:37.589Z","2023-06-15T02:20:41.050Z",TRUE,"pitch","c43279f9-1ce1-4177-98c0-a851fca076cd",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.24,1.55,NA,90.3,168.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.2,6,2,0.4272,6.7508,23.4975,-22.6273,2.2213,5.7236,0.7005,2.6136,5.0324,-127.6535,-3.1175,-1.5764,50.0055,5.6096,3.7084,10.8,6,24,2449,186,NA,NA,NA,NA,NA,NA,FALSE,-25.3,10,-5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",7,"2023-06-15T02:19:31.503Z","2023-06-15T02:19:37.540Z",TRUE,"pitch","108b35bd-bcb9-4a5d-abf0-ff654e80f476",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.24,1.55,NA,109.93,181.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.7,5,2,0.401,6.7448,31.6132,-11.0652,-5.584,11.1876,0.1854,2.127,5.6754,-136.8422,-7.3666,-1.195,50.0068,5.6212,-10.5397,36,3.6,24,2297,219,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.8,8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",6,"2023-06-15T02:19:12.673Z","2023-06-15T02:19:15.673Z",TRUE,"pitch","c3dabb11-0de9-4c5b-90da-2ee5ab008195",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.204,1.5527,NA,52.17,215.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.7,14,2,0.4453,6.8579,27.2351,-27.1248,3.3057,3.3079,1.7007,0.8583,6.529,-123.553,-5.7022,-1.4177,50.0055,5.5086,5.0537,12,7.2,24,2492,104,NA,NA,NA,NA,NA,NA,FALSE,-33.6,4.7,-7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",5,"2023-06-15T02:18:43.696Z","2023-06-15T02:18:49.782Z",TRUE,"pitch","c6df03f0-a69c-4a9b-831d-6702a1000642",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2621,1.5817,NA,77.58,230.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.9,76.7,14,2,0.4543,6.8338,22.7702,-30.0253,-5.2279,1.4592,1.0343,0.2937,6.4745,-120.4281,-6.4315,-1.0063,50.0023,5.6453,-7.7003,12,8.4,24,942,225,NA,NA,NA,NA,NA,NA,FALSE,-38.5,1.3,7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",4,"2023-06-15T02:18:26.097Z","2023-06-15T02:18:30.107Z",TRUE,"pitch","f7cbf139-f939-40a3-935b-ff9d586d5d82",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3083,1.5989,NA,76.42,161.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.5,12,2,0.4525,6.7821,23.2339,-29.9923,3.8979,1.467,1.0646,2.8624,4.7127,-120.9749,-0.4156,-1.4138,50.0011,5.6617,5.7853,12,8.4,24,2589,95,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2.9,-8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",3,"2023-06-15T02:18:07.469Z","2023-06-15T02:18:11.444Z",TRUE,"pitch","72df0b44-c558-418a-b18e-5878ea553dd8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.24,1.55,NA,115.53,175.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.5,5,2,0.403,6.9377,29.3751,-13.1443,-5.6882,10.1674,0.0385,2.3395,5.3384,-135.851,-6.3651,-1.2117,50.0042,5.6242,-10.6478,33.6,3.6,24,2293,217,NA,NA,NA,NA,NA,NA,FALSE,-14,17.3,9.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T02:17:34.326Z","2023-06-15T02:17:37.748Z",TRUE,"pitch","0883cb2a-4854-4882-a258-6dfbd0ba325e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.204,1.4947,NA,111.82,259.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78,14,2,0.4469,7.0744,24.6383,-29.4726,1.5847,1.7807,0.136,-0.7622,3.9956,-122.6398,-8.4441,-1.7214,50.0055,5.2455,2.4103,6,8.4,24,2497,139,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.4,-3.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T02:17:04.908Z","2023-06-15T02:17:34.326Z",FALSE,"action",NA,NA,"Pitching Change: Fernando Cruz replaces Buck Farmer.","Pitching Substitution",7,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,518585,"/api/v1/people/518585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",2,"2023-06-15T02:17:55.157Z","2023-06-15T02:18:07.469Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,666023,"/api/v1/people/666023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Freddy Fermin strikes out swinging.",0,7,3,66,"bottom",8,"2023-06-15T02:17:32.048Z","2023-06-15T02:21:09.847Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T02:15:09.598Z","2023-06-15T02:15:17.479Z",TRUE,"pitch","58fbe3f2-f2ef-427e-832c-babfe4b4c829",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.3,1.58,NA,114.96,173.18,"line_drive","medium","8",154.39,78.45,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Spencer Steer lines out to center fielder Dairon Blanco.",0,7,3,65,"top",8,"2023-06-15T02:14:43.281Z","2023-06-15T02:15:17.479Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.7,5,0.9,0.4466,7.5567,22.9537,-30.1566,3.8497,1.3233,0.0534,2.4295,3.9462,-122.4012,-1.5648,-2.0767,50.0025,5.6463,5.8725,12,8.4,24,2514,67,96.2,17,309,NA,NA,NA,TRUE,-36.2,2.3,-7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T02:14:49.604Z","2023-06-15T02:14:55.994Z",TRUE,"pitch","1d7275a3-f842-4c86-9b7a-add3bebb7ec6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2621,1.5527,NA,81.93,207.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Spencer Steer lines out to center fielder Dairon Blanco.",0,7,3,65,"top",8,"2023-06-15T02:14:43.281Z","2023-06-15T02:15:17.479Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.1,14,0.9,0.4451,6.3627,24.3232,-30.3189,5.5483,1.2094,0.92,1.1561,5.3737,-123.0382,-4.3462,-2.0129,50.0042,5.5138,8.5083,16.8,8.4,24,2378,61,NA,NA,NA,NA,NA,NA,FALSE,-36.8,1.4,-11.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",6,"2023-06-15T02:14:20.244Z","2023-06-15T02:14:26.509Z",TRUE,"pitch","fa69128f-f8af-47dd-be66-b3051910f3d6",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.6105,1.6686,NA,117.76,191.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Elly De La Cruz called out on strikes.",0,7,3,64,"top",8,"2023-06-15T02:12:20.917Z","2023-06-15T02:14:26.509Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.5,8,0.91,0.4008,7.0799,27.2664,-17.0148,-4.9752,7.9991,-0.0201,1.7586,6.4741,-136.1607,-7.174,-1.7718,50.0034,5.5853,-9.4301,24,4.8,24,2143,219,NA,NA,NA,NA,NA,NA,TRUE,-17.8,13.3,7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",5,"2023-06-15T02:13:59.200Z","2023-06-15T02:14:05.130Z",TRUE,"pitch","c509ad36-7546-4476-bf9e-84ed80a0a668",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6686,1.6976,NA,154.97,169.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Elly De La Cruz called out on strikes.",0,7,3,64,"top",8,"2023-06-15T02:12:20.917Z","2023-06-15T02:14:26.509Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76.4,13,0.91,0.4541,6.6799,21.533,-30.2459,5.1924,1.3078,-0.9961,2.5831,1.6751,-120.2348,-0.8259,-2.375,50.0041,5.5958,7.6643,14.4,8.4,24,2497,64,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.4,-9.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",4,"2023-06-15T02:13:40.490Z","2023-06-15T02:13:44.570Z",TRUE,"pitch","0ea72c52-01dc-4b52-aaf4-1c8c4a048c9e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.66,1.73,NA,126.36,123.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Elly De La Cruz called out on strikes.",0,7,3,64,"top",8,"2023-06-15T02:12:20.917Z","2023-06-15T02:14:26.509Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.7,11,0.91,0.3979,6.6422,27.7506,-17.0487,-4.2969,7.8657,-0.2456,4.26,5.7284,-137.1798,-1.3375,-1.7937,50.0059,5.9056,-8.2665,22.8,3.6,24,2254,215,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.2,6.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",3,"2023-06-15T02:13:20.116Z","2023-06-15T02:13:23.761Z",TRUE,"pitch","3313299a-de90-4210-af0f-075eaa234094",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6977,1.6686,NA,109.85,203.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Elly De La Cruz called out on strikes.",0,7,3,64,"top",8,"2023-06-15T02:12:20.917Z","2023-06-15T02:14:26.509Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",621295,"Nick Wittgren","/api/v1/people/621295","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77.2,14,0.9,0.4508,6.5918,22.4073,-28.9469,4.7828,2.1581,0.1875,1.3076,4.6248,-121.2375,-3.7259,-2.3623,50.0049,5.3748,7.1618,14.4,8.4,24,2395,59,NA,NA,NA,NA,NA,NA,FALSE,-35.9,3.4,-9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
