"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717575,"2023-06-29",1,"2023-06-29T02:08:02.196Z","2023-06-29T02:08:06.636Z",TRUE,"pitch","f5a23707-2094-4511-906a-94bd7f5d4786",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3701,1.7657,NA,106.18,204.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Carson Kelly grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,0,0,17,"bottom",3,"2023-06-29T02:07:39.019Z","2023-06-29T02:08:42.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,80,14,2,0.4354,6.193,23.3616,-27.1511,1.3321,3.1281,0.2839,1.259,5.4816,-125.3976,-6.0571,-2.096,50.0028,5.8969,2.1389,6,7.2,24,2254,184,NA,NA,NA,NA,NA,NA,FALSE,-32,4.6,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:07:49.584Z","2023-06-29T02:07:55.537Z",TRUE,"pitch","73be026d-69a9-4b61-8fb1-5f9ea4dc71a6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3701,1.6996,NA,114.31,185.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Carson Kelly grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,0,0,17,"bottom",3,"2023-06-29T02:07:39.019Z","2023-06-29T02:08:42.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,85.5,8,2,0.4062,6.5377,25.9851,-24.7731,-7.9145,4.0112,0.0707,1.9559,8.3082,-134.2646,-5.4072,-2.0189,50.0066,5.733,-14.6173,26.4,6,24,1947,222,NA,NA,NA,NA,NA,NA,FALSE,-25.4,6.4,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:05:34.656Z","2023-06-29T02:05:43.344Z",TRUE,"pitch","f2d3e36d-4d25-447f-9c65-04d657d0ee43",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.44,1.5,NA,112.41,195.35,"ground_ball","medium","4",154.55,151.07,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Wander Franco grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,16,"top",3,"2023-06-29T02:05:10.128Z","2023-06-29T02:05:43.344Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,72.3,8,0.9,0.4822,6.1252,20.2043,-38.58,4.2865,-4.899,0.1205,1.6085,2.9175,-113.4583,-0.3092,-1.7377,50.0024,5.5819,5.6043,8.4,12,24,2618,55,99.5,-3,29,NA,NA,NA,TRUE,-53.5,-8.6,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:05:20.877Z","2023-06-29T02:05:27.651Z",TRUE,"pitch","1ec733b7-c3f0-4dc2-949f-de7e3b25cac4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5036,1.5343,NA,128.76,205.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Groundout","field_out","Wander Franco grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,16,"top",3,"2023-06-29T02:05:10.128Z","2023-06-29T02:05:43.344Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,677551,"Wander Franco","/api/v1/people/677551","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.4,13,2,0.4189,6.0138,27.9398,-23.8035,-11.0533,4.8401,-0.3084,1.24,7.0963,-130.8159,-5.6781,-1.6219,50.0065,5.2264,-19.1356,34.8,7.2,24,2195,229,NA,NA,NA,NA,NA,NA,FALSE,-26.2,7.7,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",4,"2023-06-29T02:04:46.856Z","2023-06-29T02:04:54.407Z",TRUE,"pitch","b6df83b1-a0a4-41fe-bbec-178d59ae836f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.51,1.66,NA,120.73,187.82,"ground_ball","medium","2",123.19,200.48,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yandy Diaz grounds out, catcher Carson Kelly to first baseman Christian Walker.",0,0,0,15,"top",3,"2023-06-29T02:03:48.478Z","2023-06-29T02:04:54.407Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.4,8,2,0.4648,6.4235,22.6936,-29.3937,-8.6683,1.9818,-0.0978,1.8875,5.8111,-117.9093,-1.9842,-1.4696,50.0054,5.4555,-12.1911,20.4,9.6,24,1731,246,66,-78,2,NA,NA,NA,TRUE,-38.3,3.4,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T02:04:31.835Z","2023-06-29T02:04:37.535Z",TRUE,"pitch","e13d2dc6-251a-463b-b7fb-2f52f3eb3c18",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.6373,1.7988,NA,94.37,137.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yandy Diaz grounds out, catcher Carson Kelly to first baseman Christian Walker.",0,0,0,15,"top",3,"2023-06-29T02:03:48.478Z","2023-06-29T02:04:54.407Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,81.7,3,2,0.4198,5.8987,28.7013,-18.0718,-7.7083,8.187,0.5937,3.7375,7.4409,-130.7031,-0.9033,-1.2947,50.0023,5.4504,-13.277,32.4,4.8,24,2204,230,NA,NA,NA,NA,NA,NA,FALSE,-19.2,14.9,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T02:04:16.328Z","2023-06-29T02:04:21.167Z",TRUE,"pitch","2d249373-68c2-480d-a6bb-2ebcc4bb9d44",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.5705,1.7657,NA,87.92,163.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yandy Diaz grounds out, catcher Carson Kelly to first baseman Christian Walker.",0,0,0,15,"top",3,"2023-06-29T02:03:48.478Z","2023-06-29T02:04:54.407Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,81.1,6,2,0.4234,5.9835,28.3417,-18.7675,-9.1626,7.922,0.7628,2.7888,8.1918,-129.6049,-2.9438,-1.2561,50.0049,5.381,-15.5123,34.8,6,24,2211,230,NA,NA,NA,NA,NA,NA,FALSE,-20.8,13.8,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:04:02.171Z","2023-06-29T02:04:08.382Z",TRUE,"pitch","13bea9b1-01a5-4740-bd2e-101a2a738af1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5705,1.7327,NA,77.6,185.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yandy Diaz grounds out, catcher Carson Kelly to first baseman Christian Walker.",0,0,0,15,"top",3,"2023-06-29T02:03:48.478Z","2023-06-29T02:04:54.407Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,81.8,14,0.9,0.4205,5.9627,28.9363,-17.3611,-8.7706,8.628,1.0335,1.9699,8.892,-130.5493,-5.2771,-1.2864,50.0001,5.3352,-15.0517,34.8,4.8,24,2244,226,NA,NA,NA,NA,NA,NA,FALSE,-19.6,14.5,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:03:48.478Z","2023-06-29T02:03:53.987Z",TRUE,"pitch","a1819aa4-df0f-4285-b88e-aaa9afb873b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6373,1.7988,NA,138.97,209.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Yandy Diaz grounds out, catcher Carson Kelly to first baseman Christian Walker.",0,0,0,15,"top",3,"2023-06-29T02:03:48.478Z","2023-06-29T02:04:54.407Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.4,82.1,13,2,0.4213,5.9324,27.224,-23.308,-10.3888,5.1811,-0.5764,1.0735,5.7618,-130.0087,-6.1414,-1.4714,50.0055,5.2352,-17.789,33.6,7.2,24,2052,230,NA,NA,NA,NA,NA,NA,FALSE,-26,8.2,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T02:03:17.472Z","2023-06-29T02:03:25.333Z",TRUE,"pitch","fb7847db-a612-4dc6-adee-e03becc60ba2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.2,1.49,NA,157.94,190.68,"ground_ball","medium","3",157.59,171.86,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Vidal Brujan grounds out to first baseman Christian Walker.",0,0,0,14,"top",3,"2023-06-29T02:02:34.908Z","2023-06-29T02:03:25.333Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.4,74.2,13,2,0.4674,5.9925,21.3733,-27.9545,-8.3092,3.0299,-1.0739,1.7813,3.7807,-117.0429,-2.5305,-1.6277,50.0017,5.4851,-11.5676,21.6,8.4,24,1827,247,66.3,-36,4,NA,NA,NA,TRUE,-37,5.2,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T02:03:03.798Z","2023-06-29T02:03:09.809Z",TRUE,"pitch","f680142a-57a1-40b9-92f7-8c3ce3b65422",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2367,1.4883,NA,109.12,214.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Vidal Brujan grounds out to first baseman Christian Walker.",0,0,0,14,"top",3,"2023-06-29T02:02:34.908Z","2023-06-29T02:03:25.333Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.9,14,2,0.464,6.0597,21.4111,-26.5827,-8.2664,3.9547,0.2066,0.8927,6.5929,-117.8419,-4.7299,-1.5471,50.0011,5.368,-11.6796,21.6,8.4,24,1755,243,NA,NA,NA,NA,NA,NA,FALSE,-35.3,6.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:02:51.202Z","2023-06-29T02:02:55.983Z",TRUE,"pitch","a949370c-40a8-4754-9eb3-d90391fbfae0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3353,1.4206,NA,138.93,202.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Vidal Brujan grounds out to first baseman Christian Walker.",0,0,0,14,"top",3,"2023-06-29T02:02:34.908Z","2023-06-29T02:03:25.333Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,81,7,2,0.4272,6.0029,25.7301,-23.1271,-9.8764,5.4309,-0.5753,1.3464,5.9947,-128.0685,-5.4262,-1.6598,50.0025,5.2945,-16.4533,32.4,7.2,24,2148,227,NA,NA,NA,NA,NA,NA,FALSE,-26.4,8.9,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:02:38.075Z","2023-06-29T02:02:43.861Z",TRUE,"pitch","97ecf412-90b4-4250-89df-1838142c87dd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3353,1.6188,NA,107.66,200.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Vidal Brujan grounds out to first baseman Christian Walker.",0,0,0,14,"top",3,"2023-06-29T02:02:34.908Z","2023-06-29T02:03:25.333Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",605200,"Zach Davies","/api/v1/people/605200","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.3,81.2,14,2,0.4262,6.0636,25.6671,-22.404,-9.1699,5.8331,0.245,1.4021,7.5437,-128.3444,-5.5217,-1.5358,50.0007,5.3177,-15.3516,31.2,7.2,24,2126,226,NA,NA,NA,NA,NA,NA,FALSE,-25.6,9.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",4,"2023-06-29T02:00:27.088Z","2023-06-29T02:00:31.389Z",TRUE,"pitch","3aedbf97-04b9-4e7f-b815-a4076b9fd252",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.3683,1.5653,NA,94.57,197.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Emmanuel Rivera called out on strikes.",0,0,0,13,"bottom",2,"2023-06-29T01:59:02.307Z","2023-06-29T02:00:31.389Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.2,9,2,0.4024,6.6028,28.1534,-25.6357,-8.7677,3.4802,0.5884,1.5273,9.2642,-135.834,-6.6266,-1.7179,50.0052,5.7667,-16.481,28.8,7.2,24,2031,223,NA,NA,NA,NA,NA,NA,TRUE,-26.2,5.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T01:59:55.763Z","2023-06-29T02:00:00.516Z",TRUE,"pitch","cd826c7a-0c61-4521-81d4-4a8e69ab47ad",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.53,1.66,NA,123.75,203.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Emmanuel Rivera called out on strikes.",0,0,0,13,"bottom",2,"2023-06-29T01:59:02.307Z","2023-06-29T02:00:31.389Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.9,74,13,2,0.4712,6.4748,22.1592,-37.1479,6.942,-3.6387,-0.1772,1.322,2.3838,-116.3214,-2.6958,-2.1176,50.0024,6.0239,9.4954,14.4,12,24,2500,58,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-7,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T01:59:40.775Z","2023-06-29T01:59:45.823Z",TRUE,"pitch","70b59b60-b53f-4024-bc7f-013fd8c0cc2a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.53,1.66,NA,105.48,177.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Emmanuel Rivera called out on strikes.",0,0,0,13,"bottom",2,"2023-06-29T01:59:02.307Z","2023-06-29T02:00:31.389Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73.3,6,2,0.4727,6.3664,22.2775,-28.6805,6.7237,2.568,0.3023,2.2577,3.8234,-116.0004,-2.2875,-2.2422,50.0009,5.9985,9.135,18,9.6,24,2444,58,NA,NA,NA,NA,NA,NA,FALSE,-38.8,4.3,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
