"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718028,"2023-05-25",0,"2023-05-26T02:23:53.328Z","2023-05-26T02:23:56.945Z",TRUE,"pitch","1f841f14-7845-4c7a-988f-0caf58a0c0d3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.37,1.7,NA,109.7,168.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Willy Adames grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr.",0,5,0,71,"bottom",9,"2023-05-26T02:23:32.308Z","2023-05-26T02:24:48.842Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.5,5,0.9,0.3983,6.9053,29.6718,-11.8014,-4.9365,10.6326,0.1915,2.593,6.4146,-137.3696,-6.0874,-1.5297,50.0063,5.636,-9.4621,31.2,3.6,24,2423,207,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.2,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",1,"2023-05-26T02:23:21.241Z","2023-05-26T02:23:28.693Z",TRUE,"pitch","ff0e6913-d2f4-4fc2-93b7-fecb03fe8a2b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.33,1.59,NA,152.68,175.72,"line_drive","medium","7",52.01,89.73,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Jesse Winker lines out to left fielder Bryce Johnson.",0,5,0,70,"bottom",9,"2023-05-26T02:23:04.899Z","2023-05-26T02:23:28.693Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78,13,0.9,0.4454,6.8124,22.3503,-31.8551,4.868,0.2075,-0.9361,2.3357,1.5156,-122.5785,-1.6015,-2.1936,50.0028,5.6964,7.4687,13.2,8.4,24,2639,124,93.6,24,327,NA,NA,NA,TRUE,-38,0.2,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",0,"2023-05-26T02:23:10.840Z","2023-05-26T02:23:15.016Z",TRUE,"pitch","feaefd34-b3bd-48ed-9ecc-3aa5fad55893",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2689,1.4723,NA,119.08,175.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Lineout","field_out","Jesse Winker lines out to left fielder Bryce Johnson.",0,5,0,70,"bottom",9,"2023-05-26T02:23:04.899Z","2023-05-26T02:23:28.693Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.7,5,0.9,0.4023,7.11,28.8563,-11.0591,-5.409,11.2374,-0.0545,2.3582,6.5304,-135.9749,-6.424,-1.7806,50.0008,5.5129,-10.1623,34.8,3.6,24,2291,212,NA,NA,NA,NA,NA,NA,FALSE,-12,19.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",4,"2023-05-26T02:20:53.003Z","2023-05-26T02:21:03.443Z",TRUE,"pitch","f4dae28e-3c4e-4e33-9c8a-0faec554c461",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.43,1.62,NA,121.37,185.49,"fly_ball","hard","8",156.25,64.64,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to center fielder Joey Wiemer.",0,5,0,69,"top",9,"2023-05-26T02:19:10.960Z","2023-05-26T02:21:03.443Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82.8,8,0.91,0.4155,7.7808,29.8942,-18.7928,-3.0265,7.6145,-0.1146,1.9736,10.307,-132.1568,-3.4159,-3.6832,50.0032,4.6746,-5.3205,8.4,4.8,24,2138,217,102.9,40,343,NA,NA,NA,TRUE,-20.2,13.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",3,"2023-05-26T02:20:28.371Z","2023-05-26T02:20:31.642Z",TRUE,"pitch","d81ec4a6-b4f2-4ad1-8574-51e8658336f9",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,3.2563,1.5023,NA,107.74,226.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to center fielder Joey Wiemer.",0,5,0,69,"top",9,"2023-05-26T02:19:10.960Z","2023-05-26T02:21:03.443Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.4,14,0.93,0.4318,7.8185,25.1043,-29.1653,-8.9091,1.8445,0.243,0.4489,12.7615,-126.6872,-4.5823,-3.6946,50.0024,4.6036,-14.5284,21.6,8.4,24,2222,239,NA,NA,NA,NA,NA,NA,FALSE,-33.5,2.5,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",2,"2023-05-26T02:20:09.240Z","2023-05-26T02:20:12.571Z",TRUE,"pitch","5598d3cd-2e83-4dc5-8052-9e02436ac09f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2563,1.5304,NA,79.43,208.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to center fielder Joey Wiemer.",0,5,0,69,"top",9,"2023-05-26T02:19:10.960Z","2023-05-26T02:21:03.443Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,74.9,14,0.7,0.4658,7.9345,22.4578,-36.3164,5.5797,-2.9604,0.9856,1.1284,9.1776,-117.6191,-0.7766,-3.6928,50.0024,4.8327,7.8096,14.4,10.8,24,2581,56,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-5.3,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",1,"2023-05-26T02:19:48.263Z","2023-05-26T02:19:51.896Z",TRUE,"pitch","18baaa14-f4bf-4643-b0e0-403ea256e8de",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.43,1.62,NA,140.74,175.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to center fielder Joey Wiemer.",0,5,0,69,"top",9,"2023-05-26T02:19:10.960Z","2023-05-26T02:21:03.443Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84,4,0.91,0.4114,7.0157,27.1733,-20.8202,-2.2384,6.3179,-0.6227,2.3469,8.9738,-132.8852,-2.3183,-3.7454,50.002,4.7352,-4.0225,6,4.8,24,2240,218,NA,NA,NA,NA,NA,NA,FALSE,-21.5,11.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",0,"2023-05-26T02:19:24.002Z","2023-05-26T02:19:28.166Z",TRUE,"pitch","1a5d16dd-b1da-4ed2-bf0f-03f15f8a2e4f",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.3126,1.5304,NA,106.04,229.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to center fielder Joey Wiemer.",0,5,0,69,"top",9,"2023-05-26T02:19:10.960Z","2023-05-26T02:21:03.443Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,79.9,14,0.96,0.4331,7.8008,27.1114,-31.1382,-11.635,0.6388,0.2875,0.3292,13.3687,-126.7189,-4.4154,-3.5573,50.0022,4.596,-18.827,26.4,9.6,24,2165,243,NA,NA,NA,NA,NA,NA,FALSE,-36,0.2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",5,"2023-05-26T02:18:52.318Z","2023-05-26T02:18:59.341Z",TRUE,"pitch","fad452fc-e749-4b0a-9d9e-f0a9d9696f41",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.41,1.67,NA,73.06,202.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,0,68,"top",9,"2023-05-26T02:16:44.318Z","2023-05-26T02:18:59.341Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.5,14,0.89,0.4609,7.874,23.6001,-32.5241,3.9753,-0.2474,1.1528,1.3404,10.0644,-119.0124,-0.9882,-3.6531,50.0013,4.7161,5.6801,13.2,9.6,24,2582,59,NA,NA,NA,NA,NA,NA,TRUE,-41.4,-0.4,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",4,"2023-05-26T02:18:31.358Z","2023-05-26T02:18:34.749Z",TRUE,"pitch","73f5522c-53bd-47bc-9853-bcd6241ea7ff",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2363,1.4961,NA,68.39,174.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,0,68,"top",9,"2023-05-26T02:16:44.318Z","2023-05-26T02:18:59.341Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.1,12,0.88,0.4164,7.6147,27.3547,-24.7327,-2.4636,4.2477,1.2752,2.3948,13.2808,-131.4355,-1.3635,-3.5192,50.0058,4.7536,-4.3208,3.6,6,24,2280,211,NA,NA,NA,NA,NA,NA,FALSE,-25.9,7.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",3,"2023-05-26T02:17:50.685Z","2023-05-26T02:17:53.705Z",TRUE,"pitch","b6f196b6-a928-43bb-8b3d-94fd4a36fa0d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.41,1.67,NA,160.93,185.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,0,68,"top",9,"2023-05-26T02:16:44.318Z","2023-05-26T02:18:59.341Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,83.5,13,0.86,0.4114,7.6568,30.8117,-28.7181,-11.5248,1.926,-1.1525,1.9733,10.1355,-133.5401,-2.0651,-3.5141,50.0007,4.8383,-20.6535,32.4,8.4,24,2225,223,NA,NA,NA,NA,NA,NA,FALSE,-29.4,3.2,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",2,"2023-05-26T02:17:30.801Z","2023-05-26T02:17:34.394Z",TRUE,"pitch","a1d1980c-a607-4353-9a29-affddc570b33",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.41,1.67,NA,122.24,140.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,0,68,"top",9,"2023-05-26T02:16:44.318Z","2023-05-26T02:18:59.341Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.8,11,0.86,0.4159,7.6364,28.7235,-26.1354,-1.2804,3.4441,-0.1375,3.6513,9.5892,-131.8313,1.6212,-3.6601,50.006,4.961,-2.2474,0,6,24,2078,209,NA,NA,NA,NA,NA,NA,FALSE,-26.5,6.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",1,"2023-05-26T02:17:13.833Z","2023-05-26T02:17:17.880Z",TRUE,"pitch","d10024a4-1b44-4044-b81b-1ec1a413b8ca",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2363,1.5242,NA,166.66,179.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,0,68,"top",9,"2023-05-26T02:16:44.318Z","2023-05-26T02:18:59.341Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.6,13,0.91,0.4116,6.897,29.489,-23.2574,-8.8363,4.976,-1.3028,2.1818,8.9854,-133.2276,-2.6376,-3.5764,50.0027,4.8715,-15.8335,30,6,24,2253,225,NA,NA,NA,NA,NA,NA,FALSE,-24.1,8.6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",0,"2023-05-26T02:16:50.981Z","2023-05-26T02:16:54.120Z",TRUE,"pitch","f74aec49-4173-4f68-a674-f8e7d7d8f550",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.41,1.67,NA,142.75,184.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,0,68,"top",9,"2023-05-26T02:16:44.318Z","2023-05-26T02:18:59.341Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.2,7,0.96,0.4053,6.9805,28.492,-28.5027,-10.6073,1.985,-0.6754,2.0235,11.1955,-134.962,-2.1144,-3.493,50.0033,4.8181,-19.6312,31.2,7.2,24,2214,226,NA,NA,NA,NA,NA,NA,FALSE,-28.3,3.4,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",1,"2023-05-26T02:16:15.851Z","2023-05-26T02:16:27.546Z",TRUE,"pitch","68bcae5e-4dbb-4e94-82c5-f7916f3260a7",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.17,1.55,NA,133,194.23,"ground_ball","medium","9",162.43,103.09,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Michael Conforto singles on a ground ball to right fielder Tyrone Taylor.",0,5,0,67,"top",9,"2023-05-26T02:15:58.792Z","2023-05-26T02:16:27.546Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,79.8,7,0.88,0.4334,7.4372,25.0674,-28.1622,-10.1376,2.4795,-0.4198,1.65,11.8155,-126.2628,-1.8396,-3.837,50.0038,4.6483,-16.4132,26.4,8.4,24,2111,243,108.6,1,56,NA,NA,NA,FALSE,-31.9,4.3,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
