"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
746391,"2024-05-17",0,"2024-05-17T02:08:16.973Z","2024-05-17T02:08:20.667Z",TRUE,"pitch","e3ba04d2-3515-40f8-83ee-7b1d9d61cb77",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.55,1.57,NA,115.21,178.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","J.D. Davis grounds into a double play, shortstop Jeremy Peña to second baseman Jose Altuve to first baseman Jon Singleton. Zack Gelof out at 2nd. J.D. Davis out at 1st.",0,1,8,56,"top",7,"2024-05-17T02:07:50.267Z","2024-05-17T02:08:46.585Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,81.5,5,0.91,0.4234,7.6938,27.6568,-23.9114,2.6621,4.8768,0.0469,2.2344,4.3207,-129.4913,-4.0411,-1.9906,50.0012,5.6497,4.5094,12,6,24,2726,161,NA,NA,NA,NA,NA,NA,FALSE,-26.5,8.2,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",3,"2024-05-17T02:07:33.105Z","2024-05-17T02:07:44.909Z",TRUE,"pitch","6f5a9326-dd18-4771-8940-bf902c1c12d9",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.42,1.54,NA,120.44,191.48,"line_drive","medium","9",169,96,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Zack Gelof singles on a line drive to right fielder Kyle Tucker. Tyler Soderstrom scores.",1,1,8,55,"top",7,"2024-05-17T02:06:15.821Z","2024-05-17T02:07:44.909Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,85.5,8,0.9,0.3999,6.6323,35.3011,-12.7912,-6.6993,10.2392,-0.0904,1.7517,6.7336,-137.8451,-8.1159,-1.7138,50.0039,5.6302,-12.6832,36,3.6,24,2393,221,99.6,8,168,NA,NA,NA,FALSE,-14.2,16.7,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680869,"Zack Gelof","/api/v1/people/680869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T02:07:10.696Z","2024-05-17T02:07:15.273Z",TRUE,"pitch","d317fd64-5be4-442a-8532-46240c436e23",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3236,1.4697,NA,172.32,154.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Zack Gelof singles on a line drive to right fielder Kyle Tucker. Tyler Soderstrom scores.",1,1,8,55,"top",7,"2024-05-17T02:06:15.821Z","2024-05-17T02:07:44.909Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,74.7,11,0.92,0.4589,6.2502,27.2926,-32.5282,11.924,-0.2491,-1.4513,3.1098,-1.0523,-120.2078,0.8602,-2.5486,50.0008,5.6772,17.1275,27.6,10.8,24,2896,62,NA,NA,NA,NA,NA,NA,FALSE,-40.6,0.1,-21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:06:51.673Z","2024-05-17T02:06:55.927Z",TRUE,"pitch","d64545ed-eeb9-4655-b101-a2ad6261d276",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.373,1.4853,NA,78.28,155.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Zack Gelof singles on a line drive to right fielder Kyle Tucker. Tyler Soderstrom scores.",1,1,8,55,"top",7,"2024-05-17T02:06:15.821Z","2024-05-17T02:07:44.909Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,81.3,12,0.91,0.4243,6.4435,27.9233,-26.4898,2.7105,3.3711,1.0159,3.0836,6.4951,-129.2808,-1.6574,-1.885,50.0031,5.7739,4.5692,12,7.2,24,2886,132,NA,NA,NA,NA,NA,NA,FALSE,-28.8,6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T02:06:32.886Z","2024-05-17T02:06:36.540Z",TRUE,"pitch","bdcc20d1-40b7-488d-83a5-981170030d43",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3779,1.4904,NA,139.24,186.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Zack Gelof singles on a line drive to right fielder Kyle Tucker. Tyler Soderstrom scores.",1,1,8,55,"top",7,"2024-05-17T02:06:15.821Z","2024-05-17T02:07:44.909Z",TRUE,TRUE,FALSE,FALSE,33,2,1,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,75.3,7,0.92,0.4563,6.3508,28.5088,-33.8649,9.5876,-1.1699,-0.5834,1.9383,1.4042,-121.0793,-1.2577,-2.417,50.0001,5.4884,13.917,22.8,10.8,24,2876,64,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-2.2,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",5,"2024-05-17T02:05:56.242Z","2024-05-17T02:06:07.215Z",TRUE,"pitch","49d7cfde-4880-4475-b564-16f8684a0714",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.52,1.66,NA,108.5,164.16,"ground_ball","medium","3",142.38,171.86,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Kyle McCann grounds out, first baseman Jon Singleton to pitcher Shawn Dubin. Tyler Soderstrom to 3rd.",0,0,8,54,"top",7,"2024-05-17T02:04:00.250Z","2024-05-17T02:06:07.215Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,668832,"Kyle McCann","/api/v1/people/668832","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,81.8,5,0.9,0.4216,7.9138,27.7637,-21.7314,1.374,6.1126,0.223,2.7638,5.1948,-130.0167,-3.092,-1.9811,50.0045,5.6215,2.3468,8.4,4.8,24,2825,180,75.7,4,71,NA,NA,NA,TRUE,-23.8,10.6,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,691016,"Tyler Soderstrom","/api/v1/people/691016",NA,NA,NA,NA
746391,"2024-05-17",4,"2024-05-17T02:05:36.055Z","2024-05-17T02:05:42.975Z",TRUE,"pitch","4af3e3ed-4eda-454c-854c-c19fd9544d41",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4726,1.7013,NA,57.19,190.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Kyle McCann grounds out, first baseman Jon Singleton to pitcher Shawn Dubin. Tyler Soderstrom to 3rd.",0,0,8,54,"top",7,"2024-05-17T02:04:00.250Z","2024-05-17T02:06:07.215Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,668832,"Kyle McCann","/api/v1/people/668832","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82.5,14,0.91,0.4199,6.4115,28.1646,-25.2844,1.2685,4.0035,1.5691,1.8011,8.9106,-130.5789,-4.9207,-2.0562,50.0055,5.6185,2.1852,8.4,6,24,2840,166,NA,NA,NA,NA,NA,NA,FALSE,-27.7,6.4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",3,"2024-05-17T02:05:16.844Z","2024-05-17T02:05:19.921Z",TRUE,"pitch","97b5ab54-06a6-46c9-9d4b-50e3ff954c1a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.52,1.66,NA,114.81,184.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Kyle McCann grounds out, first baseman Jon Singleton to pitcher Shawn Dubin. Tyler Soderstrom to 3rd.",0,0,8,54,"top",7,"2024-05-17T02:04:00.250Z","2024-05-17T02:06:07.215Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,668832,"Kyle McCann","/api/v1/people/668832","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.4,8,0.91,0.4251,6.4381,26.8969,-27.0671,2.2618,3.0404,0.0575,2.0284,4.4332,-128.8639,-3.8583,-1.9794,50.0039,5.6371,3.8026,9.6,7.2,24,2801,158,NA,NA,NA,NA,NA,NA,FALSE,-30,4.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:04:39.125Z","2024-05-17T02:04:46.266Z",TRUE,"pitch","ccd20633-9f41-4486-866f-208f0e7ae21f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6122,1.6617,NA,33.69,187.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Kyle McCann grounds out, first baseman Jon Singleton to pitcher Shawn Dubin. Tyler Soderstrom to 3rd.",0,0,8,54,"top",7,"2024-05-17T02:04:00.250Z","2024-05-17T02:06:07.215Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,668832,"Kyle McCann","/api/v1/people/668832","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,81.5,14,0.91,0.4237,6.4972,28.2736,-28.3121,-7.8891,2.2842,2.1857,1.888,12.8274,-129.5103,-3.7643,-1.8174,50.002,5.5374,-13.3363,20.4,7.2,24,1664,245,NA,NA,NA,NA,NA,NA,FALSE,-31.2,3.4,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T02:04:19.995Z","2024-05-17T02:04:23.467Z",TRUE,"pitch","cd04d9c0-42fa-479c-be26-0dcaa60a319b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5199,1.6362,NA,30.04,189.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Kyle McCann grounds out, first baseman Jon Singleton to pitcher Shawn Dubin. Tyler Soderstrom to 3rd.",0,0,8,54,"top",7,"2024-05-17T02:04:00.250Z","2024-05-17T02:06:07.215Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,668832,"Kyle McCann","/api/v1/people/668832","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,75.2,14,2,0.4577,7.7079,29.9923,-34.1378,8.9347,-1.364,2.2814,1.8297,7.7234,-121.0162,-1.4236,-2.1462,50.002,5.4973,12.8669,22.8,10.8,24,2959,54,NA,NA,NA,NA,NA,NA,FALSE,-43,-2.5,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T02:04:58.938Z","2024-05-17T02:05:16.844Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Shawn Dubin. Tyler Soderstrom to 2nd.","Wild Pitch",0,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,691016,"/api/v1/people/691016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ccd20633-9f41-4486-866f-208f0e7ae21f","wild_pitch",NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Kyle McCann grounds out, first baseman Jon Singleton to pitcher Shawn Dubin. Tyler Soderstrom to 3rd.",0,0,8,54,"top",7,"2024-05-17T02:04:00.250Z","2024-05-17T02:06:07.215Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,668832,"Kyle McCann","/api/v1/people/668832","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",3,"2024-05-17T02:03:48.867Z","2024-05-17T02:03:57.006Z",TRUE,"pitch","cf543119-a3c6-4c02-9275-b18aeee555c2",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.44,1.59,NA,114.01,169.35,"line_drive","hard","8",104.14,76.47,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Tyler Soderstrom singles on a sharp line drive to center fielder Jake Meyers.",0,0,8,53,"top",7,"2024-05-17T02:03:31.519Z","2024-05-17T02:03:57.006Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,85.5,5,0.91,0.3984,6.3651,36.8426,-12.3316,-7.5209,10.4144,0.0785,2.5716,6.7117,-138.5704,-6.2066,-1.4223,50.0028,5.6981,-14.3287,42,3.6,24,2455,221,106.9,11,247,NA,NA,NA,FALSE,-13.2,17.4,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,691016,"Tyler Soderstrom","/api/v1/people/691016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T02:03:33.868Z","2024-05-17T02:03:38.182Z",TRUE,"pitch","3375d537-fadf-491d-a67c-6dc5490c7c41",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4318,1.6235,NA,99.79,153.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Tyler Soderstrom singles on a sharp line drive to center fielder Jake Meyers.",0,0,8,53,"top",7,"2024-05-17T02:03:31.519Z","2024-05-17T02:03:57.006Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,85.8,3,0.91,0.3977,6.2891,35.8741,-13.294,-7.5478,9.8687,0.4515,3.146,7.9044,-138.6177,-4.6871,-1.4797,50.0013,5.7711,-14.4389,40.8,3.6,24,2333,221,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.8,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T02:02:57.377Z","2024-05-17T02:02:57.396Z",FALSE,"action",NA,NA,"Trey Cabbage remains in the game as the designated hitter.","Defensive Switch",0,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663550,"/api/v1/people/663550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","301","53","atBat","Single","single","Tyler Soderstrom singles on a sharp line drive to center fielder Jake Meyers.",0,0,8,53,"top",7,"2024-05-17T02:03:31.519Z","2024-05-17T02:03:57.006Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,670541,"/api/v1/people/670541",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:02:57.396Z","2024-05-17T02:03:33.868Z",FALSE,"action",NA,NA,"Pitching Change: Shawn Dubin replaces Cristian Javier.","Pitching Substitution",0,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681869,"/api/v1/people/681869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Single","single","Tyler Soderstrom singles on a sharp line drive to center fielder Jake Meyers.",0,0,8,53,"top",7,"2024-05-17T02:03:31.519Z","2024-05-17T02:03:57.006Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",3,"2024-05-17T02:00:51.028Z","2024-05-17T02:00:58.757Z",TRUE,"pitch","4641fc28-81fb-4ef0-a0d1-c838ea0f982e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.6,1.69,NA,120.42,162.31,"ground_ball","medium","6",112.47,155.64,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jeremy Peña grounds out, shortstop Max Schuemann to first baseman Tyler Soderstrom.",0,0,8,52,"bottom",6,"2024-05-17T01:59:51.483Z","2024-05-17T02:00:58.757Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,84.8,5,0.94,0.4029,6.9956,34.8235,-16.3532,8.4948,8.4848,-0.0897,2.8322,-9.7573,-136.8035,-4.788,2.4477,50.0003,5.7539,15.8345,37.2,4.8,24,2267,146,93.3,-31,5,NA,NA,NA,TRUE,-17,14.3,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
