"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718256,"2023-05-08",5,"2023-05-09T01:16:10.269Z","2023-05-09T01:16:14.222Z",TRUE,"pitch","6bc74579-cca9-4afc-82e9-52a35f19d168",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3127,1.6596,NA,146.69,129.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Lars Nootbaar walks.",0,1,1,40,"top",6,"2023-05-09T01:14:58.215Z","2023-05-09T01:16:30.776Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.7,11,0.91,0.4145,5.5422,29.0945,-14.1684,-3.4039,10.193,-0.7788,4.0335,1.4903,-132.2999,-0.4134,-0.9081,50.0062,5.2333,-6.0153,21.6,3.6,24,2575,218,NA,NA,NA,NA,NA,NA,FALSE,-14.6,18.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",4,"2023-05-09T01:15:48.123Z","2023-05-09T01:15:51.700Z",TRUE,"pitch","ee33aefa-2d5a-4686-8771-4efed4f6cffd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.38,1.66,NA,110.94,159.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Lars Nootbaar walks.",0,1,1,40,"top",6,"2023-05-09T01:14:58.215Z","2023-05-09T01:16:30.776Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.9,77.3,2,0.92,0.4474,5.8016,23.2868,-28.9957,6.6416,2.0968,0.159,2.9322,0.4793,-122.2477,0.1585,-0.9029,50.0061,5.3481,10.0903,19.2,8.4,24,2770,53,NA,NA,NA,NA,NA,NA,FALSE,-34.6,4.1,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",3,"2023-05-09T01:15:25.412Z","2023-05-09T01:15:29.442Z",TRUE,"pitch","c7ca27a0-b522-416b-b0da-2e2d78e4b118",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3127,1.6596,NA,122.05,226.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Lars Nootbaar walks.",0,1,1,40,"top",6,"2023-05-09T01:14:58.215Z","2023-05-09T01:16:30.776Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,78.2,13,0.9,0.4441,5.5493,24.2318,-30.6969,-8.2465,0.9579,-0.1325,0.4534,4.353,-123.2857,-4.7483,-0.8485,50.0033,4.9917,-12.7099,20.4,8.4,24,1577,238,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",2,"2023-05-09T01:15:13.504Z","2023-05-09T01:15:17.336Z",TRUE,"pitch","462f9ec2-7625-4549-ba46-334c1cdc125a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3127,1.6596,NA,127.05,176.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Lars Nootbaar walks.",0,1,1,40,"top",6,"2023-05-09T01:14:58.215Z","2023-05-09T01:16:30.776Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.8,77.5,5,0.93,0.4473,5.6346,22.5714,-29.6272,8.1059,1.6791,-0.2636,2.3123,-0.5645,-122.1308,-0.946,-1.0845,50.0052,5.2377,12.3277,22.8,8.4,24,2828,50,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.1,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",1,"2023-05-09T01:15:00.534Z","2023-05-09T01:15:03.639Z",TRUE,"pitch","0bea2bb5-23de-4cf9-9237-75f81b96d779",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.335,1.6596,NA,73.78,190.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Lars Nootbaar walks.",0,1,1,40,"top",6,"2023-05-09T01:14:58.215Z","2023-05-09T01:16:30.776Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,82.9,14,2,0.4183,5.5797,25.2895,-29.7973,-7.5065,1.3681,1.134,1.7913,7.1399,-130.507,-3.0236,-0.651,50.0035,5.1893,-13.0587,21.6,7.2,24,2441,212,NA,NA,NA,NA,NA,NA,FALSE,-31.7,2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",0,"2023-05-09T01:14:12.524Z","2023-05-09T01:15:00.534Z",FALSE,"action",NA,NA,"Nick Madrigal remains in the game as the second baseman.","Defensive Switch",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663611,"/api/v1/people/663611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","101","40","atBat","Walk","walk","Lars Nootbaar walks.",0,1,1,40,"top",6,"2023-05-09T01:14:58.215Z","2023-05-09T01:16:30.776Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",573186,"Marcus Stroman","/api/v1/people/573186","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,663538,"/api/v1/people/663538",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",0,"2023-05-09T01:12:21.087Z","2023-05-09T01:12:35.058Z",TRUE,"pitch","e1102c06-5791-4453-9d57-b5c1752bb350",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.77,1.78,NA,108.72,152.66,"fly_ball","medium","7",102.18,104.31,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double Play","double_play","Cody Bellinger flies into a double play, left fielder Brendan Donovan to catcher Andrew Knizner. Nick Madrigal out at home.",0,1,1,39,"bottom",5,"2023-05-09T01:12:08.273Z","2023-05-09T01:12:35.058Z",TRUE,FALSE,FALSE,TRUE,25,0,0,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,82.8,2,2,0.415,6.2839,30.0493,-25.4671,-0.0995,3.8093,0.2173,3.1896,-3.2575,-132.3238,-1.7004,1.4808,50.0034,5.719,-0.175,2.4,6,24,2271,179,84.9,46,247,NA,NA,NA,TRUE,-26.5,6.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",12,"2023-05-09T01:11:50.264Z","2023-05-09T01:11:54.864Z",TRUE,"pitch","4038e6c4-9373-4a4d-bcd5-2653b773516f",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2467,1.6496,NA,135.36,201.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Ian Happ walks.",0,1,1,38,"bottom",5,"2023-05-09T01:08:36.493Z","2023-05-09T01:11:54.864Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,82.8,13,2,0.4157,6.4597,30.9971,-22.799,-0.9504,5.3464,-0.4815,1.3892,-4.19,-132.2991,-6.2258,1.2531,50.0038,5.4692,-1.667,6,6,24,2185,175,NA,NA,NA,NA,NA,NA,FALSE,-25,8.4,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664023,"Ian Happ","/api/v1/people/664023",663611,"Nick Madrigal","/api/v1/people/663611",621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA
718256,"2023-05-08",11,"2023-05-09T01:11:25.358Z","2023-05-09T01:11:29.064Z",TRUE,"pitch","035652bb-ff3a-4baf-bd3d-58f7fa5c55a3",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3804,1.6496,NA,98.57,142.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Ian Happ walks.",0,1,1,38,"bottom",5,"2023-05-09T01:08:36.493Z","2023-05-09T01:11:54.864Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.3,12,2,0.3914,5.8405,35.3329,-13.8402,5.0426,9.269,0.4836,3.5496,-3.3795,-140.5629,-3.7024,1.0536,50.0009,5.7978,9.9716,31.2,3.6,24,2261,146,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.1,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",10,"2023-05-09T01:10:55.487Z","2023-05-09T01:10:59.540Z",TRUE,"pitch","4f514582-2304-4e9b-8d8c-442d54688c6b",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.65,NA,145.04,198.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Ian Happ walks.",0,1,1,38,"bottom",5,"2023-05-09T01:08:36.493Z","2023-05-09T01:11:54.864Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.7,13,2,0.4139,6.1516,27.1028,-23.132,2.9624,5.0977,-0.7355,1.4789,-5.631,-132.1284,-6.4028,1.0346,50.006,5.6238,5.2595,9.6,6,24,1953,167,NA,NA,NA,NA,NA,NA,FALSE,-25,8,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",9,"2023-05-09T01:10:28.001Z","2023-05-09T01:10:31.857Z",TRUE,"pitch","780161f1-4441-4d08-b23c-4c66af3f457b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.65,NA,116.24,195.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Ian Happ walks.",0,1,1,38,"bottom",5,"2023-05-09T01:08:36.493Z","2023-05-09T01:11:54.864Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,73.1,8,2,0.4753,6.1926,22.8786,-37.2726,-6.5063,-3.7939,0.0199,1.5847,-1.3885,-115.5451,-1.6637,1.4747,50.0049,5.9178,-8.7385,13.2,12,24,2296,319,NA,NA,NA,NA,NA,NA,FALSE,-50.6,-7,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",8,"2023-05-09T01:10:02.667Z","2023-05-09T01:10:06.354Z",TRUE,"pitch","8d4288c9-d5a1-4fc5-9e77-5434b0db38c1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.65,NA,113.97,144.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Ian Happ walks.",0,1,1,38,"bottom",5,"2023-05-09T01:08:36.493Z","2023-05-09T01:11:54.864Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.4,2,2,0.3915,6.461,34.2779,-9.8151,4.0386,11.2985,0.0796,3.4736,-4.4043,-140.3752,-4.73,1.1505,50.0001,5.8298,7.9906,32.4,2.4,24,2327,146,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19.6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",7,"2023-05-09T01:09:39.995Z","2023-05-09T01:09:44.738Z",TRUE,"pitch","8d1a4146-ee46-4d78-9f7c-26559470f0a4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3581,1.6496,NA,161.46,202.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Ian Happ walks.",0,1,1,38,"bottom",5,"2023-05-09T01:08:36.493Z","2023-05-09T01:11:54.864Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.5,13,2,0.4147,6.4282,27.3976,-18.9529,1.5947,7.4823,-1.1663,1.3479,-6.3725,-131.9429,-7.2897,1.0704,50.005,5.5372,2.819,4.8,4.8,24,2190,172,NA,NA,NA,NA,NA,NA,FALSE,-21,12.1,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",6,"2023-05-09T01:09:18.513Z","2023-05-09T01:09:22.056Z",TRUE,"pitch","52355561-0897-41e9-8479-0c5afcb76dc7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3804,1.6496,NA,179.33,191.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Ian Happ walks.",0,1,1,38,"bottom",5,"2023-05-09T01:08:36.493Z","2023-05-09T01:11:54.864Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.5,13,2,0.4199,6.625,26.5889,-20.2906,1.3648,6.8938,-1.6352,1.7671,-7.7697,-130.2811,-5.9792,1.2046,50.0043,5.6186,2.3537,2.4,4.8,24,2052,182,NA,NA,NA,NA,NA,NA,FALSE,-22.7,11.4,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",5,"2023-05-09T01:08:58.545Z","2023-05-09T01:09:01.957Z",TRUE,"pitch","2fa245f8-d147-4176-b3a2-e623a20abcbb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.47,1.65,NA,145.02,138.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Ian Happ walks.",0,1,1,38,"bottom",5,"2023-05-09T01:08:36.493Z","2023-05-09T01:11:54.864Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.3,11,2,0.3977,5.8248,31.2754,-10.8398,5.3103,11.1116,-0.7351,3.725,-6.9812,-137.8437,-4.1346,1.143,50.0047,5.9791,10.1982,36,3.6,24,2183,146,NA,NA,NA,NA,NA,NA,FALSE,-11.2,19.4,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718256,"2023-05-08",4,"2023-05-09T01:08:38.752Z","2023-05-09T01:08:42.136Z",TRUE,"pitch","c6b09342-fafc-478a-aebc-a652aee0a4d1",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.47,1.65,NA,148.56,201.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Ian Happ walks.",0,1,1,38,"bottom",5,"2023-05-09T01:08:36.493Z","2023-05-09T01:11:54.864Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,72.2,13,2,0.4832,6.0017,21.6198,-41.398,-4.5048,-7.0935,-0.828,1.3817,-4.0477,-113.5478,-1.0298,1.5657,50.0033,5.9756,-5.8568,8.4,13.2,24,2389,320,NA,NA,NA,NA,NA,NA,FALSE,-57.8,-12.8,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
