"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717347,"2023-07-19",4,"2023-07-20T01:18:26.414Z","2023-07-20T01:18:35.899Z",TRUE,"pitch","59564e54-e8fa-4640-a4db-20546b7fc7f5",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.21,1.58,NA,141.41,204.18,"line_drive","medium","8",133.01,86.11,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryce Harper singles on a line drive to center fielder Joey Wiemer.",0,5,3,70,"bottom",9,"2023-07-20T01:17:50.239Z","2023-07-20T01:18:35.899Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76,13,0.9,0.4547,6.9592,25.4018,-36.329,-10.924,-2.8313,-0.6404,1.2816,6.9114,-120.8578,-1.7425,-2.1301,50.0033,5.2276,-16.025,21.6,10.8,24,2832,279,83.3,13,208,NA,NA,NA,FALSE,-45.2,-5.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA
717347,"2023-07-19",3,"2023-07-20T01:18:07.972Z","2023-07-20T01:18:13.850Z",TRUE,"pitch","52e5ee65-52e6-4d68-b486-faa6deb420e9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.21,1.58,NA,86.68,200.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryce Harper singles on a line drive to center fielder Joey Wiemer.",0,5,3,70,"bottom",9,"2023-07-20T01:17:50.239Z","2023-07-20T01:18:35.899Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77,14,0.91,0.4484,7.0954,26.5999,-35.8334,-11.7526,-2.4249,0.7954,1.405,10.3475,-122.6358,-1.8618,-1.973,50.0054,5.2607,-17.7189,22.8,10.8,24,2771,279,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-4.6,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",2,"2023-07-20T01:17:52.597Z","2023-07-20T01:17:56.229Z",TRUE,"pitch","80c3d39a-c9f2-4857-8a61-266ac0bec644",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.21,1.58,NA,126.88,144.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryce Harper singles on a line drive to center fielder Joey Wiemer.",0,5,3,70,"bottom",9,"2023-07-20T01:17:50.239Z","2023-07-20T01:18:35.899Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.5,11,0.91,0.4173,7.2921,27.3069,-18.0431,0.2763,8.0927,-0.2591,3.502,4.5456,-131.1837,-1.8727,-2.0489,50.0012,5.5677,0.4815,4.8,4.8,24,2402,203,NA,NA,NA,NA,NA,NA,FALSE,-19.1,14.5,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-20T01:15:11.689Z","2023-07-20T01:17:29.432Z",FALSE,"action",NA,NA,"Pitching Change: Devin Williams replaces Joel Payamps.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642207,"/api/v1/people/642207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Single","single","Bryce Harper singles on a line drive to center fielder Joey Wiemer.",0,5,3,70,"bottom",9,"2023-07-20T01:17:50.239Z","2023-07-20T01:18:35.899Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",1,"2023-07-20T01:17:29.432Z","2023-07-20T01:17:52.597Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,547180,"/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Bryce Harper singles on a line drive to center fielder Joey Wiemer.",0,5,3,70,"bottom",9,"2023-07-20T01:17:50.239Z","2023-07-20T01:18:35.899Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",4,"2023-07-20T01:14:00.907Z","2023-07-20T01:14:10.834Z",TRUE,"pitch","2c03bf11-4de0-4865-8114-84fa53292dcb",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3,1.3,NA,132.51,186.02,"fly_ball","medium","8",121.65,88.11,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Owen Miller flies out to center fielder Brandon Marsh.",0,5,3,69,"top",9,"2023-07-20T01:12:22.366Z","2023-07-20T01:14:10.834Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.1,4,0.9,0.4316,5.7099,25.7179,-26.5228,3.1574,3.4645,-0.4068,1.9541,2.369,-126.8584,-3.5099,-1.7627,50.0028,5.4676,5.1509,12,7.2,24,2611,190,93,48,279,NA,NA,NA,TRUE,-30.2,5.8,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",3,"2023-07-20T01:13:39.085Z","2023-07-20T01:13:42.639Z",TRUE,"pitch","d2c02444-f670-4c9b-b924-d59253678617",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0719,1.3036,NA,65.76,218.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Owen Miller flies out to center fielder Brandon Marsh.",0,5,3,69,"top",9,"2023-07-20T01:12:22.366Z","2023-07-20T01:14:10.834Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.4,14,0.89,0.4315,6.0069,25.8044,-24.5828,0.3359,4.65,1.3443,0.7472,7.1183,-126.9059,-6.581,-1.5398,50.002,5.3303,0.5476,3.6,6,24,2571,199,NA,NA,NA,NA,NA,NA,FALSE,-28.8,7.1,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",2,"2023-07-20T01:13:14.073Z","2023-07-20T01:13:18.134Z",TRUE,"pitch","0b985c3f-6a21-4474-bfab-4871fbf6bbe7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.0719,1.3036,NA,105.25,190.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Owen Miller flies out to center fielder Brandon Marsh.",0,5,3,69,"top",9,"2023-07-20T01:12:22.366Z","2023-07-20T01:14:10.834Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,9,0.9,0.4015,6.112,30.573,-13.599,-7.4247,9.8596,0.3082,1.7845,7.6531,-136.5149,-6.7925,-1.5694,50.0032,5.2445,-13.9885,39.6,4.8,24,2579,228,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.6,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",1,"2023-07-20T01:12:52.630Z","2023-07-20T01:12:57.584Z",TRUE,"pitch","4d2d09d8-859d-41a6-9699-4565d4daafdb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.048,1.3276,NA,61.48,153.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Owen Miller flies out to center fielder Brandon Marsh.",0,5,3,69,"top",9,"2023-07-20T01:12:22.366Z","2023-07-20T01:14:10.834Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.9,12,0.9,0.3992,5.9778,32.1974,-12.6547,-6.3633,10.2514,1.4566,3.1563,9.9165,-137.5148,-3.6612,-1.3794,50.0001,5.3711,-12.1139,36,3.6,24,2540,227,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-20T01:12:33.290Z","2023-07-20T01:12:37.417Z",TRUE,"pitch","ed0e2e4d-3ac7-4716-8951-db0ff63cad5f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0719,1.472,NA,142.52,193.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Owen Miller flies out to center fielder Brandon Marsh.",0,5,3,69,"top",9,"2023-07-20T01:12:22.366Z","2023-07-20T01:14:10.834Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.6,7,0.91,0.3971,5.9522,31.7621,-13.6005,-7.7142,9.6455,-0.6696,1.6662,5.7083,-138.1268,-7.1362,-1.7644,50.0036,5.2043,-14.8552,42,4.8,24,2628,223,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",3,"2023-07-20T01:11:51.748Z","2023-07-20T01:12:04.130Z",TRUE,"pitch","9beefbbd-7f10-449b-aa2b-bfe1984d2a57",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.32,1.62,NA,136,145.01,"fly_ball","medium","7",80.22,87.71,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Willy Adames flies out to left fielder Kyle Schwarber.",0,5,3,68,"top",9,"2023-07-20T01:10:38.287Z","2023-07-20T01:12:04.130Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.2,11,0.9,0.4018,5.981,31.9432,-11.8034,-5.1176,10.8401,-0.4984,3.4728,4.8866,-136.6743,-3.0508,-1.6502,50.0066,5.4216,-9.6213,33.6,3.6,24,2586,219,81.6,40,300,NA,NA,NA,TRUE,-12,19.1,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA
717347,"2023-07-19",2,"2023-07-20T01:11:31.563Z","2023-07-20T01:11:35.457Z",TRUE,"pitch","49e8c1a7-45cb-4e37-bebf-9a89c450996a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3357,1.5922,NA,157.6,214.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Willy Adames flies out to left fielder Kyle Schwarber.",0,5,3,68,"top",9,"2023-07-20T01:10:38.287Z","2023-07-20T01:12:04.130Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.7,13,0.91,0.4238,6.1006,26.8673,-27.7769,-9.8891,2.6007,-1.0652,0.8949,4.8918,-129.2351,-5.7148,-1.6974,50.0051,5.2679,-16.734,28.8,8.4,24,1739,247,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.6,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",1,"2023-07-20T01:11:08.899Z","2023-07-20T01:11:13.088Z",TRUE,"pitch","3e4d9fc1-2e99-47b5-b2ea-545acac5b287",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.32,1.62,NA,87.11,192.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Willy Adames flies out to left fielder Kyle Schwarber.",0,5,3,68,"top",9,"2023-07-20T01:10:38.287Z","2023-07-20T01:12:04.130Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.9,9,0.9,0.4333,5.8995,25.9525,-27.6109,2.7238,2.8231,0.7842,1.7105,5.2986,-126.4368,-3.4904,-1.6932,50.0044,5.3263,4.4072,10.8,7.2,24,2645,182,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.6,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-20T01:10:49.293Z","2023-07-20T01:10:52.852Z",TRUE,"pitch","a286e51e-b7a5-497e-a5e7-a3de17d28f33",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.32,1.62,NA,130.61,151.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Willy Adames flies out to left fielder Kyle Schwarber.",0,5,3,68,"top",9,"2023-07-20T01:10:38.287Z","2023-07-20T01:12:04.130Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.7,1,0.9,0.4002,5.8329,31.6857,-11.8973,-5.5386,10.6999,-0.3571,3.2322,5.7828,-137.1265,-3.7575,-1.7786,50.0054,5.4381,-10.4989,36,3.6,24,2575,218,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-20T01:10:02.031Z","2023-07-20T01:10:14.154Z",TRUE,"pitch","2371ab9d-1f7a-4c88-ad12-80dbd82b4dd9",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.4,1.61,NA,122.11,188.12,"line_drive","hard","8",172.01,55.63,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","William Contreras doubles (17) on a sharp line drive to center fielder Brandon Marsh. Joey Wiemer scores.",1,5,3,67,"top",9,"2023-07-20T01:09:50.585Z","2023-07-20T01:10:14.154Z",TRUE,TRUE,FALSE,FALSE,71,0,0,1,661388,"William Contreras","/api/v1/people/661388","R","Right",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,81.2,8,0.9,0.4294,5.7892,21.5732,-26.6111,2.0085,3.3633,-0.1342,1.8763,3.3836,-126.6969,-3.5248,-1.7389,50.005,5.3712,3.3227,8.4,7.2,24,2616,184,101.6,13,299,NA,NA,NA,FALSE,-30,5.6,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA
717347,"2023-07-19",2,"2023-07-20T01:09:29.897Z","2023-07-20T01:09:35.310Z",TRUE,"pitch","83546298-831c-4b11-8bdb-9bdd8a2c42bd",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.26,1.66,NA,135.15,153.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Christian Yelich strikes out swinging.",0,4,3,66,"top",9,"2023-07-20T01:08:33.652Z","2023-07-20T01:09:35.310Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,592885,"Christian Yelich","/api/v1/people/592885","L","Left",571479,"Andrew Bellatti","/api/v1/people/571479","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.8,1,0.91,0.3932,5.8722,28.8501,-15.8402,-6.9689,8.2982,-0.4762,3.1627,5.9586,-138.8818,-3.2909,-1.7359,50.0039,5.406,-13.7199,37.2,4.8,24,2533,221,NA,NA,NA,NA,NA,NA,TRUE,-15.2,14.6,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,686894,"Joey Wiemer","/api/v1/people/686894",NA,NA,NA
