"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718684,"2023-04-07",1,"2023-04-07T23:00:49.471Z","2023-04-07T23:00:53.232Z",TRUE,"pitch","bf8c377d-1ec9-4d8f-b864-fc12aea0cc8f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,2.9594,1.4958,NA,83.81,159.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Jose Miranda singles on a ground ball to right fielder Kyle Tucker. Byron Buxton scores. Trevor Larnach to 2nd.",1,2,2,76,"bottom",10,"2023-04-07T23:00:02.566Z","2023-04-07T23:01:24.640Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,79.5,12,0.9,0.4335,5.9584,28.6947,-37.1075,2.4782,-3.0615,0.8708,2.9438,3.3517,-126.9082,-0.7634,-0.7946,50.0011,6.2334,3.9959,7.2,9.6,24,2540,37,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-5.4,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",0,"2023-04-07T23:00:24.525Z","2023-04-07T23:00:28.615Z",TRUE,"pitch","559a85e2-c8d5-459e-bfdc-c5bbd52ac595",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.0476,1.4406,NA,72.93,237.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Jose Miranda singles on a ground ball to right fielder Kyle Tucker. Byron Buxton scores. Trevor Larnach to 2nd.",1,2,2,76,"bottom",10,"2023-04-07T23:00:02.566Z","2023-04-07T23:01:24.640Z",TRUE,TRUE,FALSE,FALSE,70,1,1,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,82.2,14,0.9,0.4266,5.9056,23.8814,-32.5894,1.0875,-0.2494,1.1562,0.0387,4.7437,-127.9084,-8.3938,-0.8561,50.0017,5.8829,1.8197,4.8,8.4,24,2529,16,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-1.9,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",7,"2023-04-07T22:59:52.130Z","2023-04-07T23:00:00.372Z",TRUE,"pitch","0ddb7b14-fc42-469c-ae42-3fe325c09656",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.5897,1.8711,NA,94.07,200.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Trevor Larnach walks.",0,2,1,75,"bottom",10,"2023-04-07T22:56:42.965Z","2023-04-07T23:00:00.372Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.6,82.2,14,0.9,0.4235,6.06,25.2354,-30.6359,-5.235,0.9106,0.6016,1.4286,4.2894,-129.0114,-6.1935,-0.3972,50.005,6.2028,-8.882,14.4,8.4,24,1045,244,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663616,"Trevor Larnach","/api/v1/people/663616",NA,NA,NA,621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA
718684,"2023-04-07",6,"2023-04-07T22:59:26.889Z","2023-04-07T22:59:32.697Z",TRUE,"pitch","59e35b58-4e8f-4998-a030-bd873a495c54",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.54,1.72,NA,110.28,147.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Trevor Larnach walks.",0,2,1,75,"bottom",10,"2023-04-07T22:56:42.965Z","2023-04-07T23:00:00.372Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,89.2,2,0.91,0.3831,6.1005,37.4612,-9.0651,-6.0355,11.1983,0.1764,3.3864,4.2285,-143.7082,-6.5949,-0.5401,50.0013,6.2934,-12.4539,46.8,3.6,24,2335,207,NA,NA,NA,NA,NA,NA,FALSE,-9.5,18.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",5,"2023-04-07T22:59:04.332Z","2023-04-07T22:59:07.571Z",TRUE,"pitch","7c8b34d6-6469-41b6-9afd-8421e9e0bb91",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.54,1.72,NA,104.59,144.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Trevor Larnach walks.",0,2,1,75,"bottom",10,"2023-04-07T22:56:42.965Z","2023-04-07T23:00:00.372Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,89.5,3,0.91,0.3822,5.9571,36.5831,-9.8639,-7.7869,10.7523,0.3255,3.4813,5.0614,-143.8768,-6.3777,-0.4542,50.0031,6.3529,-16.158,52.8,3.6,24,2391,206,NA,NA,NA,NA,NA,NA,FALSE,-10,18.2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",4,"2023-04-07T22:58:41.305Z","2023-04-07T22:58:44.819Z",TRUE,"pitch","fc47f666-b094-4968-846d-a24d087af5b4",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,1,1,NA,NA,3.54,1.72,NA,93.98,215.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Trevor Larnach walks.",0,2,1,75,"bottom",10,"2023-04-07T22:56:42.965Z","2023-04-07T23:00:00.372Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.6,82,14,0.9,0.4244,5.9477,25.8301,-30.9974,-8.3987,0.6946,0.6038,0.8708,5.7479,-128.8775,-7.2748,-0.56,50.0019,6.1122,-14.1812,21.6,8.4,24,1011,247,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",3,"2023-04-07T22:58:15.255Z","2023-04-07T22:58:19.601Z",TRUE,"pitch","fe197847-cbca-45c0-bb2c-1158ef43da9c",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,1,NA,NA,3.5327,1.7851,NA,90.24,245.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Trevor Larnach walks.",0,2,1,75,"bottom",10,"2023-04-07T22:56:42.965Z","2023-04-07T23:00:00.372Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.5,82.7,14,0.89,0.4215,5.8437,26.6776,-25.5823,-9.4088,3.8529,0.7019,-0.2397,6.5657,-129.8382,-10.8837,-0.6347,50.0046,5.9468,-16.0979,28.8,7.2,24,1016,248,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.8,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",1,"2023-04-07T22:57:16.761Z","2023-04-07T22:57:27.267Z",TRUE,"pitch","ca88d84d-9f63-4041-9b71-cad0ac21517d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5612,1.8711,NA,134,111.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Trevor Larnach walks.",0,2,1,75,"bottom",10,"2023-04-07T22:56:42.965Z","2023-04-07T23:00:00.372Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.3,11,0.91,0.38,5.8024,33.7271,-9.4613,-7.4115,10.7976,-0.4459,4.713,3.4673,-144.1719,-2.9788,-0.7016,50.0038,6.3441,-15.5927,55.2,3.6,24,2435,210,NA,NA,NA,NA,NA,NA,FALSE,-8.8,19.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",0,"2023-04-07T22:56:53.854Z","2023-04-07T22:56:57.563Z",TRUE,"pitch","6fff38b9-cdaf-41c4-9419-5152a4dcaed9",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.5897,1.7851,NA,116.15,221.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Trevor Larnach walks.",0,2,1,75,"bottom",10,"2023-04-07T22:56:42.965Z","2023-04-07T23:00:00.372Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.5,83,14,0.9,0.4199,5.9602,25.9791,-29.1909,-7.7747,1.7328,0.0223,0.6399,4.2653,-130.1897,-8.3323,-0.6225,50.0063,6.0747,-13.4194,22.8,7.2,24,929,244,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",2,"2023-04-07T22:57:34.621Z","2023-04-07T22:58:15.255Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Ryne Stanek. Byron Buxton to 3rd.","Wild Pitch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,621439,"/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ca88d84d-9f63-4041-9b71-cad0ac21517d","wild_pitch",NA,NA,NA,NA,NA,NA,"75","atBat","Walk","walk","Trevor Larnach walks.",0,2,1,75,"bottom",10,"2023-04-07T22:56:42.965Z","2023-04-07T23:00:00.372Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",8,"2023-04-07T22:56:21.504Z","2023-04-07T22:56:26.912Z",TRUE,"pitch","0348aade-6154-46d3-b8d8-829d50d12882",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.6182,1.7564,NA,128.99,176.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,1,74,"bottom",10,"2023-04-07T22:53:49.666Z","2023-04-07T22:56:26.912Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.2,7,0.91,0.3811,5.9577,34.7193,-4.8431,-6.2269,13.0798,-0.3146,2.2931,2.6205,-143.9425,-10.4773,-0.43,50.0031,6.2875,-13.0122,58.8,2.4,24,2377,208,NA,NA,NA,NA,NA,NA,TRUE,-6.4,21.6,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",7,"2023-04-07T22:55:53.938Z","2023-04-07T22:55:57.056Z",TRUE,"pitch","d5f753b6-87c6-4c64-b283-ac776360d0d6",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.5,1.71,NA,110.49,156.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,1,74,"bottom",10,"2023-04-07T22:53:49.666Z","2023-04-07T22:56:26.912Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.9,2,0.91,0.3792,6.074,32.8497,-11.4573,-8.192,9.7976,0.1708,3.04,4.8359,-144.322,-7.1168,-0.4602,50.0012,6.2396,-17.3202,51.6,3.6,24,2300,215,NA,NA,NA,NA,NA,NA,FALSE,-11.3,16.6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",6,"2023-04-07T22:55:20.916Z","2023-04-07T22:55:24.823Z",TRUE,"pitch","859fde31-f38e-4775-bcd5-664a8eada2b8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5897,1.7564,NA,101.16,193.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,1,74,"bottom",10,"2023-04-07T22:53:49.666Z","2023-04-07T22:56:26.912Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90,9,0.91,0.3821,6.0457,34.8431,-7.0367,-7.6506,12.0944,0.4157,1.664,5.1691,-143.6248,-11.5734,-0.4182,50.0038,6.1941,-15.9033,56.4,3.6,24,2364,206,NA,NA,NA,NA,NA,NA,FALSE,-8.6,19.6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",5,"2023-04-07T22:54:54.323Z","2023-04-07T22:54:57.725Z",TRUE,"pitch","abc3e289-375a-4745-a148-2c1117490d19",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.5,1.71,NA,99.71,153.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,1,74,"bottom",10,"2023-04-07T22:53:49.666Z","2023-04-07T22:56:26.912Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.3,3,0.91,0.3815,5.8834,32.3847,-8.1646,-6.3024,11.4972,0.4535,3.1565,4.8595,-143.4224,-7.4819,-0.4418,50.0048,6.3044,-13.1646,50.4,3.6,24,2319,206,NA,NA,NA,NA,NA,NA,FALSE,-8.5,19.6,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",4,"2023-04-07T22:54:35.223Z","2023-04-07T22:54:39.080Z",TRUE,"pitch","02b5db2d-dc70-40ae-8764-8bb3a8589c7f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3616,1.5555,NA,134.82,166.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,1,74,"bottom",10,"2023-04-07T22:53:49.666Z","2023-04-07T22:56:26.912Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.8,4,0.9,0.4348,5.7418,23.7717,-32.7709,2.0698,-0.3722,-0.4675,2.6793,0.9831,-125.6353,-2.092,-1.1319,50.0009,6.168,3.3317,6,8.4,24,2444,46,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-0.8,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",3,"2023-04-07T22:54:10.275Z","2023-04-07T22:54:14.888Z",TRUE,"pitch","fea4c687-d54a-4c74-8a68-02fb43e85084",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,0,NA,NA,3.276,1.5267,NA,97.17,246.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,1,74,"bottom",10,"2023-04-07T22:53:49.666Z","2023-04-07T22:56:26.912Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,82.5,14,0.9,0.4254,5.9542,24.2108,-36.2929,0.179,-2.4457,0.5203,-0.271,3.4125,-128.2881,-8.6636,-0.8452,50.0043,5.9437,0.301,1.2,9.6,24,2552,31,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-6,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
