"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746553,"2024-05-11",0,"2024-05-11T02:29:48.938Z","2024-05-11T02:31:05.947Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Field Error","field_error","Elias Díaz reaches on a fielding error by center fielder Leody Taveras. Charlie Blackmon scores.",0,2,2,60,"bottom",7,"2024-05-11T02:31:59.244Z","2024-05-11T02:33:20.830Z",TRUE,TRUE,FALSE,FALSE,0,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T02:31:05.947Z","2024-05-11T02:32:01.405Z",FALSE,"action",NA,NA,"Pitching Change: Grant Anderson replaces Jacob Latz.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,681982,"/api/v1/people/681982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Field Error","field_error","Elias Díaz reaches on a fielding error by center fielder Leody Taveras. Charlie Blackmon scores.",0,2,2,60,"bottom",7,"2024-05-11T02:31:59.244Z","2024-05-11T02:33:20.830Z",TRUE,TRUE,FALSE,FALSE,0,1,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",681982,"Grant Anderson","/api/v1/people/681982","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",4,"2024-05-11T02:29:26.166Z","2024-05-11T02:29:31.841Z",TRUE,"pitch","d3e81888-f236-4054-93ac-7e6e1d253c67",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.46,1.61,NA,153.45,201.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,1,59,"bottom",7,"2024-05-11T02:27:33.225Z","2024-05-11T02:29:31.841Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,77.7,13,0.93,0.4519,6.5478,18.941,-33.4841,-2.2014,-0.8769,-0.9563,1.3747,-5.8039,-120.2912,-3.5383,1.7546,50.0027,5.7723,-3.29,7.2,9.6,24,2676,246,NA,NA,NA,NA,NA,NA,TRUE,-41.5,-2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA,NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T02:29:04.588Z","2024-05-11T02:29:08.442Z",TRUE,"pitch","28b9fc65-22ea-4147-94e8-6034f7e9f8a6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5196,1.6883,NA,140.33,92.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,1,59,"bottom",7,"2024-05-11T02:27:33.225Z","2024-05-11T02:29:31.841Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.5,11,0.83,0.4043,6.5469,25.7001,-16.5307,2.3721,8.3936,-0.612,5.4018,-5.9355,-134.7917,1.3171,1.2978,50.0051,6.064,4.4225,12,3.6,24,2227,154,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.7,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T02:28:39.368Z","2024-05-11T02:28:42.824Z",TRUE,"pitch","ef380d88-3b24-4ad2-a6e4-51dd863ad633",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.46,1.61,NA,117.05,157.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,1,59,"bottom",7,"2024-05-11T02:27:33.225Z","2024-05-11T02:29:31.841Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.7,2,0.96,0.4422,6.4604,21.1607,-32.2961,-4.2483,-0.0822,-0.0014,3.0157,-3.0643,-123.1904,-0.3699,1.8042,50.0003,5.8645,-6.6218,12,8.4,24,2544,240,NA,NA,NA,NA,NA,NA,FALSE,-37.8,0,8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T02:28:20.196Z","2024-05-11T02:28:24.317Z",TRUE,"pitch","15f7399f-aa68-427a-bb62-0334d3a9f2f1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.46,1.61,NA,150.93,162.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,1,59,"bottom",7,"2024-05-11T02:27:33.225Z","2024-05-11T02:29:31.841Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.6,11,0.95,0.4441,6.4658,20.6448,-31.7715,-3.1485,0.2591,-0.89,2.8092,-5.3775,-122.6066,-0.8555,1.7273,50.0031,5.8367,-4.8674,9.6,8.4,24,2560,218,NA,NA,NA,NA,NA,NA,FALSE,-37.6,0.5,6.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T02:27:59.527Z","2024-05-11T02:28:04.566Z",TRUE,"pitch","fea99e4a-ffce-4003-9935-cf63b6befe6a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5017,1.6329,NA,166.74,140.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,1,59,"bottom",7,"2024-05-11T02:27:33.225Z","2024-05-11T02:29:31.841Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.8,11,0.87,0.3949,6.6998,26.2305,-14.9111,2.4885,8.8286,-1.3049,3.6443,-8.1304,-137.8983,-3.2978,1.3387,50.0054,5.8413,4.8685,12,3.6,24,2278,160,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.6,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T02:27:07.115Z","2024-05-11T02:27:21.133Z",TRUE,"pitch","24f08fb4-7216-49da-b0bb-fe9162e45ec7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.18,1.45,NA,91.02,168.77,"fly_ball","hard","8",126.15,30.56,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Ezequiel Tovar flies out sharply to center fielder Leody Taveras.",0,2,1,58,"bottom",7,"2024-05-11T02:26:47.034Z","2024-05-11T02:27:21.133Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,79.6,6,0.89,0.4372,6.5049,20.6732,-22.7809,5.4029,5.8863,0.6816,2.5931,-4.352,-124.4034,-3.1689,1.7362,50.0039,5.7338,8.6243,19.2,6,24,1829,133,101.1,34,416,NA,NA,NA,TRUE,-26.6,10.3,-9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA,NA,NA,NA
746553,"2024-05-11",6,"2024-05-11T02:26:36.274Z","2024-05-11T02:26:41.240Z",TRUE,"pitch","45f71ddd-22f6-4dd8-a30e-226ade0c6abc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.5176,1.5524,NA,160.64,156.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Charlie Blackmon walks.",0,2,1,57,"bottom",7,"2024-05-11T02:25:15.756Z","2024-05-11T02:26:41.240Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,87.1,11,0.86,0.3991,6.7214,24.5469,-15.62,2.2713,8.6396,-1.1448,3.0556,-7.3637,-136.2433,-4.6316,1.2754,50.0012,5.8265,4.3515,10.8,3.6,24,2162,156,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.1,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA,NA,NA,NA
746553,"2024-05-11",5,"2024-05-11T02:26:15.965Z","2024-05-11T02:26:21.621Z",TRUE,"pitch","6184cc68-8c88-42cd-894a-643bcd213aa0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.5557,1.6271,NA,128.34,133.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Charlie Blackmon walks.",0,2,1,57,"bottom",7,"2024-05-11T02:25:15.756Z","2024-05-11T02:26:41.240Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87.6,11,0.89,0.3959,6.5444,25.1519,-15.2319,1.4936,8.6999,-0.2974,3.9166,-5.039,-137.392,-2.7784,1.3516,50.0004,5.9526,2.9083,7.2,3.6,24,2202,157,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.5,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",4,"2024-05-11T02:25:58.081Z","2024-05-11T02:26:01.721Z",TRUE,"pitch","b72e66de-f334-4acf-b72b-0ff5deb19ace",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5849,1.6937,NA,132.76,226.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Charlie Blackmon walks.",0,2,1,57,"bottom",7,"2024-05-11T02:25:15.756Z","2024-05-11T02:26:41.240Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,79.4,13,0.94,0.4419,6.5694,20.4598,-28.4834,-2.1038,2.3646,-0.4134,0.4591,-4.2567,-123.1211,-6.8889,1.5995,50.0034,5.6492,-3.2862,7.2,7.2,24,2608,231,NA,NA,NA,NA,NA,NA,FALSE,-34.6,3.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T02:25:34.646Z","2024-05-11T02:25:40.073Z",TRUE,"pitch","22587e5e-66ae-4a13-ae0a-357a5ec10607",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.5,1.63,NA,106.08,164.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Charlie Blackmon walks.",0,2,1,57,"bottom",7,"2024-05-11T02:25:15.756Z","2024-05-11T02:26:41.240Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,86.2,6,0.88,0.403,6.7607,24.189,-15.803,3.6186,8.7113,0.2866,2.7652,-4.3794,-134.9503,-5.3378,1.4461,50.0005,5.8493,6.7989,20.4,3.6,24,2275,162,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.1,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T02:25:18.108Z","2024-05-11T02:25:22.171Z",TRUE,"pitch","894e0297-afce-4d31-82fe-e92031fb7854",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4071,1.5532,NA,108.21,98.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Charlie Blackmon walks.",0,2,1,57,"bottom",7,"2024-05-11T02:25:15.756Z","2024-05-11T02:26:41.240Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,87,12,0.9,0.3978,6.5251,25.4726,-14.0838,2.2968,9.3832,0.2305,5.2086,-4.2079,-136.8348,0.2409,1.4783,50.0025,6.0718,4.4286,14.4,3.6,24,2375,149,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T02:24:44.355Z","2024-05-11T02:24:44.394Z",FALSE,"action",NA,NA,"Defensive Substitution: Travis Jankowski replaces left fielder Ezequiel Duran, batting 7th, playing left field.","Defensive Sub",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608671,"/api/v1/people/608671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","701","57","atBat","Walk","walk","Charlie Blackmon walks.",0,2,1,57,"bottom",7,"2024-05-11T02:25:15.756Z","2024-05-11T02:26:41.240Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,677649,"/api/v1/people/677649",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T02:24:44.394Z","2024-05-11T02:25:18.108Z",FALSE,"action",NA,NA,"Pitching Change: Jacob Latz replaces Jon Gray.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656641,"/api/v1/people/656641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Walk","walk","Charlie Blackmon walks.",0,2,1,57,"bottom",7,"2024-05-11T02:25:15.756Z","2024-05-11T02:26:41.240Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",656641,"Jacob Latz","/api/v1/people/656641","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",4,"2024-05-11T02:22:35.524Z","2024-05-11T02:22:41.289Z",TRUE,"pitch","ed1f187e-8d80-47ae-ab55-0d96821630fb",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.2543,1.4959,NA,159.64,173.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,2,1,56,"top",7,"2024-05-11T02:21:38.389Z","2024-05-11T02:22:41.289Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,78.3,11,0.9,0.442,5.9124,23.1848,-29.3737,7.8283,1.7995,-1.1185,2.4211,1.8629,-123.6128,1.3111,-2.8982,50.0043,4.3385,12.1909,22.8,8.4,24,3122,72,NA,NA,NA,NA,NA,NA,TRUE,-34,3.8,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T02:22:15.697Z","2024-05-11T02:22:19.891Z",TRUE,"pitch","1a9e83e2-1827-4210-8c36-352bc86d37de",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3791,1.5459,NA,112.88,197.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Nathaniel Lowe called out on strikes.",0,2,1,56,"top",7,"2024-05-11T02:21:38.389Z","2024-05-11T02:22:41.289Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.7,8,0.9,0.4516,5.9634,23.8577,-28.5402,8.1368,2.4371,0.1081,1.532,4.56,-121.3145,-0.3251,-2.8532,50.0015,4.1568,12.1185,24,8.4,24,3107,76,NA,NA,NA,NA,NA,NA,FALSE,-34.8,4.6,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
