"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717433,"2023-07-09",6,"2023-07-09T20:04:52.047Z","2023-07-09T20:04:55.734Z",TRUE,"pitch","50ffcc95-ce50-4eff-8aba-96fc6553c4dc",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.73,1.71,NA,141.67,149.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Cody Bellinger called out on strikes.",0,6,4,64,"top",8,"2023-07-09T20:02:25.572Z","2023-07-09T20:05:40.671Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.5,1,0.91,0.432,5.9761,23.567,-36.5841,1.3883,-2.7039,-0.6472,3.31,-0.6246,-126.3514,-1.2668,-0.5783,50.0017,6.7337,2.2648,3.6,9.6,24,2508,41,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-4.9,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",5,"2023-07-09T20:04:30.712Z","2023-07-09T20:04:34.267Z",TRUE,"pitch","af339496-c785-4b1a-a272-4639a806c4fd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.73,1.71,NA,109.26,188.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Cody Bellinger called out on strikes.",0,6,4,64,"top",8,"2023-07-09T20:02:25.572Z","2023-07-09T20:05:40.671Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.5,8,0.9,0.4258,5.7172,27.1229,-35.901,1.4605,-2.2278,0.203,1.8535,1.647,-128.71,-4.7487,-0.6353,50.0018,6.5076,2.4458,4.8,8.4,24,2616,36,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-4.9,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",3,"2023-07-09T20:03:56.343Z","2023-07-09T20:04:00.108Z",TRUE,"pitch","ac5b7820-337a-4ca2-aec1-cb809a7cb675",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.73,1.71,NA,123.68,181.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Cody Bellinger called out on strikes.",0,6,4,64,"top",8,"2023-07-09T20:02:25.572Z","2023-07-09T20:05:40.671Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.2,8,0.91,0.3907,5.6354,34.9955,-32.1768,-9.0857,-0.0019,-0.1752,2.109,4.8383,-140.7261,-5.9591,-0.7459,50.0017,6.3654,-18.0351,26.4,7.2,24,2090,230,NA,NA,NA,NA,NA,NA,FALSE,-30.6,-1.2,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",2,"2023-07-09T20:03:39.463Z","2023-07-09T20:03:43.501Z",TRUE,"pitch","cbb3565c-279d-4a1d-a3e8-843fe7dd667c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.9153,1.8419,NA,134.32,157.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Cody Bellinger called out on strikes.",0,6,4,64,"top",8,"2023-07-09T20:02:25.572Z","2023-07-09T20:05:40.671Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.2,4,0.9,0.4327,5.9917,24.8285,-34.6812,1.8181,-1.5404,-0.4543,3.0162,0.2265,-126.4013,-2.1325,-0.7813,50.006,6.6452,2.9536,4.8,8.4,24,2524,45,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-3,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",0,"2023-07-09T20:03:03.813Z","2023-07-09T20:03:09.853Z",TRUE,"pitch","321e35b9-7933-467a-939d-163aa9a903d0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.8625,1.8156,NA,151.24,88.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Cody Bellinger called out on strikes.",0,6,4,64,"top",8,"2023-07-09T20:02:25.572Z","2023-07-09T20:05:40.671Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.3,11,0.86,0.3929,5.6051,32.7934,-31.6839,-5.9401,0.2535,-0.8983,5.5704,2.1257,-139.6408,2.5014,-0.8996,50.0069,6.7537,-11.6796,19.2,7.2,24,2041,227,NA,NA,NA,NA,NA,NA,FALSE,-28.6,1.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",1,"2023-07-09T20:03:27.557Z","2023-07-09T20:03:39.463Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Clay Holmes. Nico Hoerner scores. Ian Happ to 2nd.","Wild Pitch",6,4,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,663538,"/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"321e35b9-7933-467a-939d-163aa9a903d0","wild_pitch",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Cody Bellinger called out on strikes.",0,6,4,64,"top",8,"2023-07-09T20:02:25.572Z","2023-07-09T20:05:40.671Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",4,"2023-07-09T20:04:15.427Z","2023-07-09T20:04:30.712Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,641355,"/api/v1/people/641355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Cody Bellinger called out on strikes.",0,6,4,64,"top",8,"2023-07-09T20:02:25.572Z","2023-07-09T20:05:40.671Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",7,"2023-07-09T20:02:05.309Z","2023-07-09T20:02:14.300Z",TRUE,"pitch","b6f8c3c9-4397-4644-9fb0-718d0d498ce4",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.02,1.33,NA,108.79,178.34,"line_drive","medium","9",162.73,88.16,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Sac Fly","sac_fly","Seiya Suzuki out on a sacrifice fly to right fielder Giancarlo Stanton. Mike Tauchman scores. Nico Hoerner to 3rd.",1,5,4,63,"top",8,"2023-07-09T20:00:34.478Z","2023-07-09T20:02:14.300Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.6,5,0.91,0.4306,5.8683,26.4661,-38.4716,0.2718,-3.8478,0.2154,2.2383,2.0105,-127.2717,-3.2627,-0.6206,50.002,6.5883,0.4445,1.2,9.6,24,2559,53,83.1,26,292,NA,NA,NA,TRUE,-43.3,-7.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA
717433,"2023-07-09",6,"2023-07-09T20:01:42.700Z","2023-07-09T20:01:48.675Z",TRUE,"pitch","665e80d4-817c-4198-afd0-9b99c92e7aa8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.02,1.33,NA,105.26,146.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Sac Fly","sac_fly","Seiya Suzuki out on a sacrifice fly to right fielder Giancarlo Stanton. Mike Tauchman scores. Nico Hoerner to 3rd.",1,5,4,63,"top",8,"2023-07-09T20:00:34.478Z","2023-07-09T20:02:14.300Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.5,1,0.92,0.3939,5.8362,33.0463,-28.7649,-10.458,1.7433,-0.5252,2.865,4.2325,-139.3533,-4.8569,-0.7102,50.0017,6.5443,-20.4453,33.6,7.2,24,2109,224,NA,NA,NA,NA,NA,NA,FALSE,-27.7,2.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",5,"2023-07-09T20:01:14.663Z","2023-07-09T20:01:20.318Z",TRUE,"pitch","0c804944-082b-4f69-92c5-b8a3b11d9001",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,0,NA,NA,3.1786,1.3828,NA,69.68,240.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Sac Fly","sac_fly","Seiya Suzuki out on a sacrifice fly to right fielder Giancarlo Stanton. Mike Tauchman scores. Nico Hoerner to 3rd.",1,5,4,63,"top",8,"2023-07-09T20:00:34.478Z","2023-07-09T20:02:14.300Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.9,14,0.88,0.4345,5.7839,23.4377,-35.0773,0.9984,-1.8045,1.2413,-0.0819,4.1347,-125.6604,-8.9542,-0.5493,50.0007,6.3446,1.6091,3.6,9.6,24,2584,25,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-4.9,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",4,"2023-07-09T20:00:55.512Z","2023-07-09T20:01:01.489Z",TRUE,"pitch","94f2019b-3f95-49a6-bf84-afa7c572fa0f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1522,1.3565,NA,77.38,182.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Sac Fly","sac_fly","Seiya Suzuki out on a sacrifice fly to right fielder Giancarlo Stanton. Mike Tauchman scores. Nico Hoerner to 3rd.",1,5,4,63,"top",8,"2023-07-09T20:00:34.478Z","2023-07-09T20:02:14.300Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.7,14,2,0.3953,5.7953,29.5173,-28.0696,-6.0828,2.1068,1.0394,2.1021,6.5841,-138.3021,-6.7458,-0.5767,50.0004,6.4434,-11.8364,19.2,6,24,2054,223,NA,NA,NA,NA,NA,NA,FALSE,-27.5,2.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",3,"2023-07-09T20:00:36.860Z","2023-07-09T20:00:41.024Z",TRUE,"pitch","fcb69276-8ca5-4cda-9ac4-83e5a9e4e06e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1258,1.3828,NA,130.08,172.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Sac Fly","sac_fly","Seiya Suzuki out on a sacrifice fly to right fielder Giancarlo Stanton. Mike Tauchman scores. Nico Hoerner to 3rd.",1,5,4,63,"top",8,"2023-07-09T20:00:34.478Z","2023-07-09T20:02:14.300Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.1,4,0.88,0.4021,5.6421,29.7271,-31.3322,-7.715,0.4458,-0.3432,2.4525,4.0527,-136.1918,-4.9996,-0.8478,50.0007,6.4772,-14.5005,22.8,7.2,24,2029,230,NA,NA,NA,NA,NA,NA,FALSE,-31.2,0,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",0,"2023-07-09T19:57:54.278Z","2023-07-09T19:58:27.353Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Sac Fly","sac_fly","Seiya Suzuki out on a sacrifice fly to right fielder Giancarlo Stanton. Mike Tauchman scores. Nico Hoerner to 3rd.",1,5,4,63,"top",8,"2023-07-09T20:00:34.478Z","2023-07-09T20:02:14.300Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",1,"2023-07-09T19:58:27.353Z","2023-07-09T20:00:20.323Z",FALSE,"action",NA,NA,"Pitching Change: Clay Holmes replaces Ron Marinaccio.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605280,"/api/v1/people/605280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Sac Fly","sac_fly","Seiya Suzuki out on a sacrifice fly to right fielder Giancarlo Stanton. Mike Tauchman scores. Nico Hoerner to 3rd.",1,5,4,63,"top",8,"2023-07-09T20:00:34.478Z","2023-07-09T20:02:14.300Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",2,"2023-07-09T20:00:20.323Z","2023-07-09T20:00:36.860Z",FALSE,"action",NA,NA,"Defensive Substitution: Oswaldo Cabrera replaces left fielder Billy McKinney, batting 6th, playing left field.","Defensive Sub",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665828,"/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","601","63","atBat","Sac Fly","sac_fly","Seiya Suzuki out on a sacrifice fly to right fielder Giancarlo Stanton. Mike Tauchman scores. Nico Hoerner to 3rd.",1,5,4,63,"top",8,"2023-07-09T20:00:34.478Z","2023-07-09T20:02:14.300Z",TRUE,TRUE,FALSE,TRUE,0,2,2,1,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,641856,"/api/v1/people/641856",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717433,"2023-07-09",5,"2023-07-09T19:57:42.401Z","2023-07-09T19:57:46.292Z",TRUE,"pitch","610b24b8-f762-4088-9fb3-c8d460387a3c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.5223,1.6365,NA,168.43,169.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Walk","walk","Ian Happ walks. Mike Tauchman to 3rd. Nico Hoerner to 2nd.",0,4,4,62,"top",8,"2023-07-09T19:56:17.847Z","2023-07-09T19:57:46.292Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,664023,"Ian Happ","/api/v1/people/664023","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.1,13,0.9,0.4471,6.5418,24.6782,-30.4732,-9.9056,1.1173,-1.3492,2.5575,6.9819,-122.5885,-0.4198,-2.9501,50.0006,5.3367,-15.0449,24,8.4,24,1928,264,NA,NA,NA,NA,NA,NA,FALSE,-36.4,2.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664023,"Ian Happ","/api/v1/people/664023",663538,"Nico Hoerner","/api/v1/people/663538",643565,"Mike Tauchman","/api/v1/people/643565",NA,NA,NA,NA
