"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716570,"2023-09-16",1,"2023-09-16T03:30:29.380Z","2023-09-16T03:30:32.918Z",TRUE,"pitch","6cce2b46-3906-4c3c-8459-554a9980cd64",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.515,1.613,NA,155.96,229.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jordyn Adams flies out to right fielder Kerry Carpenter.",0,4,1,55,"bottom",7,"2023-09-16T03:30:16.616Z","2023-09-16T03:30:54.897Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,677941,"Jordyn Adams","/api/v1/people/677941","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.2,75.6,13,0.81,0.4598,6.4638,23.3736,-25.4552,9.7149,4.6748,-1.0221,0.3262,-8.6728,-119.2235,-7.981,1.4042,50.0005,6.0213,13.9544,25.2,8.4,24,1303,125,NA,NA,NA,NA,NA,NA,FALSE,-34.2,6.6,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T03:30:17.770Z","2023-09-16T03:30:21.724Z",TRUE,"pitch","0b3bb9ff-5d8a-4743-b644-38522cac73d7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5388,1.6367,NA,133.66,200.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jordyn Adams flies out to right fielder Kerry Carpenter.",0,4,1,55,"bottom",7,"2023-09-16T03:30:16.616Z","2023-09-16T03:30:54.897Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,677941,"Jordyn Adams","/api/v1/people/677941","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.2,13,0.73,0.387,6.4793,32.6666,-15.348,9.3559,8.2966,-0.4369,1.4211,-9.2005,-141.5968,-9.8092,1.6406,50.0065,5.9152,18.9814,44.4,4.8,24,2197,141,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.1,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T03:29:33.297Z","2023-09-16T03:29:58.703Z",TRUE,"pitch","2873c5e6-db4d-4f87-8e87-011797708cf2",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.23,1.5,NA,147.88,174.67,"fly_ball","medium","7",17.59,94.19,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","David Fletcher homers (2) on a fly ball to left field.",1,4,1,54,"bottom",7,"2023-09-16T03:29:27.705Z","2023-09-16T03:29:58.703Z",TRUE,TRUE,FALSE,FALSE,38,0,0,2,664058,"David Fletcher","/api/v1/people/664058","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.2,4,0.52,0.4427,6.4276,24.6106,-26.3635,0.9275,3.7433,-0.81,2.3744,-6.5571,-123.7217,-3.7278,1.7536,50.0011,6.1094,1.4399,0,7.2,24,1886,180,98.3,25,358,NA,NA,NA,FALSE,-31.7,6.1,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",5,"2023-09-16T03:29:01.927Z","2023-09-16T03:29:10.208Z",TRUE,"pitch","e104b6e7-0ca0-41b7-9bc6-837e87716c4f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.18,1.54,NA,63.76,189.81,"popup","medium","3",164.54,173.81,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Randal Grichuk pops out to first baseman Spencer Torkelson in foul territory.",0,4,0,53,"bottom",7,"2023-09-16T03:26:18.079Z","2023-09-16T03:29:10.208Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.5,14,0.78,0.4481,6.2938,23.553,-29.792,8.9363,1.5769,1.3966,1.8136,-3.9296,-122.1195,-4.2828,1.8636,50.0051,6.1466,13.5288,22.8,8.4,24,1344,128,62.2,66,118,NA,NA,NA,TRUE,-36.7,2.2,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",3,"2023-09-16T03:27:04.331Z","2023-09-16T03:27:08.912Z",TRUE,"pitch","d832fcb3-ec03-4531-8a84-62f3306f6cd6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.18,1.54,NA,87.47,147.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Randal Grichuk pops out to first baseman Spencer Torkelson in foul territory.",0,4,0,53,"bottom",7,"2023-09-16T03:26:18.079Z","2023-09-16T03:29:10.208Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.8,12,0.8,0.3951,6.2775,33.085,-16.1906,5.9226,8.2282,0.7747,3.3642,-4.3606,-138.9712,-4.7956,1.5999,50.0051,6.1986,11.5087,31.2,4.8,24,2215,141,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",2,"2023-09-16T03:26:50.450Z","2023-09-16T03:26:53.713Z",TRUE,"pitch","bfeb361c-8799-40d2-8ad7-6916fe20271c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.18,1.54,NA,62.9,191.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Randal Grichuk pops out to first baseman Spencer Torkelson in foul territory.",0,4,0,53,"bottom",7,"2023-09-16T03:26:18.079Z","2023-09-16T03:29:10.208Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76.1,14,0.75,0.4549,5.8845,23.779,-27.6525,7.8789,3.0803,1.4193,1.7528,-3.4418,-120.4949,-4.5083,1.8438,50.0043,6.0962,11.5669,20.4,8.4,24,1236,125,NA,NA,NA,NA,NA,NA,FALSE,-35.2,4.7,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",1,"2023-09-16T03:26:31.939Z","2023-09-16T03:26:35.417Z",TRUE,"pitch","647ac9d6-ba99-461f-83ec-90e845e5af5d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2052,1.5877,NA,152.5,135.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Randal Grichuk pops out to first baseman Spencer Torkelson in foul territory.",0,4,0,53,"bottom",7,"2023-09-16T03:26:18.079Z","2023-09-16T03:29:10.208Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75.8,11,0.49,0.4538,6.2598,24.6335,-21.5969,3.3833,7.1792,-0.9312,3.8284,-6.858,-120.9082,-1.3879,1.5085,50.0029,6.3138,4.9854,9.6,6,24,1234,124,NA,NA,NA,NA,NA,NA,FALSE,-26.9,13,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",0,"2023-09-16T03:26:18.079Z","2023-09-16T03:26:23.144Z",TRUE,"pitch","73dce23b-b537-48ea-8533-0ce0c91d5f43",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.18,1.54,NA,103.08,146.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Randal Grichuk pops out to first baseman Spencer Torkelson in foul territory.",0,4,0,53,"bottom",7,"2023-09-16T03:26:18.079Z","2023-09-16T03:29:10.208Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.1,12,0.88,0.3977,6.2122,33.6521,-12.9409,4.9467,10.0349,0.3651,3.4085,-4.5901,-138.2553,-5.4271,1.4122,50.0063,6.281,9.4843,30,3.6,24,2084,149,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",4,"2023-09-16T03:27:44.365Z","2023-09-16T03:29:01.927Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,545341,"/api/v1/people/545341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Randal Grichuk pops out to first baseman Spencer Torkelson in foul territory.",0,4,0,53,"bottom",7,"2023-09-16T03:26:18.079Z","2023-09-16T03:29:10.208Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",9,"2023-09-16T03:25:44.833Z","2023-09-16T03:25:53.976Z",TRUE,"pitch","5136bf1c-a1a8-44be-85f0-902c4a50b92a",9,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.05,1.43,NA,121.91,166.16,"fly_ball","medium","9",187.09,68.9,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Eduardo Escobar flies out to right fielder Kerry Carpenter.",0,4,0,52,"bottom",7,"2023-09-16T03:22:50.963Z","2023-09-16T03:25:53.976Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87,2,0.86,0.3938,6.1801,34.6501,-13.7441,5.9707,9.4321,-0.1287,2.6897,-6.151,-139.6706,-7.113,1.338,50.0046,6.1932,11.6694,33.6,3.6,24,2173,146,98.9,32,356,NA,NA,NA,TRUE,-14.4,15.6,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",8,"2023-09-16T03:25:23.049Z","2023-09-16T03:25:26.875Z",TRUE,"pitch","40f26b86-31e5-4cf2-9139-ce0d41121b06",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.05,1.43,NA,163.34,210.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Eduardo Escobar flies out to right fielder Kerry Carpenter.",0,4,0,52,"bottom",7,"2023-09-16T03:22:50.963Z","2023-09-16T03:25:53.976Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.8,13,0.85,0.43,6.6384,26.0282,-25.0516,-1.7083,4.333,-1.2156,1.0515,-7.3732,-127.3446,-7.2806,1.9384,50.0009,5.9278,-2.8064,8.4,7.2,24,1991,152,NA,NA,NA,NA,NA,NA,FALSE,-29.3,6.4,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",7,"2023-09-16T03:25:04.155Z","2023-09-16T03:25:07.936Z",TRUE,"pitch","2c368ae6-1fe2-4ea9-9e60-0e3750d4e016",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.05,1.43,NA,126.41,191.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Eduardo Escobar flies out to right fielder Kerry Carpenter.",0,4,0,52,"bottom",7,"2023-09-16T03:22:50.963Z","2023-09-16T03:25:53.976Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.5,8,0.82,0.3961,6.4298,29.0371,-21.0979,10.0679,5.7118,-0.2469,1.7401,-8.6395,-137.9708,-7.6933,1.6081,50.0014,5.9728,19.5209,38.4,6,24,1924,134,NA,NA,NA,NA,NA,NA,FALSE,-21.4,9,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",6,"2023-09-16T03:24:41.795Z","2023-09-16T03:24:45.977Z",TRUE,"pitch","04a67e51-e77b-4af6-9e16-b40f1262c8e4",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.05,1.43,NA,139.01,187.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Eduardo Escobar flies out to right fielder Kerry Carpenter.",0,4,0,52,"bottom",7,"2023-09-16T03:22:50.963Z","2023-09-16T03:25:53.976Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.9,7,0.88,0.3922,6.2199,32.1139,-12.4117,5.3832,10.0121,-0.5773,1.8898,-7.4226,-139.7604,-9.2359,1.4162,50.005,6.0569,10.6286,31.2,3.6,24,2319,147,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.3,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",5,"2023-09-16T03:24:26.615Z","2023-09-16T03:24:30.537Z",TRUE,"pitch","837f9a69-fb0d-4f79-a824-3c932e02de61",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1447,1.5238,NA,48.65,151.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Eduardo Escobar flies out to right fielder Kerry Carpenter.",0,4,0,52,"bottom",7,"2023-09-16T03:22:50.963Z","2023-09-16T03:25:53.976Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.4,12,0.86,0.3934,6.2375,32.1157,-13.997,5.5599,9.2653,1.7931,3.2155,-1.9011,-139.3666,-5.6045,1.7629,50.001,6.1813,10.9063,34.8,3.6,24,2207,143,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.7,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",4,"2023-09-16T03:24:10.392Z","2023-09-16T03:24:14.679Z",TRUE,"pitch","52016e84-7524-4370-90bf-31875c0dd858",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2374,1.5238,NA,198.7,201.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Eduardo Escobar flies out to right fielder Kerry Carpenter.",0,4,0,52,"bottom",7,"2023-09-16T03:22:50.963Z","2023-09-16T03:25:53.976Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,76.4,13,0.8,0.4544,6.4838,24.201,-27.6002,7.3193,3.1094,-2.1433,1.377,-11.152,-120.6966,-5.2172,1.5929,50.0033,6.0067,10.7656,16.8,8.4,24,1273,126,NA,NA,NA,NA,NA,NA,FALSE,-35.4,4.6,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716570,"2023-09-16",3,"2023-09-16T03:23:56.386Z","2023-09-16T03:23:59.411Z",TRUE,"pitch","47ec62ee-9d10-435a-b72f-f267ecd30c59",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2838,1.5238,NA,39.55,202.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Eduardo Escobar flies out to right fielder Kerry Carpenter.",0,4,0,52,"bottom",7,"2023-09-16T03:22:50.963Z","2023-09-16T03:25:53.976Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,500871,"Eduardo Escobar","/api/v1/people/500871","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78,14,0.8,0.4437,6.1167,26.1459,-28.7541,8.6595,2.2215,2.0319,1.3323,-2.4234,-123.7511,-5.5422,1.9025,50.0044,6.0281,13.3478,22.8,8.4,24,1459,129,NA,NA,NA,NA,NA,NA,FALSE,-35.2,2.9,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
