"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718211,"2023-05-12",0,"2023-05-13T01:58:30.015Z","2023-05-13T01:58:45.082Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Reese McGuire replaces Connor Wong.","Offensive Substitution",8,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,624512,"/api/v1/people/624512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","75","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,8,6,75,"bottom",9,"2023-05-13T01:58:42.672Z","2023-05-13T02:00:57.497Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624512,"Reese McGuire","/api/v1/people/624512","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,657136,"/api/v1/people/657136",NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",4,"2023-05-13T01:58:12.943Z","2023-05-13T01:58:17.014Z",TRUE,"pitch","b4a791cd-57a9-4771-9410-a140bc62ec0f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.12,1.55,NA,140.15,150.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,8,6,74,"bottom",9,"2023-05-13T01:57:04.009Z","2023-05-13T01:58:17.014Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.1,93.1,11,0.9,0.3689,6.4294,36.1477,-7.5798,-4.1981,11.0183,-0.6074,3.2591,0.926,-148.5862,-6.1868,-0.3779,50.0042,5.8108,-9.3723,45.6,2.4,24,2704,203,NA,NA,NA,NA,NA,NA,TRUE,-7.3,18.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",3,"2023-05-13T01:57:43.954Z","2023-05-13T01:57:47.065Z",TRUE,"pitch","5effb100-0aa4-4033-8579-c07b52611f47",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.12,1.55,NA,91.41,170.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,8,6,74,"bottom",9,"2023-05-13T01:57:04.009Z","2023-05-13T01:58:17.014Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.7,92.7,6,0.9,0.3709,6.4892,36.2995,-10.6405,-3.2355,9.7538,0.6714,2.5289,4.0286,-147.8727,-7.6213,-0.2903,50.0026,5.769,-7.143,26.4,2.4,24,2637,201,NA,NA,NA,NA,NA,NA,FALSE,-10.3,16.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",2,"2023-05-13T01:57:24.815Z","2023-05-13T01:57:29.084Z",TRUE,"pitch","e8469c29-a42e-4316-9a07-e7618cebdd86",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.8606,1.3677,NA,169.56,144.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,8,6,74,"bottom",9,"2023-05-13T01:57:04.009Z","2023-05-13T01:58:17.014Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.2,92,11,0.9,0.3728,6.3245,36.8136,-9.5318,-2.9278,10.3703,-1.3789,3.5058,-2.0226,-147.2453,-5.2507,-0.3014,50.0044,5.8832,-6.392,32.4,2.4,24,2658,199,NA,NA,NA,NA,NA,NA,FALSE,-9,17.9,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",1,"2023-05-13T01:57:06.395Z","2023-05-13T01:57:10.226Z",TRUE,"pitch","bebe56d0-58a1-4509-9ab5-e1ee8d60b1bd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9226,1.4921,NA,137.27,175.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,8,6,74,"bottom",9,"2023-05-13T01:57:04.009Z","2023-05-13T01:58:17.014Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.1,92.1,4,0.9,0.3732,6.504,36.1856,-9.2065,-3.4815,10.5377,-0.5319,2.3584,1.0232,-147.0037,-8.2512,-0.433,50.0041,5.755,-7.5889,33.6,2.4,24,2644,199,NA,NA,NA,NA,NA,NA,FALSE,-9.4,17.5,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",0,"2023-05-13T01:56:50.434Z","2023-05-13T01:57:06.395Z",FALSE,"action",NA,NA,"Defensive Substitution: Tres Barrera replaces Nolan Gorman, batting 9th, playing catcher.","Defensive Sub",8,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668663,"/api/v1/people/668663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","902","74","atBat","Strikeout","strikeout","Enmanuel Valdez strikes out swinging.",0,8,6,74,"bottom",9,"2023-05-13T01:57:04.009Z","2023-05-13T01:58:17.014Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,669357,"/api/v1/people/669357",NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",1,"2023-05-13T01:54:42.809Z","2023-05-13T01:54:54.378Z",TRUE,"pitch","91441bc3-0658-4ca0-bb30-7659ffc40931",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.34,1.67,NA,100.49,158.24,"line_drive","medium","7",75.98,96.16,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Nolan Arenado singles on a line drive to left fielder Masataka Yoshida. Tommy Edman out at home on the throw, left fielder Masataka Yoshida to catcher Connor Wong.",0,8,6,73,"top",9,"2023-05-13T01:54:07.765Z","2023-05-13T01:54:54.378Z",TRUE,FALSE,FALSE,TRUE,33,1,0,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.9,3,2,0.4452,7.2161,22.1982,-31.1206,2.8578,0.6815,0.4331,2.9828,2.8895,-122.6191,-0.2,-1.1278,50.0004,5.7007,4.3891,8.4,8.4,24,2505,67,106,9,207,NA,NA,NA,TRUE,-36.8,1.4,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",0,"2023-05-13T01:54:22.563Z","2023-05-13T01:54:26.604Z",TRUE,"pitch","c7585fa3-9d3b-49d9-8494-1469759a1d52",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0156,1.3677,NA,72.66,177.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Nolan Arenado singles on a line drive to left fielder Masataka Yoshida. Tommy Edman out at home on the throw, left fielder Masataka Yoshida to catcher Connor Wong.",0,8,6,73,"top",9,"2023-05-13T01:54:07.765Z","2023-05-13T01:54:54.378Z",TRUE,FALSE,FALSE,TRUE,33,1,0,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77.3,12,2,0.45,7.0099,22.1809,-32.3366,3.5134,-0.1108,1.1632,2.2743,4.3918,-121.379,-1.3329,-1.1211,50.0002,5.6279,5.2787,10.8,8.4,24,2525,70,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.2,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",0,"2023-05-13T01:53:48.331Z","2023-05-13T01:53:57.889Z",TRUE,"pitch","7f1fa6ed-32b7-4bc4-acde-f06da2fd882a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.36,1.64,NA,150.41,173.82,"ground_ball","medium","5",109.5,176.55,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Willson Contreras grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,8,6,72,"top",9,"2023-05-13T01:53:36.403Z","2023-05-13T01:53:57.889Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,575929,"Willson Contreras","/api/v1/people/575929","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.7,13,2,0.3875,6.8795,33.0714,-14.8195,-8.0325,8.5836,-0.8766,2.406,4.1778,-141.4792,-6.349,-1.3309,50.0024,5.6335,-16.2404,43.2,4.8,24,2400,207,67.8,-27,6,NA,NA,NA,TRUE,-14.6,14.4,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA
718211,"2023-05-12",9,"2023-05-13T01:53:19.816Z","2023-05-13T01:53:24.979Z",TRUE,"pitch","9c5729db-8f3f-4e1d-be86-831b50d398e8",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.325,1.554,NA,79.45,184.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Paul Goldschmidt called out on strikes.",0,8,6,71,"top",9,"2023-05-13T01:50:48.921Z","2023-05-13T01:53:24.979Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.8,14,2,0.3928,6.7692,31.113,-14.009,-5.3733,9.2203,0.9851,2.0151,8.1457,-139.4122,-6.851,-1.2753,50.0008,5.4275,-10.5844,30,3.6,24,2378,211,NA,NA,NA,NA,NA,NA,TRUE,-14.4,15.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA
718211,"2023-05-12",8,"2023-05-13T01:52:55.536Z","2023-05-13T01:52:58.788Z",TRUE,"pitch","0d91ea99-dbd7-4f60-aa9c-2d733104ffe1",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.41,1.67,NA,82.07,182.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Paul Goldschmidt called out on strikes.",0,8,6,71,"top",9,"2023-05-13T01:50:48.921Z","2023-05-13T01:53:24.979Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.8,14,2,0.441,7.0256,22.9746,-28.0334,4.4371,2.6444,0.9163,2.0896,3.7381,-123.8354,-2.9645,-1.1851,50.0026,5.629,6.9419,14.4,7.2,24,2644,78,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4.4,-8.9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",6,"2023-05-13T01:52:14.622Z","2023-05-13T01:52:18.735Z",TRUE,"pitch","b8f0896e-73df-414b-81f6-541a8ef3e32e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.41,1.67,NA,130.13,207.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Paul Goldschmidt called out on strikes.",0,8,6,71,"top",9,"2023-05-13T01:50:48.921Z","2023-05-13T01:53:24.979Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.7,13,2,0.3894,6.8262,31.7154,-16.7941,-8.3887,7.6728,-0.3444,1.1521,5.6842,-140.6146,-8.6649,-1.3016,50.0001,5.3619,-16.8054,39.6,4.8,24,2225,211,NA,NA,NA,NA,NA,NA,FALSE,-17,12.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",5,"2023-05-13T01:51:51.542Z","2023-05-13T01:51:55.059Z",TRUE,"pitch","8a63a85d-e3ff-4641-8050-7e9377b0af87",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1705,1.5543,NA,55.15,246.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Paul Goldschmidt called out on strikes.",0,8,6,71,"top",9,"2023-05-13T01:50:48.921Z","2023-05-13T01:53:24.979Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.8,14,2,0.4319,7.0637,25.6628,-30.3786,1.7367,1.0977,1.6226,-0.2778,6.8268,-126.7719,-8.0797,-1.3294,50.0004,5.372,2.8278,7.2,8.4,24,2634,75,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.4,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",4,"2023-05-13T01:51:32.624Z","2023-05-13T01:51:35.880Z",TRUE,"pitch","a4951ace-21d0-40d3-a530-5c1cdc7b89b7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.41,1.67,NA,71.7,187.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Paul Goldschmidt called out on strikes.",0,8,6,71,"top",9,"2023-05-13T01:50:48.921Z","2023-05-13T01:53:24.979Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.5,14,2,0.4347,7.1465,27.1589,-30.7373,2.3422,0.8924,1.1884,1.8813,5.8355,-126.3044,-3.0716,-1.4616,50.0021,5.6004,3.7598,8.4,8.4,24,2540,92,NA,NA,NA,NA,NA,NA,FALSE,-35.4,1.1,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",3,"2023-05-13T01:51:08.258Z","2023-05-13T01:51:12.212Z",TRUE,"pitch","b720a3f0-79a7-471a-b9df-e00a3effc4b0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.41,1.67,NA,100.88,173.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Paul Goldschmidt called out on strikes.",0,8,6,71,"top",9,"2023-05-13T01:50:48.921Z","2023-05-13T01:53:24.979Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.6,6,2,0.3885,6.7891,31.9569,-14.2217,-5.3675,8.9166,0.423,2.4003,7.1125,-140.9763,-5.9175,-1.4349,50.0039,5.4441,-10.8083,31.2,3.6,24,2361,217,NA,NA,NA,NA,NA,NA,FALSE,-14,15.1,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",2,"2023-05-13T01:50:51.284Z","2023-05-13T01:50:56.100Z",TRUE,"pitch","67b0eb7b-d5d3-44af-8698-c5fbf83c972b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2015,1.4921,NA,69.85,187.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Paul Goldschmidt called out on strikes.",0,8,6,71,"top",9,"2023-05-13T01:50:48.921Z","2023-05-13T01:53:24.979Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88,14,2,0.392,6.7612,31.4073,-13.9922,-4.3369,9.1937,1.2369,1.8846,8.988,-139.7248,-7.1906,-1.4577,50.0041,5.4105,-8.5787,22.8,3.6,24,2330,215,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
