"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
747127,"2024-05-08",2,"2024-05-09T01:40:34.854Z","2024-05-09T01:40:39.567Z",TRUE,"pitch","d53fd412-f1f8-4e2c-ba2a-4841a9ae0db9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.35,1.63,NA,113.78,150.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Romy Gonzalez pops out to first baseman Matt Olson.",0,0,5,67,"top",9,"2024-05-09T01:40:18.235Z","2024-05-09T01:41:14.637Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,663853,"Romy Gonzalez","/api/v1/people/663853","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.3,2,2,0.3958,6.0426,35.3623,-8.4481,0.5052,12.2783,0.0844,3.2752,-3.5511,-139.135,-5.6411,1.3196,50.0061,5.9078,0.9763,0,2.4,24,2235,149,NA,NA,NA,NA,NA,NA,FALSE,-9.2,21,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-09T01:40:20.540Z","2024-05-09T01:40:24.914Z",TRUE,"pitch","0f44886b-7fe2-4d2e-96bf-722b2c375b4e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.682,1.8394,NA,127.46,124.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Romy Gonzalez pops out to first baseman Matt Olson.",0,0,5,67,"top",9,"2024-05-09T01:40:18.235Z","2024-05-09T01:41:14.637Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,663853,"Romy Gonzalez","/api/v1/people/663853","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.7,11,2,0.39,6.2147,35.0099,-11.7204,4.6458,10.2593,-0.2743,4.2462,-5.6847,-140.9973,-2.8579,1.1738,50.0025,6.0397,9.2623,32.4,3.6,24,2235,153,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.1,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T01:39:18.959Z","2024-05-09T01:40:20.540Z",FALSE,"action",NA,NA,"Pitching Change: Ray Kerr replaces Dylan Lee.","Pitching Substitution",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,678061,"/api/v1/people/678061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Pop Out","field_out","Romy Gonzalez pops out to first baseman Matt Olson.",0,0,5,67,"top",9,"2024-05-09T01:40:18.235Z","2024-05-09T01:41:14.637Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,663853,"Romy Gonzalez","/api/v1/people/663853","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-09T01:37:23.703Z","2024-05-09T01:37:32.227Z",TRUE,"pitch","3148aa54-2bb0-4ac4-87f6-67e3651a19c2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.46,1.57,NA,119.96,192.41,"fly_ball","medium","6",99.99,124.22,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Michael Harris II flies out to shortstop Ceddanne Rafaela.",0,0,5,66,"bottom",8,"2024-05-09T01:36:52.541Z","2024-05-09T01:37:32.227Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77,8,0.9,0.447,5.5084,27.0357,-24.8369,-11.6348,4.8378,-0.0777,1.7174,5.0695,-123.0634,-4.5776,-0.6658,50.002,5.7348,-17.6399,32.4,8.4,24,2374,242,69.8,54,202,NA,NA,NA,TRUE,-30.8,7.8,19.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T01:37:11.261Z","2024-05-09T01:37:16.475Z",TRUE,"pitch","21d5d121-8cf6-4242-9a41-ab2f82fe7c17",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5786,1.8097,NA,118.44,207.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Michael Harris II flies out to shortstop Ceddanne Rafaela.",0,0,5,66,"bottom",8,"2024-05-09T01:36:52.541Z","2024-05-09T01:37:32.227Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,76.6,13,0.9,0.4496,5.6954,26.0748,-20.3158,-9.618,7.9069,-0.0379,1.1608,4.4576,-122.2349,-6.5741,-0.6441,50.0052,5.6526,-14.4278,32.4,7.2,24,2329,234,NA,NA,NA,NA,NA,NA,FALSE,-26.2,12.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",4,"2024-05-09T01:36:39.183Z","2024-05-09T01:36:49.687Z",TRUE,"pitch","81279af1-9e08-4781-9c08-481c3dbb7fde",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.49,1.64,NA,144.86,155.28,"fly_ball","medium","9",169.72,126.39,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Orlando Arcia flies out to right fielder Wilyer Abreu.",0,0,5,65,"bottom",8,"2024-05-09T01:35:23.269Z","2024-05-09T01:36:49.687Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.7,1,0.9,0.4234,5.7042,25.1334,-26.308,1.3534,3.4581,-0.731,3.0928,1.9013,-129.0228,-2.0326,-1.6514,50.0053,5.9045,2.2972,6,6,24,2488,172,80.1,53,214,NA,NA,NA,TRUE,-28.6,6.1,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",3,"2024-05-09T01:36:27.993Z","2024-05-09T01:36:32.447Z",TRUE,"pitch","c7b34ffa-f619-465a-9bf2-a0edcd7cf923",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5378,1.6404,NA,69.04,186.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Orlando Arcia flies out to right fielder Wilyer Abreu.",0,0,5,65,"bottom",8,"2024-05-09T01:35:23.269Z","2024-05-09T01:36:49.687Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77,14,0.9,0.4477,5.7446,25.341,-22.1139,-10.1527,6.6443,1.2583,1.9356,10.154,-122.5662,-4.6282,-1.6289,50.0012,5.7484,-15.3694,30,7.2,24,2317,237,NA,NA,NA,NA,NA,NA,FALSE,-27.6,11,15.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",2,"2024-05-09T01:36:07.622Z","2024-05-09T01:36:12.345Z",TRUE,"pitch","88e7f091-d11f-4979-941a-16df52f50601",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6646,1.7423,NA,90.54,215.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Orlando Arcia flies out to right fielder Wilyer Abreu.",0,0,5,65,"bottom",8,"2024-05-09T01:35:23.269Z","2024-05-09T01:36:49.687Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,76.4,14,0.9,0.4527,5.8147,24.3332,-20.5039,-10.7005,7.8775,0.6941,0.8721,8.9338,-121.1241,-6.9672,-1.6573,50.002,5.5869,-15.8505,32.4,7.2,24,2339,237,NA,NA,NA,NA,NA,NA,FALSE,-26.9,12.7,17.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-09T01:35:55.592Z","2024-05-09T01:36:00.430Z",TRUE,"pitch","df6a2e27-4a86-4ac8-baae-747aa76a6c34",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5632,1.6506,NA,109.03,178.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Orlando Arcia flies out to right fielder Wilyer Abreu.",0,0,5,65,"bottom",8,"2024-05-09T01:35:23.269Z","2024-05-09T01:36:49.687Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.7,8,0.88,0.4309,5.6859,23.1981,-28.9871,2.3185,1.9412,0.209,2.2216,3.9317,-126.5807,-3.4902,-1.6589,50.0007,5.9118,3.8028,8.4,7.2,24,2581,140,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3,-5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T01:35:44.056Z","2024-05-09T01:35:49.081Z",TRUE,"pitch","947934a5-1fc5-4d11-a12c-74192fc41245",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6287,1.7041,NA,68.56,212.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Orlando Arcia flies out to right fielder Wilyer Abreu.",0,0,5,65,"bottom",8,"2024-05-09T01:35:23.269Z","2024-05-09T01:36:49.687Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,81,14,0.89,0.43,5.8838,24.6666,-27.4906,2.437,2.8478,1.2707,0.9758,6.4262,-127.0992,-6.5996,-1.6014,50.004,5.7728,4.0093,9.6,7.2,24,2494,166,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",4,"2024-05-09T01:35:08.152Z","2024-05-09T01:35:20.611Z",TRUE,"pitch","d8c199b5-b356-4247-ba6c-3e3493e4170d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.51,1.73,NA,108.56,185.85,"fly_ball","medium","7",66.64,57.74,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Marcell Ozuna flies out to left fielder Tyler O'Neill.",0,0,5,64,"bottom",8,"2024-05-09T01:34:27.885Z","2024-05-09T01:35:20.611Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,77.4,8,0.9,0.4465,5.6991,23.9232,-21.0395,-10.2112,7.301,0.2214,1.9605,7.7176,-122.5957,-4.7603,-1.6386,50.0004,5.72,-15.5631,32.4,7.2,24,2359,233,97.8,38,379,NA,NA,NA,TRUE,-26.2,12.4,16.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",3,"2024-05-09T01:34:54.370Z","2024-05-09T01:34:58.566Z",TRUE,"pitch","7675fc48-b0e8-4f4d-a874-94cbc1a95a55",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.554,1.7379,NA,66.31,184.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Marcell Ozuna flies out to left fielder Tyler O'Neill.",0,0,5,64,"bottom",8,"2024-05-09T01:34:27.885Z","2024-05-09T01:35:20.611Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.9,14,0.9,0.4247,5.7578,24.8801,-25.5991,2.5407,3.8996,1.3298,2.0033,6.2001,-128.6268,-4.8587,-1.4353,50.0059,5.8842,4.2888,12,6,24,2555,165,NA,NA,NA,NA,NA,NA,FALSE,-28.6,6.2,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",2,"2024-05-09T01:34:41.613Z","2024-05-09T01:34:46.866Z",TRUE,"pitch","c60fe8d7-cc1d-4c6a-99c9-cfd0985ae4e8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.657,1.7854,NA,141.88,175.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Marcell Ozuna flies out to left fielder Tyler O'Neill.",0,0,5,64,"bottom",8,"2024-05-09T01:34:27.885Z","2024-05-09T01:35:20.611Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73.5,7,0.82,0.4722,5.5123,22.0907,-35.1063,8.3513,-2.1464,-0.6527,2.3517,0.2021,-116.0858,-0.616,-1.8259,50.0056,5.9675,11.3799,18,10.8,24,2451,39,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-3.7,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-09T01:34:30.038Z","2024-05-09T01:34:35.021Z",TRUE,"pitch","db6143d8-5467-49a4-baff-852ae370a727",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6375,1.8078,NA,103.59,203.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Marcell Ozuna flies out to left fielder Tyler O'Neill.",0,0,5,64,"bottom",8,"2024-05-09T01:34:27.885Z","2024-05-09T01:35:20.611Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.6,14,0.9,0.4456,5.7732,24.4356,-20.3076,-9.6887,7.755,0.3518,1.3085,8.066,-122.9231,-6.5471,-1.7138,50.0018,5.7314,-14.8219,31.2,7.2,24,2289,239,NA,NA,NA,NA,NA,NA,FALSE,-25.7,12.7,15.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T01:33:31.360Z","2024-05-09T01:34:30.038Z",FALSE,"action",NA,NA,"Pitching Change: Chase Anderson replaces Chris Martin.","Pitching Substitution",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,502624,"/api/v1/people/502624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Flyout","field_out","Marcell Ozuna flies out to left fielder Tyler O'Neill.",0,0,5,64,"bottom",8,"2024-05-09T01:34:27.885Z","2024-05-09T01:35:20.611Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",502624,"Chase Anderson","/api/v1/people/502624","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",4,"2024-05-09T01:31:53.179Z","2024-05-09T01:32:03.590Z",TRUE,"pitch","e4065d85-cae2-48ba-bf51-42e7191b294e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.6,1.75,NA,112.24,203.43,"ground_ball","soft","1",122.29,193.89,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Garrett Cooper grounds out softly, pitcher Dylan Lee to first baseman Matt Olson.",0,0,5,63,"top",8,"2024-05-09T01:29:55.805Z","2024-05-09T01:32:03.590Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",669276,"Dylan Lee","/api/v1/people/669276","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.7,14,0.9,0.4485,6.003,22.6985,-28.0594,-1.6327,2.7202,0.1249,1.3091,-2.6668,-121.8655,-6.2874,1.4431,50.0018,6.3289,-2.4693,6,8.4,24,2081,192,56.5,-59,1,NA,NA,NA,TRUE,-35,3.7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
