"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718758,"2023-04-01",2,"2023-04-01T20:47:13.852Z","2023-04-01T20:47:21.964Z",TRUE,"pitch","6adf1926-7a4f-441d-b1c9-b38b21c0ac33",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,0,NA,NA,3.474,1.6321,NA,96.7,224.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Ian Happ singles on a ground ball to right fielder Brian Anderson. Dansby Swanson to 2nd.",0,3,1,65,"bottom",9,"2023-04-01T20:46:53.618Z","2023-04-01T20:47:45.209Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,664023,"Ian Happ","/api/v1/people/664023","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.7,14,0.88,0.4407,7.2934,25.0556,-28.4536,-12.5857,2.3835,0.5326,0.5193,9.5545,-124.3102,-5.9615,-1.7267,50.0059,5.3124,-19.6893,31.2,8.4,24,2605,263,NA,NA,NA,NA,NA,NA,FALSE,-34.4,3.1,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",1,"2023-04-01T20:46:55.913Z","2023-04-01T20:46:59.713Z",TRUE,"pitch","dc6783f2-23ab-4553-896f-02a337e4279f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.47,1.64,NA,150.76,160.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Ian Happ singles on a ground ball to right fielder Brian Anderson. Dansby Swanson to 2nd.",0,3,1,65,"bottom",9,"2023-04-01T20:46:53.618Z","2023-04-01T20:47:45.209Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,664023,"Ian Happ","/api/v1/people/664023","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.1,11,0.9,0.4116,7.5887,32.041,-11.6757,-6.096,11.4621,-0.8856,2.8875,4.0801,-133.6837,-4.8335,-1.6491,50.0013,5.5746,-10.9006,37.2,3.6,24,2235,213,NA,NA,NA,NA,NA,NA,FALSE,-13,19.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",0,"2023-04-01T20:45:25.746Z","2023-04-01T20:46:55.913Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664023,"/api/v1/people/664023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Ian Happ singles on a ground ball to right fielder Brian Anderson. Dansby Swanson to 2nd.",0,3,1,65,"bottom",9,"2023-04-01T20:46:53.618Z","2023-04-01T20:47:45.209Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,664023,"Ian Happ","/api/v1/people/664023","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",6,"2023-04-01T20:44:51.175Z","2023-04-01T20:44:58.576Z",TRUE,"pitch","29ae7ca1-8fec-42fc-aade-94f6d40d0e0d",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,0,NA,NA,3.5,1.65,NA,125.6,151.57,"line_drive","medium","1",148.64,149.07,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Dansby Swanson singles on a line drive to second baseman Brice Turang, deflected by pitcher Devin Williams.",0,3,1,64,"bottom",9,"2023-04-01T20:43:36.224Z","2023-04-01T20:44:58.576Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.5,2,0.9,0.4074,7.4709,28.6646,-12.2549,-6.2656,10.8745,-0.2255,3.2301,6.0284,-134.3723,-4.0088,-1.6822,50.0011,5.6097,-11.4757,38.4,3.6,24,2268,211,93.6,5,95,NA,NA,NA,FALSE,-13,19.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",5,"2023-04-01T20:44:33.438Z","2023-04-01T20:44:37.038Z",TRUE,"pitch","039eb873-2df5-46ac-9e52-5527eba30302",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.4999,1.6321,NA,109.34,179.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Dansby Swanson singles on a line drive to second baseman Brice Turang, deflected by pitcher Devin Williams.",0,3,1,64,"bottom",9,"2023-04-01T20:43:36.224Z","2023-04-01T20:44:58.576Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.9,8,0.86,0.4153,7.4993,28.5682,-12.0441,-5.3345,11.4335,0.201,2.2005,6.7331,-131.9732,-6.3596,-1.6925,50.0032,5.5319,-9.3929,31.2,3.6,24,2298,212,NA,NA,NA,NA,NA,NA,FALSE,-13.8,19.4,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",4,"2023-04-01T20:44:14.677Z","2023-04-01T20:44:18.989Z",TRUE,"pitch","6d52adfb-aef7-470c-972d-96761fcc4c28",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4999,1.6099,NA,77.64,190.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Dansby Swanson singles on a line drive to second baseman Brice Turang, deflected by pitcher Devin Williams.",0,3,1,64,"bottom",9,"2023-04-01T20:43:36.224Z","2023-04-01T20:44:58.576Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84,14,0.9,0.4103,7.6154,29.171,-12.1849,-6.8876,11.0783,1.0325,1.7734,9.0875,-133.5658,-7.3101,-1.5213,50,5.4247,-12.4246,37.2,3.6,24,2322,215,NA,NA,NA,NA,NA,NA,FALSE,-13.9,18.6,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",3,"2023-04-01T20:43:56.319Z","2023-04-01T20:44:00.053Z",TRUE,"pitch","9ba5781c-f873-4f22-872b-ba282c8be839",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4517,1.5878,NA,75.44,179.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Dansby Swanson singles on a line drive to second baseman Brice Turang, deflected by pitcher Devin Williams.",0,3,1,64,"bottom",9,"2023-04-01T20:43:36.224Z","2023-04-01T20:44:58.576Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.4,14,0.89,0.4079,7.5724,29.4866,-12.873,-5.9423,10.5719,1.0902,2.1968,9.0699,-134.3487,-6.2206,-1.5596,50.0023,5.4597,-10.8487,32.4,3.6,24,2326,212,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",2,"2023-04-01T20:43:38.512Z","2023-04-01T20:43:41.997Z",TRUE,"pitch","30b1590d-d3aa-4cad-8a6d-54f4c2761ad1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4294,1.6321,NA,77.25,218.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Dansby Swanson singles on a line drive to second baseman Brice Turang, deflected by pitcher Devin Williams.",0,3,1,64,"bottom",9,"2023-04-01T20:43:36.224Z","2023-04-01T20:44:58.576Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.3,14,0.9,0.4061,7.5824,27.8362,-11.2143,-7.3882,11.3625,1.0429,0.7509,9.4479,-134.6087,-10.1519,-1.5443,50.0023,5.3539,-13.6275,42,3.6,24,2284,211,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.6,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",0,"2023-04-01T20:42:58.668Z","2023-04-01T20:43:30.853Z",FALSE,"action",NA,NA,"Pitching Change: Devin Williams replaces Matt Bush.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642207,"/api/v1/people/642207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Single","single","Dansby Swanson singles on a line drive to second baseman Brice Turang, deflected by pitcher Devin Williams.",0,3,1,64,"bottom",9,"2023-04-01T20:43:36.224Z","2023-04-01T20:44:58.576Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",1,"2023-04-01T20:43:30.853Z","2023-04-01T20:43:38.512Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Dansby Swanson singles on a line drive to second baseman Brice Turang, deflected by pitcher Devin Williams.",0,3,1,64,"bottom",9,"2023-04-01T20:43:36.224Z","2023-04-01T20:44:58.576Z",TRUE,FALSE,FALSE,FALSE,33,3,1,0,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",5,"2023-04-01T20:40:03.779Z","2023-04-01T20:40:08.021Z",TRUE,"pitch","9c37e67b-d667-44e6-adbd-82559827b1a5",6,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",3,3,2,NA,NA,3.371,1.535,NA,106.15,217.19,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,3,1,63,"top",9,"2023-04-01T20:37:36.553Z","2023-04-01T20:40:08.021Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84,77.6,14,2,0.4476,6.7185,23.7926,-28.9039,-0.1272,2.1578,0.2847,0.7997,4.2505,-122.3113,-5.3928,-1.4581,50.0057,5.5076,-0.1938,1.2,8.4,24,953,232,NA,NA,NA,NA,NA,NA,TRUE,-35.8,2.9,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",4,"2023-04-01T20:39:33.654Z","2023-04-01T20:39:39.206Z",TRUE,"pitch","469b4210-4e9d-4ece-a212-8589a5ad7de4",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.2512,1.477,NA,121.73,228.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,3,1,63,"top",9,"2023-04-01T20:37:36.553Z","2023-04-01T20:40:08.021Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.4,79,13,2,0.443,6.8354,20.8217,-27.8493,-2.7179,2.7836,-0.1241,0.3986,3.4796,-122.9304,-6.7715,-1.1948,50.0051,5.5053,-4.2253,7.2,7.2,24,895,225,NA,NA,NA,NA,NA,NA,FALSE,-34,4,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",3,"2023-04-01T20:39:08.219Z","2023-04-01T20:39:11.888Z",TRUE,"pitch","2061c5d9-e88f-4dd7-858b-3162f8b75036",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.371,1.535,NA,114.96,149.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,3,1,63,"top",9,"2023-04-01T20:37:36.553Z","2023-04-01T20:40:08.021Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,83.3,2,2,0.4148,6.5965,25.2342,-16.1764,-4.2043,9.0385,0.0536,3.3152,5.074,-131.5346,-3.148,-1.3451,50.0051,5.7119,-7.4438,21.6,3.6,24,1918,207,NA,NA,NA,NA,NA,NA,FALSE,-17.3,16,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",2,"2023-04-01T20:38:42.423Z","2023-04-01T20:38:47.082Z",TRUE,"pitch","863b4d07-d497-4062-adb4-c82901dc11f1",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.3181,1.5213,NA,79.03,232.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,3,1,63,"top",9,"2023-04-01T20:37:36.553Z","2023-04-01T20:40:08.021Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.5,78.4,14,2,0.445,6.7522,23.0132,-29.3672,-3.2894,1.8235,0.9961,0.2265,6.7342,-122.8167,-6.4595,-1.3468,50,5.3698,-5.0536,7.2,8.4,24,853,234,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",1,"2023-04-01T20:38:14.574Z","2023-04-01T20:38:19.743Z",TRUE,"pitch","868c6f17-2fb9-4080-b524-53b9431fe897",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.2512,1.477,NA,123.19,233.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,3,1,63,"top",9,"2023-04-01T20:37:36.553Z","2023-04-01T20:40:08.021Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.1,77.4,13,2,0.4483,6.7378,24.6515,-26.2438,-5.9877,3.9269,-0.1623,0.1975,4.779,-122.2971,-7.1362,-1.3661,50.0047,5.4117,-9.0497,16.8,7.2,24,865,232,NA,NA,NA,NA,NA,NA,FALSE,-33.1,5.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",0,"2023-04-01T20:37:56.355Z","2023-04-01T20:37:59.753Z",TRUE,"pitch","165a15bf-fa25-4350-ae5a-ffdaff1eb15f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.229,1.3219,NA,114.71,184.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,3,1,63,"top",9,"2023-04-01T20:37:36.553Z","2023-04-01T20:40:08.021Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.6,5,2,0.4125,6.7689,28.1197,-13.3983,-4.6581,10.5111,0.0601,2.005,5.5815,-132.7397,-6.5362,-1.4636,50.0052,5.4729,-8.3231,26.4,3.6,24,2004,212,NA,NA,NA,NA,NA,NA,FALSE,-15,17.9,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA,NA,NA
