"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718184,"2023-05-14",3,"2023-05-14T01:36:16.499Z","2023-05-14T01:36:19.511Z",TRUE,"pitch","cd6d5ffa-f1b3-44ae-812b-e86b1b0607d3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.57,1.73,NA,129.75,137.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Ketel Marte singles on a ground ball to pitcher Anthony DeSclafani.",0,1,0,40,"bottom",6,"2023-05-14T01:34:48.914Z","2023-05-14T01:36:48.804Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.3,11,0.91,0.4073,6.5531,29.687,-12.1329,-5.8899,10.9444,-0.3344,3.7682,4.8593,-134.5816,-2.5727,-1.3997,50.0029,5.5979,-10.7855,37.2,3.6,24,2419,218,NA,NA,NA,NA,NA,NA,FALSE,-12.6,19.4,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",2,"2023-05-14T01:35:59.249Z","2023-05-14T01:36:02.950Z",TRUE,"pitch","bfb63280-2f88-498e-ab31-8c4fb484e3f0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5685,1.6958,NA,152.5,188.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Ketel Marte singles on a ground ball to pitcher Anthony DeSclafani.",0,1,0,40,"bottom",6,"2023-05-14T01:34:48.914Z","2023-05-14T01:36:48.804Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79,13,0.9,0.438,6.4425,24.1651,-27.4696,2.5213,2.9717,-0.9313,1.8787,2.1753,-124.8527,-2.5358,-2.1402,50.0058,5.1587,3.9977,8.4,7.2,24,2072,181,NA,NA,NA,NA,NA,NA,FALSE,-32,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",1,"2023-05-14T01:35:36.823Z","2023-05-14T01:35:39.823Z",TRUE,"pitch","c73333c1-60c6-485f-ba6c-f6bf0ad6d4a4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.57,1.73,NA,87.32,172.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Ketel Marte singles on a ground ball to pitcher Anthony DeSclafani.",0,1,0,40,"bottom",6,"2023-05-14T01:34:48.914Z","2023-05-14T01:36:48.804Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.4,6,0.9,0.4351,6.7229,25.7089,-24.7107,0.2093,4.6526,0.7787,2.4689,6.7522,-125.9088,-2.0592,-1.9657,50.0035,5.2982,0.3357,3.6,6,24,2124,199,NA,NA,NA,NA,NA,NA,FALSE,-28.3,8.2,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",0,"2023-05-14T01:35:20.471Z","2023-05-14T01:35:23.591Z",TRUE,"pitch","880f9301-1529-4491-b8de-29251273f5aa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5685,1.6631,NA,49.43,170.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Ketel Marte singles on a ground ball to pitcher Anthony DeSclafani.",0,1,0,40,"bottom",6,"2023-05-14T01:34:48.914Z","2023-05-14T01:36:48.804Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79,14,0.89,0.437,6.6659,26.4928,-26.5848,1.2453,3.515,1.7727,2.5456,8.285,-125.5533,-1.5018,-1.7376,50.0008,5.3243,1.9782,7.2,7.2,24,1996,182,NA,NA,NA,NA,NA,NA,FALSE,-30.6,6.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",3,"2023-05-14T01:34:30.628Z","2023-05-14T01:34:45.260Z",TRUE,"pitch","22c2aff1-1172-485d-be36-ee8da61df92e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,0,NA,NA,3.54,1.73,NA,126.51,192.18,"line_drive","medium","8",159.29,78.85,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Josh Rojas doubles (10) on a line drive to center fielder Brett Wisely. Jose Herrera to 3rd.",0,1,0,39,"bottom",6,"2023-05-14T01:32:58.712Z","2023-05-14T01:34:45.260Z",TRUE,FALSE,FALSE,FALSE,34,2,0,0,668942,"Josh Rojas","/api/v1/people/668942","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.5,8,0.91,0.4402,6.7034,24.9365,-27.9457,-10.0459,2.6935,-0.2494,1.726,6.8467,-124.4259,-2.7139,-1.7315,50.0009,5.1462,-15.752,26.4,8.4,24,1605,252,86,23,311,NA,NA,NA,FALSE,-32.9,4.4,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",645444,"Jose Herrera","/api/v1/people/645444",668942,"Josh Rojas","/api/v1/people/668942",NA,NA,NA
718184,"2023-05-14",0,"2023-05-14T01:33:25.864Z","2023-05-14T01:33:28.864Z",TRUE,"pitch","53ba4f63-4c39-4752-92d6-8daa4116bd5c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5057,1.6631,NA,173.18,162.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Josh Rojas doubles (10) on a line drive to center fielder Brett Wisely. Jose Herrera to 3rd.",0,1,0,39,"bottom",6,"2023-05-14T01:32:58.712Z","2023-05-14T01:34:45.260Z",TRUE,FALSE,FALSE,FALSE,34,2,0,0,668942,"Josh Rojas","/api/v1/people/668942","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77,11,0.9,0.4481,6.6132,24.0399,-28.3045,-9.9006,2.5564,-1.4738,2.8201,3.9471,-122.2321,-0.2417,-1.8231,50.002,5.3501,-14.9841,26.4,8.4,24,1617,253,NA,NA,NA,NA,NA,NA,FALSE,-34,4.8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",2,"2023-05-14T01:33:57.658Z","2023-05-14T01:34:02.658Z",FALSE,"no_pitch","a2fe3f02-586a-47f1-b3fb-d9adda1a5030",1,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Josh Rojas doubles (10) on a line drive to center fielder Brett Wisely. Jose Herrera to 3rd.",0,1,0,39,"bottom",6,"2023-05-14T01:32:58.712Z","2023-05-14T01:34:45.260Z",TRUE,FALSE,FALSE,FALSE,34,2,0,0,668942,"Josh Rojas","/api/v1/people/668942","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",543101,"Anthony DeSclafani",NA,NA,NA,NA,FALSE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",1,"2023-05-14T01:33:46.362Z","2023-05-14T01:33:57.658Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,668942,"/api/v1/people/668942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Josh Rojas doubles (10) on a line drive to center fielder Brett Wisely. Jose Herrera to 3rd.",0,1,0,39,"bottom",6,"2023-05-14T01:32:58.712Z","2023-05-14T01:34:45.260Z",TRUE,FALSE,FALSE,FALSE,34,2,0,0,668942,"Josh Rojas","/api/v1/people/668942","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",3,"2023-05-14T01:32:49.434Z","2023-05-14T01:32:58.757Z",TRUE,"pitch","3b1038a4-d2fb-4309-97a4-9717b35b9f4d",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.11,1.45,NA,134.03,154.84,"line_drive","medium","7",89.17,118.41,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Jose Herrera singles on a line drive to left fielder Mitch Haniger.",0,1,0,38,"bottom",6,"2023-05-14T01:32:01.598Z","2023-05-14T01:32:58.757Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,645444,"Jose Herrera","/api/v1/people/645444","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.9,1,0.89,0.4155,6.5828,27.7192,-20.9972,-9.3643,6.3507,-0.4467,3.1088,6.0935,-131.7643,-2.158,-1.5714,50.0031,5.4881,-16.4838,34.8,6,24,2099,227,91.4,13,224,NA,NA,NA,FALSE,-22.1,11.3,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,645444,"Jose Herrera","/api/v1/people/645444",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",2,"2023-05-14T01:32:28.185Z","2023-05-14T01:32:31.185Z",TRUE,"pitch","29a01790-52ed-491e-a0b1-cf8695ffef88",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.11,1.45,NA,152.23,177.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Jose Herrera singles on a line drive to left fielder Mitch Haniger.",0,1,0,38,"bottom",6,"2023-05-14T01:32:01.598Z","2023-05-14T01:32:58.757Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,645444,"Jose Herrera","/api/v1/people/645444","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.1,13,0.89,0.4152,6.4853,27.2748,-19.6303,-9.6098,7.1137,-0.9243,2.2745,5.3332,-131.7726,-4.304,-1.7229,50.0036,5.374,-16.9473,37.2,6,24,2038,223,NA,NA,NA,NA,NA,NA,FALSE,-21.1,12.1,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,645444,"Jose Herrera","/api/v1/people/645444",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",1,"2023-05-14T01:32:15.860Z","2023-05-14T01:32:18.860Z",TRUE,"pitch","266d3fb5-4233-4717-b6e1-f5833ce4a065",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.207,1.3505,NA,76.42,213.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Jose Herrera singles on a line drive to left fielder Mitch Haniger.",0,1,0,38,"bottom",6,"2023-05-14T01:32:01.598Z","2023-05-14T01:32:58.757Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,645444,"Jose Herrera","/api/v1/people/645444","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.7,14,0.91,0.4424,6.707,22.1768,-25.724,-9.7915,4.1462,1.0645,0.9513,9.9597,-123.3216,-5.1056,-1.7349,50.0028,5.1912,-15.2358,27.6,7.2,24,1557,246,NA,NA,NA,NA,NA,NA,FALSE,-31.2,6.6,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,645444,"Jose Herrera","/api/v1/people/645444",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",0,"2023-05-14T01:32:04.547Z","2023-05-14T01:32:07.785Z",TRUE,"pitch","e5c56c62-6049-4559-98a5-6d1c48a9779f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1742,1.3831,NA,134.08,190.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Jose Herrera singles on a line drive to left fielder Mitch Haniger.",0,1,0,38,"bottom",6,"2023-05-14T01:32:01.598Z","2023-05-14T01:32:58.757Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,645444,"Jose Herrera","/api/v1/people/645444","L","Left",543101,"Anthony DeSclafani","/api/v1/people/543101","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.3,7,0.91,0.4436,6.4771,21.6646,-24.7351,0.7998,4.8074,-0.4481,1.8029,3.095,-122.9165,-3.4804,-1.8216,50.0051,5.3101,1.2382,3.6,7.2,24,2141,211,NA,NA,NA,NA,NA,NA,FALSE,-29.8,8.3,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,645444,"Jose Herrera","/api/v1/people/645444",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",1,"2023-05-14T01:29:47.238Z","2023-05-14T01:29:55.783Z",TRUE,"pitch","5de95cb4-5e79-4a2c-afbf-357c600950dc",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.2,1.57,NA,84.18,183.66,"fly_ball","medium","8",144.98,63.59,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","LaMonte Wade Jr. flies out to center fielder Alek Thomas.",0,1,0,37,"top",6,"2023-05-14T01:29:12.398Z","2023-05-14T01:29:55.783Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,84.1,14,2,0.412,6.7737,27.21,-20.9367,0.638,6.2732,0.8611,2.0413,8.7052,-132.726,-5.2887,-2.5382,50.006,5.5751,1.1433,7.2,4.8,24,2335,194,90.4,37,340,NA,NA,NA,TRUE,-22.3,10.4,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,645444,"Jose Herrera","/api/v1/people/645444",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",0,"2023-05-14T01:29:34.080Z","2023-05-14T01:29:37.080Z",TRUE,"pitch","31fbb3c1-81af-41bc-af34-2d580dbcef1b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.2,1.57,NA,81.17,170.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","LaMonte Wade Jr. flies out to center fielder Alek Thomas.",0,1,0,37,"top",6,"2023-05-14T01:29:12.398Z","2023-05-14T01:29:55.783Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.8,84.5,12,2,0.4098,6.6496,28.0882,-22.2857,1.3306,5.4604,0.9399,2.5262,8.5453,-133.5257,-4.0294,-2.4713,50.0004,5.6534,2.4065,9.6,4.8,24,2322,194,NA,NA,NA,NA,NA,NA,FALSE,-23.2,9.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,645444,"Jose Herrera","/api/v1/people/645444",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",1,"2023-05-14T01:29:02.151Z","2023-05-14T01:29:12.409Z",TRUE,"pitch","c6dc977c-48b6-4850-bfb8-ada393c50a51",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.13,1.48,NA,114.92,174.3,"fly_ball","medium","9",202.58,108.96,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Wilmer Flores flies out to right fielder Dominic Fletcher.",0,1,0,36,"top",6,"2023-05-14T01:28:25.480Z","2023-05-14T01:29:12.409Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.6,5,0.91,0.3977,6.5633,30.5475,-10.8039,-3.9167,11.1239,0.0547,2.3883,7.7389,-137.7221,-7.06,-2.2827,50.0035,5.7155,-7.5254,25.2,2.4,24,2481,207,92.5,47,293,NA,NA,NA,TRUE,-11.8,18.8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,645444,"Jose Herrera","/api/v1/people/645444",NA,NA,NA,NA,NA,NA,NA,NA,NA
718184,"2023-05-14",0,"2023-05-14T01:28:48.025Z","2023-05-14T01:28:51.025Z",TRUE,"pitch","6b291211-79a4-4637-ada4-eb14904b2ce9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1701,1.4847,NA,42.54,188.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Wilmer Flores flies out to right fielder Dominic Fletcher.",0,1,0,36,"top",6,"2023-05-14T01:28:25.480Z","2023-05-14T01:29:12.409Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.1,14,0.91,0.3967,6.827,30.6679,-11.6555,-2.9262,10.6302,1.9534,1.8657,12.2579,-138.0436,-7.8928,-2.1643,50.0061,5.5465,-5.6518,13.2,2.4,24,2333,214,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.6,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,645444,"Jose Herrera","/api/v1/people/645444",NA,NA,NA,NA,NA,NA,NA,NA,NA
